NaN	NaN	1.470016141E-4	2.924640139E-4	2.608680807E-4	1.597711525E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.067310824E-5	3.686714335E-4	4.591121397E-4	3.186659887E-4	NaN	NaN	NaN	1.414596627E-4	1.806284999E-4	NaN	NaN	NaN	1.831476402E-4	1.620084804E-4	1.848465472E-4	3.078873269E-4	1.998948574E-4	NaN	NaN	1.097799895E-6	2.526242170E-4	3.750354226E-4	3.895643458E-4	3.555759904E-4	4.129066656E-4	4.592699406E-4	3.649559512E-4	4.406116204E-4	5.711367121E-4	2.983899030E-4	NaN	NaN	2.875328355E-4	4.555080959E-4	3.438424610E-4	2.543721057E-4	1.988940639E-4	2.516329696E-4	4.289515782E-4	3.740929242E-4	1.600573596E-4	4.267209806E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.375151861E-5	2.582986781E-4	1.923344535E-4	2.178717696E-4	3.955834836E-4	3.496670688E-4	1.690638310E-4	1.923892341E-5	NaN	NaN	1.987457836E-5	1.879346964E-4	1.601725089E-4	8.253048873E-5	9.809945186E-5	6.016711632E-5	5.252422397E-6	8.627485659E-5	8.304249786E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.970982890E-5	2.303131187E-4	9.955881251E-5	5.055734437E-5	1.774238190E-4	2.709661494E-4	3.470508382E-4	4.792079271E-4	4.475657188E-4	1.991317258E-4	1.925104152E-5	4.301300123E-6	4.784504563E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.330707746E-4	3.627512779E-4	4.371889227E-4	2.928950416E-4	2.548047632E-4	3.336593509E-4	NaN	NaN	NaN	NaN	NaN	4.430307017E-4	3.841761209E-4	1.267227926E-4	NaN	6.379104161E-5	2.205296187E-4	2.615606936E-4	2.855623316E-4	2.691243426E-4	1.700077992E-4	1.096244232E-4	7.070364518E-5	1.523921965E-4	5.668189260E-4	8.671706892E-4	6.445163162E-4	3.002519661E-4	1.810851973E-4	1.445489615E-4	2.694575960E-5	NaN	NaN	NaN	2.301060886E-5	3.186464892E-4	7.200046093E-4	7.008690154E-4	3.864941536E-4	3.553407150E-4	4.842822964E-4	4.759465519E-4	3.725054848E-4	1.392578561E-4	NaN	NaN
NaN	NaN	6.329612370E-5	3.060409508E-4	3.466764465E-4	2.471816551E-4	2.291253259E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.430256525E-4	4.713712842E-4	4.621702828E-4	2.709540713E-4	1.029761843E-4	NaN	1.344047632E-4	3.952441912E-4	3.578178294E-4	6.395145465E-5	NaN	1.542294340E-4	3.394420200E-4	2.507073223E-4	2.147561027E-4	2.729560947E-4	1.380329777E-4	NaN	NaN	8.565813914E-5	2.476958907E-4	1.580367825E-4	1.334471308E-4	2.544113959E-4	4.274093371E-4	5.043090205E-4	4.185323778E-4	4.224678560E-4	4.536857305E-4	2.719339100E-4	1.266687032E-4	1.573662157E-4	2.717555326E-4	3.674223844E-4	3.644975950E-4	2.609622316E-4	4.744245234E-5	4.252354483E-5	2.525202290E-4	1.693136874E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.371821127E-4	3.194146848E-4	2.935478115E-4	3.528581001E-4	4.725675972E-4	3.147441894E-4	4.753932444E-5	NaN	NaN	NaN	NaN	8.099831757E-5	1.116745771E-4	2.031899203E-4	3.084652417E-4	2.630485978E-4	1.716563711E-4	1.630881015E-4	8.785693353E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.307645143E-4	1.841759658E-4	2.831260499E-4	4.587373696E-4	4.717722186E-4	3.751680779E-4	4.929343704E-4	5.594701506E-4	1.912833395E-4	NaN	1.366967044E-4	3.603528894E-4	2.295278828E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.981137944E-5	2.814274922E-4	3.433078818E-4	3.338821698E-4	3.611106949E-4	3.457869752E-4	NaN	NaN	NaN	NaN	5.405001139E-5	5.121766299E-5	1.076687331E-4	1.869124389E-4	2.515301458E-4	1.937362395E-4	9.586384840E-5	1.388507080E-4	2.900388790E-4	3.910754749E-4	4.623541317E-4	4.381567705E-4	3.590255219E-4	5.290760892E-4	7.549925940E-4	6.701857201E-4	4.114121839E-4	2.381873637E-4	2.353665186E-4	2.271573612E-4	NaN	NaN	NaN	NaN	NaN	1.496543700E-4	3.202119260E-4	2.326604299E-4	2.113778028E-4	3.584168444E-4	4.581308458E-4	4.174857459E-4	2.437946532E-4	8.671644900E-5	9.728206351E-6
NaN	NaN	7.774667756E-5	1.257792755E-4	2.648924419E-4	4.111771123E-4	3.191319993E-4	9.234085883E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.407690282E-5	4.778504081E-4	4.982673563E-4	2.805307740E-4	2.362449013E-4	2.930050832E-4	3.296891809E-4	3.824132727E-4	3.097207518E-4	1.014976660E-4	1.859933400E-5	NaN	3.041963500E-4	2.844900300E-4	2.660188184E-4	2.874138590E-4	2.410855232E-4	1.446195092E-4	1.679616398E-4	3.759363899E-4	4.407387169E-4	2.487647289E-4	1.435831655E-4	1.837789314E-4	2.094278170E-4	1.450761192E-4	3.797613317E-5	4.164000075E-6	5.779790627E-6	3.462489622E-5	1.909980492E-4	2.854692866E-4	2.194519329E-4	2.005401329E-4	2.888688759E-4	2.759906347E-4	4.327752322E-5	1.493269508E-7	2.390458103E-4	1.753870165E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.954506733E-4	NaN	NaN	1.106643758E-4	3.202926018E-4	4.824179050E-4	6.114753778E-4	6.466835039E-4	4.781693278E-4	1.981880050E-4	NaN	NaN	NaN	NaN	NaN	NaN	1.456145692E-4	4.129621084E-4	5.678726011E-4	5.818991340E-4	4.490561259E-4	2.095530217E-4	4.031203207E-5	3.465060945E-5	6.340492837E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.819142850E-5	1.272857480E-4	2.354222088E-4	4.429018300E-4	4.644159344E-4	3.199392522E-4	4.492558364E-4	6.252806634E-4	2.960241400E-4	1.575867100E-5	2.759690979E-4	5.293341819E-4	4.447227402E-4	2.236122818E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.709431672E-4	2.414679038E-4	1.840901532E-4	1.773106924E-4	2.077931713E-4	NaN	NaN	NaN	NaN	NaN	NaN	1.109502773E-4	4.200451949E-4	5.966969184E-4	4.054698802E-4	5.322454672E-5	NaN	2.421547106E-4	4.394368152E-4	5.370203289E-4	5.307960673E-4	3.398136469E-4	2.412755712E-4	3.610060376E-4	4.522956151E-4	3.690789745E-4	1.764742628E-4	4.160301614E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.920228715E-5	1.814808638E-4	3.408355988E-4	3.784671717E-4	3.415777173E-4	3.059516894E-4	2.622621250E-4
1.498569181E-4	1.975007472E-4	7.223791181E-5	NaN	NaN	3.474490659E-4	4.574291524E-4	2.074732620E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.982303897E-4	5.046749138E-4	2.660030150E-4	1.802936022E-4	2.276298037E-4	1.413603168E-4	1.009717234E-4	1.805802458E-4	NaN	NaN	NaN	NaN	NaN	NaN	2.625173365E-4	2.843437251E-4	2.761033829E-4	3.637857735E-4	5.062178243E-4	4.731533409E-4	3.157622996E-4	2.653131087E-4	2.401179518E-4	6.185664824E-5	NaN	NaN	NaN	NaN	NaN	4.101425584E-4	5.037396913E-4	1.970314770E-4	NaN	8.019675442E-5	2.291323763E-4	1.324377808E-4	5.700731708E-5	2.388211433E-4	2.180570445E-4	NaN	NaN	5.481709013E-5	5.131516446E-5	2.149636748E-5	6.074403427E-5	1.325106568E-4	1.188877213E-4	4.172338322E-6	NaN	1.197962138E-5	1.200859188E-4	3.270327870E-4	4.509030841E-4	4.741199955E-4	4.606866278E-4	2.666715882E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.631291329E-4	6.259695510E-4	7.054996095E-4	5.891309702E-4	3.681443923E-4	2.572409285E-4	3.280731617E-4	3.690781014E-4	1.923759992E-4	NaN	NaN	7.558653306E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.422192599E-5	1.964087714E-4	1.539807272E-4	3.852308146E-5	1.360538008E-4	2.289656259E-4	2.191025997E-4	3.997830208E-4	6.345527945E-4	4.760703887E-4	3.030797816E-4	4.946597619E-4	5.997976405E-4	4.470153071E-4	2.379811485E-4	NaN	NaN	NaN	NaN	NaN	NaN	7.511278091E-5	2.599061991E-4	2.084611478E-4	1.124012924E-4	1.315330592E-4	8.398282807E-5	NaN	NaN	NaN	NaN	NaN	NaN	2.159488504E-4	4.866675299E-4	6.624390953E-4	4.664139124E-4	4.958182035E-5	NaN	2.087357861E-4	3.574209404E-4	3.759158135E-4	3.801604325E-4	2.167440689E-4	5.051081098E-5	1.124643459E-4	2.056896774E-4	1.591940090E-4	6.119410682E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.094250110E-4	2.095898817E-4	2.677929588E-4	2.992743102E-4	3.061385942E-4
2.146467305E-4	2.696275478E-4	1.073629664E-5	NaN	NaN	1.129214870E-4	3.608743427E-4	1.877610921E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.082214389E-4	4.197848903E-4	1.601770928E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.170430718E-4	1.800937462E-4	9.736554057E-5	2.494432556E-4	3.637202899E-4	1.957724744E-4	NaN	NaN	NaN	NaN	6.770352047E-5	5.432801554E-4	6.519088056E-4	2.718994801E-4	NaN	NaN	1.858427859E-4	2.802768722E-4	2.436305513E-4	3.267686989E-4	3.438361164E-4	1.741928281E-4	1.154505590E-4	1.676772663E-4	1.682647126E-4	1.552517933E-4	1.019904012E-4	NaN	NaN	7.862921484E-5	1.996515057E-4	6.900469452E-5	NaN	4.586694195E-5	7.920921780E-5	7.527828711E-5	1.988389704E-4	1.384787320E-4	NaN	NaN	NaN	NaN	NaN	NaN	4.732425805E-5	3.248101275E-4	4.393828858E-4	4.834358115E-4	5.089245969E-4	4.448145919E-4	3.855702817E-4	4.799140152E-4	5.842079991E-4	4.779347510E-4	1.909694402E-4	NaN	7.202825145E-6	2.822387323E-4	3.539736208E-4	2.080370468E-4	NaN	NaN	1.406408865E-5	1.298852148E-4	NaN	3.421227302E-5	1.409889082E-4	2.543436713E-4	3.941065806E-4	1.907627884E-4	NaN	NaN	NaN	1.138739972E-4	3.562157217E-4	6.064756308E-4	5.319293123E-4	3.589961270E-4	4.165360297E-4	4.052136501E-4	2.742934157E-4	1.972252794E-4	NaN	NaN	NaN	NaN	NaN	NaN	4.981119855E-5	3.976154840E-4	4.073877062E-4	2.644387132E-4	2.219161979E-4	1.584400743E-4	3.709194425E-5	NaN	NaN	NaN	NaN	6.785652658E-5	3.800312406E-4	5.255431752E-4	5.811501760E-4	4.388451634E-4	1.694656967E-4	1.117664724E-4	2.456921211E-4	2.296998573E-4	1.844449871E-4	2.646267239E-4	2.561479341E-4	1.296279952E-4	6.282587128E-5	2.545113239E-5	1.328999224E-5	1.071590814E-4	1.506461704E-4	7.459150220E-5	NaN	NaN	1.119026274E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.937169721E-5	1.224422886E-4	1.949716825E-4
2.798604837E-4	3.372433712E-4	1.347584912E-4	NaN	NaN	1.346973440E-4	3.275610215E-4	2.113848313E-4	7.398820890E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.927935384E-6	2.336645266E-4	5.051988992E-4	5.350217107E-4	1.839333418E-4	NaN	NaN	NaN	1.655852793E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.413400555E-4	3.405409516E-4	1.419858163E-4	4.855069346E-5	8.330844867E-5	4.601718956E-6	1.369070901E-6	2.758154587E-4	4.368580412E-4	2.394287440E-4	1.208074991E-5	NaN	8.281446935E-5	2.995304530E-4	4.572657344E-4	6.137622404E-4	7.340877783E-4	6.416162942E-4	4.456157039E-4	3.442892921E-4	3.367616446E-4	3.301803081E-4	2.023669804E-4	NaN	NaN	1.801003818E-4	5.124830641E-4	2.954954689E-4	5.161337867E-6	2.765443969E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.438757801E-4	2.084011794E-4	1.400030014E-4	2.582083980E-4	3.384767624E-4	2.312747383E-4	2.434146445E-4	4.475309397E-4	5.124578020E-4	3.865411563E-4	3.616803442E-4	5.258135498E-4	6.582778296E-4	5.084882723E-4	2.219009475E-4	2.687615051E-4	5.734832957E-4	6.936273421E-4	5.771187134E-4	2.690736728E-4	2.103473162E-5	6.615073653E-5	8.134263044E-5	7.622112753E-5	2.508798789E-4	3.007426567E-4	3.012100642E-4	3.878173593E-4	1.779325976E-4	NaN	NaN	NaN	NaN	7.798156003E-5	3.772406781E-4	4.056196485E-4	1.503546810E-4	5.169723227E-5	9.743638657E-6	1.425032315E-5	1.462910877E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.838179691E-4	6.069999654E-4	3.815542732E-4	1.472674485E-4	2.189193037E-4	3.899180447E-4	2.354080207E-4	NaN	NaN	NaN	1.149156378E-4	4.265342432E-4	5.119993002E-4	4.694407980E-4	3.541076148E-4	2.701618359E-4	2.990699140E-4	2.423853148E-4	7.211309367E-6	NaN	1.880530908E-4	4.423923965E-4	3.719500382E-4	8.995224198E-5	NaN	1.059301139E-4	3.397705441E-4	3.900520969E-4	3.569474793E-4	2.478072420E-4	1.501169027E-4	2.723262587E-4	2.078525140E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.417484691E-5	7.152464241E-5	7.199310494E-5	1.955455373E-4
3.497768193E-4	4.942442756E-4	5.212054239E-4	3.909233492E-4	3.029016079E-4	4.369761446E-4	5.198181607E-4	3.363815194E-4	1.641326235E-4	1.169039388E-4	5.168563075E-5	8.228029765E-5	2.063051943E-4	1.423786307E-4	NaN	NaN	NaN	5.919386604E-5	4.103025130E-4	7.491501747E-4	7.123264950E-4	2.550639620E-4	NaN	NaN	NaN	1.996897918E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.979864657E-4	2.917962265E-4	3.134303261E-4	1.413953869E-4	NaN	NaN	NaN	NaN	NaN	NaN	2.477029011E-5	1.511880400E-4	3.908970975E-4	7.053001318E-4	9.937224677E-4	1.008506864E-3	7.441610796E-4	5.363124073E-4	4.927888513E-4	4.402811173E-4	2.824623953E-4	1.915213943E-5	NaN	1.694779057E-4	5.379230715E-4	4.352577089E-4	2.277174062E-4	2.255059517E-4	1.726301161E-5	NaN	NaN	NaN	NaN	NaN	NaN	4.859059991E-4	4.554868501E-4	2.950307680E-4	3.253344330E-4	3.559238103E-4	1.825654326E-4	1.610038598E-4	4.137296637E-4	5.517185782E-4	3.796918027E-4	1.868078107E-4	3.001236764E-4	5.740434863E-4	5.704024225E-4	3.854943498E-4	4.754747206E-4	6.939084269E-4	7.422967465E-4	7.444571820E-4	7.039373158E-4	5.299674813E-4	3.242349194E-4	1.795720163E-4	2.572963713E-4	4.099286161E-4	2.477537491E-4	1.007884202E-4	2.339784260E-4	1.916077017E-4	NaN	NaN	NaN	NaN	NaN	5.827484347E-5	3.082099429E-4	6.303351984E-5	NaN	NaN	NaN	NaN	NaN	NaN	3.299675591E-4	3.995666921E-4	1.416437772E-5	NaN	NaN	1.912295847E-4	5.116397515E-4	3.170697019E-4	NaN	2.638070328E-6	4.263129376E-4	4.145436396E-4	3.377673056E-5	NaN	NaN	6.259822112E-5	2.678368182E-4	3.380472190E-4	2.684236679E-4	1.709361241E-4	2.685780637E-4	4.554853949E-4	3.007380001E-4	NaN	NaN	8.485106082E-5	5.502371350E-4	5.758728948E-4	2.055299847E-4	5.220675666E-5	2.659342426E-4	4.547211574E-4	4.152626207E-4	3.757856321E-4	3.596346360E-4	3.516534925E-4	4.983678809E-4	4.599973618E-4	1.371288381E-4	NaN	NaN	NaN	NaN	NaN	NaN	1.726245246E-4	1.805649954E-4	1.449320262E-4	2.770459396E-4
3.947875521E-4	6.049219519E-4	7.841108018E-4	7.328781066E-4	5.296454765E-4	5.495385849E-4	6.402819999E-4	4.449763510E-4	2.066016896E-4	1.923329110E-4	2.579015272E-4	3.568030370E-4	4.413369461E-4	3.417064727E-4	1.664307056E-4	1.176715741E-4	8.165964391E-5	5.795556717E-5	2.746563987E-4	5.725417286E-4	5.887835869E-4	2.293362486E-4	NaN	NaN	NaN	3.493398253E-4	3.541656188E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.862172259E-4	3.390726342E-4	3.665704862E-4	1.886293758E-4	NaN	NaN	NaN	NaN	NaN	NaN	1.445943344E-4	8.453815826E-5	1.091529703E-4	3.612097935E-4	6.656491314E-4	7.458104519E-4	5.518848775E-4	3.450998920E-4	2.971904760E-4	3.137113235E-4	3.118417808E-4	2.851793834E-4	2.182180469E-4	2.052566851E-4	2.682990744E-4	2.166653430E-4	1.937694033E-4	3.016987466E-4	1.581194374E-4	NaN	NaN	NaN	NaN	NaN	1.321968448E-4	2.911880438E-4	2.717217722E-4	1.919704810E-4	2.649975650E-4	3.700173402E-4	3.080216411E-4	2.586516202E-4	3.696731292E-4	5.100453272E-4	4.422023194E-4	2.034234494E-4	1.604658028E-4	3.076989669E-4	2.635811106E-4	1.734812977E-4	3.766385198E-4	5.760125932E-4	4.913578741E-4	4.893513396E-4	7.492945879E-4	8.551632636E-4	6.340740947E-4	3.456828708E-4	3.157648316E-4	4.210498882E-4	2.442077966E-4	5.359073475E-5	1.433053840E-4	1.720707078E-4	6.191374996E-5	6.037727508E-5	6.832336658E-5	NaN	NaN	NaN	2.303215588E-4	1.291639637E-4	5.962505020E-5	NaN	NaN	NaN	NaN	NaN	3.176104510E-4	4.591183388E-4	2.755636524E-4	1.930608414E-4	7.267964975E-5	6.170368579E-5	2.604463662E-4	1.729275828E-4	NaN	NaN	1.782703330E-4	4.706247419E-4	4.144241684E-4	2.354764147E-4	9.080626478E-5	5.968724508E-5	1.048942650E-4	1.591167966E-4	1.313094835E-4	1.083496973E-4	3.255692427E-4	5.853807088E-4	4.037234758E-4	NaN	NaN	3.132916027E-5	5.128359189E-4	6.229691207E-4	3.530928807E-4	2.454047790E-4	3.636841138E-4	3.614256857E-4	2.101870050E-4	1.847213716E-4	3.026842023E-4	4.332578974E-4	5.863309489E-4	5.482661072E-4	2.999002172E-4	1.719029387E-4	NaN	NaN	NaN	NaN	NaN	1.741761662E-4	1.373584964E-4	1.029380946E-4	2.273848368E-4
3.226977133E-4	4.875064478E-4	6.291016471E-4	5.898909876E-4	3.677267523E-4	3.330328036E-4	4.434995644E-4	4.083520616E-4	3.436048282E-4	3.867071646E-4	4.440542543E-4	5.051736371E-4	5.125453463E-4	3.619991476E-4	1.823448110E-4	1.984886621E-4	2.964088344E-4	2.429225424E-4	1.754295663E-4	2.381421946E-4	3.150986740E-4	2.202260366E-4	NaN	NaN	3.246228880E-5	2.261863119E-4	3.016187111E-4	2.760691859E-4	3.560163605E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.132400987E-4	2.388628782E-4	2.753232257E-4	1.692482620E-4	1.250700734E-5	NaN	NaN	NaN	NaN	NaN	NaN	1.946695556E-4	NaN	NaN	1.423760987E-4	2.469993487E-4	2.152717643E-4	6.731512258E-5	NaN	4.033823279E-5	2.628789516E-4	5.085693556E-4	5.870063906E-4	3.990016121E-4	1.549886074E-4	NaN	NaN	2.640152234E-4	4.071024014E-4	2.247429657E-4	5.542167492E-5	NaN	NaN	NaN	2.503569704E-5	NaN	3.425613977E-5	2.154822723E-4	3.430047364E-4	4.203091958E-4	4.678298137E-4	4.529731814E-4	3.945545177E-4	4.230883787E-4	4.406365915E-4	2.604106267E-4	1.128125659E-4	1.162271365E-4	3.900030424E-5	7.223050488E-6	2.598611754E-4	4.794892448E-4	3.136734886E-4	2.175167756E-4	5.607844214E-4	8.212284883E-4	6.511298707E-4	2.613886318E-4	1.072975792E-4	3.457631683E-4	4.500417563E-4	2.584011818E-4	7.766118506E-5	NaN	NaN	7.696438843E-5	1.876812748E-4	9.535668505E-5	NaN	NaN	6.184000813E-5	1.311498927E-4	3.476479906E-4	3.873845562E-4	1.466616959E-4	NaN	NaN	NaN	3.424489696E-4	4.420743790E-4	4.011827114E-4	5.030964967E-4	3.887428029E-4	1.680537825E-4	1.309298823E-4	8.110450835E-7	NaN	NaN	7.184922288E-5	4.668490437E-4	6.587047246E-4	5.958655383E-4	3.681266389E-4	1.894402958E-4	1.442050416E-4	1.564130944E-4	1.478492486E-4	1.999142551E-4	4.070769064E-4	5.536760436E-4	3.534036805E-4	NaN	NaN	8.973708464E-5	4.769309016E-4	6.301378016E-4	4.995337222E-4	4.733812530E-4	5.583862076E-4	4.106026317E-4	6.168660184E-5	NaN	1.366361103E-4	3.915845009E-4	5.622609751E-4	5.386702251E-4	3.601910139E-4	2.379355283E-4	8.543291187E-5	NaN	NaN	NaN	NaN	7.273449592E-5	8.903954949E-6	NaN	5.217590297E-5
1.707756019E-4	2.695540024E-4	3.829826892E-4	4.207941529E-4	2.585453913E-4	1.444395311E-4	1.940249203E-4	3.666999401E-4	6.100181490E-4	7.231803611E-4	6.636295584E-4	6.385640008E-4	6.462144665E-4	5.266267108E-4	3.231818264E-4	2.882255067E-4	4.442250647E-4	4.752156092E-4	2.719618788E-4	6.609715638E-5	8.921076369E-5	2.313139121E-4	2.480782568E-4	1.383504277E-4	NaN	4.668114798E-6	1.427840034E-4	2.194666449E-4	3.096532892E-4	3.533033305E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.736876875E-4	1.068138372E-4	1.524910622E-4	2.100886923E-4	1.401990448E-4	NaN	NaN	NaN	NaN	NaN	NaN	2.863449045E-4	NaN	NaN	NaN	1.063987020E-5	1.916261826E-4	2.199114097E-4	3.676724373E-5	NaN	1.613054628E-4	3.767811577E-4	4.615722864E-4	3.964225762E-4	2.760640054E-4	4.558825094E-5	NaN	2.189581137E-4	6.127282395E-4	5.087943864E-4	2.318011248E-4	2.043359564E-4	NaN	NaN	NaN	NaN	2.975148891E-5	4.405571381E-4	5.795115139E-4	5.197623977E-4	5.389993894E-4	5.775645259E-4	4.925229587E-4	3.887546482E-4	3.242124512E-4	1.396749140E-4	NaN	NaN	NaN	7.145416021E-5	3.188659030E-4	4.552308528E-4	2.792552405E-4	2.062003186E-4	4.879699554E-4	6.433413946E-4	4.616817168E-4	9.287943249E-5	NaN	2.955401724E-4	6.455995608E-4	4.742366145E-4	4.456592433E-5	NaN	NaN	3.161964196E-5	2.528437763E-4	2.805311815E-4	1.849824912E-4	1.088791541E-4	4.249392805E-5	1.259391429E-4	3.961622133E-4	4.813556443E-4	2.590799995E-4	NaN	NaN	1.338307629E-4	6.112685078E-4	6.327716401E-4	4.584784911E-4	4.356899299E-4	4.167183943E-4	2.944569278E-4	1.001122655E-4	NaN	NaN	NaN	NaN	2.821531380E-4	5.040796241E-4	5.562548176E-4	3.974532592E-4	2.001951070E-4	1.541375677E-4	1.986721036E-4	2.002444817E-4	2.400158846E-4	3.663193784E-4	4.057119950E-4	2.485893783E-4	8.740563499E-5	8.441526734E-5	2.240684407E-4	4.727190826E-4	6.008255878E-4	5.385389668E-4	5.952346255E-4	7.958261995E-4	7.178687374E-4	2.535342937E-4	NaN	NaN	2.374939213E-4	4.868537944E-4	5.334162270E-4	3.046002239E-4	8.964507288E-6	NaN	NaN	NaN	2.867376024E-4	2.519828267E-4	2.211802712E-5	NaN	NaN	1.188906117E-5
1.345560595E-4	1.358498557E-4	2.569013741E-4	4.015279119E-4	3.303163685E-4	2.015792124E-4	1.907334663E-4	3.999049077E-4	7.857134915E-4	9.715514025E-4	8.073850768E-4	6.347465096E-4	6.397185498E-4	6.171905552E-4	4.333275429E-4	2.836852800E-4	3.751347540E-4	5.422612303E-4	4.276620166E-4	9.061546007E-5	1.933969543E-5	2.670327376E-4	4.013222933E-4	2.385185653E-4	NaN	NaN	8.326516399E-5	1.089651996E-4	1.246745087E-4	1.575802162E-4	9.010204667E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.514460600E-4	7.779138105E-5	1.696074032E-4	3.566127853E-4	3.682941315E-4	NaN	NaN	NaN	NaN	NaN	NaN	2.154764225E-4	NaN	NaN	NaN	NaN	1.472494187E-4	3.395572130E-4	2.900875406E-4	1.701571309E-4	1.677419496E-4	1.282593876E-4	3.797244426E-5	1.126811258E-4	3.152518766E-4	2.268559911E-4	NaN	7.170833851E-5	4.652865755E-4	4.199301766E-4	1.682772418E-4	2.206042700E-4	3.153336584E-4	1.241329592E-4	NaN	NaN	4.462338893E-6	3.718210792E-4	5.059014657E-4	4.250089114E-4	4.431896377E-4	5.631253589E-4	5.986837205E-4	4.908154951E-4	3.164643713E-4	7.007550448E-5	NaN	NaN	NaN	2.192502579E-4	5.005528801E-4	4.379762977E-4	1.687265903E-4	1.388383098E-4	3.554322466E-4	4.228797334E-4	3.516019497E-4	1.718042913E-4	NaN	2.109100024E-4	5.987119512E-4	6.276985514E-4	2.706793312E-4	NaN	NaN	NaN	2.672207193E-4	2.764769888E-4	2.104277664E-4	2.237375738E-4	1.642658171E-4	1.200504412E-4	2.153022360E-4	2.119772253E-4	3.773938806E-5	NaN	6.506378850E-5	5.182171008E-4	9.350748733E-4	8.484487771E-4	4.570912279E-4	2.301330678E-4	2.323635417E-4	1.757209830E-4	NaN	NaN	NaN	NaN	NaN	6.439055869E-5	3.163098590E-4	4.680987913E-4	3.902732860E-4	1.172795965E-4	NaN	1.352205581E-4	2.194827248E-4	1.587521692E-4	1.844372746E-4	2.400992962E-4	1.656967070E-4	1.034950692E-4	1.004011210E-4	1.011495915E-4	1.951456798E-4	3.034608089E-4	3.827418550E-4	5.917667295E-4	9.165623924E-4	9.980736068E-4	5.963008734E-4	9.234151366E-5	NaN	9.772068006E-5	3.679179936E-4	4.304646573E-4	1.677477267E-4	NaN	NaN	NaN	7.898596778E-6	2.811293525E-4	2.514814551E-4	NaN	NaN	NaN	1.666255775E-5
