4.004032235E-4	3.782382992E-4	3.058329166E-4	4.276739783E-4	4.873244325E-4	4.019080370E-4	4.945136607E-4	5.794946337E-4	3.004433529E-4	NaN	NaN	NaN	1.333842956E-4	1.623299468E-4	NaN	NaN	1.272612426E-4	3.016804694E-4	4.276784020E-4	4.186150909E-4	4.032934958E-4	3.023011086E-4	2.228543453E-4	3.919224546E-4	4.379770835E-4	1.707058109E-4	NaN	NaN	1.273709495E-4	2.008541487E-4	2.827413118E-5	NaN	NaN	8.447919390E-5	1.006930397E-4	NaN	1.064102835E-4	5.505978479E-4	9.658857016E-4	7.676557289E-4	1.056545734E-4	NaN	NaN	NaN	3.924788907E-4	4.599358363E-4	3.094908316E-4	3.163611109E-4	3.554478753E-4	2.134949318E-4	1.164983332E-4	2.352203155E-4	3.038998402E-4	2.532419749E-4	2.335539466E-4	2.762822842E-4	3.548234818E-4	3.084144264E-4	1.643981341E-5	NaN	NaN	NaN	NaN	NaN	1.303959289E-4	1.430813718E-4	5.708461322E-5	NaN	8.675067511E-5	4.869428813E-4	7.883601356E-4	7.488611736E-4	4.160091921E-4	1.277887495E-4	1.715545222E-4	2.427942527E-4	1.195266595E-4	4.222267671E-5	8.353138401E-5	6.382292486E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.575893304E-4	1.805567153E-4	NaN	NaN	NaN	NaN	NaN	NaN	1.409206452E-4	9.472749662E-5	6.206476974E-5	2.846912539E-4	4.300918954E-4	2.356103942E-4	8.347865514E-5	1.337866706E-4	1.611142070E-4	2.631114694E-5	NaN	1.747710048E-4	2.351065486E-4	1.491932635E-4	1.388171222E-4	1.676741376E-4	1.809748792E-4	2.901840489E-4	5.219387822E-4	4.940110957E-4	1.613576896E-4	1.144972048E-4	3.901267191E-4	4.481161304E-4	3.046159982E-4	2.537705295E-4	2.754851594E-4	2.516037493E-4	2.335911704E-4	2.799302165E-4	2.554297680E-4	3.208794515E-4	5.508636823E-4
4.026011156E-4	5.672280095E-4	6.124752690E-4	6.046154303E-4	4.524905526E-4	2.523479343E-4	4.006938252E-4	6.560731563E-4	4.948946880E-4	1.976368512E-4	9.763206617E-5	7.516227197E-5	8.166446059E-5	NaN	NaN	NaN	2.084112493E-4	4.668372858E-4	5.041470868E-4	4.200545663E-4	4.373603442E-4	4.300384026E-4	3.829296911E-4	5.586322513E-4	6.663919776E-4	4.555107153E-4	2.650581591E-4	2.974446106E-4	3.895197005E-4	3.521310282E-4	1.847435196E-4	1.413487480E-4	3.205995890E-4	4.789840605E-4	3.670932783E-4	1.956216147E-4	2.990466019E-4	6.002745940E-4	8.673879202E-4	7.589744637E-4	2.743833174E-4	NaN	NaN	2.195984962E-5	4.405094660E-4	5.796652986E-4	3.367694444E-4	1.660446869E-4	1.505035325E-4	1.072538798E-4	1.441494824E-4	2.505074372E-4	1.960617665E-4	4.962570893E-5	NaN	9.218786727E-5	2.940470295E-4	2.309486154E-4	NaN	NaN	NaN	NaN	NaN	NaN	1.336773275E-4	1.602464326E-4	9.337094525E-5	NaN	NaN	1.616342488E-4	3.797053359E-4	3.586829407E-4	1.716465340E-4	2.817760651E-5	1.312897075E-4	2.737022296E-4	2.401103702E-4	1.194118086E-4	4.355537021E-5	1.555619201E-5	1.678053559E-5	NaN	NaN	NaN	NaN	1.422811038E-4	4.879650078E-5	9.930864508E-6	2.404054685E-4	3.702023241E-4	2.681600454E-4	3.781759006E-5	NaN	NaN	NaN	NaN	NaN	1.044259116E-4	9.141110058E-5	9.099537419E-5	2.369841823E-4	3.909410734E-4	4.094060278E-4	4.168593441E-4	4.140358942E-4	2.841252426E-4	7.424829528E-5	5.874639828E-5	3.329360625E-4	4.794673005E-4	3.088459489E-4	2.128318738E-5	NaN	NaN	1.143901609E-4	5.803818349E-4	7.062230143E-4	3.450507647E-4	1.911343861E-4	4.742828023E-4	5.407351418E-4	2.579271095E-4	8.471908222E-5	1.060321520E-4	1.084815376E-4	8.151309885E-5	1.046853577E-4	9.831127682E-5	2.050020266E-4	5.042274715E-4
2.788197016E-4	6.374961813E-4	8.615300176E-4	8.094081422E-4	4.723935854E-4	1.157498045E-4	2.209273371E-4	5.617694696E-4	5.759840133E-4	4.511191219E-4	4.232991196E-4	3.185569658E-4	1.457589970E-4	NaN	NaN	NaN	3.393080551E-4	5.421850947E-4	3.847600601E-4	1.044707678E-4	1.111179226E-4	3.449740179E-4	4.616973165E-4	5.107359029E-4	5.900239339E-4	6.585484371E-4	6.685172557E-4	5.974392407E-4	4.788323422E-4	2.873505291E-4	7.477554755E-5	1.408590033E-4	5.036481889E-4	7.240360137E-4	5.306557869E-4	2.828906581E-4	4.008369287E-4	6.979710306E-4	7.932704757E-4	5.844400148E-4	3.165288363E-4	2.216037974E-4	1.671404898E-4	1.608948660E-4	3.278712684E-4	3.839588608E-4	1.871998247E-4	6.033986574E-5	6.198698975E-5	1.047001133E-4	2.669940295E-4	3.942462499E-4	3.233832249E-4	1.745818445E-4	NaN	NaN	2.391132293E-4	2.610888332E-4	NaN	NaN	NaN	NaN	NaN	NaN	4.600270040E-5	2.975734787E-6	NaN	NaN	NaN	1.004339574E-4	2.252337872E-4	6.599291373E-5	NaN	NaN	NaN	1.135400380E-4	1.857214229E-4	1.125478084E-4	9.700631927E-5	1.860438351E-4	2.275939914E-4	1.082068775E-4	NaN	NaN	NaN	2.074247168E-4	3.565947991E-4	4.126312851E-4	5.961521529E-4	6.847491604E-4	6.099862512E-4	3.826789325E-4	3.485182606E-5	NaN	NaN	NaN	NaN	3.376223613E-4	4.084207758E-4	3.120349429E-4	2.287777315E-4	3.194271994E-4	5.397165078E-4	7.045472739E-4	6.995670265E-4	5.614095717E-4	3.821482242E-4	3.276506031E-4	5.124542513E-4	6.383623113E-4	4.254388914E-4	NaN	NaN	NaN	NaN	2.843409893E-4	5.814838805E-4	2.562036389E-4	4.426351370E-5	3.469982767E-4	4.814903368E-4	2.663599153E-4	1.358816662E-4	7.469286356E-5	NaN	NaN	NaN	1.133309706E-4	2.399311925E-4	4.182916600E-4
1.963998220E-4	5.492219352E-4	8.240396273E-4	9.022122249E-4	6.410730421E-4	1.588413288E-4	3.542024569E-5	2.535714011E-4	3.591909481E-4	3.513106494E-4	3.223912790E-4	2.285769442E-4	1.132824473E-4	NaN	NaN	3.171387289E-5	4.110558657E-4	5.593110691E-4	3.017082054E-4	NaN	NaN	1.685788011E-4	5.305968225E-4	5.032783956E-4	4.422554921E-4	6.378745893E-4	7.531139418E-4	5.738020409E-4	3.482577740E-4	1.691161742E-4	1.368688481E-5	9.887381020E-5	4.603438429E-4	6.896329578E-4	4.982078099E-4	2.120205318E-4	2.760241914E-4	5.492418422E-4	5.412049359E-4	2.183925390E-4	7.295310206E-5	2.408715227E-4	3.401897848E-4	2.350562427E-4	7.547333371E-5	NaN	NaN	NaN	6.258959183E-5	1.047145997E-4	1.905729005E-4	2.317644394E-4	1.901044598E-4	1.162442786E-4	NaN	NaN	2.997809206E-4	3.173006698E-4	2.425985804E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.038445129E-6	3.775742880E-5	1.052191583E-4	4.267303157E-4	5.940743140E-4	2.754387679E-4	NaN	NaN	NaN	NaN	6.207901151E-6	1.983250695E-5	8.660628373E-5	3.198753111E-4	4.238084075E-4	2.642765467E-4	4.305263064E-5	NaN	NaN	2.008445008E-4	4.421999329E-4	5.189207150E-4	6.392563810E-4	7.692182553E-4	7.430468104E-4	5.215682322E-4	2.191665553E-4	NaN	NaN	NaN	NaN	NaN	5.272615235E-4	3.438512795E-4	3.915779234E-5	NaN	2.643993357E-4	5.560169229E-4	6.654914469E-4	6.152018323E-4	4.650518240E-4	3.652815649E-4	4.793071712E-4	5.778619088E-4	3.515871940E-4	NaN	NaN	NaN	NaN	NaN	2.707500535E-4	NaN	NaN	1.483102969E-4	4.023836227E-4	4.401068436E-4	4.956486518E-4	3.583688522E-4	1.083609368E-5	NaN	NaN	1.558974327E-4	3.325726138E-4	3.684897674E-4
2.615013218E-4	3.918019065E-4	5.250498070E-4	7.793917321E-4	8.255735738E-4	3.984049545E-4	8.543730655E-5	1.028089391E-4	1.222910360E-4	7.399691822E-5	3.449402357E-5	9.749845776E-5	2.467751619E-4	2.070626215E-4	NaN	3.115289655E-5	4.159751406E-4	6.021065637E-4	3.989931429E-4	NaN	NaN	1.702014852E-4	7.233875222E-4	8.350664866E-4	6.715499330E-4	6.403344451E-4	5.727221142E-4	3.650020517E-4	2.246564836E-4	1.655604283E-4	1.111884121E-4	1.474712190E-4	3.546412627E-4	5.065823789E-4	3.414648527E-4	7.767963689E-5	5.586676707E-5	2.138826094E-4	2.090528724E-4	1.369030906E-5	NaN	2.052853961E-4	3.366476158E-4	2.581231820E-4	NaN	NaN	NaN	NaN	1.698818814E-4	1.323795441E-4	NaN	NaN	NaN	NaN	NaN	6.973367272E-5	4.482957884E-4	3.425878531E-4	1.814579628E-5	NaN	NaN	NaN	NaN	NaN	1.306371560E-4	3.376849345E-4	4.602272238E-4	4.093003226E-4	3.553831193E-4	5.868652952E-4	7.759127766E-4	5.036975490E-4	3.026461673E-5	NaN	NaN	NaN	3.366055898E-5	1.895141177E-4	2.041379339E-4	3.266064741E-4	4.388582602E-4	3.151181445E-4	1.348905207E-4	1.209349939E-4	1.377869339E-4	2.286989911E-4	3.550006368E-4	3.410524514E-4	4.096278863E-4	5.675348220E-4	5.039874814E-4	2.981164725E-4	2.101661230E-4	1.447219693E-4	NaN	NaN	NaN	NaN	1.138785447E-4	1.258093980E-4	NaN	NaN	NaN	2.375828335E-4	4.360615567E-4	4.549135338E-4	3.174288431E-4	2.288023534E-4	3.493008262E-4	4.855009320E-4	3.484552144E-4	8.926587907E-5	NaN	NaN	NaN	6.076561112E-5	2.137180854E-4	NaN	NaN	NaN	2.433277696E-4	3.853889357E-4	5.260955659E-4	5.033617490E-4	2.553468803E-4	2.515320011E-5	1.494101343E-5	1.260599383E-4	1.971574675E-4	1.028144543E-4
1.042321819E-4	5.405387856E-5	8.278396854E-5	4.066347901E-4	6.610558485E-4	3.785491572E-4	1.124645496E-4	1.437367609E-4	8.408637950E-5	NaN	NaN	7.142758113E-5	4.272498481E-4	5.599952419E-4	2.823998802E-4	2.044591820E-4	5.060578696E-4	6.735017523E-4	5.453511258E-4	2.334715100E-4	NaN	2.114905510E-4	7.442926872E-4	1.063822652E-3	1.040057046E-3	8.681628969E-4	5.507522728E-4	2.408392756E-4	1.296675036E-4	1.179421888E-4	9.080032032E-5	6.580498302E-5	1.525410480E-4	2.385808621E-4	7.677513349E-5	NaN	NaN	NaN	3.285472849E-5	6.037403000E-5	1.810265821E-4	2.946663881E-4	3.234755713E-4	3.510872775E-4	1.492788579E-4	NaN	NaN	3.217282210E-5	3.397458349E-4	2.456956136E-4	NaN	NaN	NaN	1.442391804E-4	1.187119487E-4	2.686262596E-4	5.802534870E-4	3.906554193E-4	1.749261901E-5	NaN	NaN	NaN	3.042223398E-5	1.552071917E-4	3.906865313E-4	6.780866534E-4	7.810795214E-4	5.828663707E-4	3.017908020E-4	3.016851551E-4	4.343467881E-4	3.111722181E-4	6.711417518E-5	NaN	NaN	NaN	2.079336409E-4	5.226603826E-4	4.964386462E-4	3.844814782E-4	4.243191797E-4	3.667080018E-4	1.678722911E-4	1.812925329E-4	2.876764920E-4	3.320410906E-4	3.170871059E-4	2.109620109E-4	3.036214330E-4	5.083011347E-4	3.524614731E-4	9.757186490E-5	1.592125482E-4	2.033459314E-4	NaN	NaN	NaN	NaN	NaN	4.977859862E-5	2.241842885E-4	1.588300511E-4	5.644061457E-5	9.879195568E-5	2.387386921E-4	1.964915718E-4	4.446114326E-5	6.329676398E-5	2.718594624E-4	4.869661352E-4	5.123697920E-4	3.907344944E-4	2.811403247E-4	1.077060006E-4	NaN	2.143127931E-4	3.762068518E-4	1.245556487E-4	NaN	1.041515716E-4	2.412143222E-4	2.283259237E-4	1.353820408E-4	1.737496641E-4	2.414241171E-4	1.816886361E-4	1.061957591E-4	6.179142656E-5	3.054034096E-5	NaN
NaN	NaN	NaN	6.234744069E-5	2.945932501E-4	8.391169831E-5	NaN	1.318305003E-4	1.093373285E-4	NaN	NaN	4.720014476E-5	2.681825135E-4	4.701096041E-4	3.291110625E-4	2.970212081E-4	5.388751742E-4	6.457386189E-4	5.594997783E-4	3.463609901E-4	1.362615003E-4	1.630174520E-4	4.310694349E-4	7.101398078E-4	8.850860759E-4	9.026690386E-4	5.734839942E-4	1.100380105E-4	NaN	1.415602583E-5	5.672317275E-5	9.728063560E-6	4.341781096E-5	8.928668103E-5	NaN	NaN	NaN	NaN	NaN	NaN	1.382104383E-4	2.690721012E-4	2.972208604E-4	4.291459918E-4	4.376357538E-4	1.182821215E-4	NaN	1.521780505E-4	2.888566232E-4	2.064361615E-4	5.171748126E-5	2.040581967E-5	1.769646478E-4	3.167173709E-4	2.265405637E-4	2.181262680E-4	4.903483205E-4	4.854376311E-4	1.952399471E-4	6.925464550E-5	NaN	NaN	1.238891418E-4	2.312267752E-4	3.601171484E-4	5.455985083E-4	6.243902026E-4	4.029344418E-4	3.828936599E-7	NaN	3.287952723E-6	3.504344568E-5	NaN	4.863345384E-5	NaN	NaN	2.122136939E-4	5.498628016E-4	5.952941137E-4	4.855950247E-4	5.517253885E-4	5.181171582E-4	2.409896115E-4	1.817427838E-4	3.022653109E-4	3.721126996E-4	3.448632488E-4	2.139617282E-4	3.539607569E-4	6.592674181E-4	5.166193005E-4	2.264687209E-4	3.006381448E-4	3.113636049E-4	NaN	NaN	NaN	NaN	NaN	1.317820133E-4	4.719817662E-4	4.486976832E-4	1.684734889E-4	5.349870844E-5	1.437524043E-4	NaN	NaN	NaN	2.007283474E-4	4.632923519E-4	5.508704926E-4	4.843673087E-4	3.205458925E-4	5.312419671E-5	NaN	1.121318201E-4	2.463367418E-4	1.770601521E-4	2.000224922E-4	2.844712581E-4	3.567777749E-4	2.466650913E-4	NaN	NaN	4.516755871E-5	1.111467791E-4	3.680238660E-5	NaN	5.815998884E-5	NaN
NaN	NaN	NaN	1.497192352E-5	2.168414940E-4	5.233980119E-5	9.645942782E-7	2.499079856E-4	2.633228432E-4	1.494496828E-4	1.890018175E-4	9.271815361E-5	2.109619163E-5	7.099669892E-5	NaN	5.955174129E-5	3.453487589E-4	4.202094860E-4	3.457056009E-4	1.990780438E-4	4.277143307E-5	1.122786307E-5	9.830710042E-5	2.129205241E-4	3.742421395E-4	5.523430882E-4	4.089259310E-4	NaN	NaN	4.566831558E-5	2.222774347E-4	1.815977739E-4	1.416275918E-4	8.795037138E-5	NaN	NaN	NaN	NaN	7.097206253E-5	NaN	1.907561273E-5	2.019460808E-4	2.533747756E-4	3.271181195E-4	4.512551823E-4	3.949103411E-4	3.440484870E-4	3.453512909E-4	2.351089497E-4	1.809234382E-4	1.983951661E-4	1.762690517E-4	2.574688697E-4	3.991927952E-4	2.436628274E-4	NaN	1.785303175E-4	4.936634214E-4	4.763777251E-4	3.985080402E-4	2.961254504E-4	1.682213915E-4	1.425091614E-4	1.526295237E-4	2.214823180E-4	4.005688825E-4	5.694847205E-4	4.747261701E-4	3.724503404E-5	NaN	NaN	NaN	3.078134250E-5	2.171460656E-4	2.100987767E-4	2.761544965E-5	7.488839765E-5	2.845888084E-4	3.534162825E-4	3.829125199E-4	5.884761340E-4	5.297771422E-4	9.977645823E-5	NaN	3.237319106E-5	1.313976973E-4	1.620912080E-4	1.044150413E-4	3.334778012E-4	7.573590847E-4	7.373538683E-4	4.799926246E-4	4.594152560E-4	3.618170158E-4	NaN	NaN	NaN	NaN	NaN	1.214982767E-4	3.733297344E-4	4.115310730E-4	1.489209972E-4	NaN	8.401893865E-5	NaN	NaN	NaN	1.929498540E-4	4.735859693E-4	4.952496965E-4	3.930765379E-4	1.933945750E-4	NaN	NaN	NaN	NaN	NaN	1.528997818E-4	2.158820862E-4	2.216819412E-4	2.019803069E-4	NaN	NaN	3.542538616E-5	NaN	NaN	NaN	NaN	NaN
2.355774777E-4	NaN	NaN	1.798887679E-4	4.062536173E-4	2.273344871E-4	1.531751477E-4	3.990138357E-4	4.131952010E-4	2.204183111E-4	1.639115508E-4	1.082127983E-5	NaN	NaN	NaN	NaN	2.197942667E-4	2.548602060E-4	1.200527549E-4	NaN	NaN	NaN	NaN	1.015355956E-4	1.489163114E-4	2.325098903E-4	2.385556145E-4	3.995378574E-5	NaN	1.596874063E-4	4.318417923E-4	4.380237951E-4	3.363477299E-4	1.781160681E-4	NaN	NaN	NaN	NaN	1.908139093E-4	1.153377980E-5	6.419493729E-5	2.485471778E-4	2.332284348E-4	1.230233320E-4	2.655530698E-4	5.115256645E-4	6.306160940E-4	5.333581939E-4	3.213105956E-4	3.027733474E-4	3.495473356E-4	2.564660390E-4	2.685527725E-4	4.480274220E-4	3.257940116E-4	NaN	NaN	3.093002888E-4	4.338218714E-4	4.211930500E-4	3.216249752E-4	1.338637958E-4	6.380229024E-5	7.643765275E-5	1.678711124E-4	3.939593735E-4	6.760663236E-4	7.677677204E-4	4.299238790E-4	9.684398538E-5	1.329468505E-4	1.383215422E-4	1.079268040E-4	3.382813011E-4	4.161784018E-4	1.918298512E-4	1.013255242E-4	1.665062300E-4	8.259415335E-5	2.002442125E-5	2.619533916E-4	3.092596598E-4	NaN	NaN	NaN	6.453967217E-5	3.091532199E-5	3.970337275E-6	2.552692022E-4	6.429740461E-4	7.222834392E-4	5.904915743E-4	4.574554041E-4	2.515739470E-4	NaN	NaN	NaN	NaN	2.287479583E-5	8.286430239E-5	2.376794437E-4	3.919384326E-4	2.695635776E-4	5.551500362E-5	6.027071868E-5	NaN	NaN	NaN	3.948636295E-4	6.144233048E-4	4.996978678E-4	3.985871735E-4	3.012084926E-4	3.491993266E-5	NaN	1.137221552E-4	4.396467557E-5	4.165817882E-5	2.507945464E-4	1.893129520E-4	3.442904017E-6	2.832629616E-5	NaN	NaN	2.976531141E-5	NaN	NaN	NaN	NaN	NaN
5.980773713E-4	1.593440975E-4	7.705254393E-5	3.632500593E-4	5.107328179E-4	2.251886181E-4	3.089603706E-5	2.163237514E-4	2.354914468E-4	NaN	NaN	NaN	NaN	NaN	8.670363968E-6	9.289049194E-5	3.307548759E-4	2.849598532E-4	3.372622450E-5	NaN	NaN	NaN	2.261092595E-5	3.219219507E-4	3.546491207E-4	2.468911116E-4	1.950998121E-4	1.077120251E-4	NaN	1.594239875E-4	4.805169883E-4	5.394617328E-4	4.236313107E-4	2.671608236E-4	NaN	NaN	NaN	NaN	NaN	NaN	1.613700297E-4	3.982994240E-4	3.113785642E-4	1.996423453E-5	1.069849750E-4	4.960912047E-4	6.404898013E-4	4.182458797E-4	1.556465722E-4	1.760590530E-4	3.014658869E-4	2.736319439E-4	2.165219048E-4	2.917772217E-4	2.279793553E-4	NaN	NaN	2.464900354E-5	6.845412281E-5	4.688706758E-5	NaN	NaN	NaN	3.227264824E-5	6.548016972E-5	1.860028278E-4	4.493402375E-4	6.578359171E-4	5.299352924E-4	3.906309139E-4	4.641196865E-4	3.107647062E-4	2.769160892E-5	1.280238794E-4	3.126624506E-4	2.486132435E-4	2.454971836E-4	3.167036630E-4	7.633906353E-5	NaN	NaN	9.266746201E-5	2.315597812E-4	3.667160345E-4	5.296893069E-4	4.795163986E-4	2.568485797E-4	1.197887614E-4	2.562734589E-4	4.733485694E-4	5.684065982E-4	5.695626023E-4	3.822174913E-4	1.510431466E-4	1.468548435E-4	2.071872586E-4	1.848945831E-4	7.873727009E-5	NaN	5.932119166E-5	2.991864749E-4	5.895833019E-4	5.576352123E-4	2.164664766E-4	6.722065154E-5	7.383136108E-5	7.455323066E-5	2.490706684E-4	5.633821129E-4	5.974894739E-4	3.111772821E-4	3.122872149E-4	5.440317909E-4	4.357387079E-4	2.440195822E-4	2.905355068E-4	2.831936581E-4	2.623049659E-4	3.498619189E-4	2.048441820E-4	NaN	NaN	4.900911154E-5	NaN	NaN	1.111321835E-4	2.310508571E-4	NaN	NaN	NaN
5.720948684E-4	3.456674458E-4	2.876797807E-4	3.782647836E-4	4.078782804E-4	1.546010753E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.734850859E-4	4.021210189E-4	3.767886083E-4	4.013065482E-4	2.349667338E-4	NaN	NaN	NaN	NaN	2.068463800E-4	5.066638114E-4	6.348933093E-4	4.576708598E-4	2.415393246E-4	8.043765411E-5	NaN	9.315602802E-5	4.080695799E-4	4.609171592E-4	3.260918602E-4	1.797946607E-4	NaN	NaN	NaN	NaN	NaN	1.676312240E-4	3.777996171E-4	5.365020479E-4	3.661135270E-4	3.733802259E-6	1.247904220E-5	4.047224065E-4	5.645140191E-4	2.767167462E-4	NaN	NaN	2.121769103E-5	2.071457420E-4	2.018569503E-4	1.149105956E-4	1.533054638E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.866504863E-5	7.339706644E-5	NaN	NaN	2.261918780E-5	2.777583722E-4	3.038895957E-4	3.143546055E-4	4.420161713E-4	2.872307959E-4	NaN	NaN	8.011212049E-5	1.121067908E-4	2.076925448E-4	3.753410710E-4	1.858333126E-4	NaN	NaN	8.407404675E-5	5.583753227E-4	7.973162574E-4	9.088804945E-4	8.660596213E-4	5.900349352E-4	3.110114485E-4	3.145418013E-4	4.059417115E-4	3.616359609E-4	2.627960348E-4	8.013388288E-5	NaN	2.450259053E-4	5.153300008E-4	4.664554726E-4	1.144842390E-4	NaN	NaN	2.471707412E-4	6.710094167E-4	7.271512877E-4	3.511038667E-4	8.278517635E-5	5.636685819E-5	1.138953376E-4	2.775571193E-4	4.931180738E-4	4.425353545E-4	1.258161064E-4	1.743819448E-4	6.168103428E-4	6.860248977E-4	3.393366642E-4	1.726826740E-4	1.636912202E-4	8.586404874E-5	5.395361222E-5	1.558259100E-5	NaN	4.246209573E-5	1.920785144E-4	1.222438150E-4	NaN	8.082863496E-5	2.855114581E-4	1.830308756E-4	2.481152660E-5	4.207524398E-5
3.143683425E-4	2.734494628E-4	2.844369446E-4	2.161291923E-4	2.158825082E-4	1.636313827E-4	NaN	NaN	NaN	NaN	1.536875498E-4	1.891655556E-4	2.234754647E-4	4.743697064E-4	6.236229092E-4	5.118274712E-4	2.881811524E-4	3.756734259E-6	NaN	NaN	4.263160372E-5	1.918122289E-4	2.201745374E-4	4.242894065E-4	6.682545645E-4	5.958963302E-4	3.577772295E-4	1.207995665E-4	NaN	2.704540748E-5	3.028180217E-4	4.001154448E-4	3.039100557E-4	1.315222908E-4	NaN	NaN	NaN	NaN	2.788172278E-4	5.225030473E-4	5.469034077E-4	3.839285928E-4	1.540370722E-4	NaN	NaN	3.288823937E-4	5.980625283E-4	4.423954815E-4	1.612683263E-5	NaN	NaN	9.506626520E-5	3.265822888E-4	2.026062866E-4	7.054912658E-6	NaN	NaN	9.346330626E-5	2.558862907E-4	2.399773075E-4	1.783369080E-4	1.858011237E-4	2.851603203E-4	2.756219474E-4	9.353876521E-6	NaN	NaN	1.610049367E-4	2.357274498E-4	1.988157601E-4	2.061894047E-4	1.019294723E-4	NaN	5.753025471E-5	1.840931509E-4	5.849443914E-5	NaN	1.301181328E-4	1.067751582E-4	NaN	NaN	2.222494077E-4	4.930028808E-4	5.150119541E-4	6.098541198E-4	7.927496918E-4	6.757232477E-4	3.698683577E-4	3.498124715E-4	4.369597009E-4	2.052717464E-4	NaN	NaN	NaN	8.819606592E-5	4.967391724E-4	6.066262140E-4	2.090967610E-4	NaN	NaN	1.254007948E-4	5.158596905E-4	6.668661954E-4	4.569412558E-4	2.174362744E-4	1.178921302E-4	1.756230195E-4	3.752544289E-4	5.721340422E-4	5.902203848E-4	3.799138358E-4	2.867509902E-4	5.255689612E-4	5.936219241E-4	2.434361813E-4	2.267325908E-5	4.878315667E-5	NaN	NaN	2.730633241E-5	1.620741677E-4	2.760706702E-4	2.951637725E-4	2.211275860E-4	9.346898150E-5	3.576442759E-5	1.675394014E-4	2.118663251E-4	1.801920007E-4	2.367877896E-4
3.154507431E-4	2.334364544E-4	2.502958814E-4	1.095541957E-4	4.670481940E-5	1.006769889E-4	8.370088472E-5	3.886997365E-5	6.606116949E-5	2.475069195E-4	4.155030765E-4	3.538262681E-4	2.855753701E-4	4.517593479E-4	6.391452625E-4	5.717385793E-4	2.471370390E-4	NaN	NaN	NaN	5.783471352E-5	1.346967183E-4	1.216924502E-4	3.011834924E-4	5.381092778E-4	5.486811860E-4	4.386057262E-4	2.465108410E-4	7.860439837E-6	1.970282938E-5	2.935880329E-4	5.115882959E-4	4.893950536E-4	3.250708105E-4	3.852182635E-5	NaN	NaN	NaN	3.259096411E-4	6.104802596E-4	4.853635328E-4	1.148726078E-4	NaN	NaN	NaN	2.156464761E-4	5.485271686E-4	6.248196005E-4	3.669894650E-4	NaN	NaN	NaN	3.775770892E-4	2.852128528E-4	5.211682583E-5	1.862643148E-5	6.036188643E-5	1.433431898E-4	2.744795056E-4	3.724041162E-4	4.149328743E-4	4.113142204E-4	4.845800577E-4	4.881369241E-4	1.926818659E-4	NaN	9.204561502E-5	3.480295709E-4	4.007632087E-4	3.053095716E-4	1.774871344E-4	1.487013947E-6	NaN	1.952222519E-4	3.605938982E-4	1.187294765E-4	NaN	NaN	1.844440158E-5	3.765167639E-5	1.265075116E-4	2.872471523E-4	2.320476924E-4	1.733744648E-5	8.824786346E-5	3.763410205E-4	3.711971804E-4	1.665518648E-4	2.626101195E-4	4.686891334E-4	2.693707938E-4	NaN	NaN	NaN	NaN	3.581502242E-4	7.543243119E-4	4.765884660E-4	3.723132249E-5	6.244453834E-5	2.788280253E-4	4.349627707E-4	5.300716148E-4	4.857497406E-4	3.510267707E-4	2.468913735E-4	3.632928419E-4	6.810790510E-4	8.677901933E-4	8.289339021E-4	6.433139788E-4	4.338397994E-4	4.208383034E-4	4.059649946E-4	1.783680782E-4	1.209786496E-4	2.736764727E-4	3.051345702E-4	3.073293774E-4	4.071039730E-4	4.725694016E-4	4.453293222E-4	2.742024080E-4	9.134301217E-5	6.449422472E-6	NaN	1.415897277E-4	3.242472303E-4	3.520917380E-4	3.281036625E-4
