1.651311904E-4	1.714627870E-4	1.379270689E-4	3.399777779E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.330000083E-4	4.373989941E-4	2.490261686E-4	8.924854774E-5	1.115679061E-5	3.643595846E-6	3.604646554E-5	8.888598677E-5	2.110550267E-4	3.413912782E-4	3.160740016E-4	4.475306559E-5	NaN	9.010313806E-5	4.795906716E-4	5.312020658E-4	5.038519157E-4	5.648842198E-4	5.049936008E-4	3.314452770E-4	2.111723443E-4	9.322122060E-5	2.154034883E-5	9.843091539E-5	1.875263697E-4	1.804638014E-4	1.790690294E-4	3.101899638E-4	4.791939864E-4	4.498010094E-4	3.162645735E-4	3.354576766E-4	3.517092555E-4	2.274061844E-4	1.775620767E-4	3.434435930E-4	6.157535245E-4	6.922421744E-4	4.860341433E-4	3.505201603E-4	4.954100586E-4	5.650166422E-4	2.790542494E-4	6.244478573E-5	9.297960787E-5	1.017686282E-5	NaN	3.657625348E-5	NaN	NaN	9.658397175E-5	3.357180394E-4	4.266863980E-4	3.345627338E-4	2.179499425E-4	2.867073345E-4	5.394896143E-4	6.820695708E-4	5.612569512E-4	3.654100874E-4	9.584033251E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.457296989E-4	4.309605865E-4	2.715885930E-4	1.319206640E-4	2.024316054E-4	4.005107621E-4	5.794767058E-4	5.296319723E-4	2.498411341E-4	5.980157948E-5	1.380660105E-4	3.247071290E-4	5.171586527E-4	6.398858968E-4	5.395541666E-4	3.875911934E-4	4.943564418E-4	6.263646064E-4	4.653775832E-4	2.824125695E-4	3.643437813E-4	5.099691334E-4	3.369033220E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.053382366E-4	1.819726313E-4	3.908699146E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.030181229E-4	3.983423812E-4	4.710641515E-4	4.948654678E-4	4.286070471E-4	2.343936358E-4	1.918287307E-4	4.092220333E-4	4.847565142E-4	2.927315945E-4	1.321073942E-4	1.665497257E-4	2.908405440E-4	3.308827581E-4	4.755629634E-4	6.522163749E-4	4.346160858E-4	2.523946168E-4	5.740029737E-4	7.969539729E-4	6.409491762E-4	4.938100465E-4	2.517595130E-4	NaN	NaN	3.468323557E-4	5.907504237E-4	4.384875065E-4	1.867803512E-4	2.015579521E-4	2.516509267E-4	NaN	NaN
6.355668302E-4	3.683775722E-4	1.254693634E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.363692177E-5	7.215723599E-5	5.587043415E-5	2.475478141E-5	9.667411359E-5	1.803823834E-4	1.885347156E-4	2.660026075E-4	3.875980328E-4	2.965684398E-4	NaN	NaN	NaN	2.338828199E-4	3.395661188E-4	3.001205332E-4	4.005776718E-4	4.440508201E-4	3.333341447E-4	2.940991835E-4	2.575881663E-4	1.300707663E-4	3.317330265E-5	NaN	2.092485374E-5	1.464347588E-4	3.218761121E-4	5.705574877E-4	7.104913238E-4	6.065414054E-4	4.681524006E-4	3.698492947E-4	2.367050620E-4	1.855386799E-4	3.118424211E-4	4.332609533E-4	3.447631898E-4	2.091496281E-4	2.705728984E-4	4.797980364E-4	6.129186950E-4	5.232408294E-4	4.681884893E-4	5.078483373E-4	2.343705273E-4	NaN	1.232562590E-5	7.598426600E-5	NaN	1.081391674E-4	4.441893834E-4	6.722260732E-4	5.529301707E-4	3.551779082E-4	3.689164005E-4	5.269998219E-4	7.124432013E-4	7.889919216E-4	6.576217129E-4	3.229800786E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.460674922E-4	5.133661325E-4	2.595130063E-4	1.777728903E-4	3.050713567E-4	5.182181485E-4	5.726353265E-4	3.619111958E-4	1.676353713E-4	2.452050394E-4	3.817939723E-4	4.609289463E-4	5.452473997E-4	4.523018142E-4	1.823500788E-4	1.303831668E-4	3.914254776E-4	5.608813954E-4	4.904699745E-4	5.074508372E-4	6.472792593E-4	5.061332486E-4	1.494288881E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.458157785E-4	2.568476775E-4	2.322904038E-4	1.974201296E-4	7.841801562E-5	2.265843796E-4	4.347959184E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.142991722E-5	3.911724489E-4	5.204338813E-4	6.093202392E-4	6.746987929E-4	5.102431169E-4	2.941620769E-4	2.802369127E-4	2.178030409E-4	6.083493645E-5	1.550995512E-4	4.378253652E-4	4.595064675E-4	1.883940276E-4	2.153343085E-4	5.280261976E-4	3.993672144E-4	1.567517393E-5	1.257024269E-4	4.617109953E-4	4.863859504E-4	3.670898150E-4	1.639960392E-4	NaN	NaN	2.504375589E-4	5.927843158E-4	6.193996524E-4	5.155932740E-4	4.502083175E-4	2.760441857E-4	NaN	NaN
1.088575693E-3	7.683503791E-4	3.893704270E-4	2.243047202E-4	8.259446622E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.647551683E-5	1.992756879E-4	2.802741074E-4	3.034870315E-4	1.828290842E-4	1.168482922E-4	2.146469924E-4	1.897068869E-4	NaN	NaN	NaN	3.364417353E-4	4.755707632E-4	3.416967811E-4	2.780194045E-4	2.313045406E-4	1.084685719E-4	1.554231130E-4	3.212277079E-4	3.589177795E-4	2.683570492E-4	1.611741027E-4	1.855315204E-4	2.607035567E-4	2.617702703E-4	3.494320263E-4	4.803023767E-4	4.701856233E-4	4.122179816E-4	3.277474025E-4	1.909060520E-4	1.776547870E-4	3.046688798E-4	3.300195967E-4	1.894183515E-4	1.296199771E-4	2.706555824E-4	4.607475421E-4	6.168055115E-4	6.809274782E-4	7.076993934E-4	7.337255520E-4	4.652205680E-4	1.202435960E-4	1.258719130E-4	1.949903672E-4	1.142694018E-4	1.158747764E-4	3.479619627E-4	5.967080942E-4	5.222990294E-4	2.986995678E-4	2.563673188E-4	3.729634336E-4	6.035401602E-4	8.009631420E-4	8.122542058E-4	6.494184490E-4	2.913820208E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.443861010E-4	6.185334641E-4	4.638300743E-4	3.357106179E-4	3.844569728E-4	5.312202848E-4	5.660561146E-4	3.489104565E-4	1.045935933E-4	1.730248914E-4	3.510305542E-4	4.280713329E-4	4.878111649E-4	3.893545654E-4	4.615710350E-5	NaN	NaN	2.958283585E-4	3.024665930E-4	3.093659470E-4	5.929567269E-4	6.096790312E-4	2.631673706E-4	1.969578989E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.913658973E-4	2.033400087E-4	2.010702010E-4	3.811816568E-4	4.875344457E-4	2.699808101E-4	6.189578471E-6	1.585399586E-4	5.351993022E-4	6.757471710E-4	4.563831899E-4	1.256454125E-4	2.159858122E-4	4.511080915E-4	1.169455718E-4	NaN	NaN	NaN	NaN	NaN	3.062880714E-4	3.986305819E-5	6.399499398E-5	3.353379434E-4	4.743734025E-4	4.319169384E-4	4.003085778E-4	3.352870699E-4	1.990003802E-4	1.000393386E-4	NaN	NaN	NaN	2.860202512E-4	3.607630497E-4	1.326890051E-4	2.202217584E-4	5.136536784E-4	3.418841807E-4	NaN	NaN	2.475317451E-4	3.425699251E-4	2.046218578E-4	8.039634849E-6	NaN	NaN	7.447662210E-5	4.892163561E-4	7.100970834E-4	7.601433317E-4	6.859661662E-4	4.955762415E-4	1.429540280E-4	NaN
NaN	NaN	6.512931432E-4	5.196930724E-4	3.728439333E-4	1.084270334E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.926085483E-4	4.213489301E-4	3.822140279E-4	2.167137864E-4	6.138495519E-5	1.097322674E-4	1.098960493E-4	NaN	NaN	NaN	4.501669318E-4	6.283886614E-4	3.879550495E-4	1.432099380E-4	2.337820297E-5	NaN	NaN	2.212419349E-4	4.777458089E-4	5.398528883E-4	4.939064384E-4	4.450238193E-4	3.317277296E-4	1.935611217E-4	2.086969325E-4	2.158147836E-4	1.315983391E-4	1.828810200E-4	1.991944737E-4	1.402205453E-5	NaN	9.416602552E-5	2.098807308E-4	2.946798922E-4	4.102174425E-4	5.171296070E-4	5.908359890E-4	6.717914366E-4	6.674320903E-4	5.705122021E-4	5.604524631E-4	4.696733376E-4	2.680533216E-4	1.891039574E-4	1.370562240E-4	3.421301881E-5	9.787810313E-7	1.392231934E-4	3.651475126E-4	3.676436318E-4	1.704303286E-4	7.257623656E-5	1.323454926E-4	2.980643185E-4	4.506880359E-4	5.842847168E-4	7.083234959E-4	5.332177388E-4	1.097791246E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.544205927E-4	4.796148278E-4	5.195163540E-4	4.388492380E-4	4.531380837E-4	5.778761115E-4	5.807442940E-4	3.336582158E-4	4.871794226E-5	6.333280908E-5	2.747689141E-4	4.536172491E-4	5.729633849E-4	5.241174949E-4	2.265876101E-4	NaN	NaN	1.063694071E-4	1.731582888E-4	1.133049445E-4	3.507575311E-4	3.950199462E-4	7.849649410E-5	1.866740786E-5	1.535399788E-4	2.676690347E-4	3.305235878E-4	7.588827430E-5	NaN	NaN	1.344421617E-4	3.784415603E-4	5.119300913E-4	5.429472658E-4	5.561375292E-4	6.092049880E-4	4.465227830E-4	8.748898108E-5	1.723726600E-4	7.027651300E-4	9.127470548E-4	5.895792856E-4	2.458987001E-4	4.219240509E-4	7.314628456E-4	4.051965079E-4	NaN	NaN	NaN	NaN	NaN	2.290933335E-4	1.258522534E-4	NaN	8.397876809E-5	2.592357341E-4	2.156095434E-4	1.420220797E-4	1.969073346E-4	1.834360155E-4	2.713896902E-5	NaN	NaN	NaN	6.378308899E-5	1.943499956E-4	1.713256352E-4	3.854046518E-4	5.315776798E-4	2.558966517E-4	NaN	NaN	2.719593758E-4	3.463632602E-4	2.111618960E-4	NaN	NaN	NaN	NaN	3.387711477E-4	5.988443736E-4	6.250461447E-4	5.992763327E-4	6.800038391E-4	6.359927938E-4	3.896400158E-4
NaN	NaN	NaN	NaN	5.802591913E-4	3.699554363E-4	3.372710198E-4	2.451095497E-4	1.553672773E-4	3.003448364E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.428756805E-4	2.728433174E-4	2.915647638E-4	1.643994328E-4	1.657828252E-4	1.335882553E-4	NaN	NaN	NaN	2.264202631E-4	4.710396170E-4	2.568534983E-4	5.654468987E-5	1.138151420E-4	5.660203533E-5	NaN	1.574974885E-4	3.067793732E-4	3.453474201E-4	4.462600336E-4	4.812269472E-4	3.011575027E-4	1.857128227E-4	2.984254970E-4	2.577119740E-4	5.149749995E-5	1.263696322E-4	2.195342822E-4	NaN	NaN	NaN	2.445532009E-4	5.560060963E-4	7.434774307E-4	7.467360119E-4	7.139853551E-4	7.193638594E-4	5.845004926E-4	3.324983409E-4	2.744201920E-4	3.009642533E-4	2.378040226E-4	2.229456877E-4	2.191825188E-4	1.021511707E-4	NaN	NaN	1.134540580E-4	1.751818199E-4	5.069051622E-5	NaN	7.664178156E-6	5.491492630E-5	5.755937309E-5	2.083139261E-4	5.587519845E-4	6.627195398E-4	3.846833715E-4	1.241468271E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.420475670E-5	3.124166979E-4	4.545747943E-4	4.211490450E-4	4.154226044E-4	5.009953165E-4	4.390482500E-4	2.053762291E-4	8.782722603E-7	NaN	7.098135393E-5	2.521672868E-4	4.733844544E-4	5.998788401E-4	4.752118548E-4	8.805376274E-5	NaN	4.721682853E-5	1.546163548E-4	6.202593067E-5	1.718028361E-4	1.608489110E-4	NaN	5.795672405E-5	4.365942732E-4	5.584050086E-4	5.178862484E-4	2.732028079E-4	NaN	NaN	8.717620949E-5	4.012160935E-4	5.747249234E-4	5.454728962E-4	3.773472563E-4	3.854108218E-4	4.420918413E-4	2.851935569E-4	3.455393016E-4	7.061478100E-4	7.691623759E-4	4.699991259E-4	2.455559443E-4	4.528074351E-4	8.471137262E-4	7.420188049E-4	1.586279832E-4	NaN	3.966673466E-5	1.291151129E-4	NaN	NaN	1.190638068E-4	5.690789067E-7	NaN	1.410735276E-4	1.938228961E-4	1.958772336E-4	3.292991023E-4	2.990624052E-4	1.707354568E-5	NaN	NaN	NaN	4.895721941E-5	1.384427596E-4	1.718596614E-4	3.562330676E-4	3.644392418E-4	5.354890891E-5	NaN	NaN	2.113912051E-4	2.324029338E-4	2.221827745E-4	NaN	NaN	NaN	NaN	3.143344074E-4	4.729513312E-4	3.902364988E-4	3.870938381E-4	6.796959206E-4	9.171697893E-4	8.374876925E-4
NaN	NaN	NaN	NaN	NaN	6.938565057E-4	7.970847655E-4	6.483047619E-4	4.960312508E-4	7.006022497E-4	7.307849010E-4	3.101623734E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.201213065E-4	3.852955997E-4	2.623425971E-4	2.121204452E-4	1.611590124E-4	NaN	NaN	NaN	NaN	2.433453483E-4	1.825200743E-4	1.837094896E-4	4.704056191E-4	4.816248547E-4	2.406412241E-4	1.602515113E-4	1.391372007E-5	NaN	9.906459309E-5	3.828320478E-4	3.178309707E-4	2.186592465E-4	3.100265167E-4	2.904250287E-4	1.442071080E-4	2.671827679E-4	4.302632879E-4	2.234849235E-4	4.306757910E-5	2.557940606E-4	6.066527567E-4	7.739747525E-4	7.087878184E-4	5.897397059E-4	5.692359409E-4	6.105803768E-4	5.189984804E-4	3.158311301E-4	2.470453037E-4	2.147919295E-4	1.315340778E-4	2.549119527E-4	5.147439078E-4	4.858179891E-4	1.697187981E-4	NaN	2.270963159E-5	1.081297742E-4	3.945475328E-5	NaN	7.616904622E-5	1.259033888E-4	4.942058877E-5	1.449769916E-4	5.687211524E-4	9.154091822E-4	8.738584584E-4	5.930300104E-4	3.214428434E-4	1.840696204E-4	6.186566316E-5	NaN	NaN	NaN	NaN	5.177424828E-5	2.521454589E-4	3.658497590E-4	3.979680478E-4	4.245297459E-4	4.413480056E-4	2.434685593E-4	NaN	NaN	NaN	NaN	NaN	NaN	1.866036910E-4	3.493338299E-4	1.838764438E-4	NaN	9.770796896E-5	1.608565362E-4	7.681415445E-5	1.207632158E-4	8.014087507E-5	NaN	1.341867173E-4	5.137235858E-4	5.187118077E-4	3.909954103E-4	3.047278151E-4	7.668503531E-5	NaN	5.507794776E-5	2.187451319E-4	2.743049117E-4	2.257376182E-4	6.288814620E-5	8.914921636E-5	2.913853968E-4	3.221986990E-4	3.405875468E-4	4.600225366E-4	4.486953549E-4	3.399335546E-4	2.375148906E-4	3.346071462E-4	7.060361677E-4	8.379387436E-4	4.121508391E-4	3.317134178E-5	1.655097731E-4	2.158348216E-4	NaN	NaN	1.057772606E-4	7.292211376E-5	NaN	1.789592789E-4	3.272485628E-4	2.922198037E-4	2.857341315E-4	1.258532720E-4	NaN	NaN	NaN	NaN	9.705801494E-5	1.739616564E-4	1.468137052E-4	1.790653914E-4	1.786246576E-4	NaN	NaN	NaN	5.310351480E-5	NaN	7.550000009E-5	NaN	9.830439376E-5	NaN	1.220070135E-5	1.852414716E-4	2.559363202E-4	1.778861333E-4	1.988718723E-4	5.352084409E-4	9.461706504E-4	1.066900440E-3
NaN	NaN	NaN	NaN	NaN	7.857839228E-4	7.915266906E-4	4.810151877E-4	2.565563773E-4	4.541450180E-4	6.025758921E-4	4.602163972E-4	2.550681529E-4	2.073942778E-5	NaN	NaN	NaN	9.565259825E-5	2.249063546E-4	2.882994886E-4	1.256476389E-4	NaN	NaN	NaN	NaN	NaN	4.003334325E-4	3.802322026E-4	3.477116697E-4	2.209758823E-4	6.172532449E-5	4.104791878E-5	4.648881259E-6	2.999177741E-5	2.207580255E-4	2.985183091E-4	3.856760450E-4	6.700708182E-4	6.616571336E-4	3.472186218E-4	1.719369175E-4	NaN	NaN	NaN	2.221151954E-4	2.823811665E-4	2.162041637E-4	2.052594209E-4	2.022642875E-4	1.913848682E-4	3.290047753E-4	4.825325450E-4	3.551807895E-4	2.432608308E-4	4.904526868E-4	7.757055573E-4	6.789038307E-4	3.736961226E-4	2.457390074E-4	2.908216265E-4	3.499464074E-4	3.357914102E-4	2.899991232E-4	3.044136683E-4	2.380712540E-4	8.377111226E-5	2.306544775E-4	6.832684739E-4	8.515050285E-4	5.813778262E-4	2.619312436E-4	1.481000363E-4	1.977909269E-4	1.790142414E-4	7.937672490E-5	1.149564341E-4	2.538948320E-4	3.085374774E-4	4.291713412E-4	NaN	NaN	1.068888581E-3	7.386871148E-4	4.203497956E-4	3.918932925E-4	4.027079849E-4	NaN	NaN	NaN	NaN	3.991344784E-5	8.601856825E-5	1.451356366E-4	2.385271655E-4	2.904893190E-4	3.160112537E-4	1.622350683E-4	NaN	4.529158468E-5	9.254697943E-5	NaN	NaN	NaN	NaN	NaN	1.780032326E-4	2.189045481E-4	2.511958883E-4	1.903645461E-4	4.565070412E-5	NaN	NaN	NaN	2.514511580E-4	5.225911154E-4	4.246269527E-4	2.679840254E-4	2.991916263E-4	2.877446241E-4	1.755646081E-4	1.318345603E-4	1.227907633E-4	1.510612638E-4	1.986581628E-4	1.497592893E-4	1.503561216E-4	2.343110245E-4	2.501575509E-4	2.665136999E-4	2.749026753E-4	2.350135037E-4	2.644929918E-4	2.595239785E-4	2.857820946E-4	5.434123450E-4	6.879343418E-4	3.677704372E-4	5.013329064E-5	2.349092829E-4	3.944754717E-4	1.202594067E-4	NaN	6.203821158E-6	NaN	NaN	7.639687101E-5	4.367165384E-4	3.974828578E-4	2.184285695E-4	1.335615707E-5	NaN	NaN	NaN	NaN	2.372299787E-4	3.381602583E-4	2.097065153E-4	3.433617894E-5	4.006253585E-5	5.953847722E-5	NaN	NaN	4.116453511E-6	NaN	NaN	NaN	NaN	NaN	1.208913000E-5	3.549424582E-5	NaN	NaN	8.242929471E-5	4.905057140E-4	NaN	NaN
NaN	NaN	NaN	NaN	8.472675690E-4	6.036144914E-4	3.717607178E-4	5.663537377E-5	NaN	1.653343497E-4	4.278883571E-4	5.779265193E-4	5.645593628E-4	2.871310862E-4	NaN	NaN	1.236320240E-4	4.825930519E-4	6.025251932E-4	4.549417645E-4	9.479469009E-5	NaN	NaN	NaN	NaN	NaN	NaN	3.395714157E-4	5.012725014E-4	3.786808520E-4	1.927526464E-4	2.064097935E-4	1.489166461E-4	8.797157352E-5	2.685373183E-4	4.312136734E-4	4.872983263E-4	5.972274230E-4	5.423791008E-4	3.137741296E-4	2.308764815E-4	9.949893865E-5	NaN	NaN	5.835267802E-5	1.677085384E-4	2.401090605E-4	2.336482721E-4	2.460277756E-4	3.173587029E-4	4.296453553E-4	5.196317798E-4	3.817871329E-4	1.986112911E-4	3.091928374E-4	4.897512263E-4	3.706137941E-4	1.736479026E-4	2.193535329E-4	3.245094267E-4	2.694169816E-4	1.178207094E-4	6.216691690E-5	1.830514084E-4	2.797295165E-4	2.024297573E-4	2.363523090E-4	5.581441801E-4	7.908095722E-4	7.326118648E-4	4.718161945E-4	1.783954358E-4	1.595630456E-4	2.939915576E-4	2.116401447E-4	6.662183296E-5	1.814208663E-4	4.102585663E-4	NaN	NaN	NaN	NaN	5.243593478E-4	3.845884930E-4	5.892917980E-4	7.307720371E-4	3.330652544E-4	NaN	NaN	NaN	NaN	NaN	7.854845171E-5	8.946839807E-5	NaN	NaN	4.552446262E-5	6.912399112E-5	3.223017557E-4	4.238217662E-4	6.695479533E-5	NaN	NaN	NaN	NaN	2.013390476E-4	3.678076318E-4	3.082345065E-4	1.516423363E-4	NaN	NaN	NaN	NaN	3.228988207E-4	4.754350812E-4	3.874075483E-4	3.089171660E-4	3.287936852E-4	3.834883682E-4	3.774524957E-4	2.728696563E-4	1.742170862E-4	2.242226328E-4	3.569490509E-4	4.207363818E-4	4.192179476E-4	3.563344944E-4	3.186663671E-4	3.716603096E-4	2.997480915E-4	1.239382837E-4	1.350876119E-4	2.003069822E-4	2.171355009E-4	3.592006397E-4	4.882240028E-4	3.281258105E-4	8.971089846E-5	2.087936009E-4	4.325016344E-4	3.186760296E-4	1.219552869E-4	1.023381556E-4	NaN	NaN	NaN	3.757718951E-4	4.021724744E-4	2.433785994E-4	1.458447805E-4	NaN	NaN	NaN	2.157478302E-4	4.993967013E-4	5.454887869E-4	2.919195686E-4	NaN	NaN	NaN	1.337858266E-4	1.820152393E-4	1.358830923E-4	NaN	NaN	NaN	NaN	NaN	1.143108748E-4	1.138985099E-4	NaN	NaN	2.342001681E-4	7.204826688E-4	NaN	NaN
5.308121326E-4	5.934924120E-4	7.834912394E-4	9.339904063E-4	8.255625144E-4	4.594459315E-4	1.159895910E-4	4.229052502E-5	1.902298391E-4	4.039511259E-4	5.669101374E-4	6.133578718E-4	5.514209624E-4	4.210119077E-4	2.832424361E-4	2.988264314E-4	5.953123909E-4	9.094276465E-4	8.479880053E-4	4.835109867E-4	1.226880850E-4	NaN	NaN	NaN	NaN	NaN	NaN	6.737193326E-5	3.758890380E-4	4.496049951E-4	3.371429630E-4	2.695398580E-4	1.513429743E-4	8.333539881E-5	2.397662465E-4	4.913581652E-4	6.514986162E-4	6.378790713E-4	4.755775735E-4	3.229984723E-4	3.425954783E-4	3.414697421E-4	1.649388141E-4	4.599496970E-5	5.632999091E-5	2.037774975E-4	4.284261377E-4	5.095761153E-4	5.166166229E-4	5.258710589E-4	5.768734263E-4	7.183033740E-4	6.602588692E-4	3.591543937E-4	2.015236241E-4	2.088292385E-4	1.144951457E-4	9.143596981E-5	3.784223809E-4	6.693801261E-4	6.092371186E-4	2.802587696E-4	2.736241004E-5	8.607615746E-5	3.427560732E-4	4.525317636E-4	4.023545771E-4	4.442901991E-4	5.099037080E-4	5.156277330E-4	3.479692095E-4	NaN	NaN	1.819530153E-4	3.569746332E-4	2.645633067E-4	3.001147998E-4	4.706599866E-4	NaN	NaN	NaN	NaN	NaN	4.229583137E-4	6.792851491E-4	8.524404839E-4	6.347912713E-4	1.557012438E-4	NaN	NaN	NaN	1.827310043E-4	3.329864994E-4	7.634392387E-5	NaN	NaN	NaN	1.309519284E-4	3.889096552E-4	5.011196481E-4	2.684956708E-4	1.570771856E-4	1.611963671E-4	3.938492227E-5	4.341025124E-5	2.387003333E-4	3.194433521E-4	1.730131626E-4	4.265260213E-5	1.962500210E-5	NaN	NaN	1.958738721E-6	3.317084047E-4	4.245799209E-4	4.033648001E-4	3.900221491E-4	2.804800461E-4	2.101567661E-4	2.637675498E-4	1.906378166E-4	9.766466974E-6	1.012386292E-5	1.959982037E-4	3.985074000E-4	5.291606067E-4	5.137179978E-4	4.582800902E-4	4.238554975E-4	2.129014174E-4	NaN	2.621485692E-5	1.791042450E-4	1.606862788E-4	1.971624442E-4	3.911686945E-4	4.339068546E-4	2.015757054E-4	8.113176591E-5	1.908291742E-4	2.410613961E-4	2.851832251E-4	4.301173904E-4	4.431726702E-4	2.834418556E-4	2.504581644E-4	3.380778944E-4	2.858682419E-4	1.703836606E-4	1.194578290E-4	6.339772517E-5	4.412213821E-5	1.859698532E-4	4.831992264E-4	6.991012488E-4	6.461854791E-4	3.638967755E-4	NaN	NaN	NaN	2.671295078E-4	4.897591425E-4	4.377501609E-4	1.594547502E-4	NaN	NaN	NaN	NaN	1.796685392E-4	2.077186946E-4	NaN	4.870711564E-5	4.299596767E-4	8.416813216E-4	1.037762268E-3	NaN
3.875905531E-4	3.134975268E-4	4.087606794E-4	6.143130013E-4	6.953575648E-4	4.343162873E-4	1.886034879E-4	3.074085980E-4	5.419150111E-4	6.644899258E-4	6.075642887E-4	3.672458115E-4	1.560422097E-4	1.909918647E-4	4.155971110E-4	6.790888729E-4	9.607856045E-4	1.082035131E-3	8.329674019E-4	4.634906363E-4	2.887109295E-4	2.904310822E-4	2.541978611E-4	NaN	NaN	NaN	NaN	NaN	1.392061531E-4	3.916610149E-4	4.166330618E-4	2.980478748E-4	1.300385484E-4	2.525184937E-5	1.082358722E-4	4.945188412E-4	9.128603269E-4	8.767909603E-4	5.443681148E-4	3.645493416E-4	4.298960848E-4	5.063692806E-4	3.856502881E-4	2.336805774E-4	2.250963007E-4	3.690735903E-4	5.904822028E-4	7.230627234E-4	7.097808993E-4	5.465699942E-4	4.735286057E-4	7.142119575E-4	8.352595032E-4	5.320068449E-4	2.078198304E-4	1.036157046E-4	NaN	NaN	2.779041242E-4	8.116865065E-4	1.034196932E-3	8.239783347E-4	4.014602164E-4	1.693118393E-4	3.428281634E-4	5.978384288E-4	6.619644118E-4	6.632698351E-4	5.441431422E-4	3.203306696E-4	8.160758443E-5	NaN	NaN	NaN	4.088600981E-4	6.521090982E-4	7.108695572E-4	6.620570202E-4	6.055033882E-4	NaN	NaN	NaN	NaN	NaN	7.129705627E-4	7.729016361E-4	6.334285717E-4	3.409992205E-4	1.275908726E-4	NaN	8.139388956E-5	4.653980141E-4	5.035698996E-4	5.280304322E-5	NaN	NaN	1.051806830E-4	1.857023017E-4	2.330314601E-4	2.558070701E-4	1.546363492E-4	2.154581598E-4	3.835923271E-4	3.506094217E-4	2.666148357E-4	2.501863346E-4	1.790897804E-4	6.098800804E-5	4.977279241E-5	1.279213029E-4	3.652779924E-5	NaN	5.152110316E-5	2.911032934E-4	3.831478825E-4	4.009335535E-4	4.174528294E-4	2.497285604E-4	7.365764759E-5	1.632702770E-4	1.702474983E-4	NaN	NaN	4.969674410E-5	2.348837006E-4	4.059803032E-4	5.220079329E-4	4.988912260E-4	3.321737750E-4	4.938877828E-5	NaN	1.050596184E-4	2.950659837E-4	1.969947480E-4	9.511644021E-5	2.569115313E-4	3.960619506E-4	2.049464529E-4	NaN	NaN	5.609261643E-5	2.084519365E-4	5.030018510E-4	7.183978450E-4	7.473645383E-4	6.196465110E-4	3.988643584E-4	1.995262282E-4	7.176856161E-5	1.102717397E-5	NaN	NaN	1.239698031E-4	3.978867608E-4	5.317294854E-4	4.196878581E-4	2.505869779E-4	1.447836985E-4	1.008238614E-4	1.280607830E-4	3.358842805E-4	6.838788977E-4	7.916533505E-4	5.307585234E-4	2.462670673E-4	1.156205981E-4	1.025937454E-4	1.810897375E-4	2.558608248E-4	2.435362258E-4	1.856044255E-4	2.313050645E-4	3.840899153E-4	5.583851598E-4	6.688087014E-4	4.821760522E-4
