NaN	NaN	NaN	2.780793584E-4	2.610992815E-4	1.889029954E-4	3.698692308E-4	4.920039210E-4	4.579097731E-4	2.733086876E-4	NaN	NaN	2.568627533E-4	5.308784312E-4	3.466722264E-4	1.653100480E-4	3.107940138E-4	2.837806242E-4	1.157055376E-4	1.235387899E-4	2.122087753E-4	3.672194143E-4	4.844468785E-4	4.972229945E-4	6.255249609E-4	8.090102347E-4	6.462470046E-4	2.285022638E-4	2.029717143E-5	1.707575757E-5	NaN	NaN	NaN	NaN	4.592629466E-6	1.811483089E-4	4.649928596E-4	5.542321014E-4	3.256478813E-4	2.783960954E-4	4.280700814E-4	3.754586214E-4	2.885953290E-4	4.290739307E-4	5.280880723E-4	4.355303536E-4	3.471944656E-4	2.983245940E-4	2.182371391E-4	1.160972824E-4	3.639937131E-5	NaN	NaN	1.933332678E-4	5.158720305E-4	5.188538926E-4	3.230779839E-4	2.204293996E-4	3.217392950E-4	5.709386896E-4	7.370756357E-4	6.099840975E-4	3.133506689E-4	5.136492837E-5	NaN	2.373263851E-5	7.289922360E-5	2.117774566E-4	3.942956973E-4	3.638096096E-4	2.954125230E-4	3.386660246E-4	3.541860206E-4	3.278963559E-4	2.134791430E-4	1.168808885E-4	1.743816247E-4	1.596189395E-4	NaN	NaN	NaN	1.185024230E-4	1.656750101E-4	9.195590974E-5	2.201644529E-4	5.200297455E-4	5.961957504E-4	3.961027833E-4	2.350795985E-4	1.185426881E-4	5.192507888E-5	2.433487098E-4	5.777904880E-4	8.132242947E-4	7.680399576E-4	3.227308916E-4	NaN	NaN	NaN	5.199543375E-5	1.159224557E-4	1.744915353E-4	1.229239715E-4	1.655432570E-4	2.700585173E-4	3.669905418E-4	4.259673879E-4	3.001264995E-4	2.981985745E-4	5.083390279E-4	4.675209930E-4	2.679912723E-4	1.557137730E-4	1.082964154E-4	1.917391637E-4	2.926918096E-4	2.920316474E-4	2.781042422E-4	3.294898197E-4	3.884105536E-4	3.977811430E-4	3.289776796E-4	1.866147068E-4	1.306868799E-4
1.751264208E-4	NaN	NaN	4.053606608E-5	3.028594983E-5	NaN	2.240914473E-4	4.769642546E-4	5.738361506E-4	4.283337912E-4	1.443576548E-5	NaN	NaN	2.332985168E-4	1.805925422E-4	4.725981125E-5	1.358898444E-4	1.434841688E-4	1.495372271E-4	2.907987800E-4	4.127299180E-4	5.482941633E-4	6.302104448E-4	5.989640485E-4	6.148999091E-4	7.006883388E-4	6.363194552E-4	3.994524304E-4	1.645991142E-4	NaN	NaN	NaN	1.479203911E-5	NaN	NaN	2.087107168E-5	2.936934179E-4	4.864061484E-4	3.644979151E-4	2.843791735E-4	3.623235971E-4	2.784737735E-4	1.190166222E-4	2.012796176E-4	4.340150917E-4	5.177992862E-4	3.858253767E-4	1.487617701E-4	NaN	NaN	4.961904779E-5	NaN	NaN	1.031097927E-4	4.075061588E-4	4.581803223E-4	2.891997574E-4	1.972663449E-4	3.264821426E-4	6.480318261E-4	9.005522588E-4	8.433798794E-4	6.401770515E-4	4.121596285E-4	1.483553642E-4	NaN	NaN	2.420796773E-5	3.174348967E-4	3.586652456E-4	2.491348423E-4	2.682177874E-4	3.316825314E-4	3.452316741E-4	2.408647415E-4	1.559472148E-4	2.849203884E-4	3.917895374E-4	2.310371201E-4	NaN	NaN	NaN	1.528518769E-4	2.035123762E-4	2.077934332E-4	3.069704107E-4	3.006675106E-4	1.715274411E-4	1.509446593E-4	1.457059116E-4	9.755473002E-5	2.507574682E-4	4.938305356E-4	6.131825503E-4	6.220861687E-4	3.991952399E-4	NaN	NaN	NaN	NaN	NaN	7.860024925E-5	2.973923620E-5	1.249796624E-4	2.474027569E-4	1.829839748E-4	1.013735382E-4	1.658104156E-5	9.508380754E-5	3.963326162E-4	4.666384484E-4	2.743898367E-4	7.791995449E-5	NaN	NaN	1.436602033E-4	2.251054830E-4	2.801831870E-4	4.326876369E-4	5.997339613E-4	6.056300481E-4	4.531788582E-4	2.277619205E-4	1.481255895E-4
4.843253118E-4	2.046895534E-4	1.167255868E-5	NaN	NaN	NaN	1.941192313E-4	3.394712985E-4	4.319223517E-4	4.580764216E-4	2.160565637E-4	NaN	NaN	NaN	NaN	NaN	1.341389434E-4	1.615537185E-4	2.672826522E-4	4.504020617E-4	5.626111524E-4	6.872111699E-4	7.668262697E-4	7.461154601E-4	6.248698337E-4	5.064621218E-4	4.897342296E-4	4.644748406E-4	3.505891655E-4	1.944606920E-4	9.040121950E-5	1.373032283E-4	2.257436718E-4	1.407155214E-4	9.761364709E-6	9.095233690E-5	3.521284962E-4	5.259331665E-4	4.271694343E-4	2.511786879E-4	2.325816313E-4	2.418127406E-4	1.039281779E-4	NaN	8.828190039E-5	2.627934737E-4	1.690551289E-4	NaN	NaN	NaN	NaN	NaN	NaN	1.399791654E-4	4.523823445E-4	5.553237279E-4	3.912385437E-4	2.408520231E-4	2.916018711E-4	5.626868806E-4	8.102876018E-4	8.268405800E-4	7.768247742E-4	6.568097160E-4	3.202377702E-4	NaN	NaN	1.176306323E-4	4.680498096E-4	4.684085143E-4	2.480599796E-4	2.335639729E-4	3.574795846E-4	3.874755057E-4	2.690310357E-4	1.787744259E-4	2.883730049E-4	4.587344883E-4	4.390669055E-4	NaN	NaN	NaN	8.648959920E-5	3.370293125E-4	3.032651148E-4	2.772379376E-4	1.947210694E-4	1.576525210E-5	NaN	NaN	5.657710972E-6	2.315233287E-4	4.768007784E-4	4.892534344E-4	4.830705002E-4	4.708596389E-4	2.558715350E-4	NaN	NaN	NaN	NaN	4.909527706E-5	1.753730066E-5	1.025152742E-4	1.166845905E-4	NaN	NaN	NaN	NaN	2.827050630E-4	4.552197934E-4	3.188468108E-4	5.332020737E-5	NaN	NaN	1.721332228E-4	3.856671392E-4	3.298666852E-4	3.574582515E-4	5.451891338E-4	6.162554491E-4	4.738340504E-4	1.913651940E-4	6.455707626E-5
5.411681486E-4	2.377673372E-4	6.115974975E-5	NaN	NaN	1.324819314E-4	4.842842754E-4	4.745149054E-4	4.409339454E-4	4.718728887E-4	2.770784195E-4	1.590059837E-4	2.720029734E-4	1.135261191E-4	NaN	2.913195567E-5	2.157188283E-4	1.723200257E-4	2.330968564E-4	3.442511370E-4	4.181016120E-4	5.068135797E-4	5.479826359E-4	6.168824621E-4	5.912010092E-4	4.124787229E-4	3.051133535E-4	2.873519261E-4	3.261791717E-4	3.981149348E-4	3.860458091E-4	4.008136166E-4	5.067618331E-4	4.576288047E-4	3.303532139E-4	4.228595062E-4	6.041142042E-4	6.297838991E-4	4.844612267E-4	3.114851716E-4	3.164562513E-4	4.377182340E-4	3.211426665E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.969562531E-4	4.415149451E-4	2.924716391E-4	1.266642503E-4	7.112493040E-5	2.343687811E-4	4.805413773E-4	5.908841849E-4	5.932443892E-4	4.817152221E-4	2.264882496E-4	NaN	NaN	3.203701635E-4	7.063394878E-4	7.090807776E-4	4.298968706E-4	3.319832031E-4	4.017487518E-4	3.659612266E-4	2.132979571E-4	1.229933405E-4	1.943916286E-4	3.725534189E-4	4.906213726E-4	1.831396512E-4	NaN	NaN	1.919953938E-4	3.889131185E-4	3.517231380E-4	3.188278934E-4	1.833974966E-4	NaN	NaN	NaN	NaN	2.423417609E-4	4.613002820E-4	3.558615281E-4	2.507734753E-4	3.236136690E-4	3.558464814E-4	2.141665755E-4	7.604946586E-5	2.043987661E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.009242646E-4	4.486464604E-4	2.954096999E-4	NaN	NaN	NaN	2.981318103E-4	5.868582521E-4	3.765597648E-4	2.111703361E-4	3.525910142E-4	5.475028302E-4	5.631655804E-4	3.141164780E-4	1.372954575E-4
4.979293444E-4	4.629640534E-5	NaN	NaN	3.273755283E-5	5.207301001E-4	8.904380957E-4	7.604217390E-4	5.755574675E-4	4.396242439E-4	1.114792758E-4	4.917593469E-5	3.555594012E-4	3.308324085E-4	1.110974845E-4	1.752572134E-4	1.579160016E-4	NaN	2.086136374E-5	9.774287173E-5	1.466700924E-4	1.716308034E-4	1.227127505E-4	2.443807316E-4	4.590800090E-4	4.290029174E-4	1.578959636E-4	NaN	NaN	2.507721074E-4	3.751558543E-4	4.789717495E-4	7.454045699E-4	8.559831185E-4	7.423795760E-4	6.916310522E-4	6.512065884E-4	4.831767001E-4	3.219407226E-4	3.079746966E-4	4.540625669E-4	6.034619873E-4	4.534017644E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.550376521E-4	2.348199487E-4	1.114231200E-4	NaN	NaN	NaN	2.045586298E-4	3.366643796E-4	2.940630366E-4	1.486272522E-4	4.591231118E-5	NaN	5.144465831E-5	3.187797265E-4	6.440820289E-4	7.915346650E-4	6.823441945E-4	5.402073148E-4	4.353024997E-4	2.398735814E-4	1.763429509E-6	NaN	NaN	1.848328102E-4	4.538577632E-4	3.553415008E-4	5.884679194E-5	9.550610412E-5	2.069733309E-4	4.580531095E-5	NaN	4.622119741E-5	NaN	NaN	1.531171147E-4	1.762687461E-4	NaN	9.054366092E-5	2.975300304E-4	2.607677015E-4	1.819981408E-4	2.344365057E-4	2.905060246E-4	1.953757019E-4	1.188819588E-4	1.273979142E-4	6.456005940E-5	4.043499575E-5	4.451135828E-5	NaN	NaN	NaN	NaN	NaN	1.511915616E-4	3.291995672E-4	3.099171154E-4	7.893668953E-5	NaN	NaN	NaN	2.123657614E-4	4.871617130E-4	3.133206919E-4	1.567444560E-4	2.890107571E-4	5.758830230E-4	7.334873662E-4	5.034215865E-4	2.690275142E-4
6.199348136E-4	1.421586057E-4	NaN	1.340617164E-4	4.052095464E-4	7.535329205E-4	9.219113854E-4	7.524583489E-4	5.694726133E-4	4.115029587E-4	1.171184995E-4	3.021769589E-5	2.392932656E-4	2.918694518E-4	2.323780063E-4	2.502269635E-4	8.929462638E-5	NaN	5.558814519E-5	2.013276535E-4	1.995351631E-4	1.429347903E-4	6.022577145E-5	1.289718202E-4	3.519631573E-4	4.200249969E-4	1.175326397E-4	NaN	NaN	NaN	1.704198949E-4	3.008529893E-4	6.018657004E-4	8.526836173E-4	8.801382501E-4	7.599365781E-4	5.080326227E-4	1.523522078E-4	NaN	1.274639089E-5	3.121401242E-4	5.160999135E-4	4.094248579E-4	1.240200509E-4	2.720080556E-5	1.456279570E-4	9.689644503E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.122568840E-4	2.165323094E-4	1.780508464E-4	1.048663689E-4	7.812863623E-5	1.099213623E-4	7.827121590E-5	NaN	NaN	3.092452243E-5	7.723635645E-5	1.056469555E-4	1.922488736E-4	3.698734217E-4	6.955966819E-4	8.924238500E-4	7.867909735E-4	5.352983135E-4	2.204321063E-4	NaN	NaN	NaN	4.298597560E-6	4.650343617E-4	5.360628129E-4	2.972715884E-4	1.999192900E-4	3.327668674E-5	NaN	NaN	NaN	NaN	NaN	3.012435336E-4	2.760880452E-4	NaN	NaN	NaN	1.081745504E-4	2.344989625E-4	2.978408884E-4	2.751361753E-4	1.501319057E-4	1.075860637E-4	1.867914543E-4	2.029571624E-4	2.730519918E-4	3.145378723E-4	1.590684697E-4	8.757277828E-5	1.724988397E-4	1.887028338E-4	1.536873460E-4	1.878050243E-4	2.331914438E-4	1.573419140E-4	2.124489401E-5	NaN	NaN	NaN	8.773631271E-5	3.184069064E-4	2.594296820E-4	1.742273307E-4	3.004820610E-4	6.038292777E-4	8.069100440E-4	6.005040486E-4	3.605870588E-4
7.193232304E-4	4.760365991E-4	2.723776561E-4	3.447373165E-4	4.568540899E-4	4.406412481E-4	3.981492191E-4	4.134079500E-4	4.599799286E-4	4.587212752E-4	3.865660401E-4	3.547845990E-4	3.805615415E-4	3.469660296E-4	2.982880687E-4	2.895574726E-4	1.768200891E-4	1.281304430E-4	3.793440119E-4	5.498261889E-4	4.173651396E-4	2.870213939E-4	2.895986545E-4	3.135610896E-4	3.102312912E-4	2.815180051E-4	1.182324922E-4	NaN	NaN	NaN	NaN	NaN	1.442432840E-4	3.954113345E-4	6.831307546E-4	7.422214840E-4	4.697291588E-4	1.584518577E-5	NaN	NaN	2.044658468E-4	5.385294207E-4	5.279931356E-4	4.259219568E-4	5.314076552E-4	6.828205660E-4	4.796202993E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.024115285E-4	4.911076394E-4	5.284194485E-4	4.010082048E-4	1.772286487E-4	NaN	NaN	NaN	NaN	1.173190831E-4	1.412358542E-4	1.802277693E-4	1.855441224E-4	1.702055015E-4	4.805347126E-4	8.483299171E-4	8.287070668E-4	6.191827706E-4	3.830036148E-4	7.554617332E-5	NaN	NaN	NaN	3.816722892E-4	5.854222691E-4	3.717412474E-4	2.475163783E-4	1.811752009E-4	NaN	NaN	NaN	NaN	4.084254761E-5	3.703692346E-4	3.286134743E-4	NaN	NaN	NaN	5.461070396E-5	2.688756504E-4	2.640990133E-4	2.176826965E-4	2.037991362E-4	2.546701580E-4	3.577369789E-4	4.088698770E-4	4.838193126E-4	4.845308431E-4	2.825605625E-4	1.337614958E-4	1.235716772E-4	7.346084021E-5	8.005329619E-6	8.047645679E-5	2.197280846E-4	2.409808803E-4	2.557002590E-4	3.012869565E-4	2.127102780E-4	8.471307228E-5	1.328394283E-4	2.866244758E-4	2.931831696E-4	2.221536270E-4	2.896240039E-4	4.835547297E-4	5.728468532E-4	3.959377646E-4	2.662918705E-4
6.785332225E-4	6.079107989E-4	3.968256351E-4	2.837307402E-4	1.996729115E-4	NaN	NaN	2.186881757E-4	4.822272749E-4	5.704955547E-4	6.224361132E-4	7.078193594E-4	7.498541963E-4	6.262108800E-4	3.848350898E-4	2.528201439E-4	2.316194295E-4	2.758836199E-4	4.693842202E-4	4.915125319E-4	1.946526172E-4	6.479651347E-5	2.654342679E-4	4.487716651E-4	3.906937491E-4	2.087745233E-4	7.269242633E-5	NaN	NaN	NaN	NaN	NaN	NaN	6.231044244E-5	4.580607638E-4	6.907879142E-4	5.030691973E-4	9.713858162E-5	NaN	NaN	2.776863694E-4	6.723623374E-4	7.405005163E-4	7.129416917E-4	7.737552514E-4	8.334191516E-4	5.910047330E-4	1.105566662E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.050982195E-4	5.580732832E-4	6.318663945E-4	3.922242613E-4	NaN	NaN	NaN	NaN	1.676212269E-4	2.552649239E-4	2.408291475E-4	3.593863512E-4	3.478875733E-4	8.189649816E-5	1.318550640E-4	4.574247287E-4	5.569990608E-4	5.317014293E-4	4.412598792E-4	1.946235134E-4	NaN	NaN	NaN	1.191906631E-4	3.440069268E-4	2.312598517E-4	2.203684708E-4	3.700940870E-4	2.895183861E-4	1.254154340E-4	3.098401430E-5	NaN	2.016486396E-4	4.625658330E-4	4.121908569E-4	1.646391465E-4	NaN	NaN	2.570595243E-4	3.666916164E-4	1.445703383E-4	4.490259380E-5	1.747877977E-4	3.355797671E-4	4.476915055E-4	5.138066481E-4	5.304974038E-4	4.428454267E-4	2.978625707E-4	1.807223889E-4	2.293362377E-5	NaN	NaN	3.957806985E-5	2.933685901E-4	3.491790267E-4	3.427937918E-4	4.610706528E-4	5.018251250E-4	3.370119957E-4	1.650366466E-4	1.810145332E-4	2.378494974E-4	2.429720626E-4	2.976474934E-4	3.203175729E-4	NaN	NaN	NaN
6.701115053E-4	6.159118493E-4	3.669032012E-4	1.445008238E-4	6.121990737E-5	NaN	1.953203900E-5	3.713527985E-4	6.269305595E-4	6.542547490E-4	5.832128809E-4	6.287740543E-4	7.509856950E-4	6.197757320E-4	2.620840387E-4	7.798888691E-5	1.488475682E-4	2.326116519E-4	2.408846194E-4	1.602098564E-5	NaN	NaN	1.620093281E-5	4.681430873E-4	5.709526013E-4	3.086026700E-4	6.729950201E-6	NaN	NaN	NaN	NaN	1.535096817E-4	1.553447510E-4	5.944860823E-5	2.244994976E-4	3.660560760E-4	2.561605361E-4	7.150760212E-5	NaN	NaN	2.547746699E-4	5.782810622E-4	7.611858309E-4	8.823935641E-4	7.942250813E-4	6.344240392E-4	4.510109138E-4	4.049069685E-5	NaN	NaN	NaN	NaN	NaN	NaN	1.003729922E-4	2.847832511E-4	4.465007514E-4	5.020656390E-4	2.941066341E-4	NaN	NaN	NaN	1.066724144E-4	3.517427831E-4	3.784118744E-4	3.274514456E-4	4.776331771E-4	4.976185737E-4	1.411710255E-4	NaN	1.548346336E-4	3.102049814E-4	3.783010179E-4	2.877992520E-4	2.459618190E-5	NaN	NaN	NaN	8.521798009E-6	8.673151751E-5	NaN	NaN	4.181020631E-5	9.564393258E-5	1.019876727E-4	1.018211624E-4	1.086284465E-4	2.772672160E-4	4.291733203E-4	3.280399251E-4	1.782754989E-4	9.091009269E-5	1.251541689E-4	3.409682831E-4	3.027847270E-4	NaN	NaN	3.724892667E-5	1.994245977E-4	2.632151300E-4	3.630023857E-4	3.923333716E-4	2.579479187E-4	1.925523102E-4	1.861709025E-4	1.419388991E-5	NaN	NaN	2.456925540E-5	1.701632864E-4	2.437781368E-4	2.294619771E-4	3.326544538E-4	5.111453356E-4	4.491969012E-4	1.713839738E-4	4.942147643E-5	9.558472811E-5	1.550565066E-4	NaN	NaN	NaN	NaN	NaN
7.071819273E-4	6.932005635E-4	4.249654012E-4	1.423442009E-4	6.857199332E-5	6.130459951E-5	1.957837958E-4	4.482341465E-4	6.293599145E-4	6.499440060E-4	4.003462091E-4	2.405431733E-4	3.619549971E-4	3.389996418E-4	1.372433908E-4	5.898748714E-5	1.535902702E-4	1.997692598E-4	5.013258124E-5	NaN	NaN	NaN	NaN	4.594108323E-4	5.936673842E-4	2.887449227E-4	NaN	NaN	NaN	8.143992454E-5	2.672857954E-4	4.053528537E-4	3.265396517E-4	9.914208931E-6	NaN	NaN	NaN	NaN	2.510947343E-5	3.313945126E-5	1.876564493E-4	3.493363911E-4	6.044994807E-4	8.979417617E-4	7.850979455E-4	4.950982984E-4	3.449687210E-4	7.697661931E-5	NaN	NaN	7.871226990E-5	1.440259512E-4	2.096036769E-4	2.314405720E-4	2.502276038E-4	3.142232017E-4	3.340998373E-4	3.691786551E-4	3.642808588E-4	1.597202208E-4	NaN	2.977345684E-5	2.281031630E-4	3.428279888E-4	2.738234762E-4	1.851194102E-4	3.300407843E-4	4.588357115E-4	2.607421193E-4	5.560211503E-5	1.189057948E-4	2.602191817E-4	3.408256744E-4	2.512178617E-4	2.124204366E-5	NaN	4.241901479E-5	9.377139941E-5	1.154588972E-4	1.117107822E-4	7.527061825E-6	NaN	NaN	NaN	1.040217649E-5	5.605471961E-5	8.747522224E-5	2.106677712E-4	2.839114750E-4	1.841279300E-4	1.476279722E-4	1.880369527E-4	1.693681406E-4	1.640804840E-4	NaN	NaN	NaN	NaN	5.416838394E-5	2.427733671E-5	9.824785957E-5	1.626980811E-4	1.166147485E-4	1.955403131E-4	2.524222073E-4	4.488699051E-5	NaN	NaN	NaN	NaN	1.343079784E-4	1.622276031E-4	1.335245470E-4	3.096525907E-4	4.145989660E-4	2.324972011E-4	9.615986346E-5	6.377515092E-5	NaN	NaN	NaN	NaN	NaN	NaN
