NaN	NaN	NaN	NaN	NaN	1.293132082E-3	1.199553255E-3	1.237992663E-3	1.264691004E-3	1.270509209E-3	1.308884588E-3	1.272916445E-3	1.137257088E-3	1.020415570E-3	1.026540878E-3	1.085363212E-3	1.200427185E-3	1.343535609E-3	1.241829363E-3	1.036834554E-3	1.053344342E-3	1.195234363E-3	1.306862454E-3	1.322371652E-3	1.277982374E-3
NaN	NaN	NaN	NaN	NaN	1.312911394E-3	1.233536866E-3	1.304019359E-3	1.307132305E-3	1.236829208E-3	1.226041233E-3	1.259272569E-3	1.252053655E-3	1.172136865E-3	1.126953284E-3	1.107603079E-3	1.178799081E-3	1.350028557E-3	1.287055900E-3	1.066379482E-3	1.018415089E-3	1.112570288E-3	1.216311939E-3	1.220842008E-3	1.139869099E-3
NaN	NaN	NaN	NaN	NaN	NaN	1.322022639E-3	1.408962067E-3	1.388093457E-3	1.279297983E-3	1.204527449E-3	1.265385305E-3	1.374005224E-3	1.305815065E-3	1.135237282E-3	1.001516241E-3	1.072041807E-3	1.303699100E-3	1.280947705E-3	1.066245604E-3	9.859424317E-4	1.039699302E-3	1.094949897E-3	1.016532653E-3	8.924107533E-4
NaN	NaN	NaN	NaN	NaN	NaN	1.330136671E-3	1.294524525E-3	1.288960571E-3	1.334270579E-3	1.319683972E-3	1.336910180E-3	1.412915764E-3	1.321799587E-3	1.111254212E-3	9.435934480E-4	9.837173857E-4	1.197191770E-3	1.219105674E-3	1.058846246E-3	9.681791416E-4	1.008101390E-3	1.086275908E-3	9.923117468E-4	7.980035734E-4
NaN	NaN	NaN	NaN	NaN	NaN	1.134000835E-3	9.700994124E-4	1.018463168E-3	1.277517760E-3	1.445797156E-3	1.482529333E-3	1.460737200E-3	1.326357597E-3	1.164101763E-3	1.021247357E-3	9.832174983E-4	1.122574555E-3	1.197014470E-3	1.088813762E-3	9.560660692E-4	9.703554097E-4	1.119311200E-3	1.115176128E-3	9.075506241E-4
NaN	NaN	NaN	NaN	NaN	NaN	1.005133265E-3	8.491707849E-4	9.147878736E-4	1.226036577E-3	1.516380231E-3	1.595002832E-3	1.480046427E-3	1.329223276E-3	1.238873228E-3	1.100251218E-3	9.999829344E-4	1.115330495E-3	1.229508664E-3	1.154534984E-3	1.050463296E-3	1.066637575E-3	1.174862031E-3	1.200436382E-3	1.073761261E-3
NaN	NaN	NaN	NaN	NaN	NaN	1.231832313E-3	1.019207295E-3	9.401888237E-4	1.179607003E-3	1.525798580E-3	1.596548944E-3	1.374758547E-3	1.226488734E-3	1.229973626E-3	1.156431739E-3	1.081982860E-3	1.159533975E-3	1.178930746E-3	1.055738889E-3	1.049330807E-3	1.162388362E-3	1.210702583E-3	1.210178365E-3	1.197366277E-3
NaN	NaN	NaN	NaN	NaN	NaN	1.539239660E-3	1.218372956E-3	9.574868600E-4	1.090112724E-3	1.412724494E-3	1.473861746E-3	1.260702964E-3	1.148196519E-3	1.191936200E-3	1.210393151E-3	1.190316398E-3	1.153259189E-3	1.010145061E-3	8.152891533E-4	8.602957823E-4	1.087705605E-3	1.173631172E-3	1.188530703E-3	1.283852500E-3
NaN	NaN	NaN	NaN	NaN	NaN	1.453296049E-3	1.138747321E-3	8.855508640E-4	9.519598098E-4	1.154755591E-3	1.213751733E-3	1.161221182E-3	1.160048065E-3	1.184620080E-3	1.217574230E-3	1.213470357E-3	1.078048954E-3	8.516568923E-4	6.583379582E-4	7.285370957E-4	1.018298557E-3	1.147905248E-3	1.144139911E-3	1.260859426E-3
NaN	NaN	NaN	NaN	NaN	NaN	1.218548510E-3	9.442938026E-4	7.647239254E-4	7.982554380E-4	9.101248579E-4	9.660068899E-4	1.011836692E-3	1.103773131E-3	1.157632447E-3	1.191460993E-3	1.214595628E-3	1.101678237E-3	8.683443302E-4	6.944793276E-4	7.941264194E-4	1.101615257E-3	1.259734505E-3	1.236671000E-3	1.271599322E-3
NaN	NaN	NaN	NaN	NaN	NaN	1.210605726E-3	1.007681829E-3	8.591602673E-4	8.401989471E-4	9.135502041E-4	9.634455200E-4	9.450201178E-4	9.837757098E-4	1.088735997E-3	1.171751763E-3	1.263310551E-3	1.276335912E-3	1.103738556E-3	9.405412129E-4	1.006682287E-3	1.235714881E-3	1.439293148E-3	1.516009565E-3	1.472289907E-3
NaN	NaN	NaN	NaN	NaN	NaN	1.211609924E-3	1.108786324E-3	1.080648508E-3	1.150537282E-3	1.241091522E-3	1.236716169E-3	1.061636256E-3	9.337743977E-4	1.039115712E-3	1.201340347E-3	1.352924155E-3	1.469137962E-3	1.420932589E-3	1.315405359E-3	1.277144183E-3	1.322412281E-3	1.512312330E-3	1.654277788E-3	1.501745894E-3
NaN	NaN	NaN	NaN	NaN	1.315437257E-3	1.224924927E-3	1.095810672E-3	1.162251923E-3	1.435598242E-3	1.616391703E-3	1.541696722E-3	1.241504680E-3	9.930668166E-4	1.075038454E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.326231519E-3	1.432449557E-3	1.499481150E-3	1.217103214E-3
1.219258760E-3	NaN	NaN	NaN	NaN	1.442236360E-3	1.354455715E-3	1.163179753E-3	1.171622542E-3	1.429753262E-3	1.606575213E-3	1.558721648E-3	1.356530469E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.364921452E-3	1.334473258E-3	1.039474038E-3
1.229641377E-3	1.250738045E-3	1.339662937E-3	NaN	1.439679065E-3	1.407463336E-3	1.350016333E-3	1.276902156E-3	1.275853254E-3	1.293792389E-3	1.290212735E-3	1.338448026E-3	1.388431294E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.363880234E-3	1.343262149E-3	1.195406308E-3
1.146584633E-3	1.247862238E-3	1.434730482E-3	1.557520125E-3	1.443434507E-3	1.236744691E-3	1.138738939E-3	1.223312924E-3	1.317690243E-3	1.200832310E-3	1.095458516E-3	1.220359816E-3	1.377086272E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.142285881E-3	1.269955188E-3	1.414461411E-3	1.470151939E-3
1.036748872E-3	1.188454917E-3	1.400205889E-3	1.528831082E-3	1.424840419E-3	1.149080927E-3	9.575054282E-4	1.001138706E-3	1.079949201E-3	1.017527888E-3	1.048863516E-3	1.243721345E-3	1.370399375E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.050459454E-3	8.929503965E-4	9.846731555E-4	1.231626491E-3	1.499219099E-3	1.592893968E-3
1.103195129E-3	1.172872842E-3	1.251195790E-3	1.324984129E-3	1.328068203E-3	1.169519033E-3	1.007569837E-3	9.199415799E-4	8.039299864E-4	7.675249362E-4	9.686565609E-4	1.222539926E-3	1.354283886E-3	NaN	NaN	NaN	NaN	1.030818908E-3	1.168132760E-3	1.159623265E-3	1.070501516E-3	1.177995582E-3	1.383224269E-3	1.553092385E-3	1.512623974E-3
1.347647398E-3	1.255491516E-3	1.153091085E-3	1.118182437E-3	1.136952895E-3	1.119211433E-3	1.150168711E-3	1.091627753E-3	8.214446134E-4	6.968650850E-4	9.074078989E-4	1.169687486E-3	1.315100817E-3	NaN	NaN	NaN	1.069108606E-3	9.887563065E-4	1.087559038E-3	1.152914832E-3	1.218615100E-3	1.380568836E-3	1.461972483E-3	1.445290167E-3	1.316206646E-3
1.403004280E-3	1.220120117E-3	1.056588721E-3	1.017696690E-3	1.013972564E-3	1.020324416E-3	1.208265428E-3	1.342114992E-3	1.139942091E-3	9.256229969E-4	1.003247686E-3	1.200719504E-3	NaN	NaN	NaN	1.314519788E-3	1.284423866E-3	1.158427214E-3	1.042886637E-3	9.724176489E-4	1.093778526E-3	1.335565001E-3	1.380764996E-3	1.276696799E-3	1.153318561E-3
1.261207275E-3	1.104334602E-3	9.790753247E-4	1.036375412E-3	1.111030695E-3	1.128286822E-3	1.326806727E-3	1.564139384E-3	1.487564296E-3	1.245515654E-3	1.185712055E-3	1.277455478E-3	NaN	NaN	NaN	1.351838000E-3	1.457156148E-3	1.403311966E-3	1.154523226E-3	9.270939627E-4	1.013925765E-3	1.257134252E-3	1.310011372E-3	1.235089498E-3	1.154293073E-3
1.274748240E-3	1.152527169E-3	1.005151775E-3	1.049624057E-3	1.250746893E-3	1.419059001E-3	1.606051344E-3	NaN	1.619021408E-3	1.367878751E-3	1.269971370E-3	NaN	NaN	NaN	NaN	1.427061856E-3	1.405970776E-3	1.321259653E-3	1.083528856E-3	9.007232729E-4	9.852040093E-4	1.123942086E-3	1.134927501E-3	1.155575505E-3	1.191671588E-3
1.442178735E-3	1.310969004E-3	1.079208800E-3	1.014274545E-3	1.277802163E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.582246507E-3	1.325701363E-3	1.111020450E-3	9.355159709E-4	8.201352903E-4	7.904455997E-4	7.315341500E-4	6.947204238E-4	8.481767727E-4	1.062470721E-3
1.478261896E-3	1.317212940E-3	1.052899985E-3	9.905905463E-4	NaN	NaN	NaN	NaN	NaN	1.081337337E-3	9.408994811E-4	1.094982377E-3	NaN	NaN	1.743557048E-3	1.549448003E-3	1.210559160E-3	9.889699286E-4	9.209990967E-4	8.165721665E-4	6.169606349E-4	3.980680485E-4	3.381840652E-4	5.472923513E-4	8.401450468E-4
1.303365338E-3	1.191949123E-3	9.837528924E-4	NaN	NaN	NaN	NaN	1.473610871E-3	1.257059281E-3	9.076789138E-4	7.632207708E-4	9.979910683E-4	1.371871098E-3	1.591154956E-3	1.551572001E-3	1.306089922E-3	9.977548616E-4	8.548896876E-4	8.827135898E-4	8.203701000E-4	6.202221266E-4	4.276105610E-4	3.701514506E-4	4.930366995E-4	7.023642538E-4
NaN	NaN	NaN	NaN	NaN	NaN	1.265083323E-3	1.273847651E-3	1.192743657E-3	9.697640780E-4	8.378258790E-4	1.050053164E-3	1.436273451E-3	1.585713006E-3	1.401025918E-3	1.127892989E-3	9.131106781E-4	8.360880893E-4	8.760686615E-4	8.237921866E-4	6.857138942E-4	6.148386165E-4	6.108375383E-4	6.376632955E-4	7.169921300E-4
