NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.492459560E-3	1.047187718E-3	6.666750414E-4	7.461875794E-4	9.946936043E-4	1.068865997E-3	1.163164852E-3	1.397121581E-3	1.611141954E-3	1.615831512E-3	1.452815603E-3	1.383886556E-3	1.472127391E-3	1.520582242E-3	1.443171757E-3	1.368985977E-3	1.341621741E-3	1.425163704E-3	1.519829733E-3	1.480407547E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.346420264E-3	1.104692696E-3	9.814498480E-4	7.585471030E-4	5.816722987E-4	6.330104079E-4	7.604405400E-4	8.681975887E-4	1.001170371E-3	1.117011765E-3	1.169910422E-3	1.113291713E-3	1.015605987E-3	9.803681169E-4	9.593365830E-4	9.708232246E-4	9.164246148E-4	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.398373162E-3	1.197758596E-3	8.266501245E-4	5.633823457E-4	7.800107705E-4	1.134477556E-3	1.202718238E-3	1.220777631E-3	1.354907872E-3	1.446435694E-3	1.414923347E-3	1.321189688E-3	1.264981693E-3	1.258007716E-3	1.240889658E-3	1.187916845E-3	1.096588792E-3	9.510674863E-4	9.477441199E-4	1.097720466E-3	1.139749424E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.441051601E-3	1.186254201E-3	1.000125776E-3	6.807187456E-4	3.509965609E-4	3.085673088E-4	5.015805946E-4	7.636073860E-4	9.827289032E-4	1.058783848E-3	1.106115757E-3	1.209812122E-3	1.247840351E-3	1.131313737E-3	9.772935882E-4	9.882837767E-4	1.011080341E-3	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1.061710878E-3	1.109712408E-3	1.159620704E-3	1.132010831E-3	1.025750418E-3	8.141440921E-4	7.239172701E-4	1.043577679E-3	1.378343324E-3	1.344636781E-3	1.240673359E-3	1.293594018E-3	1.354166772E-3	1.296879025E-3	1.181619707E-3	1.074085245E-3	9.099153685E-4	7.920658682E-4	8.478456293E-4	8.588706260E-4	6.615341408E-4	5.657218280E-4	7.392522530E-4	9.048694628E-4	9.917897405E-4	NaN	NaN	NaN	NaN	NaN	NaN	1.336177462E-3	1.238182653E-3	1.140084234E-3	7.867902750E-4	3.398948174E-4	2.152278321E-4	4.278228444E-4	7.207849994E-4	9.679569630E-4	1.134470105E-3	1.250495669E-3	1.364627737E-3	1.388609759E-3	1.205276931E-3	1.018219045E-3	1.119473367E-3	1.274467679E-3	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	8.749970002E-4	9.266866837E-4	8.680375759E-4	8.334843442E-4	9.513723780E-4	1.049620099E-3	1.058478723E-3	1.004226157E-3	1.052583102E-3	1.311866334E-3	1.459366642E-3	1.306798076E-3	1.109156990E-3	1.071518869E-3	1.118055428E-3	1.105970470E-3	1.087690354E-3	1.081205322E-3	8.620664012E-4	6.158177857E-4	6.838993286E-4	7.614010829E-4	5.670419196E-4	4.364408960E-4	6.523621851E-4	9.806934977E-4	1.138542430E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.064522658E-3	1.159060630E-3	1.214928227E-3	9.547524969E-4	6.207895931E-4	5.796936457E-4	7.295560790E-4	7.900983328E-4	8.645869093E-4	1.138245920E-3	1.401803340E-3	1.482177526E-3	1.457335078E-3	1.292231027E-3	1.107825199E-3	1.206933288E-3	1.406543306E-3	NaN	NaN	NaN	NaN
NaN	NaN	NaN	6.437237025E-4	7.331055240E-4	8.734731236E-4	8.520614356E-4	7.956310292E-4	9.481039015E-4	1.127702417E-3	1.170972362E-3	1.188365859E-3	1.280168537E-3	1.373642706E-3	1.353616477E-3	1.275834278E-3	1.187685761E-3	1.040681498E-3	8.777873009E-4	8.256436558E-4	9.558823076E-4	1.136073144E-3	1.017314033E-3	7.225985755E-4	6.845992757E-4	7.111263694E-4	5.385510740E-4	4.463673395E-4	7.098607603E-4	1.141740708E-3	1.358012785E-3	NaN	NaN	NaN	NaN	NaN	NaN	9.653344168E-4	1.102176146E-3	1.159810345E-3	1.018074108E-3	9.061514866E-4	9.637163021E-4	1.048866892E-3	9.879008867E-4	9.542973130E-4	1.217938727E-3	1.498024678E-3	1.532554743E-3	1.511374139E-3	1.414445229E-3	1.245709020E-3	1.303469413E-3	1.482969383E-3	NaN	NaN	NaN	NaN
NaN	NaN	NaN	7.281115977E-4	7.452731370E-4	7.872473216E-4	8.434299380E-4	8.946923772E-4	1.054282766E-3	1.218391000E-3	1.250511617E-3	1.256685355E-3	1.270786277E-3	1.214803429E-3	1.154843718E-3	1.256112708E-3	1.409890945E-3	1.272684545E-3	8.996980614E-4	7.126357523E-4	7.984878612E-4	1.001469209E-3	1.071596635E-3	8.910243632E-4	7.358560106E-4	6.744656712E-4	6.108466769E-4	6.925608614E-4	1.000263845E-3	1.340007293E-3	1.464363188E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.074980246E-3	1.124326605E-3	1.100364141E-3	1.066617668E-3	1.089603640E-3	1.076162676E-3	1.116316067E-3	1.210884657E-3	1.271166489E-3	1.465829555E-3	1.658532885E-3	1.618777169E-3	1.545564272E-3	1.462088549E-3	1.361485571E-3	1.456542057E-3	1.588829327E-3	1.384543953E-3	NaN	NaN	NaN
NaN	NaN	NaN	9.407115867E-4	8.661242900E-4	7.442472270E-4	7.890723646E-4	9.707115241E-4	1.184465946E-3	1.303068828E-3	1.283130376E-3	1.213949057E-3	1.126552001E-3	1.055487432E-3	1.053710468E-3	1.187290298E-3	1.405862044E-3	1.375607681E-3	1.073447056E-3	8.633835823E-4	7.615645882E-4	8.051444893E-4	1.004528487E-3	9.756116197E-4	7.350955275E-4	6.163255894E-4	7.414769498E-4	1.084562624E-3	1.438298146E-3	1.584087033E-3	1.534828683E-3	NaN	NaN	NaN	NaN	NaN	1.542849583E-3	1.289347303E-3	1.152033685E-3	1.034676679E-3	1.126830350E-3	1.276845578E-3	1.145196497E-3	1.054626075E-3	1.191354473E-3	1.259995508E-3	1.413918450E-3	1.678767265E-3	1.695013721E-3	1.564396662E-3	1.469309325E-3	1.439533429E-3	1.521292725E-3	1.515995595E-3	1.165496535E-3	7.776166312E-4	NaN	NaN
NaN	NaN	NaN	NaN	1.045483514E-3	9.230489377E-4	8.973575896E-4	1.089639962E-3	1.371703111E-3	1.439718762E-3	1.318749273E-3	1.211829367E-3	1.152164768E-3	1.167984097E-3	1.206803368E-3	1.219990896E-3	1.315200701E-3	1.367998193E-3	1.241958002E-3	1.056462526E-3	8.189461078E-4	7.276498945E-4	9.310957976E-4	9.938413277E-4	7.659119437E-4	6.356314989E-4	8.446649299E-4	1.259974670E-3	1.550585614E-3	1.574058202E-3	1.496468671E-3	NaN	NaN	NaN	NaN	NaN	1.852735877E-3	1.545115607E-3	1.217902638E-3	9.287865832E-4	1.012790366E-3	1.275925315E-3	1.150403405E-3	9.117395384E-4	8.973467629E-4	8.904970018E-4	1.069700229E-3	1.476213103E-3	1.620939933E-3	1.553264330E-3	1.535621355E-3	1.482284744E-3	1.355914748E-3	1.196686178E-3	8.952682256E-4	5.737445899E-4	6.228843704E-4	NaN
NaN	NaN	NaN	NaN	NaN	1.372462139E-3	1.256724005E-3	1.263855607E-3	1.481892774E-3	1.485183486E-3	1.286497107E-3	1.216518111E-3	1.293461421E-3	1.432397054E-3	1.500798506E-3	1.432071906E-3	1.465760055E-3	1.596632297E-3	1.506229863E-3	1.228389679E-3	9.750528843E-4	8.656755090E-4	9.619960911E-4	1.061155694E-3	9.718037909E-4	8.716048906E-4	9.809159674E-4	1.197032630E-3	1.302873483E-3	1.297086244E-3	1.324156532E-3	NaN	NaN	NaN	NaN	1.667346573E-3	1.751748612E-3	1.585882739E-3	1.284918399E-3	8.788740961E-4	7.685885066E-4	9.654173045E-4	9.163856739E-4	6.956433645E-4	6.358456449E-4	6.698500365E-4	8.830204024E-4	1.239512581E-3	1.383102499E-3	1.424485934E-3	1.531190821E-3	1.429693075E-3	1.103744027E-3	9.173550643E-4	8.678076556E-4	7.591213216E-4	8.053255151E-4	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.266930834E-3	1.301240874E-3	1.343166456E-3	1.199958147E-3	1.106386073E-3	1.188826049E-3	1.422945177E-3	1.626110752E-3	1.660040463E-3	1.771441894E-3	1.980537316E-3	1.839017845E-3	1.439319341E-3	1.231622649E-3	1.143277506E-3	1.075370354E-3	1.120355679E-3	1.153307501E-3	1.127989846E-3	1.151796780E-3	1.180432271E-3	1.150211203E-3	1.121498994E-3	NaN	NaN	NaN	1.131713041E-3	1.010975568E-3	1.179263112E-3	1.367397490E-3	1.376027823E-3	1.243454870E-3	9.164898656E-4	7.098712376E-4	7.656890084E-4	7.287373883E-4	5.981533905E-4	5.331831635E-4	5.318555632E-4	6.815708475E-4	9.341055993E-4	1.089823898E-3	1.217467128E-3	1.363117597E-3	1.266773208E-3	9.318840457E-4	7.909768028E-4	9.312315960E-4	1.018412411E-3	1.081330236E-3	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.642103687E-4	1.139834989E-3	1.140597509E-3	9.327345761E-4	8.213772089E-4	1.052618027E-3	1.450962620E-3	1.677549095E-3	1.807325985E-3	1.968356082E-3	1.838704105E-3	1.444604364E-3	1.247287611E-3	1.200078172E-3	1.129403710E-3	1.127498224E-3	1.157665392E-3	1.200624625E-3	1.259183511E-3	1.277561882E-3	1.252052374E-3	NaN	NaN	NaN	1.187745715E-3	9.214269230E-4	6.964151398E-4	8.050091565E-4	1.050849096E-3	1.125469571E-3	1.057487563E-3	8.942789864E-4	8.309638361E-4	8.393318858E-4	7.244485896E-4	6.377776735E-4	5.264827050E-4	3.421673900E-4	3.547827655E-4	5.748710246E-4	7.962274249E-4	9.820439154E-4	1.128155622E-3	1.076489454E-3	8.152517839E-4	6.855328684E-4	8.649322554E-4	1.073742751E-3	1.189119066E-3	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.100216177E-3	1.103582908E-3	7.857735036E-4	4.974220064E-4	6.866701879E-4	1.214762917E-3	1.539487974E-3	1.510469359E-3	1.461463748E-3	1.404705457E-3	1.125898794E-3	8.671261603E-4	8.847675635E-4	1.080935122E-3	1.207186491E-3	1.163605833E-3	1.165462192E-3	1.250509755E-3	1.335483859E-3	NaN	NaN	NaN	NaN	1.178881270E-3	8.707947563E-4	5.823057145E-4	5.978636327E-4	8.304308285E-4	9.190202691E-4	8.738997858E-4	8.588981582E-4	9.422285948E-4	9.113627602E-4	7.281726575E-4	7.276438992E-4	6.799986586E-4	3.935110581E-4	2.686014923E-4	3.817357647E-4	5.393934553E-4	7.624206482E-4	1.007338404E-3	1.041220967E-3	8.561752038E-4	7.522884989E-4	8.850297891E-4	1.081292285E-3	1.247307518E-3	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.241627266E-3	1.105245668E-3	7.672027568E-4	4.307243798E-4	5.491124466E-4	1.061839750E-3	1.398892491E-3	1.252273913E-3	1.012964407E-3	1.002021017E-3	8.945735754E-4	6.323951529E-4	6.539191818E-4	1.070130034E-3	1.376961824E-3	1.268789405E-3	1.163237146E-3	1.246473752E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.036913367E-3	7.072481094E-4	6.114292191E-4	7.927449769E-4	9.200168424E-4	9.514284902E-4	9.990350809E-4	1.039311755E-3	9.402426076E-4	7.689135382E-4	8.378960192E-4	9.091350948E-4	6.937021390E-4	4.987972206E-4	4.462609941E-4	4.565286217E-4	6.741440156E-4	1.004608232E-3	1.088406425E-3	9.886875050E-4	9.891249938E-4	1.061135321E-3	1.127116615E-3	1.312020351E-3	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.395774423E-3	1.175760292E-3	9.410388884E-4	6.500868476E-4	6.328552263E-4	9.628400439E-4	1.241196762E-3	1.124749193E-3	8.545447490E-4	8.659430896E-4	9.670076543E-4	8.524677251E-4	7.975113695E-4	1.139771892E-3	1.467488706E-3	1.323600183E-3	1.160130370E-3	1.262298319E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.198596903E-3	8.616985870E-4	8.009708254E-4	1.030556159E-3	1.192618627E-3	1.201069681E-3	1.138357446E-3	1.056387206E-3	9.780997643E-4	8.511945489E-4	8.680095198E-4	1.048215898E-3	1.065859688E-3	9.058881551E-4	7.159125526E-4	5.774409510E-4	6.844585296E-4	9.399540722E-4	9.900931036E-4	9.546506335E-4	1.030858606E-3	1.032098196E-3	1.017011120E-3	1.282726298E-3	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.410741941E-3	1.207421534E-3	1.101976959E-3	8.868086152E-4	7.463133079E-4	8.521743002E-4	9.985276265E-4	9.292815812E-4	7.551945164E-4	8.140751161E-4	1.068955287E-3	1.140285167E-3	1.036079833E-3	1.171464915E-3	1.373389969E-3	1.229275018E-3	1.095785410E-3	1.200206694E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.045612618E-3	1.364335069E-3	1.491928939E-3	1.382346964E-3	1.192060532E-3	1.107360353E-3	1.132166828E-3	1.011235057E-3	9.239271749E-4	1.151263015E-3	1.329471241E-3	1.190450275E-3	9.212603327E-4	6.875156541E-4	6.790840416E-4	8.679300663E-4	9.421317372E-4	9.549084934E-4	9.779531974E-4	8.665074711E-4	8.936002268E-4	NaN	NaN
1.102060196E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.213373034E-3	1.098570181E-3	1.074951724E-3	9.306116262E-4	7.606396102E-4	7.664273726E-4	8.410951705E-4	7.915343740E-4	6.903081085E-4	7.505078102E-4	1.032350701E-3	1.238918398E-3	1.203333260E-3	1.217906480E-3	1.272581401E-3	1.158915577E-3	1.097136876E-3	1.152698766E-3	1.256397343E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.515728422E-3	1.372038503E-3	1.408090815E-3	1.494982862E-3	1.323701930E-3	1.116678584E-3	1.187355141E-3	1.257843920E-3	1.128416508E-3	9.618295589E-4	7.709728088E-4	7.049559499E-4	9.053709218E-4	1.072576153E-3	1.101784059E-3	1.016973518E-3	8.433667826E-4	9.954218986E-4	NaN	NaN
1.004283316E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.681773372E-4	1.013541012E-3	9.863916785E-4	9.009723435E-4	9.060555603E-4	9.817742975E-4	9.499872685E-4	8.339224150E-4	7.901831414E-4	9.400308481E-4	1.148307696E-3	1.250801841E-3	1.310432213E-3	1.296486356E-3	1.198921120E-3	1.142412541E-3	1.087630750E-3	1.072415384E-3	1.202916726E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.686776406E-3	1.740479958E-3	1.523172134E-3	1.240403391E-3	1.115969848E-3	1.072334126E-3	1.051000203E-3	1.108130207E-3	1.050412888E-3	9.150694241E-4	1.022309880E-3	1.164102578E-3	1.116204076E-3	9.380282136E-4	7.962899981E-4	1.046990394E-3	NaN	NaN
1.019243733E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.418954724E-4	1.017941511E-3	1.090736594E-3	1.106689684E-3	1.092126942E-3	1.145481598E-3	1.160613494E-3	1.065761899E-3	9.484757320E-4	9.120207396E-4	9.778084932E-4	1.159775420E-3	1.341729192E-3	1.338976552E-3	1.232958166E-3	1.110955724E-3	9.261989035E-4	8.077804814E-4	8.537655813E-4	8.793149609E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.554509974E-3	1.378303976E-3	1.200327184E-3	1.089234138E-3	1.068381593E-3	1.096467255E-3	1.256474061E-3	1.395797706E-3	1.297691138E-3	1.221628627E-3	1.189951436E-3	1.023321063E-3	7.727182820E-4	6.621976499E-4	9.303727420E-4	NaN	NaN
9.278458310E-4	1.283116289E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.074244268E-3	1.154577360E-3	1.243536128E-3	1.292964676E-3	1.263676793E-3	1.284235390E-3	1.292943954E-3	1.187932212E-3	1.079584821E-3	1.010561129E-3	9.614398587E-4	1.074376982E-3	1.286453335E-3	1.353766769E-3	1.271966612E-3	1.087591052E-3	8.419620572E-4	6.884653703E-4	6.904038601E-4	7.343300385E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.233954332E-3	1.174163306E-3	1.199709252E-3	1.201291918E-3	1.179872896E-3	1.089528785E-3	1.174785430E-3	1.497280900E-3	1.593565568E-3	1.430790522E-3	1.237608492E-3	1.035756432E-3	7.898102049E-4	6.760715623E-4	9.226060356E-4	NaN	NaN
7.428741665E-4	1.031699474E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.268245978E-3	1.305923448E-3	1.449058531E-3	1.540026511E-3	1.574454363E-3	1.581585035E-3	1.596073853E-3	1.490819617E-3	1.269122818E-3	1.178882201E-3	1.188166556E-3	1.080706483E-3	1.002725796E-3	1.170848380E-3	1.418541535E-3	1.430902048E-3	1.199501799E-3	9.949468076E-4	9.067713399E-4	8.784287493E-4	9.110983810E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.194291632E-3	1.235978445E-3	1.316925860E-3	1.335209003E-3	1.288230415E-3	1.107095624E-3	1.063638134E-3	1.367517048E-3	1.596460352E-3	1.501059392E-3	1.285843318E-3	1.156108221E-3	1.043323311E-3	9.711561725E-4	1.166056725E-3	1.416933956E-3	NaN
7.446510135E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.243661041E-3	1.393235871E-3	1.579495263E-3	1.625036239E-3	1.615028013E-3	1.668539364E-3	1.695443643E-3	1.514847274E-3	1.275864895E-3	1.257767319E-3	1.335900859E-3	1.211225172E-3	9.888818022E-4	1.119138091E-3	1.549076871E-3	1.654781867E-3	1.404634095E-3	1.285408274E-3	1.263859915E-3	1.202178653E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.245723688E-3	1.364880824E-3	1.407083124E-3	1.368298079E-3	1.304444741E-3	1.240748796E-3	1.086669858E-3	1.013534376E-3	1.198806916E-3	1.421659021E-3	1.450440148E-3	1.323211705E-3	1.272749156E-3	1.329746563E-3	1.374017680E-3	1.470355433E-3	1.572370995E-3	1.622665441E-3
9.537322330E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.979042225E-4	1.149406540E-3	1.265836181E-3	1.260406920E-3	1.307657803E-3	1.442976878E-3	1.481432118E-3	1.316697570E-3	1.183957676E-3	1.253428753E-3	1.367550460E-3	1.315982314E-3	1.097147004E-3	1.153358375E-3	1.559454249E-3	1.658724039E-3	1.427380368E-3	1.353344414E-3	1.313928631E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.075561391E-3	1.279284130E-3	1.438903040E-3	1.430096105E-3	1.320324373E-3	1.182914362E-3	1.040696749E-3	8.860410890E-4	8.728477405E-4	1.064239070E-3	1.298702555E-3	1.427933574E-3	1.388269477E-3	1.333876047E-3	1.447953051E-3	1.596294111E-3	1.588127925E-3	1.480553416E-3	1.439770567E-3
