1.216622419E-3	1.397557673E-3	NaN	NaN	1.201524748E-3	1.165563706E-3	1.277948148E-3	1.272148453E-3	1.185225672E-3	1.182192937E-3	NaN	NaN	NaN	NaN	NaN	1.207852853E-3	1.062366646E-3	9.505398339E-4	1.025748672E-3	1.173131051E-3	1.175529673E-3	1.020038966E-3	8.466754807E-4	9.322314872E-4	1.205114415E-3	1.169896219E-3	9.249403956E-4	8.466127329E-4	8.492742782E-4	9.268352878E-4	1.085440861E-3	1.139668981E-3	1.160191954E-3	1.296113711E-3	1.417007879E-3	1.373526757E-3	1.270063804E-3	1.247558277E-3	1.196800382E-3	1.068765181E-3	1.066970872E-3	1.273199217E-3	1.468552276E-3	1.427788869E-3	1.310816268E-3	1.353344065E-3	1.447824296E-3
1.065587625E-3	1.167036477E-3	1.283282181E-3	1.151911565E-3	9.514117846E-4	1.037530717E-3	1.180374878E-3	1.093104365E-3	1.068153884E-3	1.229081303E-3	1.359782764E-3	NaN	NaN	NaN	NaN	1.233627088E-3	1.076248474E-3	9.226431721E-4	8.962415741E-4	1.019348274E-3	1.095409156E-3	9.805372683E-4	7.687265752E-4	8.015346830E-4	1.068977755E-3	1.118750079E-3	9.773236234E-4	9.223797824E-4	9.127864032E-4	9.535977733E-4	1.041269978E-3	1.069289749E-3	1.137883984E-3	1.342918258E-3	1.483164844E-3	1.365892356E-3	1.128113829E-3	1.063357689E-3	1.176527818E-3	1.275688759E-3	1.338073169E-3	1.421275898E-3	1.522948849E-3	1.561462879E-3	1.519873040E-3	1.457135309E-3	1.371418242E-3
1.177439000E-3	1.113225939E-3	1.133052283E-3	9.793651989E-4	7.749605575E-4	8.796232869E-4	1.023742836E-3	9.347007144E-4	9.510079981E-4	1.183820073E-3	1.413846272E-3	NaN	NaN	NaN	NaN	1.383404247E-3	1.168074668E-3	9.481119923E-4	8.480809629E-4	9.449877543E-4	1.053768676E-3	9.480447625E-4	6.836553221E-4	6.469935761E-4	9.444623138E-4	1.152120880E-3	1.108377823E-3	1.053076820E-3	1.063913922E-3	1.067322912E-3	1.033625100E-3	9.891471127E-4	1.024876838E-3	1.153266174E-3	1.237356104E-3	1.180407358E-3	1.038561226E-3	1.005286584E-3	1.141673652E-3	1.275583170E-3	1.299143885E-3	1.263564918E-3	1.344766351E-3	1.546778600E-3	1.568662468E-3	1.323760487E-3	1.123814844E-3
1.355307875E-3	1.241672551E-3	1.255898387E-3	1.103693619E-3	8.751717978E-4	8.941949927E-4	1.021910110E-3	1.080472255E-3	1.145427930E-3	1.228720532E-3	1.334067783E-3	1.457947539E-3	1.537842443E-3	1.592806191E-3	1.574210357E-3	1.420575893E-3	1.225648914E-3	1.047834870E-3	9.468932985E-4	1.022646204E-3	1.163278590E-3	1.081555383E-3	7.675490924E-4	6.019977736E-4	8.247196092E-4	1.144105801E-3	1.245286199E-3	1.252814429E-3	1.257275813E-3	1.147600240E-3	9.920689045E-4	8.900041576E-4	8.420824306E-4	8.823334938E-4	9.924775222E-4	1.120817964E-3	1.201321604E-3	1.193910954E-3	1.187702757E-3	1.225502579E-3	1.182772452E-3	1.026326325E-3	1.033369801E-3	1.274941489E-3	1.299215364E-3	9.503713809E-4	7.536332705E-4
1.335158595E-3	1.270864625E-3	1.373804291E-3	1.356370980E-3	1.244334155E-3	1.187300077E-3	1.201353502E-3	1.327329432E-3	1.423200360E-3	1.350049162E-3	1.273961156E-3	1.268673223E-3	1.282205223E-3	1.363921911E-3	1.413890626E-3	1.333651016E-3	1.252491842E-3	1.207328285E-3	1.123362919E-3	1.123993192E-3	1.272836933E-3	1.296678791E-3	1.077418565E-3	8.391135489E-4	8.332539001E-4	1.039070776E-3	1.225000131E-3	1.340858638E-3	1.328736427E-3	1.106678508E-3	9.056812269E-4	8.260991308E-4	7.515584584E-4	7.511481526E-4	8.468796732E-4	1.009987667E-3	1.210768824E-3	1.225816552E-3	1.091054524E-3	1.107047428E-3	1.145621529E-3	9.668729035E-4	8.614361868E-4	1.019837335E-3	1.033796114E-3	7.134019979E-4	5.468372256E-4
1.300248667E-3	1.273164758E-3	1.417278661E-3	1.554217073E-3	1.556440140E-3	1.372059342E-3	1.171595184E-3	1.215764671E-3	1.340067131E-3	1.304333215E-3	1.223445521E-3	1.144181122E-3	1.076545683E-3	1.174783101E-3	1.322525670E-3	1.336762565E-3	1.333808876E-3	1.386191347E-3	1.333132735E-3	1.223698724E-3	1.283075078E-3	1.380872214E-3	1.308836741E-3	1.085464959E-3	8.838583017E-4	8.836757042E-4	1.043191296E-3	1.207943424E-3	1.185059082E-3	9.511267999E-4	8.020134992E-4	8.167366614E-4	8.165498730E-4	7.944554090E-4	7.349462830E-4	7.284762105E-4	9.512238903E-4	1.080455491E-3	9.210579447E-4	9.079071460E-4	1.085274271E-3	1.061479445E-3	9.585074149E-4	1.003258163E-3	9.321601829E-4	6.374779623E-4	5.145343603E-4
1.209415495E-3	1.261331956E-3	1.432909048E-3	1.625929261E-3	1.595585840E-3	1.269662171E-3	9.451664519E-4	9.112935513E-4	1.039010938E-3	1.119199209E-3	1.136565232E-3	9.935938288E-4	8.092856151E-4	9.524133638E-4	1.263701241E-3	1.375639811E-3	1.374538988E-3	1.470303163E-3	1.517230761E-3	1.366895158E-3	1.259812969E-3	1.297057257E-3	1.303762197E-3	1.156996121E-3	9.072494577E-4	7.839687169E-4	9.099383606E-4	1.099348534E-3	1.079818932E-3	8.824784309E-4	7.908414700E-4	8.819599752E-4	9.732300532E-4	9.428752237E-4	7.563657127E-4	6.154770963E-4	8.343469817E-4	1.088798628E-3	9.370571934E-4	7.848064997E-4	1.000948250E-3	1.216247794E-3	1.218993333E-3	1.132783247E-3	9.111387189E-4	6.538805901E-4	6.691085291E-4
9.722544928E-4	1.167237991E-3	1.411184319E-3	1.583770267E-3	1.506447559E-3	1.226925408E-3	9.983157506E-4	9.430210921E-4	9.638822521E-4	9.986613877E-4	1.002914854E-3	7.657690439E-4	5.069833132E-4	7.221204578E-4	1.137363142E-3	1.281225239E-3	1.258772332E-3	1.363503630E-3	1.527198474E-3	1.477373182E-3	1.308557694E-3	1.228921581E-3	1.227749046E-3	1.160465181E-3	9.362791898E-4	7.543033571E-4	8.504017023E-4	1.081050257E-3	1.143339323E-3	1.012193272E-3	8.907481679E-4	9.230536525E-4	1.022339566E-3	1.023693476E-3	8.832824533E-4	7.840312319E-4	9.850558126E-4	1.221834915E-3	1.026768587E-3	7.466251263E-4	9.425121825E-4	1.310487743E-3	1.386808464E-3	1.228928682E-3	1.001746627E-3	9.032386006E-4	1.054866822E-3
8.528793696E-4	1.110165380E-3	1.334795612E-3	1.407888718E-3	1.331270090E-3	1.242649509E-3	1.221089158E-3	1.219679951E-3	1.147413277E-3	1.028796542E-3	9.318529628E-4	7.033642032E-4	5.191587843E-4	7.438948378E-4	1.071061008E-3	1.174348872E-3	1.177608268E-3	1.250289730E-3	1.376670087E-3	1.407377655E-3	1.308185514E-3	1.172993099E-3	1.137611922E-3	1.125706593E-3	9.596727323E-4	7.673245855E-4	7.804174675E-4	9.892872768E-4	1.185226487E-3	1.177794184E-3	9.965227218E-4	8.795793983E-4	9.034113609E-4	9.261868545E-4	8.996226243E-4	9.295804775E-4	1.107870485E-3	1.225167885E-3	1.006788574E-3	7.757191197E-4	9.872922674E-4	1.346885925E-3	1.402788446E-3	1.234414754E-3	1.075907261E-3	1.072726678E-3	1.200753613E-3
9.332050686E-4	1.071974635E-3	1.181163127E-3	1.190733165E-3	1.142444904E-3	1.143052243E-3	1.203061314E-3	1.302005607E-3	1.300816773E-3	1.126562827E-3	1.008480205E-3	9.347209707E-4	8.418573998E-4	9.015160613E-4	1.031786436E-3	1.142754336E-3	1.277342555E-3	1.350569888E-3	1.285549137E-3	1.184515771E-3	1.109412289E-3	1.034953981E-3	1.068357262E-3	1.111461199E-3	9.909250075E-4	8.086172747E-4	7.218093378E-4	8.613771060E-4	1.152345445E-3	1.276616356E-3	1.115234336E-3	9.098220035E-4	8.209765074E-4	7.807884831E-4	8.182073361E-4	9.650720749E-4	1.103387796E-3	1.098509529E-3	9.392697830E-4	8.869695594E-4	1.140874927E-3	1.431529643E-3	1.465657144E-3	1.288805273E-3	1.057439484E-3	9.206064860E-4	9.367289022E-4
1.146501862E-3	1.036563772E-3	1.024175086E-3	1.056791516E-3	1.057228888E-3	1.009484637E-3	9.905120824E-4	1.164900837E-3	1.331482432E-3	1.228260109E-3	1.159916166E-3	1.198840910E-3	1.059275004E-3	8.956314414E-4	9.386974853E-4	1.149005839E-3	1.418308355E-3	1.532552298E-3	1.352356281E-3	1.129608485E-3	1.063484815E-3	1.072906540E-3	1.141169458E-3	1.146633411E-3	1.050960156E-3	9.469757788E-4	8.478873060E-4	9.121093317E-4	1.134014456E-3	1.249387627E-3	1.150019467E-3	9.602490463E-4	8.100856794E-4	7.298043929E-4	8.202572935E-4	1.031127758E-3	1.121353125E-3	1.068897080E-3	1.006465522E-3	1.070163562E-3	1.313125715E-3	1.558761229E-3	1.628140802E-3	1.479188446E-3	1.158019179E-3	8.735691081E-4	8.314940496E-4
1.436043181E-3	1.089136465E-3	9.386868333E-4	9.514556732E-4	9.889206849E-4	9.090435342E-4	8.088213508E-4	9.781415574E-4	1.254924573E-3	1.324093901E-3	1.373837236E-3	1.410773606E-3	1.153439516E-3	8.670883835E-4	8.998608100E-4	1.113257371E-3	1.324777375E-3	1.404314535E-3	1.276859082E-3	1.180941472E-3	1.238099067E-3	1.270193374E-3	1.211296069E-3	1.082949806E-3	1.047785045E-3	1.123304246E-3	1.127842581E-3	1.128246076E-3	1.134991413E-3	1.103658229E-3	1.051794388E-3	9.124694043E-4	7.513717283E-4	7.004593499E-4	8.053610218E-4	9.619617485E-4	1.023060642E-3	1.048075384E-3	1.115132705E-3	1.229534624E-3	1.431238023E-3	NaN	NaN	NaN	1.322636963E-3	1.061561983E-3	1.058496186E-3
1.551279449E-3	1.164120738E-3	9.229232091E-4	8.746729000E-4	9.530854877E-4	9.684763500E-4	9.160245536E-4	9.919182630E-4	1.188524184E-3	1.388925128E-3	1.573678688E-3	1.572789857E-3	1.262568287E-3	9.865149623E-4	9.806253947E-4	1.022117329E-3	1.010841806E-3	1.009471132E-3	1.013264759E-3	1.115719206E-3	1.297380077E-3	1.345820725E-3	1.188802766E-3	9.590074769E-4	9.282378596E-4	1.086934819E-3	1.200421830E-3	1.228880254E-3	1.142369816E-3	1.052959356E-3	1.036521629E-3	8.574036765E-4	5.897245719E-4	5.320559721E-4	6.357029779E-4	7.346937782E-4	8.198627620E-4	9.539813036E-4	1.142984722E-3	1.325797755E-3	NaN	NaN	NaN	NaN	NaN	1.196565689E-3	1.221413841E-3
1.447977615E-3	1.224944368E-3	9.878417477E-4	8.817967610E-4	9.691097075E-4	1.114647835E-3	1.188924885E-3	1.178083010E-3	1.217549667E-3	1.414786908E-3	1.621738658E-3	1.588787767E-3	1.331340056E-3	1.177312224E-3	1.193552511E-3	1.096504624E-3	8.927659946E-4	8.316895110E-4	9.426687611E-4	1.140358625E-3	1.336232061E-3	1.400801004E-3	1.250725356E-3	9.862548904E-4	8.780562785E-4	9.589056717E-4	1.050738269E-3	1.083757961E-3	1.047796570E-3	1.053799060E-3	1.083567971E-3	8.395941113E-4	4.502620432E-4	3.564529761E-4	4.956540070E-4	6.575987791E-4	8.554166416E-4	1.073957072E-3	1.304612611E-3	1.477643964E-3	NaN	NaN	NaN	NaN	NaN	1.260030433E-3	1.187111135E-3
1.389073092E-3	1.307249884E-3	1.116549480E-3	9.578092722E-4	9.479396977E-4	1.046758960E-3	1.120467670E-3	1.075557433E-3	1.109053032E-3	1.336705987E-3	1.537791570E-3	1.535567804E-3	1.397282234E-3	1.351149403E-3	1.397436485E-3	1.279723016E-3	1.015048590E-3	8.956645615E-4	1.042326447E-3	1.318446128E-3	1.506000641E-3	1.514898613E-3	1.356886816E-3	1.096898224E-3	9.294297197E-4	9.161672206E-4	8.967345930E-4	7.970066508E-4	7.405198412E-4	8.403662941E-4	9.700331138E-4	8.456757641E-4	5.306582316E-4	3.930816601E-4	4.507618432E-4	6.371758645E-4	9.823174914E-4	1.304430189E-3	1.522929058E-3	1.601263531E-3	NaN	NaN	NaN	NaN	NaN	1.372338855E-3	1.133023878E-3
NaN	1.364731812E-3	1.275670598E-3	1.126329997E-3	9.684875840E-4	8.511962369E-4	7.920430508E-4	7.564543048E-4	8.845692500E-4	1.173176104E-3	1.386920922E-3	1.476909500E-3	1.494097291E-3	1.489647431E-3	1.459010644E-3	1.310956315E-3	1.096213819E-3	1.004924416E-3	1.176071586E-3	1.509994152E-3	1.642674091E-3	1.497133868E-3	1.303998870E-3	1.099355286E-3	9.234045865E-4	8.813462919E-4	8.525017183E-4	7.073823945E-4	6.198923220E-4	7.322333404E-4	9.108702070E-4	9.416603134E-4	7.749738288E-4	5.789438146E-4	4.394893767E-4	5.167069030E-4	9.084582562E-4	1.287508057E-3	1.488675014E-3	1.540428959E-3	NaN	NaN	NaN	NaN	1.676400425E-3	1.452304656E-3	1.060821931E-3
NaN	1.388319419E-3	1.436750521E-3	1.347685233E-3	1.115175080E-3	8.345195674E-4	6.811611820E-4	6.818691618E-4	8.313939325E-4	1.053925604E-3	1.217330107E-3	1.376809552E-3	1.517910045E-3	1.542167854E-3	1.439275220E-3	1.230542315E-3	1.076567220E-3	1.122295973E-3	1.344683231E-3	1.607251121E-3	1.582894474E-3	1.287704683E-3	1.079244073E-3	9.526624344E-4	8.480080287E-4	8.738002507E-4	9.544116911E-4	9.325051215E-4	9.026646148E-4	9.757143562E-4	1.075140783E-3	1.108975499E-3	1.021384262E-3	8.531300118E-4	6.446539774E-4	5.701379851E-4	7.995343185E-4	1.098893234E-3	1.281449222E-3	1.343822107E-3	NaN	NaN	NaN	NaN	1.614964567E-3	1.348078251E-3	8.886216674E-4
NaN	NaN	1.504936721E-3	1.439340762E-3	1.239286619E-3	9.796736995E-4	8.246001671E-4	8.204134065E-4	8.972801734E-4	1.015544287E-3	1.153711346E-3	1.327954466E-3	1.439640182E-3	1.443527988E-3	1.386283780E-3	1.200982137E-3	1.061283168E-3	1.197765581E-3	1.457382925E-3	1.603199984E-3	1.457386301E-3	1.139283995E-3	9.133176645E-4	7.716976106E-4	7.493789890E-4	8.702717023E-4	9.974779096E-4	1.026477083E-3	1.004493330E-3	1.028184080E-3	1.097940258E-3	1.159568434E-3	1.130955061E-3	1.049870392E-3	9.460677393E-4	8.104875451E-4	8.060826804E-4	9.885799373E-4	1.164653688E-3	1.157526509E-3	1.087779878E-3	NaN	NaN	1.399595756E-3	1.406768220E-3	1.182788168E-3	8.133424562E-4
NaN	1.292076544E-3	1.479226048E-3	1.399098663E-3	1.245805528E-3	1.121853944E-3	1.035020221E-3	9.828781476E-4	9.701460949E-4	1.068946440E-3	1.254809438E-3	1.376726199E-3	1.339620794E-3	1.305812271E-3	1.373031293E-3	1.300373580E-3	1.144876936E-3	1.235079835E-3	1.482535736E-3	1.572030247E-3	1.399889239E-3	1.177852158E-3	1.018843031E-3	8.639157168E-4	8.572364459E-4	9.556378936E-4	9.567239904E-4	8.567731129E-4	7.542585954E-4	7.819230668E-4	9.552590200E-4	1.119384775E-3	1.098198351E-3	9.868089110E-4	9.553743294E-4	8.958522812E-4	8.473421913E-4	1.018293551E-3	1.212530769E-3	1.127430005E-3	NaN	NaN	1.197188161E-3	1.250275993E-3	1.239698147E-3	1.171802869E-3	9.543802007E-4
NaN	1.171816955E-3	1.455696533E-3	1.348598395E-3	1.159594860E-3	1.128482865E-3	1.138359192E-3	1.110874698E-3	1.106912969E-3	1.215552446E-3	1.362120849E-3	1.348867663E-3	1.210996765E-3	1.224529580E-3	1.408718410E-3	1.436568331E-3	1.263120677E-3	1.228585839E-3	1.394930296E-3	1.453379751E-3	1.312097185E-3	1.239345758E-3	1.278064679E-3	1.263018698E-3	1.262775855E-3	1.228333102E-3	1.019672258E-3	7.414267748E-4	5.852747126E-4	6.765672588E-4	9.121745243E-4	1.075925305E-3	1.054208376E-3	9.295755299E-4	8.867445285E-4	9.010118665E-4	9.410125786E-4	1.125436509E-3	1.303942408E-3	NaN	NaN	NaN	NaN	1.225522719E-3	1.223221654E-3	1.234090538E-3	1.088527613E-3
NaN	1.124204020E-3	1.407770673E-3	1.292471541E-3	1.040971954E-3	9.772772901E-4	1.034285175E-3	1.152696321E-3	1.300896518E-3	1.397030195E-3	1.392745296E-3	1.230894006E-3	1.047524041E-3	1.100791618E-3	1.333366265E-3	1.441487693E-3	1.314203604E-3	1.188928494E-3	1.220515929E-3	1.245950698E-3	1.212372794E-3	1.260244171E-3	1.371754683E-3	1.421697089E-3	1.408026903E-3	1.320909592E-3	1.097686705E-3	8.023739792E-4	6.464321050E-4	7.490333519E-4	8.964920999E-4	9.338047239E-4	9.778288659E-4	1.031658147E-3	1.030148938E-3	1.041131676E-3	1.116253203E-3	1.232028706E-3	NaN	NaN	NaN	NaN	NaN	1.186120440E-3	1.187721617E-3	1.193158212E-3	1.105216914E-3
1.059531467E-3	1.060438808E-3	1.273195841E-3	1.289771870E-3	1.081097871E-3	8.903951966E-4	8.972462965E-4	1.156116487E-3	1.426954870E-3	1.474210178E-3	1.399221946E-3	1.211603405E-3	9.560335893E-4	9.110042593E-4	1.097370405E-3	1.275943476E-3	1.295384136E-3	1.209378242E-3	1.127879950E-3	1.091951970E-3	1.150755212E-3	1.236294745E-3	1.227510744E-3	1.139796572E-3	1.050916850E-3	1.040866831E-3	1.049921615E-3	9.432498482E-4	8.247027290E-4	8.486107690E-4	8.754660375E-4	8.366967668E-4	9.265136905E-4	1.122370944E-3	1.203061780E-3	1.233761432E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.085054595E-3	1.144895796E-3	1.160176238E-3
