1.654202119E-3	1.740502426E-3	NaN	NaN	NaN	NaN	1.253122347E-3	1.179788145E-3	1.236256445E-3	1.274268841E-3	1.234779134E-3	1.337123686E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.083748648E-3	1.221515355E-3	1.368128811E-3	1.297465060E-3	1.069524442E-3	9.094308480E-4	9.146818193E-4	9.989322862E-4	9.805951267E-4	8.919369429E-4	9.470923687E-4	1.076021465E-3	1.145433052E-3	1.148740877E-3	1.122795045E-3	1.098438282E-3	1.040406642E-3	1.081215218E-3	1.255969517E-3	1.366529497E-3	1.365924021E-3	1.321059070E-3	1.203513239E-3	1.014268841E-3	NaN	1.234442461E-3	1.599292271E-3	1.674889121E-3	1.400690060E-3	1.115591964E-3	9.966145735E-4	9.466187912E-4	7.952462183E-4	4.956883495E-4	3.496409918E-4	6.087354850E-4	1.005985774E-3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.232729061E-3	1.064788783E-3	9.644975653E-4	9.338322561E-4	1.149166026E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.378466142E-3	1.557425479E-3	1.494173543E-3	1.223367406E-3	1.009985921E-3	9.786477312E-4	1.044198172E-3	1.040086383E-3	9.789578617E-4	9.859231068E-4	1.030604937E-3	1.111856196E-3	1.170978416E-3	1.144288108E-3	1.136488980E-3	1.128981123E-3	1.103136572E-3	1.139845350E-3	1.257687923E-3	1.361984410E-3	1.330689644E-3	1.197492471E-3	1.065262593E-3	1.027813298E-3	1.221413258E-3	1.586527796E-3	1.719584339E-3	1.515636221E-3	1.360805589E-3	1.312841312E-3	1.125948271E-3	7.783473702E-4	4.454338341E-4	3.630552965E-4	5.891172332E-4	8.809436113E-4
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.767849697E-4	7.894424489E-4	7.873718860E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.549803419E-3	1.472403412E-3	1.255994430E-3	1.117437379E-3	1.104453811E-3	1.109943492E-3	1.026192447E-3	8.948994218E-4	8.736813325E-4	9.814025834E-4	1.108181430E-3	1.125526149E-3	1.062861411E-3	1.099138521E-3	1.199108199E-3	1.190930954E-3	1.123571768E-3	1.187678659E-3	1.286020735E-3	1.201726845E-3	1.080520335E-3	1.091992483E-3	1.161021180E-3	1.285498380E-3	1.491424744E-3	1.569729066E-3	1.456832513E-3	1.402607770E-3	1.353179105E-3	1.063778182E-3	6.728002336E-4	4.968907451E-4	6.100530154E-4	8.238272276E-4	9.209636482E-4
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.004507416E-3	8.118583937E-4	8.230703534E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.278778655E-3	1.187312067E-3	1.170303090E-3	1.258505858E-3	1.317832153E-3	1.197527745E-3	9.444847819E-4	8.722803323E-4	1.072900603E-3	1.214135322E-3	1.137534739E-3	1.021639793E-3	1.051904750E-3	1.213430893E-3	1.286693267E-3	1.230071066E-3	1.235293574E-3	1.228505746E-3	1.064653625E-3	9.193448932E-4	9.424206219E-4	1.124254311E-3	1.347375568E-3	1.408242388E-3	1.282984274E-3	1.136626117E-3	1.069297548E-3	9.818570688E-4	7.665286539E-4	5.918161478E-4	6.786473095E-4	9.065925842E-4	1.029015402E-3	9.927578503E-4
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.064461772E-3	8.890664321E-4	9.364185389E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.229482470E-3	1.125384937E-3	1.143903239E-3	1.349904924E-3	1.505866181E-3	1.393191866E-3	1.081963419E-3	9.552946431E-4	1.158608007E-3	1.328073326E-3	1.279830234E-3	1.106724492E-3	9.548765374E-4	9.963173652E-4	1.131602097E-3	1.200974220E-3	1.214831485E-3	1.140706125E-3	9.980276227E-4	8.602826274E-4	7.844720967E-4	9.815400699E-4	1.355907763E-3	1.409839606E-3	1.166281640E-3	9.977661539E-4	8.844115073E-4	7.421229966E-4	6.582022761E-4	7.214506622E-4	9.398304974E-4	1.112591824E-3	1.105586882E-3	1.042604097E-3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.190275070E-3	1.013930654E-3	1.120062196E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.561679062E-3	1.391783357E-3	1.185320783E-3	1.172237564E-3	1.352912979E-3	1.393140643E-3	1.232902752E-3	1.025161357E-3	9.526243084E-4	1.103471615E-3	1.333566383E-3	1.435293118E-3	1.220665523E-3	8.221658063E-4	6.707932334E-4	8.559412090E-4	1.121323439E-3	1.200666418E-3	1.065588091E-3	9.177777101E-4	8.018848021E-4	7.236783858E-4	9.152046987E-4	1.273921109E-3	1.309068874E-3	1.109799370E-3	1.046587247E-3	9.801067645E-4	8.539054543E-4	8.689444512E-4	1.040224219E-3	1.248631859E-3	1.343129668E-3	1.299332129E-3	1.235590200E-3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.285531791E-3	1.088132616E-3	1.202041283E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.263853395E-3	1.370636513E-3	1.474266872E-3	1.470412361E-3	1.329290331E-3	1.349221915E-3	1.398569439E-3	1.203562249E-3	1.020289958E-3	1.016717521E-3	1.030089566E-3	1.046000165E-3	1.221089391E-3	1.417426276E-3	1.268503023E-3	8.673036355E-4	6.746732979E-4	8.622524911E-4	1.202594023E-3	1.293309731E-3	1.079141744E-3	8.670424577E-4	7.560107042E-4	7.357514696E-4	9.038703283E-4	1.102328650E-3	1.021738863E-3	8.561989525E-4	8.987227338E-4	9.775294457E-4	9.926119819E-4	1.056675916E-3	1.209039125E-3	1.390520367E-3	1.516069984E-3	1.572902431E-3	1.552685979E-3
1.092979452E-3	1.037290203E-3	9.370562620E-4	9.219940403E-4	1.153577468E-3	1.401058165E-3	1.475670375E-3	1.428372459E-3	1.202636631E-3	1.039835042E-3	1.155273872E-3	1.291104010E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.239789999E-3	9.794278303E-4	8.772714064E-4	1.032439759E-3	1.210741466E-3	1.275644172E-3	1.441492583E-3	1.449934207E-3	1.181425992E-3	1.095921732E-3	1.271271845E-3	1.327380305E-3	1.191548770E-3	1.182049164E-3	1.308718580E-3	1.262824633E-3	1.053310232E-3	9.366366430E-4	1.044776407E-3	1.269066590E-3	1.304001547E-3	1.102114446E-3	9.365263977E-4	8.774407324E-4	8.453868795E-4	9.115129360E-4	9.882093873E-4	8.331569843E-4	6.074605626E-4	6.231004954E-4	8.601910667E-4	1.104313415E-3	1.180508174E-3	1.169747440E-3	1.237680553E-3	1.399190631E-3	1.573751564E-3	1.650317106E-3
8.820616058E-4	7.686722674E-4	7.714112289E-4	8.781088400E-4	1.104620285E-3	1.313630608E-3	1.392820734E-3	1.364587224E-3	1.185764093E-3	1.023861812E-3	1.059886767E-3	1.104590017E-3	1.093635685E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.712261699E-3	1.675996813E-3	1.276038704E-3	9.008379420E-4	7.303291350E-4	7.907770923E-4	9.538035956E-4	1.129660523E-3	1.350554521E-3	1.332899556E-3	1.117981737E-3	1.149426098E-3	1.396097708E-3	1.483788132E-3	1.330149011E-3	1.222158782E-3	1.260363846E-3	1.270326786E-3	1.194313169E-3	1.110338024E-3	1.109843026E-3	1.181532978E-3	1.194474404E-3	1.103849383E-3	1.039815135E-3	1.051082974E-3	1.015208778E-3	9.793054778E-4	9.828463662E-4	8.096551173E-4	4.811826220E-4	3.582052886E-4	6.663378445E-4	1.142807421E-3	1.301525976E-3	1.133943326E-3	1.022391487E-3	1.139849657E-3	1.318363822E-3	1.407086384E-3
1.112837461E-3	9.780429536E-4	9.625610546E-4	9.989357786E-4	1.083815121E-3	1.225702232E-3	1.388406730E-3	1.470439020E-3	1.358133042E-3	1.124065602E-3	9.766818257E-4	9.522840846E-4	9.273398900E-4	9.689331637E-4	1.149442745E-3	1.303373254E-3	1.373815932E-3	1.421653200E-3	1.420666347E-3	1.281411154E-3	1.103238319E-3	1.211584313E-3	1.550527057E-3	1.601630473E-3	1.271092100E-3	1.010675333E-3	9.281192906E-4	9.071440436E-4	9.964802302E-4	1.154188649E-3	1.259907265E-3	1.179668936E-3	1.030705636E-3	1.035492867E-3	1.145485556E-3	1.191077870E-3	1.095872489E-3	1.039856346E-3	1.145657501E-3	1.277297735E-3	1.328663435E-3	1.304249978E-3	1.244610408E-3	1.166079892E-3	1.109531499E-3	1.068551326E-3	1.007748535E-3	1.003255369E-3	1.008336432E-3	9.604236111E-4	9.221734363E-4	7.721219445E-4	4.421296471E-4	2.527709585E-4	5.357388873E-4	1.075428328E-3	1.314824098E-3	1.155281672E-3	1.002202160E-3	1.081865281E-3	1.200060127E-3	1.214595046E-3
