8.166634943E-4	1.007490791E-3	1.175061101E-3	1.323660486E-3	1.343608368E-3	1.234242576E-3	1.139998902E-3	1.070109429E-3	9.927772917E-4	8.677508449E-4	7.392184925E-4	7.655778900E-4	1.010585343E-3	1.229956280E-3	1.198859070E-3	1.218639431E-3	1.393558574E-3	1.407715841E-3	1.241679885E-3	1.065534772E-3	8.866311400E-4	7.364265621E-4	8.529521292E-4	1.206812798E-3	1.396653126E-3	1.234186464E-3	1.019732677E-3	1.060075243E-3	1.164236804E-3	1.114938874E-3	1.168428571E-3	1.394149498E-3	1.367152669E-3	1.045556739E-3	7.922944496E-4	8.651494863E-4	1.279286458E-3	1.577115152E-3	1.484587207E-3	1.288852654E-3	1.131844823E-3	1.083578332E-3	1.261023455E-3	1.403504866E-3	1.263659098E-3	1.045813668E-3	9.576303419E-4	9.555014549E-4	1.042444957E-3	1.178855426E-3	1.261571655E-3	1.342181233E-3	1.346496516E-3	1.188961207E-3
7.607405423E-4	1.041784417E-3	1.312854467E-3	1.461990178E-3	1.425730763E-3	1.295642462E-3	1.196073950E-3	1.162223518E-3	1.210617018E-3	1.158530125E-3	9.598222096E-4	9.327518637E-4	1.189782051E-3	1.375148189E-3	1.287849504E-3	1.294550486E-3	1.478908351E-3	1.511675189E-3	1.369736041E-3	1.180090476E-3	9.454414248E-4	7.304858882E-4	7.806841168E-4	1.127847005E-3	NaN	NaN	NaN	NaN	NaN	1.150386524E-3	1.181988046E-3	1.372548635E-3	1.368895755E-3	1.111718826E-3	9.436262771E-4	1.070909551E-3	1.389933517E-3	1.520466292E-3	1.328222221E-3	1.110338722E-3	9.804916335E-4	9.967011865E-4	1.241881051E-3	1.447029412E-3	1.405685092E-3	1.219093916E-3	1.022323500E-3	9.518314037E-4	1.073157182E-3	1.238435274E-3	1.343959360E-3	1.464099856E-3	1.500346698E-3	1.313587534E-3
8.559283451E-4	1.176234335E-3	1.397997723E-3	1.426813891E-3	1.383785624E-3	1.325011952E-3	1.234670402E-3	1.235111151E-3	1.425898867E-3	1.423433656E-3	1.086032251E-3	9.753913037E-4	1.266400330E-3	1.448262599E-3	1.342533622E-3	1.303477795E-3	1.365825883E-3	1.337780384E-3	1.233174815E-3	1.074681408E-3	9.215116152E-4	8.533744258E-4	9.371539927E-4	1.215997851E-3	NaN	NaN	NaN	NaN	NaN	1.169638592E-3	1.076229964E-3	1.047431841E-3	9.927549399E-4	9.973937413E-4	1.162001281E-3	1.405281830E-3	1.568949199E-3	1.491911942E-3	1.221376238E-3	1.037764363E-3	9.697573259E-4	9.376793751E-4	1.010781853E-3	1.171237556E-3	1.350814826E-3	1.390476595E-3	1.200790750E-3	1.059864764E-3	1.126286807E-3	1.176672871E-3	1.202529296E-3	1.410387806E-3	1.574559486E-3	1.329350984E-3
1.002656412E-3	1.377647510E-3	1.508413814E-3	1.413566992E-3	1.416357467E-3	1.420084387E-3	1.290437998E-3	1.273140660E-3	1.493813237E-3	1.452400233E-3	9.859801503E-4	8.132919320E-4	1.160383923E-3	1.395636704E-3	1.337367576E-3	1.313091721E-3	1.274987124E-3	1.161132823E-3	1.080792979E-3	9.592337883E-4	9.176640888E-4	1.082860283E-3	1.245988416E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.200840692E-3	1.096510445E-3	9.215087630E-4	7.895854069E-4	9.005664033E-4	1.170888776E-3	1.381642534E-3	1.487442991E-3	1.488748589E-3	1.336623915E-3	1.146672876E-3	1.032190514E-3	9.315091884E-4	8.428120054E-4	9.282375686E-4	1.241043792E-3	1.417523017E-3	1.242825296E-3	1.121729729E-3	1.184611116E-3	1.092619612E-3	1.024754485E-3	1.371230581E-3	1.687415293E-3	1.360435737E-3
9.868157795E-4	1.380506204E-3	1.427743584E-3	1.243549283E-3	1.267978689E-3	1.307451981E-3	1.200204715E-3	1.184058259E-3	1.334578265E-3	1.306926133E-3	9.677262860E-4	8.240715251E-4	1.127043040E-3	1.386157121E-3	1.401492045E-3	1.440761494E-3	1.428460819E-3	1.316050650E-3	1.233436400E-3	1.067377394E-3	1.014300273E-3	1.325654099E-3	1.573502203E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.237432938E-3	1.303438912E-3	1.199031947E-3	1.069882535E-3	1.076610875E-3	1.100586727E-3	1.078551286E-3	1.181959873E-3	1.432081917E-3	1.490330324E-3	1.228140667E-3	9.848945774E-4	8.973753429E-4	8.011028403E-4	8.251196123E-4	1.130387885E-3	1.293973299E-3	1.064249896E-3	9.555850993E-4	1.077506575E-3	1.005475293E-3	9.580785991E-4	1.352312276E-3	1.718523912E-3	1.458779559E-3
9.841785068E-4	1.217260608E-3	1.143199508E-3	9.267962887E-4	9.485454066E-4	1.014607260E-3	1.004811376E-3	1.035444322E-3	1.104203286E-3	1.160479966E-3	1.124873059E-3	1.076956862E-3	1.243577455E-3	1.448456547E-3	1.471934840E-3	1.488658250E-3	1.484651002E-3	1.372910338E-3	1.247585751E-3	1.042408519E-3	9.831488132E-4	1.406986732E-3	1.801868319E-3	NaN	NaN	NaN	NaN	NaN	1.114934799E-3	1.205476583E-3	1.396059059E-3	1.376219327E-3	1.281872857E-3	1.218862250E-3	1.039805706E-3	8.181412704E-4	8.635413251E-4	1.194042852E-3	1.351307961E-3	1.092725550E-3	8.527829195E-4	8.830489824E-4	8.955284720E-4	9.027618798E-4	1.128851902E-3	1.223919331E-3	9.633713053E-4	8.785937680E-4	1.047131605E-3	1.051972969E-3	1.033871318E-3	1.256754505E-3	1.491592266E-3	1.452555531E-3
1.097737812E-3	1.152018900E-3	1.051255735E-3	8.958509425E-4	9.122362244E-4	9.892777307E-4	1.020281925E-3	1.024343772E-3	1.011715620E-3	1.102959621E-3	1.254168688E-3	1.275340677E-3	1.324802637E-3	1.454464975E-3	1.463371795E-3	1.423230744E-3	1.344101620E-3	1.144631766E-3	9.735600906E-4	8.226060309E-4	8.010911406E-4	1.250737463E-3	1.766347210E-3	1.751541160E-3	NaN	NaN	NaN	NaN	1.108280965E-3	1.083246549E-3	1.173955621E-3	1.122231712E-3	1.066792407E-3	1.087589422E-3	9.743518895E-4	7.760866429E-4	7.981753442E-4	1.059147646E-3	1.174474019E-3	9.698433569E-4	8.349294658E-4	9.997292655E-4	1.156742801E-3	1.161514083E-3	1.219087746E-3	1.226529828E-3	1.053804765E-3	1.047561062E-3	1.193448319E-3	1.216228004E-3	1.236798940E-3	1.273686066E-3	1.256640186E-3	1.281799516E-3
1.045173733E-3	1.169060357E-3	1.244294574E-3	1.188860391E-3	1.151232631E-3	1.163013512E-3	1.100485562E-3	1.005182392E-3	9.955124697E-4	1.126674237E-3	1.324029756E-3	1.380017959E-3	1.361019444E-3	1.401106245E-3	1.395524945E-3	1.346228877E-3	1.222931780E-3	9.989192476E-4	9.058287251E-4	8.920374676E-4	8.702221676E-4	1.168964547E-3	1.607832150E-3	1.636479050E-3	1.369348611E-3	1.264699851E-3	1.364090713E-3	1.364129013E-3	1.169654075E-3	9.993888671E-4	9.199122433E-4	8.398361970E-4	8.783965022E-4	1.043341123E-3	1.083074370E-3	9.991549887E-4	1.050848397E-3	1.247411128E-3	1.270145876E-3	1.049485989E-3	9.560319013E-4	1.173388446E-3	1.392274396E-3	1.335538924E-3	1.221008133E-3	1.251219655E-3	1.258263714E-3	1.240048441E-3	1.257956494E-3	1.291616005E-3	1.408005366E-3	1.453002216E-3	1.304323669E-3	1.191837946E-3
8.886742871E-4	1.190238865E-3	1.440483378E-3	1.467036898E-3	1.375821535E-3	1.249460620E-3	1.003932441E-3	8.066657465E-4	8.683658089E-4	1.091955579E-3	1.334409928E-3	1.419145497E-3	1.320242300E-3	1.240232959E-3	1.219458180E-3	1.202205545E-3	1.109609497E-3	9.632597794E-4	9.951350512E-4	1.104006660E-3	1.105548581E-3	1.241504913E-3	1.445604139E-3	1.363132265E-3	1.106049633E-3	1.044513891E-3	1.212027622E-3	1.316338661E-3	1.225712011E-3	1.079779817E-3	9.656395414E-4	8.947147871E-4	1.003743149E-3	1.260894234E-3	1.369497390E-3	1.294149435E-3	1.314107911E-3	1.462479006E-3	1.396168023E-3	1.094559673E-3	9.987292578E-4	1.230920665E-3	1.392573817E-3	1.197356381E-3	9.930514498E-4	1.164662419E-3	1.357868547E-3	1.266679494E-3	1.194527606E-3	1.288114931E-3	1.416779705E-3	1.504734508E-3	1.440309570E-3	1.260321820E-3
9.017348639E-4	1.259622863E-3	1.497054356E-3	1.538660959E-3	1.422113855E-3	1.183915068E-3	8.411316085E-4	6.222467637E-4	7.130239974E-4	9.646669496E-4	1.215235097E-3	1.295267721E-3	1.148285577E-3	1.052896492E-3	1.133331680E-3	1.225004671E-3	1.189196133E-3	1.078920905E-3	1.074985601E-3	1.128278906E-3	1.141637564E-3	1.226897235E-3	1.237622695E-3	9.827943286E-4	7.393666892E-4	8.330030832E-4	1.114637475E-3	1.243638690E-3	1.217417303E-3	1.197876642E-3	1.169747906E-3	1.091854181E-3	1.140688430E-3	1.375408261E-3	1.479500323E-3	1.332471729E-3	1.276293769E-3	1.438019332E-3	1.403542119E-3	1.087437733E-3	9.846679168E-4	1.199403196E-3	1.262423699E-3	9.442438604E-4	6.876994157E-4	9.035686962E-4	1.186688314E-3	1.140475855E-3	1.133227721E-3	1.277958974E-3	1.311573549E-3	1.385260490E-3	1.497487072E-3	1.407109434E-3
