8.541223360E-4	6.715437048E-4	5.672650877E-4	5.909836036E-4	7.646344020E-4	9.545874200E-4	1.035324414E-3	1.003821497E-3	7.890517008E-4	5.851181922E-4	4.866979434E-4	3.713687474E-4	3.242442326E-4	2.534615342E-4	3.311709224E-5	NaN	NaN	1.469990675E-4	2.038062230E-4	3.982050985E-4	6.866213516E-4	9.825931629E-4	1.298880787E-3	1.515731448E-3	1.388003933E-3	1.056439825E-3	8.933846257E-4	1.002672245E-3	1.165499794E-3	1.138641383E-3	9.874216048E-4	9.378318791E-4	1.063113683E-3	1.322188880E-3	1.626331010E-3	1.850847737E-3	1.871452550E-3	1.714865444E-3
7.597134681E-4	5.975715467E-4	5.373809836E-4	6.198101328E-4	7.607589359E-4	8.222682518E-4	7.844915381E-4	7.344544865E-4	6.194895832E-4	4.470014246E-4	1.796066063E-4	NaN	6.684161690E-6	NaN	NaN	NaN	NaN	NaN	6.758079689E-5	2.194815024E-4	6.030037184E-4	1.007927000E-3	1.364179421E-3	1.619700808E-3	1.579242991E-3	1.258294797E-3	9.262077510E-4	8.086370071E-4	8.745908854E-4	9.263282409E-4	9.176668827E-4	9.356283117E-4	1.026709331E-3	1.213846612E-3	1.387399621E-3	1.463419292E-3	1.535989111E-3	1.628458733E-3
7.574940100E-4	6.580975023E-4	5.821037921E-4	6.032056408E-4	7.392044063E-4	7.988729631E-4	6.953227567E-4	5.268126260E-4	2.886480361E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.984314966E-5	4.228941980E-4	8.385298424E-4	1.255946932E-3	1.554652466E-3	1.526390552E-3	1.189624891E-3	7.495002355E-4	4.805486824E-4	4.993817420E-4	6.397341494E-4	7.549461443E-4	8.344717789E-4	9.371900233E-4	1.142644323E-3	1.274261624E-3	1.193067175E-3	1.152969548E-3	1.313528628E-3
1.026679180E-3	9.817635873E-4	8.008282166E-4	6.654315512E-4	8.101064595E-4	9.012743831E-4	7.406314835E-4	4.932396114E-4	1.196782177E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.088569770E-4	2.902654815E-4	5.970302154E-4	1.040059957E-3	1.364889438E-3	1.299434225E-3	9.721929091E-4	5.622891476E-4	3.093336418E-4	3.619374183E-4	5.027748412E-4	5.645291531E-4	5.884174025E-4	6.775307120E-4	9.574180003E-4	1.235761447E-3	1.224062289E-3	1.094350475E-3	1.160170650E-3
1.333071035E-3	1.249026041E-3	9.406932513E-4	6.972340052E-4	8.170087822E-4	8.750861743E-4	7.207054878E-4	5.514032673E-4	2.073944343E-4	NaN	NaN	NaN	2.243625204E-5	5.332267756E-5	NaN	NaN	NaN	NaN	NaN	6.579206092E-5	1.694188686E-4	3.895111440E-4	8.649377851E-4	1.240208163E-3	1.181549393E-3	9.231608128E-4	6.096430006E-4	4.061867367E-4	4.591075412E-4	5.039006937E-4	4.360113526E-4	4.113271134E-4	4.839340691E-4	7.730256184E-4	1.201123232E-3	1.384356990E-3	1.265587052E-3	1.233336516E-3
1.288576517E-3	1.108352211E-3	7.308294298E-4	4.395394353E-4	4.373111879E-4	4.161122197E-4	4.314670514E-4	5.544531741E-4	4.864021321E-4	2.214026754E-4	1.237724937E-4	3.936934809E-4	6.404678570E-4	5.290391855E-4	3.260073427E-4	1.965808187E-4	NaN	NaN	NaN	NaN	9.025001054E-5	3.111173573E-4	8.163261809E-4	1.265296945E-3	1.228461741E-3	9.800479747E-4	7.766071940E-4	7.027675747E-4	7.793012774E-4	7.270683418E-4	5.228038062E-4	3.952418338E-4	3.475958656E-4	5.315118469E-4	1.029210864E-3	1.405321178E-3	1.361225848E-3	1.241174177E-3
8.933861973E-4	6.882293383E-4	4.336032143E-4	2.508712350E-4	1.631176274E-4	3.255458796E-5	1.542841783E-4	5.219490849E-4	7.953043096E-4	9.744951385E-4	1.181080821E-3	1.375616295E-3	1.333390479E-3	1.021068194E-3	7.297582924E-4	5.509578623E-4	3.053156252E-4	NaN	NaN	NaN	3.822139115E-5	3.001078439E-4	8.112125797E-4	1.356406719E-3	1.368654543E-3	1.055671019E-3	9.557626909E-4	1.104991534E-3	1.247231266E-3	1.119139604E-3	7.822602056E-4	4.684350279E-4	1.968555443E-4	1.964777766E-4	6.432211958E-4	1.095824409E-3	1.143946545E-3	9.938571602E-4
4.381129402E-4	2.971999638E-4	3.221447987E-4	4.048471747E-4	4.038659099E-4	2.297171450E-4	2.517956018E-4	4.961456871E-4	7.869300898E-4	1.218885765E-3	1.702541718E-3	1.914381864E-3	1.692160382E-3	1.247478067E-3	9.155592415E-4	7.521316293E-4	5.503934226E-4	1.923871896E-4	NaN	NaN	NaN	1.733025565E-4	7.206642767E-4	1.364587923E-3	1.472486299E-3	1.171036623E-3	1.154597150E-3	1.433641650E-3	1.565040206E-3	1.345881377E-3	9.368814062E-4	5.481079570E-4	1.615881920E-4	NaN	1.926210389E-4	5.272583221E-4	5.975581007E-4	NaN
2.360093931E-4	1.855858136E-4	4.366353387E-4	6.902732421E-4	7.753483951E-4	6.635584286E-4	6.100991159E-4	5.653514527E-4	5.785658141E-4	9.617465548E-4	1.550119719E-3	1.823966275E-3	1.630788553E-3	1.250799745E-3	9.438725538E-4	7.990606246E-4	7.422050694E-4	5.597183481E-4	1.961899252E-4	NaN	NaN	NaN	5.440933164E-4	1.197492238E-3	1.387791592E-3	1.241830294E-3	1.272452530E-3	1.469190000E-3	1.478744089E-3	1.167161507E-3	7.643047720E-4	5.004530540E-4	2.510910272E-4	NaN	NaN	NaN	NaN	NaN
4.411326081E-4	4.537155037E-4	7.468328695E-4	9.975319263E-4	1.069411053E-3	1.012489432E-3	9.747393196E-4	8.169452194E-4	6.370400079E-4	7.768683136E-4	1.142346766E-3	1.337297144E-3	1.290558372E-3	1.179122948E-3	1.027664402E-3	9.151160484E-4	9.395392262E-4	8.597624255E-4	5.084565491E-4	1.139789238E-4	NaN	NaN	4.023727088E-4	9.715373162E-4	1.228037174E-3	1.277032541E-3	1.278212061E-3	1.266062260E-3	1.166945323E-3	8.748885593E-4	5.353958113E-4	3.860385041E-4	NaN	NaN	NaN	NaN	NaN	NaN
8.386917762E-4	8.404353284E-4	9.987518424E-4	1.183805405E-3	1.266330364E-3	1.223883592E-3	1.175983343E-3	1.091556507E-3	9.521922912E-4	8.601734298E-4	8.898269152E-4	9.663369856E-4	1.062569674E-3	1.178128761E-3	1.150319469E-3	1.048902166E-3	1.071003615E-3	9.957489092E-4	6.759203970E-4	3.463552566E-4	1.002890131E-4	4.152824113E-5	3.489291121E-4	8.015087224E-4	1.128087868E-3	1.267969841E-3	1.145930146E-3	9.343584534E-4	8.231763495E-4	7.093510358E-4	4.818012530E-4	2.843857219E-4	NaN	NaN	NaN	NaN	NaN	NaN
1.109482720E-3	1.107770950E-3	1.116297673E-3	1.175198471E-3	1.243430888E-3	1.226368127E-3	1.191727235E-3	1.224822481E-3	1.217282494E-3	1.117894892E-3	1.095104497E-3	1.164122601E-3	1.249059918E-3	1.318441937E-3	1.257425989E-3	1.154709840E-3	1.161888707E-3	1.095643383E-3	8.999850252E-4	7.500427309E-4	6.073387340E-4	4.520537041E-4	4.706706968E-4	7.082606317E-4	9.879267309E-4	1.051120227E-3	7.663895958E-4	4.130283487E-4	3.061960742E-4	3.977501765E-4	3.689680598E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.277147559E-3	1.334472676E-3	1.332002226E-3	1.254615723E-3	1.226889086E-3	1.250444446E-3	1.267090440E-3	1.282202429E-3	1.278519514E-3	1.351403655E-3	1.556237694E-3	1.683361595E-3	1.637772541E-3	1.519520534E-3	1.367986202E-3	1.254344359E-3	1.224584063E-3	1.196186990E-3	1.193790114E-3	1.235683681E-3	1.191241434E-3	9.854229866E-4	7.251373027E-4	6.316026556E-4	7.094836910E-4	6.646675756E-4	3.308966989E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.418742933E-3	1.514910138E-3	1.587148639E-3	1.479387633E-3	1.372022671E-3	1.401507528E-3	1.414709724E-3	1.263192855E-3	1.118420740E-3	NaN	NaN	NaN	NaN	1.648484496E-3	1.487828093E-3	1.332471380E-3	1.220256207E-3	1.220060047E-3	1.340715215E-3	1.458058367E-3	1.484847278E-3	1.353531727E-3	9.741311078E-4	5.894816131E-4	4.656987730E-4	3.964228672E-4	1.284651808E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.614878536E-3	1.572331763E-3	1.402377267E-3	1.207790454E-3	1.172910328E-3	1.260961639E-3	1.364452648E-3	1.492967596E-3	1.510307076E-3	1.150847063E-3	6.725291023E-4	4.714656970E-4	3.518521553E-4	7.431994163E-5	NaN	NaN	NaN	3.449840005E-4	4.912747536E-4	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.407744945E-3	1.512298244E-3	1.370158861E-3	1.134222373E-3	1.051736064E-3	1.072335755E-3	1.165033667E-3	1.364524709E-3	1.434901729E-3	1.111693331E-3	7.428103709E-4	6.304841954E-4	4.633133358E-4	1.580456446E-4	NaN	NaN	7.650197222E-5	5.553765222E-4	8.191338857E-4	6.571073900E-4	4.613055207E-4	3.727556905E-4	9.518061415E-5	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.159506850E-3	1.143077970E-3	1.271260204E-3	1.144667971E-3	9.150552214E-4	8.492105990E-4	9.223446250E-4	1.060713315E-3	1.231514034E-3	1.230050228E-3	9.085983620E-4	6.884690374E-4	7.523497916E-4	6.740025128E-4	4.799180315E-4	3.757825762E-4	2.968973131E-4	3.908004728E-4	7.389709353E-4	1.038804417E-3	1.011131448E-3	9.326142026E-4	8.508551400E-4	4.144076083E-4	1.398583263E-4	3.958405578E-4
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.415854786E-3	1.302127144E-3	1.031294698E-3	9.457470733E-4	9.838658152E-4	8.770245477E-4	7.149180165E-4	6.770893815E-4	8.480229299E-4	1.079946407E-3	1.193868229E-3	1.103118062E-3	7.697616238E-4	5.949075567E-4	7.373387925E-4	7.466602256E-4	6.825309829E-4	7.591557805E-4	7.712525548E-4	7.434852305E-4	8.709920221E-4	1.091218786E-3	1.149087446E-3	1.152732410E-3	1.138616703E-3	7.986199344E-4	4.888426629E-4	5.380734801E-4
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.357319998E-3	1.414881321E-3	1.364227268E-3	1.170311705E-3	9.642145014E-4	9.220454376E-4	9.299024823E-4	8.770354325E-4	7.806972135E-4	6.712367758E-4	7.886650274E-4	1.050914288E-3	1.136530307E-3	1.007368090E-3	7.057481562E-4	5.447681178E-4	6.567250239E-4	6.387581816E-4	5.719144829E-4	7.102258387E-4	8.204811602E-4	8.233638364E-4	9.102389449E-4	1.118508051E-3	1.212990144E-3	1.183570479E-3	1.163368695E-3	1.014517853E-3	7.989823353E-4	6.964317872E-4
NaN	NaN	NaN	NaN	NaN	NaN	1.296748756E-3	1.229126472E-3	1.174634555E-3	1.244321349E-3	1.275486895E-3	1.135752536E-3	1.001759898E-3	1.081007998E-3	1.199865364E-3	1.190988580E-3	1.064112177E-3	8.308149409E-4	7.582260296E-4	8.818209171E-4	8.969212067E-4	7.672481588E-4	5.730309058E-4	4.987313296E-4	6.283779512E-4	6.602326757E-4	5.638626753E-4	5.270735128E-4	5.318111507E-4	6.174164591E-4	8.479553508E-4	1.128825708E-3	1.273722039E-3	1.267301734E-3	1.208412345E-3	1.085516065E-3	9.152026614E-4	8.073954377E-4
NaN	NaN	NaN	NaN	NaN	1.096415333E-3	1.035105553E-3	1.017900300E-3	9.325989522E-4	1.065710327E-3	1.265532337E-3	1.215555589E-3	1.093747327E-3	1.246783650E-3	1.491131610E-3	1.453131088E-3	1.212787698E-3	9.574122378E-4	7.816752186E-4	6.850212812E-4	5.536876270E-4	4.241895222E-4	3.423508606E-4	3.526912187E-4	5.799529608E-4	8.521160344E-4	8.471579640E-4	5.925154546E-4	4.208105966E-4	5.303672515E-4	7.966302801E-4	1.022088807E-3	1.170625910E-3	1.300845761E-3	1.338075846E-3	1.218043733E-3	1.052929205E-3	1.006387058E-3
1.289478503E-3	1.458659302E-3	1.475700759E-3	1.397636952E-3	1.165498514E-3	8.350118878E-4	7.851070259E-4	8.529390325E-4	8.493787027E-4	1.040602918E-3	1.287736581E-3	1.278158743E-3	1.157595078E-3	1.276496449E-3	1.533517614E-3	1.464538858E-3	1.170664094E-3	1.009381493E-3	8.785355021E-4	6.348376046E-4	3.915625566E-4	2.973610535E-4	2.746399259E-4	2.768583654E-4	5.530721974E-4	9.826868773E-4	1.025555772E-3	7.119840011E-4	5.756771425E-4	7.408373640E-4	9.505805210E-4	1.033169567E-3	1.064234762E-3	1.219056663E-3	1.377518638E-3	1.359116985E-3	1.239888370E-3	1.227360335E-3
1.517661382E-3	1.612456399E-3	1.445383416E-3	1.242751372E-3	1.067504403E-3	8.083746652E-4	7.578713703E-4	8.607659838E-4	9.031410445E-4	1.063097268E-3	1.252772869E-3	1.268835273E-3	1.186808106E-3	1.214967924E-3	1.385472366E-3	1.361908624E-3	1.164251124E-3	1.124165370E-3	1.073927153E-3	8.243362536E-4	6.293596816E-4	6.462485762E-4	6.433291710E-4	5.854706396E-4	7.744468749E-4	1.009207335E-3	8.577246917E-4	5.836642813E-4	6.179073243E-4	8.866305579E-4	1.168078161E-3	1.260896679E-3	1.163336565E-3	1.183920540E-3	1.309301006E-3	1.312943641E-3	1.203084365E-3	1.170578529E-3
1.482459949E-3	1.467749244E-3	1.256420859E-3	1.124499831E-3	1.112825470E-3	9.995530127E-4	1.010463806E-3	1.119228895E-3	1.083653071E-3	1.082609990E-3	1.143379719E-3	1.154205063E-3	1.141020097E-3	1.136749750E-3	1.192458905E-3	1.199317048E-3	1.157515799E-3	1.234393683E-3	1.259468729E-3	1.130634919E-3	1.133952755E-3	1.290343120E-3	1.280866680E-3	1.162930042E-3	1.172198448E-3	1.038614078E-3	6.590787088E-4	4.774912086E-4	6.174533628E-4	8.808647981E-4	1.199830673E-3	1.342647127E-3	1.218159217E-3	1.181317493E-3	1.204236411E-3	1.063124160E-3	8.984953747E-4	8.765838575E-4
1.165693975E-3	1.138103660E-3	1.059490023E-3	1.033063396E-3	1.087368466E-3	1.101427362E-3	1.264460501E-3	1.462814398E-3	1.375202555E-3	1.193240518E-3	1.073036925E-3	9.968926897E-4	1.029399224E-3	1.093091676E-3	1.108473167E-3	1.108914614E-3	1.174360863E-3	1.348667312E-3	1.442795387E-3	1.421462512E-3	1.552911010E-3	1.757798251E-3	1.706534997E-3	1.469547860E-3	1.234287512E-3	8.793437155E-4	5.355703179E-4	5.610770895E-4	8.329337579E-4	1.055000117E-3	1.188936643E-3	1.167747192E-3	1.020665048E-3	1.013187459E-3	9.711527964E-4	6.815000670E-4	5.111481878E-4	6.191912689E-4
9.539634921E-4	1.039532013E-3	1.084680203E-3	1.055106753E-3	1.061875955E-3	1.126874355E-3	1.393772312E-3	1.685076975E-3	1.619774848E-3	1.364224823E-3	1.148970565E-3	1.007145736E-3	1.048498787E-3	1.183670945E-3	1.229100511E-3	1.205533277E-3	1.223643310E-3	1.384590636E-3	1.559544355E-3	1.606367528E-3	1.687935670E-3	1.820925041E-3	1.738930936E-3	1.343523967E-3	8.379585925E-4	4.341003660E-4	2.958153200E-4	5.486323498E-4	1.032989356E-3	1.338318805E-3	1.266742591E-3	1.003760728E-3	7.502702647E-4	6.429466885E-4	5.413774634E-4	2.597195271E-4	1.600397663E-4	3.876302508E-4
1.107425895E-3	1.227374189E-3	1.185263158E-3	1.110102632E-3	1.144938520E-3	1.188579598E-3	1.351379324E-3	1.573845977E-3	1.507994020E-3	1.303518075E-3	1.189709059E-3	1.127455849E-3	1.180692809E-3	1.300535630E-3	1.327911625E-3	1.227902714E-3	1.089624246E-3	1.182020525E-3	1.492779003E-3	1.669611200E-3	1.691191574E-3	1.743604196E-3	1.681915717E-3	1.223555650E-3	5.749671254E-4	1.810491522E-4	1.424725488E-4	4.431799171E-4	1.014010748E-3	1.390644116E-3	1.261369907E-3	9.628797416E-4	6.768575404E-4	4.193347413E-4	2.821141388E-4	1.197240126E-4	4.844593786E-5	1.859662152E-4
1.331652980E-3	1.414120896E-3	1.179041108E-3	1.059654169E-3	1.184370834E-3	1.160951913E-3	1.113077742E-3	1.212395378E-3	1.156069920E-3	1.051865052E-3	1.067533623E-3	1.067436533E-3	1.106940792E-3	1.200348837E-3	1.205768203E-3	1.052799635E-3	8.752473514E-4	1.017952571E-3	1.434065867E-3	1.673641149E-3	1.678825123E-3	1.700555789E-3	1.645374577E-3	1.219323138E-3	6.424458115E-4	3.173227597E-4	2.252395352E-4	3.946124343E-4	8.704719949E-4	1.168620307E-3	1.024530735E-3	8.790558204E-4	8.023512783E-4	6.246355479E-4	5.057700910E-4	3.732384648E-4	2.147785417E-4	1.224229636E-4
1.241514692E-3	1.333877328E-3	1.027392573E-3	8.912437479E-4	1.085485797E-3	1.065762015E-3	9.782849811E-4	1.123975613E-3	1.147189061E-3	1.074037631E-3	1.051644911E-3	9.409887134E-4	8.799547213E-4	9.722549585E-4	1.025014441E-3	9.034848772E-4	8.090761257E-4	1.048375736E-3	1.432883088E-3	1.551487483E-3	1.491564093E-3	1.518138801E-3	1.469988027E-3	1.112555969E-3	7.236605161E-4	5.355656031E-4	3.679568763E-4	3.776334052E-4	7.373176049E-4	9.411651408E-4	7.851620903E-4	7.734908722E-4	9.931813693E-4	1.108171418E-3	1.027620165E-3	7.700565620E-4	4.758045543E-4	1.915564935E-4
1.055145403E-3	1.092834631E-3	8.544194861E-4	8.056840161E-4	1.089066733E-3	1.174195902E-3	1.178789418E-3	1.412500045E-3	1.454916433E-3	1.271372894E-3	1.110739773E-3	9.006836917E-4	7.558943471E-4	8.192989626E-4	9.277639329E-4	9.087284561E-4	8.878535591E-4	1.078657107E-3	1.325095538E-3	1.299363910E-3	1.152114361E-3	1.215457334E-3	1.256664516E-3	9.789350443E-4	7.199014653E-4	6.764635909E-4	5.482732668E-4	4.807421356E-4	7.103027892E-4	8.478526725E-4	7.522162632E-4	7.812547847E-4	1.096572843E-3	1.446875278E-3	1.455746358E-3	1.144777285E-3	8.356322069E-4	4.762930912E-4
1.087308745E-3	1.008265186E-3	8.557832916E-4	9.132351843E-4	1.296134666E-3	1.510814414E-3	1.498927246E-3	1.598445815E-3	1.533565926E-3	1.216694480E-3	9.472020902E-4	7.511135191E-4	6.517639849E-4	7.282323204E-4	9.076601709E-4	1.061567105E-3	1.102780458E-3	1.103325514E-3	1.171857235E-3	1.109749661E-3	9.296797216E-4	1.027635997E-3	1.187469927E-3	9.621306090E-4	7.130333106E-4	7.639301475E-4	7.956700283E-4	7.587442524E-4	7.874855073E-4	7.642101264E-4	7.504881942E-4	8.068166790E-4	1.019588904E-3	1.400082605E-3	1.512660412E-3	1.306674094E-3	1.134042745E-3	8.371924632E-4
1.183798537E-3	1.134668477E-3	1.035189722E-3	1.071525854E-3	1.457595732E-3	1.725982060E-3	1.565233455E-3	1.416420564E-3	1.331591862E-3	1.102716313E-3	8.298516041E-4	6.337804371E-4	6.144575309E-4	7.653000066E-4	9.955319110E-4	1.254319097E-3	1.336999238E-3	1.207825611E-3	1.190407667E-3	1.167369890E-3	9.529956733E-4	9.794825455E-4	1.158673083E-3	9.591713315E-4	6.960183964E-4	7.786770584E-4	9.476538980E-4	1.022597426E-3	9.680678486E-4	8.209823282E-4	8.390120929E-4	9.192293510E-4	1.032619621E-3	1.328100916E-3	1.416355488E-3	1.227684086E-3	1.120323199E-3	9.226980619E-4
1.346239122E-3	1.373944106E-3	1.238333411E-3	1.159786014E-3	1.418677741E-3	1.583089354E-3	1.281960984E-3	1.047878526E-3	1.102072420E-3	1.099749119E-3	9.279128280E-4	7.564414409E-4	7.975957124E-4	9.774595965E-4	1.141649787E-3	1.326707890E-3	1.394033316E-3	1.300295466E-3	1.347347279E-3	1.368879690E-3	1.074914238E-3	9.263797547E-4	1.018497976E-3	8.633651887E-4	6.673988537E-4	7.569420850E-4	9.272220195E-4	1.084596966E-3	1.152013661E-3	1.099089277E-3	1.138936263E-3	1.183991553E-3	1.270832377E-3	1.517382567E-3	1.496133627E-3	1.174200559E-3	9.652843000E-4	7.980391383E-4
1.578591764E-3	1.581427990E-3	1.315626083E-3	1.102740061E-3	1.226562425E-3	1.304346253E-3	1.013554749E-3	8.354950114E-4	9.420510032E-4	9.931643726E-4	9.109525708E-4	8.322744980E-4	9.018479032E-4	1.058996422E-3	1.197668607E-3	1.349609811E-3	1.398875145E-3	1.341100782E-3	1.424603746E-3	1.481410698E-3	1.191180083E-3	9.377609240E-4	9.588763933E-4	8.991146460E-4	8.243111079E-4	8.694350254E-4	8.656788850E-4	9.356909432E-4	1.101243892E-3	1.209641690E-3	1.281718723E-3	1.253041555E-3	1.322215074E-3	1.574823982E-3	1.531695714E-3	1.183288754E-3	9.253754397E-4	7.930187858E-4
