1.037672395E-3	9.306946886E-4	8.612043457E-4	9.184305673E-4	9.705089033E-4	9.400974959E-4	8.895983920E-4	9.577225428E-4	1.192123513E-3	NaN	NaN	NaN	NaN	NaN	1.283175894E-3	1.004737336E-3	9.208976990E-4	1.011099434E-3	1.067761215E-3	9.810022311E-4	9.125089273E-4	1.082142582E-3	1.202232321E-3	NaN	NaN	NaN	NaN	1.087016775E-3	1.420856803E-3	1.530152746E-3	1.341604744E-3	1.144570648E-3	1.031637308E-3	1.005733153E-3	1.005418017E-3	1.009507920E-3	1.091424027E-3	1.336026122E-3	1.591710956E-3	1.487498055E-3	1.140512642E-3	1.033120090E-3	1.127761672E-3	1.139599015E-3	1.198895974E-3	1.412166166E-3	1.581394579E-3	1.593891880E-3	1.467768569E-3	1.315545174E-3	1.166284434E-3	9.398228722E-4	8.340082131E-4	9.992023697E-4	1.197734498E-3	1.301435754E-3	1.357714413E-3	1.236022334E-3	1.005703467E-3	9.650880238E-4	9.601195925E-4	7.806071662E-4	6.614980521E-4	7.440085756E-4	9.467430646E-4	1.170890173E-3	1.278334996E-3	1.191157498E-3	9.527638322E-4	6.888054195E-4
1.130861579E-3	9.544696077E-4	7.109426660E-4	7.009457331E-4	7.475268212E-4	6.898837746E-4	7.115968037E-4	9.378215764E-4	1.223963569E-3	NaN	NaN	NaN	NaN	NaN	1.314851572E-3	9.482583264E-4	7.241885760E-4	8.951355703E-4	1.166455448E-3	1.149511896E-3	1.017278177E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.520752790E-3	1.616706140E-3	1.384247560E-3	1.079033245E-3	1.004219288E-3	1.067282050E-3	9.784352733E-4	8.781408542E-4	9.847969050E-4	1.204265747E-3	1.364965341E-3	1.283422695E-3	1.091877930E-3	1.097114175E-3	1.139792847E-3	1.060570707E-3	1.177444821E-3	1.528830384E-3	NaN	1.710206503E-3	1.435314422E-3	1.187136280E-3	1.091029495E-3	9.468986536E-4	8.640192682E-4	1.075341483E-3	1.341783209E-3	1.360042254E-3	1.285846927E-3	1.265413477E-3	1.141964342E-3	9.650727734E-4	8.625366609E-4	8.111497154E-4	8.042507689E-4	7.500880165E-4	6.633098237E-4	7.035619929E-4	7.968972204E-4	8.291284903E-4	8.099356201E-4	7.245592424E-4
1.228089212E-3	9.828208713E-4	7.451048004E-4	7.835005526E-4	8.646323113E-4	8.286577067E-4	8.530077757E-4	1.070163213E-3	1.327537932E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.018341281E-3	7.906304090E-4	9.641719516E-4	1.304937992E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.423526090E-3	1.505231252E-3	1.292077010E-3	8.767268155E-4	7.704708842E-4	9.668993298E-4	9.489974473E-4	8.452615584E-4	9.949075757E-4	1.164263347E-3	1.146440976E-3	1.003030222E-3	9.535707068E-4	1.107812510E-3	1.198574551E-3	1.129581244E-3	1.200954663E-3	1.453785575E-3	NaN	NaN	1.269001397E-3	1.128564472E-3	1.124193775E-3	9.907269850E-4	8.655760321E-4	1.066992641E-3	1.426254283E-3	1.485657180E-3	1.288899570E-3	1.237376826E-3	1.249684719E-3	1.073191408E-3	8.514858200E-4	8.753180737E-4	1.076831832E-3	1.029233332E-3	7.153943297E-4	5.658504087E-4	6.294950726E-4	7.353327237E-4	8.756902535E-4	9.706355631E-4
1.263387385E-3	1.041222829E-3	9.337424417E-4	1.006222097E-3	1.026798273E-3	9.902444435E-4	1.067848410E-3	1.283813035E-3	1.499207807E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.155742561E-3	1.070983009E-3	1.225225627E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.263512648E-3	1.332483720E-3	1.252938411E-3	8.448049193E-4	6.087318179E-4	8.173168753E-4	9.958298178E-4	1.013804576E-3	1.100276248E-3	1.114593935E-3	9.725910495E-4	8.012957987E-4	7.790524978E-4	9.717267239E-4	1.185696572E-3	1.261501922E-3	1.249690191E-3	NaN	NaN	NaN	1.302951947E-3	1.318667899E-3	1.258804812E-3	9.717444191E-4	7.715260726E-4	9.470342193E-4	1.321738237E-3	1.433694619E-3	1.212303643E-3	1.088691526E-3	1.166105154E-3	1.119107706E-3	9.137149318E-4	9.377133101E-4	1.230641268E-3	1.272197696E-3	9.599510231E-4	7.653349894E-4	7.777343853E-4	8.109328337E-4	9.281073580E-4	1.099273213E-3
1.254127128E-3	1.072208514E-3	1.063547796E-3	1.100784284E-3	1.003104728E-3	9.583181236E-4	1.173725934E-3	1.476634527E-3	1.658303663E-3	NaN	NaN	NaN	NaN	NaN	1.323684701E-3	1.251738286E-3	1.391462283E-3	1.541180769E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.193044824E-3	1.160701970E-3	1.125359559E-3	8.289481630E-4	5.985422758E-4	8.081914275E-4	1.169668976E-3	1.319581061E-3	1.247030450E-3	1.022294629E-3	8.346185787E-4	7.490672870E-4	7.077918272E-4	7.939702482E-4	1.068598358E-3	1.331012230E-3	1.320061274E-3	NaN	NaN	NaN	1.474404940E-3	1.538294717E-3	1.353409141E-3	9.707752033E-4	8.047341253E-4	9.672098677E-4	1.215774333E-3	1.254267525E-3	1.055296394E-3	9.013194940E-4	9.483033209E-4	1.009346568E-3	9.299473604E-4	9.382286225E-4	1.164738089E-3	1.267750049E-3	1.064370619E-3	8.320259512E-4	7.150401943E-4	6.575299776E-4	7.458986365E-4	9.283082909E-4
1.210664515E-3	9.964747587E-4	1.039175550E-3	1.086003263E-3	9.580155020E-4	9.071758250E-4	1.159510575E-3	1.471229480E-3	NaN	NaN	NaN	NaN	NaN	1.320979558E-3	1.175607089E-3	1.269910601E-3	1.558814780E-3	1.648159348E-3	1.598777133E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.236304757E-3	1.106060692E-3	9.722570539E-4	7.857269375E-4	7.552926545E-4	9.577522287E-4	1.209820039E-3	1.333319349E-3	1.247884473E-3	1.005994272E-3	8.800746873E-4	9.163103532E-4	8.834804175E-4	8.039791137E-4	9.472695529E-4	1.265804050E-3	NaN	NaN	NaN	NaN	1.382654067E-3	1.434658654E-3	1.297973213E-3	1.033814391E-3	8.979432168E-4	9.272804600E-4	1.041088253E-3	1.096634544E-3	9.750037570E-4	7.813962875E-4	7.296464755E-4	8.087576716E-4	8.374805329E-4	8.457706426E-4	9.768727468E-4	1.142438734E-3	1.103141694E-3	8.315414889E-4	5.350380088E-4	3.840154386E-4	4.392233968E-4	5.822474486E-4
1.290226355E-3	1.069229445E-3	1.109945006E-3	1.162566477E-3	1.067109057E-3	9.912910173E-4	1.113442238E-3	1.304001547E-3	NaN	NaN	NaN	NaN	1.317101414E-3	1.173242577E-3	1.013630652E-3	1.143770642E-3	1.407963457E-3	1.410604920E-3	1.348011079E-3	1.465209411E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.296161325E-3	1.206869609E-3	1.038209884E-3	9.154418949E-4	1.035541296E-3	1.148374053E-3	1.098356675E-3	1.079254085E-3	1.115516876E-3	1.115761930E-3	1.146093360E-3	1.188587514E-3	1.125243609E-3	9.681922384E-4	9.324823623E-4	1.149242162E-3	NaN	NaN	NaN	NaN	1.126920572E-3	1.121931127E-3	1.132633421E-3	1.075412147E-3	8.990775677E-4	7.158193039E-4	7.838005549E-4	9.825220332E-4	9.224275709E-4	6.590285921E-4	5.538379773E-4	6.183492951E-4	6.408940535E-4	6.077016005E-4	6.659456994E-4	8.971836651E-4	1.083046314E-3	9.646244580E-4	6.537049776E-4	3.838060657E-4	2.628090733E-4	2.836493368E-4
1.429902972E-3	1.267531188E-3	1.262537437E-3	1.287277904E-3	1.255952055E-3	1.189915230E-3	1.184088062E-3	1.249241759E-3	NaN	NaN	NaN	1.394146821E-3	1.307537779E-3	1.166841015E-3	9.443472954E-4	9.086583741E-4	1.008048421E-3	1.010842505E-3	1.078553032E-3	1.300559496E-3	1.457124017E-3	1.450112090E-3	1.329013146E-3	NaN	NaN	NaN	NaN	NaN	1.250217785E-3	1.208867528E-3	1.106879208E-3	1.062240219E-3	1.191247371E-3	1.222910825E-3	1.068060752E-3	9.690049337E-4	9.918727446E-4	1.147308736E-3	1.328918035E-3	1.301396405E-3	1.196617843E-3	1.154881204E-3	1.104633091E-3	NaN	NaN	NaN	NaN	NaN	1.201839768E-3	1.083888812E-3	1.099534216E-3	1.121808542E-3	9.179586777E-4	6.266942364E-4	6.561607006E-4	8.796645561E-4	8.054497885E-4	5.359385395E-4	4.755096743E-4	5.372248124E-4	5.192892277E-4	4.606933799E-4	4.563553957E-4	6.349599571E-4	9.106945945E-4	1.005995786E-3	8.523840806E-4	5.395420012E-4	2.347385016E-4	1.291198860E-4
1.410869299E-3	1.273546251E-3	1.254821313E-3	1.292082830E-3	1.321313088E-3	1.291788765E-3	1.290180604E-3	NaN	NaN	NaN	1.165507943E-3	1.237232238E-3	1.294689719E-3	1.242817962E-3	1.006871695E-3	7.953940076E-4	7.275326643E-4	7.745693438E-4	9.250770672E-4	1.090635313E-3	1.156260492E-3	1.129068085E-3	1.104232855E-3	1.121926703E-3	1.116550295E-3	NaN	NaN	NaN	NaN	1.287924475E-3	1.254976378E-3	1.269700937E-3	1.311787404E-3	1.286248560E-3	1.215997851E-3	1.134697115E-3	1.048028469E-3	1.164105488E-3	1.375950407E-3	1.299236668E-3	1.193557167E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.453336794E-3	1.304933685E-3	1.244779211E-3	1.196077792E-3	1.012058230E-3	7.733969251E-4	7.504841778E-4	8.955675876E-4	8.594801766E-4	6.868229248E-4	6.407487672E-4	6.172249559E-4	5.684373900E-4	5.769114359E-4	5.359131028E-4	5.237541627E-4	6.900411681E-4	8.950100746E-4	9.201091016E-4	6.652542506E-4	3.008192871E-4	1.524215331E-4
1.221203711E-3	1.158549916E-3	1.211417839E-3	1.286034938E-3	1.292958856E-3	NaN	NaN	NaN	NaN	9.763765847E-4	9.546594811E-4	1.098734443E-3	1.241669990E-3	1.257182565E-3	1.110405778E-3	9.026859771E-4	7.568197907E-4	7.634583744E-4	8.397150668E-4	8.549550548E-4	8.220009622E-4	8.350154385E-4	9.692996973E-4	1.165333670E-3	1.229600282E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.531493384E-3	1.469657873E-3	1.402683090E-3	1.388291712E-3	1.351729501E-3	1.302312128E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.562077086E-3	1.434400328E-3	1.363840769E-3	1.266863314E-3	1.121724490E-3	1.012798166E-3	9.375878726E-4	9.083867189E-4	9.906792548E-4	1.030946150E-3	9.498336003E-4	8.624066832E-4	6.861080183E-4	5.663625780E-4	7.064623642E-4	7.465243107E-4	5.897051888E-4	6.201469223E-4	8.894416969E-4	1.067744335E-3	9.094513371E-4	5.705467775E-4	4.267230106E-4
8.904857095E-4	1.060107606E-3	1.275864546E-3	1.425905270E-3	NaN	NaN	NaN	NaN	NaN	1.106842887E-3	1.080138260E-3	1.150231925E-3	1.193859964E-3	1.181310276E-3	1.136310282E-3	1.021264237E-3	8.509030449E-4	7.580500096E-4	7.430758560E-4	7.365394849E-4	7.283446030E-4	8.198901778E-4	1.085232478E-3	1.371409628E-3	1.504331012E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.482230728E-3	1.360248891E-3	1.265778672E-3	1.208644477E-3	1.076164073E-3	9.058138821E-4	9.127363446E-4	1.021406846E-3	1.026332611E-3	1.030601445E-3	1.030503074E-3	9.408352780E-4	8.654040867E-4	6.600706256E-4	4.842072376E-4	7.198835956E-4	9.359511314E-4	8.182557649E-4	7.908600965E-4	1.042543328E-3	1.253957045E-3	1.195521094E-3	1.011598506E-3	9.099456365E-4
5.887759617E-4	9.786672890E-4	1.350687351E-3	1.573562971E-3	NaN	NaN	NaN	NaN	1.338775619E-3	1.351896091E-3	1.362575567E-3	1.280362019E-3	1.132460893E-3	1.066681463E-3	1.112849801E-3	1.081807772E-3	9.108645027E-4	7.362389588E-4	6.705428241E-4	7.692471845E-4	8.779832860E-4	9.708534344E-4	1.191145973E-3	1.411013538E-3	1.557896030E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.448936644E-3	1.291997498E-3	1.239149715E-3	1.126468997E-3	9.768351447E-4	8.317521424E-4	6.989196409E-4	7.708318299E-4	1.016181312E-3	1.118913409E-3	1.094331965E-3	1.011644141E-3	8.518011891E-4	7.915896131E-4	6.654410390E-4	4.721188452E-4	6.351600168E-4	9.445736650E-4	1.035097404E-3	1.061032177E-3	1.157265971E-3	1.207956346E-3	1.226631925E-3	1.322754892E-3	1.341473311E-3
6.259545917E-4	1.027347287E-3	1.383134746E-3	1.515603857E-3	NaN	NaN	NaN	NaN	1.284202212E-3	1.358492416E-3	1.427788404E-3	1.354381675E-3	1.127695316E-3	1.006103354E-3	1.111973426E-3	1.188652706E-3	1.081555733E-3	8.526801248E-4	6.810993073E-4	7.980811642E-4	9.829478804E-4	1.052728156E-3	1.182861160E-3	1.294062939E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.454576384E-3	1.444274792E-3	1.287287916E-3	1.181680826E-3	1.169993076E-3	9.989743121E-4	7.862382336E-4	6.754205097E-4	5.272138515E-4	5.292855785E-4	8.272237028E-4	1.071178471E-3	1.127814641E-3	1.031155349E-3	7.758341962E-4	6.263647228E-4	5.537208635E-4	4.201619013E-4	4.871622368E-4	8.182148449E-4	1.162318746E-3	1.296250965E-3	1.198517857E-3	1.071924926E-3	1.196619356E-3	1.524317078E-3	1.625336590E-3
9.582714410E-4	1.173975761E-3	1.330475090E-3	1.277838252E-3	NaN	NaN	NaN	NaN	1.147843432E-3	1.116947271E-3	1.211435185E-3	1.326470170E-3	1.190058305E-3	9.832605720E-4	1.024839468E-3	1.181465224E-3	1.202231622E-3	9.979770985E-4	7.346392958E-4	7.475446910E-4	9.057752322E-4	1.014828682E-3	1.187303220E-3	1.298169605E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.349081402E-3	1.297743525E-3	1.180288964E-3	1.188730705E-3	1.164109563E-3	1.158609288E-3	1.162841218E-3	9.629469132E-4	7.931421860E-4	7.908144034E-4	6.211512373E-4	4.797608999E-4	6.656335900E-4	8.998737321E-4	1.036803704E-3	9.968668455E-4	6.868721102E-4	4.212241038E-4	3.630991268E-4	3.972581471E-4	5.467770388E-4	8.927794988E-4	1.342332689E-3	1.544846687E-3	1.358778332E-3	NaN	NaN	NaN	1.923921867E-3
1.179304207E-3	1.235312666E-3	1.214096672E-3	1.088973018E-3	1.312350854E-3	NaN	NaN	1.244700397E-3	1.109916950E-3	9.336803341E-4	9.396421956E-4	1.169755822E-3	1.201254549E-3	1.004012767E-3	9.251421434E-4	1.061854418E-3	1.217806363E-3	1.152280835E-3	8.938948158E-4	7.543544052E-4	8.043437265E-4	9.651805158E-4	1.233063871E-3	1.427107956E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.040674862E-3	1.222653897E-3	1.145889401E-3	1.000604942E-3	1.009658910E-3	1.084547141E-3	1.186594716E-3	1.212273608E-3	9.688587161E-4	8.435729542E-4	1.027738675E-3	9.764432325E-4	7.404561620E-4	6.819958217E-4	7.258708356E-4	8.671355899E-4	9.337360389E-4	7.128061261E-4	4.560309462E-4	4.105881089E-4	5.965391756E-4	8.686375804E-4	1.144225826E-3	1.515370910E-3	1.789341448E-3	NaN	NaN	NaN	NaN	NaN
1.085444237E-3	1.174609759E-3	1.150134951E-3	1.064629527E-3	1.195863355E-3	NaN	NaN	1.257235883E-3	1.196676865E-3	9.683588287E-4	8.598676650E-4	1.001181430E-3	1.104951836E-3	1.047183760E-3	9.705718840E-4	1.085718512E-3	1.352225663E-3	1.420975314E-3	1.152365003E-3	8.495082729E-4	8.021208341E-4	9.979661554E-4	1.288853236E-3	1.502864412E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.090325764E-3	1.159509760E-3	1.166737173E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.154454891E-3	1.245399006E-3	1.283741905E-3	1.154902391E-3	9.917509742E-4	9.346110746E-4	9.835279780E-4	1.130302320E-3	1.201128820E-3	9.282347164E-4	7.784364861E-4	1.088888501E-3	1.215419732E-3	9.922009194E-4	7.985067787E-4	7.165175048E-4	7.697221008E-4	8.134600939E-4	6.942449836E-4	5.424562260E-4	5.427566939E-4	8.090159972E-4	1.121509587E-3	1.283551217E-3	1.514506061E-3	NaN	NaN	NaN	NaN	NaN	NaN
