1.121439855E-3	1.359276241E-3	1.500956714E-3	1.411184552E-3	1.098676003E-3	9.070361266E-4	1.047153608E-3	1.229279325E-3	1.057734597E-3	6.948338123E-4	6.405441090E-4	1.013626228E-3	1.436210121E-3	1.577204093E-3	1.511191716E-3	1.466847491E-3	1.392224920E-3	1.147419913E-3	1.046346268E-3	1.332082553E-3	1.517177443E-3	1.318600960E-3	1.053016516E-3	9.905972984E-4	1.259888057E-3	1.515159383E-3	1.450776123E-3	1.484996988E-3	1.687196549E-3	1.615668298E-3	1.332242507E-3	1.191100571E-3	1.282688347E-3	1.501566265E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.012169523E-3	1.079337206E-3	1.228568610E-3	1.261944417E-3	1.055857982E-3	9.310576133E-4	1.110719866E-3	1.280462136E-3	1.074463245E-3	7.301755832E-4	6.285007694E-4	8.204886690E-4	1.128118834E-3	1.345859957E-3	1.412409008E-3	1.424696180E-3	1.443774439E-3	1.313014771E-3	1.132676844E-3	1.212775242E-3	1.269822824E-3	1.105890144E-3	9.988797829E-4	1.051712432E-3	1.314028515E-3	1.516451128E-3	1.415120787E-3	1.392722595E-3	1.547537278E-3	1.539241290E-3	1.334108762E-3	1.168033457E-3	1.250177040E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8.348679985E-4	7.571727620E-4	9.353270289E-4	1.199732651E-3	1.241958584E-3	1.138150692E-3	1.152492478E-3	1.256747753E-3	1.172990771E-3	9.794820799E-4	8.395729819E-4	7.725824253E-4	8.463539416E-4	1.020590658E-3	1.126018586E-3	1.158973668E-3	1.256134012E-3	1.272913651E-3	1.157270512E-3	1.167051145E-3	1.173263299E-3	1.040395000E-3	9.446667391E-4	1.008988242E-3	1.273045782E-3	1.384349423E-3	1.196298748E-3	1.128024887E-3	1.261565951E-3	1.353570027E-3	1.318272320E-3	1.233603223E-3	1.255496754E-3	1.398010529E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8.880740497E-4	7.674869848E-4	9.178740438E-4	1.270909561E-3	1.487720991E-3	1.409939374E-3	1.220320002E-3	1.182877924E-3	1.176867983E-3	1.108146389E-3	9.834384546E-4	8.146781474E-4	7.519072387E-4	7.865877706E-4	7.644787547E-4	7.963397074E-4	1.014811103E-3	1.151747419E-3	1.127115800E-3	1.177203492E-3	1.204660977E-3	1.090163249E-3	9.514485719E-4	1.019172370E-3	1.325512771E-3	1.352622523E-3	1.040680450E-3	9.386242018E-4	1.095284941E-3	1.239929232E-3	1.297959010E-3	1.309484011E-3	1.322150812E-3	1.331999199E-3	1.304681762E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.084233052E-3	9.737496730E-4	1.083655283E-3	1.384872594E-3	NaN	NaN	NaN	NaN	1.188822440E-3	1.157396939E-3	1.135209342E-3	1.075209235E-3	1.043821569E-3	9.628180997E-4	7.770574884E-4	7.733567618E-4	1.019963995E-3	1.157869119E-3	1.172045129E-3	1.257207128E-3	1.272329595E-3	1.140983426E-3	9.861052968E-4	1.057277666E-3	1.384612755E-3	1.430926495E-3	1.124146511E-3	1.011837157E-3	1.133389305E-3	1.196691417E-3	1.210105605E-3	1.256290940E-3	1.273067901E-3	1.236001612E-3	1.236368786E-3	1.333937165E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.064693672E-3	1.008156221E-3	1.207928755E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.248963410E-3	1.383230556E-3	1.445400529E-3	1.395282219E-3	1.209164388E-3	9.985397337E-4	1.015908201E-3	1.179211773E-3	1.228523906E-3	1.249516965E-3	1.366725424E-3	1.389835728E-3	1.225524116E-3	1.016441965E-3	1.008718391E-3	1.287018531E-3	1.462067361E-3	1.318705501E-3	1.178270206E-3	1.154897618E-3	1.082229428E-3	1.035188907E-3	1.100334688E-3	1.122059068E-3	1.075805980E-3	1.148168813E-3	1.299018506E-3	1.311364700E-3	1.229048241E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9.672743035E-4	9.897062555E-4	1.322019845E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.509523368E-3	1.303906552E-3	1.040163916E-3	9.615928284E-4	1.097223489E-3	1.259012264E-3	1.338776900E-3	1.361393020E-3	1.439454500E-3	1.482633757E-3	1.301385928E-3	1.014369889E-3	9.115435532E-4	1.131000812E-3	1.440420514E-3	1.499378472E-3	1.329386374E-3	1.112683676E-3	9.118622984E-4	8.342646179E-4	9.196207975E-4	9.731956525E-4	9.473395767E-4	1.063213102E-3	1.255622599E-3	1.251994167E-3	1.110211713E-3	1.039674040E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9.994580178E-4	1.068251790E-3	1.379579538E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.044794102E-3	8.060312248E-4	8.517418755E-4	1.037529553E-3	NaN	NaN	NaN	NaN	NaN	1.240908867E-3	9.398076800E-4	8.146392065E-4	1.009229920E-3	1.371698687E-3	1.590623637E-3	1.499783946E-3	1.202830346E-3	9.206383256E-4	8.024133276E-4	8.363294764E-4	8.752741851E-4	8.961961139E-4	1.022332232E-3	1.140906243E-3	1.110248035E-3	9.956862777E-4	8.898886736E-4	9.925265331E-4	NaN	NaN	NaN	NaN	NaN	NaN
9.439453133E-4	1.039862749E-3	1.229461981E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.864381282E-4	8.390317089E-4	9.541470790E-4	1.235920121E-3	1.497370773E-3	1.564757666E-3	1.405410934E-3	1.200731145E-3	1.086500240E-3	1.032689936E-3	9.937922005E-4	1.064794604E-3	1.207133988E-3	1.126896706E-3	9.510312811E-4	9.427298210E-4	9.291215683E-4	9.323423146E-4	1.059450209E-3	NaN	NaN	NaN	NaN	NaN
7.962641539E-4	8.718623430E-4	9.861888830E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.055491157E-3	9.962015320E-4	1.112480066E-3	1.322391792E-3	1.496395562E-3	1.530419919E-3	1.465964713E-3	1.392377308E-3	1.329444232E-3	1.255165786E-3	1.321069314E-3	1.448722556E-3	1.209405484E-3	8.868420264E-4	9.669439169E-4	1.086217701E-3	1.016593538E-3	9.941067547E-4	NaN	NaN	NaN	NaN	NaN
8.214557311E-4	7.337180432E-4	8.070851909E-4	1.057641464E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.243523322E-3	1.004646183E-3	1.031174674E-3	1.261383411E-3	1.476054778E-3	1.534158364E-3	1.454263343E-3	1.351762796E-3	1.308997860E-3	1.238046098E-3	1.240071724E-3	1.357559697E-3	1.212267322E-3	9.543678607E-4	1.032975968E-3	1.142660854E-3	1.056842622E-3	1.044778037E-3	NaN	NaN	NaN	NaN	NaN
1.016306574E-3	7.579617086E-4	8.054464706E-4	1.085454249E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.259225770E-3	9.261838277E-4	9.802207351E-4	1.299302210E-3	1.514036790E-3	1.474053366E-3	1.265167259E-3	1.042216667E-3	9.416603716E-4	8.906461881E-4	9.103186894E-4	1.104203984E-3	1.225628192E-3	1.198427868E-3	1.236508833E-3	1.183068147E-3	1.008032123E-3	NaN	NaN	NaN	NaN	NaN	NaN
1.181792584E-3	9.393877699E-4	1.033766428E-3	1.229012618E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.167731942E-3	8.701788611E-4	9.811540367E-4	1.295295311E-3	1.439561835E-3	1.334272325E-3	1.052609761E-3	7.295618998E-4	5.887347506E-4	6.366043817E-4	7.836605655E-4	1.049097627E-3	1.307840808E-3	1.451525604E-3	1.517982921E-3	1.360850176E-3	1.056184876E-3	NaN	NaN	NaN	NaN	NaN	NaN
1.208024332E-3	1.135962782E-3	1.365191187E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.923214093E-4	8.452129550E-4	1.038272632E-3	1.274658716E-3	1.311335480E-3	1.211654628E-3	1.006655511E-3	7.712718798E-4	7.136393688E-4	8.035100182E-4	9.188540280E-4	1.086895703E-3	1.278537093E-3	1.462554443E-3	1.604244113E-3	1.486224588E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.218091231E-3	1.319458825E-3	1.592590241E-3	1.540090889E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.164155297E-4	8.385467809E-4	1.106090145E-3	1.277509029E-3	1.271883375E-3	1.258610981E-3	1.244575251E-3	1.199335791E-3	1.205177163E-3	1.197893056E-3	1.145755406E-3	1.126934658E-3	1.154416008E-3	1.288843690E-3	1.475248602E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.409316086E-3	1.499168458E-3	1.547093038E-3	1.298279851E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.430760306E-4	8.121916908E-4	1.009536092E-3	1.099417917E-3	1.149854623E-3	1.292273751E-3	1.436239691E-3	1.441522851E-3	1.382284681E-3	1.331561245E-3	1.297355513E-3	1.218045130E-3	1.111604157E-3	1.196723199E-3	1.453786041E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
