1.171414042E-3	1.045675133E-3	9.783861460E-4	1.080071786E-3	1.287742867E-3	1.392765669E-3	1.340971910E-3	1.296583680E-3	1.252403832E-3	1.135304337E-3	1.033400069E-3	1.173721976E-3	1.535322051E-3	1.635316410E-3	1.423368114E-3	1.319809584E-3	1.312458306E-3	1.203580294E-3	1.029907493E-3	8.981434512E-4	8.882019902E-4	1.025288599E-3	1.240298618E-3	1.401677146E-3	1.457965584E-3	1.461101463E-3	1.449464355E-3	1.439240528E-3	1.384494710E-3
1.031883294E-3	1.000149758E-3	1.001198892E-3	1.086325035E-3	1.207619091E-3	1.258411095E-3	1.223209547E-3	1.180315856E-3	1.185263856E-3	1.203029417E-3	1.125214389E-3	1.158108586E-3	1.501010032E-3	1.681271475E-3	NaN	NaN	NaN	NaN	1.264051301E-3	9.881107835E-4	8.204923943E-4	1.033259439E-3	1.360818977E-3	1.504102373E-3	1.491980976E-3	1.406163676E-3	1.371814520E-3	1.520180143E-3	1.597452327E-3
1.039382420E-3	1.084641786E-3	1.132747740E-3	1.186869806E-3	1.170368982E-3	1.152445562E-3	1.200252445E-3	1.198707614E-3	1.198435202E-3	1.263387268E-3	1.170360134E-3	1.067363773E-3	1.289971755E-3	1.484848210E-3	NaN	NaN	NaN	NaN	1.435704646E-3	1.196309226E-3	9.680285002E-4	1.122938236E-3	1.422955887E-3	1.506672706E-3	NaN	NaN	1.162428292E-3	1.438124804E-3	1.642774907E-3
1.148495590E-3	1.155035687E-3	1.214195159E-3	1.317890477E-3	1.268095104E-3	1.203547581E-3	1.284563681E-3	1.288946718E-3	1.244872226E-3	1.296847244E-3	1.203577965E-3	1.019510557E-3	1.097712084E-3	1.276858617E-3	NaN	NaN	NaN	NaN	NaN	1.434590667E-3	1.262717531E-3	1.282002544E-3	1.409018878E-3	1.432898687E-3	1.347706886E-3	1.201407285E-3	1.138379681E-3	1.362299314E-3	1.558893360E-3
1.201434759E-3	1.156779355E-3	1.229609479E-3	1.402783440E-3	1.400085748E-3	1.328860992E-3	1.334897592E-3	1.221155049E-3	1.094134757E-3	1.141072717E-3	1.134023420E-3	1.013896195E-3	1.031903783E-3	1.184534398E-3	1.372761908E-3	NaN	NaN	NaN	1.542324666E-3	1.509218942E-3	1.417680411E-3	1.359626185E-3	1.364697935E-3	1.388797071E-3	1.405406976E-3	1.362476964E-3	1.295155264E-3	1.367920428E-3	1.400625566E-3
1.068245503E-3	1.045646612E-3	1.117661945E-3	1.273037633E-3	1.315357280E-3	1.319547649E-3	1.273371396E-3	1.030497835E-3	8.650846430E-4	9.671077714E-4	1.081230468E-3	1.074653585E-3	1.074704458E-3	1.144036767E-3	1.269181957E-3	1.383185387E-3	1.397065353E-3	1.391000114E-3	1.431605895E-3	1.425147871E-3	1.314068912E-3	1.191304764E-3	1.202264917E-3	1.338771661E-3	1.432489371E-3	1.406718977E-3	1.341424999E-3	1.312435139E-3	1.200731145E-3
9.091984248E-4	9.995336877E-4	1.071420498E-3	1.123813912E-3	1.148018171E-3	1.228404813E-3	1.210425748E-3	9.691850864E-4	8.454196504E-4	9.778044187E-4	1.120346365E-3	1.171882497E-3	1.153475139E-3	1.108124503E-3	1.134701539E-3	1.199384453E-3	1.206402434E-3	1.225102460E-3	1.268551801E-3	1.214856748E-3	1.044682926E-3	8.941131528E-4	9.624241502E-4	1.245245221E-3	1.419109292E-3	1.363046584E-3	1.255236100E-3	1.145141432E-3	9.799811523E-4
9.104827186E-4	1.108724158E-3	1.238065423E-3	1.234817086E-3	1.191038988E-3	1.209607231E-3	1.187827205E-3	1.035249094E-3	9.671106818E-4	1.066681929E-3	1.189949922E-3	1.277662464E-3	1.233570394E-3	1.077778521E-3	1.050436404E-3	1.155540580E-3	1.203999273E-3	1.190955285E-3	1.111778780E-3	9.121390176E-4	7.232994540E-4	6.763231941E-4	8.200000739E-4	1.152111450E-3	1.377990120E-3	1.321252668E-3	1.174037461E-3	1.029158593E-3	8.830704610E-4
1.053381595E-3	1.187206479E-3	1.359507209E-3	1.407548087E-3	1.329391962E-3	1.196686295E-3	1.099007786E-3	1.021505450E-3	1.001836965E-3	1.100259484E-3	1.246509841E-3	1.350614126E-3	1.287387335E-3	1.104423660E-3	1.074685249E-3	1.200845698E-3	1.268732711E-3	1.256888383E-3	1.124389470E-3	8.062294219E-4	5.565754836E-4	5.578210112E-4	7.299358840E-4	1.053765998E-3	1.329531195E-3	1.356323948E-3	1.275064657E-3	1.189223607E-3	1.070139930E-3
1.256552525E-3	1.239433070E-3	1.355461660E-3	1.427553594E-3	1.353330677E-3	1.153743593E-3	1.001080498E-3	9.332555928E-4	9.334115894E-4	1.038855175E-3	1.163744251E-3	1.239910023E-3	1.247538254E-3	1.214389107E-3	1.251247711E-3	1.295208582E-3	1.234871452E-3	1.214107266E-3	1.210866030E-3	9.864859749E-4	6.802668795E-4	5.479028332E-4	6.303110858E-4	9.403229342E-4	1.270162873E-3	1.409022836E-3	1.451209770E-3	1.420411863E-3	1.255913754E-3
1.378478250E-3	1.356865978E-3	1.402188791E-3	1.392037375E-3	1.301209326E-3	1.155453618E-3	1.006989041E-3	8.840007940E-4	8.534520748E-4	9.165512165E-4	9.716252680E-4	1.062330906E-3	1.205201144E-3	1.325651305E-3	1.428480726E-3	1.401002053E-3	1.166899572E-3	1.028925530E-3	1.104553347E-3	1.085599302E-3	8.954764926E-4	7.248850306E-4	7.376719732E-4	9.741711547E-4	1.205577166E-3	1.306016464E-3	1.406918047E-3	1.405299990E-3	1.196540310E-3
1.319360803E-3	1.447772491E-3	1.516451011E-3	1.416622312E-3	1.276404131E-3	1.165374299E-3	1.023819088E-3	8.790651918E-4	8.305020165E-4	8.163173916E-4	8.109647897E-4	9.693249012E-4	1.190894982E-3	1.310238498E-3	1.407596050E-3	1.393740065E-3	1.120178495E-3	8.611273370E-4	8.606260526E-4	9.547614027E-4	9.879592108E-4	9.980028262E-4	1.067567500E-3	1.181166037E-3	1.204150729E-3	1.181624248E-3	1.294254325E-3	1.367732417E-3	1.238409663E-3
1.099116867E-3	1.362240640E-3	1.509180525E-3	1.405932824E-3	1.252354938E-3	1.095938031E-3	9.282006649E-4	8.543498698E-4	8.380798972E-4	7.384430501E-4	6.867052871E-4	8.929440519E-4	1.140241046E-3	1.229811111E-3	1.285435865E-3	1.268300111E-3	1.059293631E-3	8.427612484E-4	8.060294786E-4	8.797064074E-4	9.817507816E-4	1.134014339E-3	1.296272734E-3	1.357808826E-3	1.311405678E-3	1.278150827E-3	1.365164411E-3	1.462908345E-3	1.464095199E-3
9.322426049E-4	1.218994032E-3	1.363088959E-3	1.261097146E-3	1.140370267E-3	9.680608055E-4	7.972627645E-4	8.002251270E-4	8.065821603E-4	6.713246694E-4	6.351653137E-4	8.537190151E-4	1.081338036E-3	1.157518243E-3	1.169724390E-3	1.126187155E-3	1.023338176E-3	9.771740297E-4	9.992693085E-4	9.775952203E-4	9.673793684E-4	1.125823474E-3	1.373058534E-3	1.506903442E-3	1.522824867E-3	1.503420412E-3	1.490537310E-3	1.515515265E-3	1.571421046E-3
1.027994091E-3	1.226290478E-3	1.285511651E-3	1.135931234E-3	1.022524200E-3	9.247329435E-4	8.316250751E-4	8.555087261E-4	8.589532808E-4	7.627427694E-4	7.647274761E-4	9.253644967E-4	1.068731886E-3	1.117201406E-3	1.117977314E-3	1.088958001E-3	1.060278388E-3	1.104635070E-3	1.179029467E-3	1.146545401E-3	1.090232865E-3	1.207729219E-3	1.454293961E-3	1.637875452E-3	1.674257684E-3	1.589999534E-3	1.485400950E-3	1.476507052E-3	1.513145049E-3
1.208832255E-3	1.279174467E-3	1.320839860E-3	1.194561482E-3	1.066325465E-3	1.027740771E-3	9.967563674E-4	1.001546974E-3	1.039956231E-3	1.026113750E-3	9.851966752E-4	9.937608847E-4	1.059929025E-3	1.146937022E-3	1.208564383E-3	1.221566810E-3	1.186832436E-3	1.175136771E-3	1.250292640E-3	1.324153855E-3	1.349351020E-3	1.398289343E-3	1.506214147E-3	1.622634358E-3	1.639079070E-3	1.515987446E-3	1.391820726E-3	1.400371897E-3	1.395482570E-3
1.257204451E-3	1.278626965E-3	1.364452648E-3	1.317939023E-3	1.196348807E-3	1.139914268E-3	1.062063384E-3	1.009759377E-3	1.095973304E-3	1.150684198E-3	1.013005851E-3	8.553945227E-4	8.932786295E-4	1.052865759E-3	1.169417170E-3	1.233086921E-3	1.228909125E-3	1.180459396E-3	1.234066673E-3	1.364256255E-3	1.415189705E-3	1.367294113E-3	1.340034301E-3	1.398446504E-3	1.433918718E-3	1.361095696E-3	1.292757690E-3	1.333857537E-3	1.304880949E-3
1.282309880E-3	1.369465026E-3	1.472750446E-3	1.425949042E-3	1.303064637E-3	1.207706053E-3	1.039841212E-3	8.879146189E-4	9.166047093E-4	9.524449124E-4	7.783012115E-4	6.046743947E-4	6.984570064E-4	8.865018608E-4	9.617182077E-4	1.031486201E-3	1.075528795E-3	1.027861377E-3	1.061064308E-3	1.164040063E-3	1.145865535E-3	1.000800752E-3	9.099883027E-4	9.601023630E-4	1.017196802E-3	1.036799047E-3	1.114359591E-3	1.224971842E-3	1.171956537E-3
1.381184324E-3	1.575471601E-3	1.684423885E-3	1.567777013E-3	1.395392697E-3	1.241889782E-3	9.775512153E-4	6.889284123E-4	5.458831438E-4	4.727026972E-4	3.669317521E-4	4.067269911E-4	6.899195723E-4	9.278691723E-4	9.614569135E-4	1.000468503E-3	1.009730622E-3	8.948647883E-4	8.651305106E-4	8.963427390E-4	8.284188807E-4	6.905620685E-4	5.930510233E-4	5.790948635E-4	5.747981486E-4	6.392351934E-4	8.100284031E-4	9.226836846E-4	8.365112008E-4
1.384270028E-3	1.619942603E-3	1.717790146E-3	1.598020899E-3	1.436585095E-3	1.237692428E-3	8.708426612E-4	4.571008903E-4	1.683768642E-4	NaN	NaN	2.780371869E-4	7.533860626E-4	1.033233711E-3	1.067455392E-3	1.087365672E-3	1.058268594E-3	9.049660875E-4	8.094757795E-4	7.512487937E-4	7.163903210E-4	7.399060414E-4	6.818188122E-4	5.463475245E-4	4.731751978E-4	5.356586771E-4	6.058314466E-4	5.566479522E-4	4.427559616E-4
1.224320964E-3	1.404862734E-3	1.479480765E-3	1.481432933E-3	1.435816870E-3	1.245695632E-3	8.564168820E-4	4.467457184E-4	1.573882037E-4	NaN	NaN	3.818192054E-4	9.106572252E-4	1.132244361E-3	1.100396388E-3	1.052258420E-3	9.975037538E-4	8.745865780E-4	7.760581793E-4	7.084158133E-4	7.823266205E-4	9.681761148E-4	9.225467802E-4	7.283058367E-4	7.277850527E-4	8.340093191E-4	7.471317076E-4	5.033150082E-4	3.196973121E-4
1.043154043E-3	1.191015937E-3	1.308931503E-3	1.464461908E-3	1.501154038E-3	1.303654746E-3	9.580705664E-4	6.552413106E-4	4.565609270E-4	2.489117323E-4	2.568306809E-4	7.020756602E-4	1.190160168E-3	1.333321212E-3	1.206757617E-3	1.057792571E-3	9.307207656E-4	7.719254354E-4	6.679978687E-4	6.730501191E-4	8.320441702E-4	1.026203739E-3	9.772358462E-4	8.660383755E-4	9.941258468E-4	1.120470115E-3	9.833289078E-4	7.235010853E-4	4.886446404E-4
8.478483651E-4	1.075465349E-3	1.295706141E-3	1.537964330E-3	1.647357596E-3	1.476944075E-3	1.128248288E-3	8.313467260E-4	6.592938444E-4	5.186813651E-4	5.441837711E-4	8.812504821E-4	1.258452889E-3	1.357136876E-3	1.189849456E-3	9.647930856E-4	7.532987511E-4	5.422628019E-4	4.650309565E-4	5.730133853E-4	7.345058257E-4	8.450326277E-4	8.775701281E-4	9.451000369E-4	1.076217508E-3	1.063864562E-3	9.435127722E-4	8.736851742E-4	7.338065188E-4
6.587598473E-4	9.732531616E-4	1.251862617E-3	1.479027094E-3	1.698097214E-3	1.655244036E-3	1.283122227E-3	9.135432192E-4	7.279532729E-4	6.496055285E-4	7.024203660E-4	9.026252665E-4	1.085202326E-3	1.084262156E-3	8.642764878E-4	5.376058980E-4	2.651112445E-4	1.296312985E-4	2.029504976E-4	4.470494459E-4	6.396209355E-4	7.590018213E-4	9.426960605E-4	1.161734690E-3	1.222706866E-3	1.020906493E-3	8.765538223E-4	9.767715819E-4	9.918952128E-4
