1.508796937E-3	1.544337138E-3	1.268606633E-3	9.649937856E-4	1.001909724E-3	1.411881647E-3	1.721482608E-3	NaN	NaN	1.127943164E-3	8.793403395E-4	9.145668591E-4	1.180473482E-3	1.376989065E-3	1.348439371E-3	1.190130832E-3	1.044770703E-3	1.036890433E-3	1.173583209E-3	1.214582357E-3	1.071825041E-3	9.649578133E-4	9.593908326E-4	8.962673019E-4	8.526786114E-4	9.505817434E-4	1.032246277E-3	1.078378758E-3	1.099297078E-3	1.092173159E-3	1.156714279E-3	1.219909522E-3	1.347056823E-3	1.411095262E-3	1.101637026E-3	8.169965586E-4	9.702300886E-4	1.170905074E-3	9.348692256E-4	5.216931459E-4	5.187939969E-4	8.220336167E-4	1.004904625E-3	1.055630506E-3	1.102261478E-3	1.218506950E-3	1.333870576E-3	1.383945462E-3	1.511228969E-3	1.566530438E-3	1.211426221E-3	6.582147325E-4	4.246793396E-4	5.071400665E-4
1.504750340E-3	1.531883026E-3	1.193823759E-3	9.063169709E-4	9.873292875E-4	1.249836059E-3	1.338293660E-3	1.279176911E-3	1.268960186E-3	1.215883065E-3	1.105715404E-3	1.099585788E-3	1.186472247E-3	1.256384887E-3	1.253447612E-3	1.157979830E-3	9.855590761E-4	8.997780387E-4	1.004356309E-3	1.062512863E-3	9.447427583E-4	8.950884221E-4	9.948667139E-4	9.908092907E-4	8.805409307E-4	8.440906531E-4	8.014141349E-4	8.209638763E-4	9.427182376E-4	9.660138167E-4	9.945236379E-4	1.172447344E-3	1.389025245E-3	1.382469898E-3	1.074205502E-3	8.731093840E-4	1.074436703E-3	1.361470087E-3	1.281262026E-3	1.003530459E-3	1.013537636E-3	1.197056961E-3	1.222500112E-3	1.161303604E-3	1.150871627E-3	1.226780238E-3	1.320270821E-3	1.343361801E-3	1.384083065E-3	1.374320011E-3	1.084591262E-3	6.469497457E-4	4.333084798E-4	5.063181161E-4
1.446220558E-3	1.530605485E-3	1.106917509E-3	8.467345033E-4	9.968939703E-4	1.068677055E-3	8.839159273E-4	8.770803106E-4	1.165980240E-3	1.347840764E-3	1.262263861E-3	1.120430301E-3	1.103345188E-3	1.199793536E-3	1.270079403E-3	1.186412061E-3	9.684317047E-4	8.623039466E-4	1.005119761E-3	1.115710591E-3	1.019561896E-3	9.962905897E-4	1.158867497E-3	1.176024554E-3	9.745162679E-4	8.309109253E-4	7.429950056E-4	7.309250650E-4	8.518727846E-4	8.693423006E-4	8.983843727E-4	1.189595088E-3	1.434367965E-3	1.307141385E-3	1.009582891E-3	9.205153328E-4	1.162042259E-3	1.547019230E-3	1.710139215E-3	1.601137221E-3	1.559888129E-3	1.619974035E-3	1.542653772E-3	1.349927625E-3	1.210531686E-3	1.220245264E-3	1.331628999E-3	1.372672152E-3	1.317973132E-3	1.223151921E-3	1.032355707E-3	7.654418005E-4	5.742999492E-4	5.734461010E-4
1.408020500E-3	1.612351043E-3	1.167529263E-3	9.365194710E-4	1.155826845E-3	1.211059978E-3	9.691604064E-4	9.717238718E-4	1.307323342E-3	1.493466436E-3	1.331723761E-3	1.098050270E-3	1.095328480E-3	1.264307532E-3	1.360830152E-3	1.283675316E-3	1.083754702E-3	9.845742024E-4	1.152585144E-3	1.332248677E-3	1.251870184E-3	1.164454850E-3	1.297652256E-3	1.332106302E-3	1.093529165E-3	9.133804706E-4	8.751809364E-4	8.650652599E-4	9.199652704E-4	9.145337390E-4	9.368440369E-4	1.212581992E-3	1.391004189E-3	1.158586354E-3	8.576901746E-4	8.303089999E-4	1.020646188E-3	1.354791806E-3	1.689359313E-3	1.784706023E-3	1.753736753E-3	1.775416546E-3	1.689715777E-3	1.435432932E-3	1.253317343E-3	1.285761246E-3	1.384770032E-3	1.326420577E-3	1.163403504E-3	1.095112413E-3	1.082433388E-3	9.859018028E-4	8.357144543E-4	7.843358326E-4
1.232223003E-3	1.512396266E-3	1.163153909E-3	9.811474010E-4	1.222001621E-3	1.396124135E-3	1.278827549E-3	1.201208564E-3	1.309223007E-3	1.344478456E-3	1.190307667E-3	1.059108414E-3	1.151485951E-3	1.285792328E-3	1.285698614E-3	1.265295781E-3	1.263864688E-3	1.272600959E-3	1.384782838E-3	1.510182861E-3	1.419610693E-3	1.282111625E-3	1.378598972E-3	1.468906528E-3	1.255683252E-3	9.927058127E-4	9.535920690E-4	1.044846489E-3	1.143305446E-3	1.136345789E-3	1.099086134E-3	1.231154194E-3	1.313819666E-3	1.089793048E-3	8.274333668E-4	8.006251301E-4	8.415245102E-4	9.448105120E-4	1.252925140E-3	1.501696534E-3	1.560343313E-3	1.611614251E-3	1.578504452E-3	1.356530236E-3	1.198823680E-3	1.270668581E-3	1.342185773E-3	1.229506335E-3	1.138971420E-3	1.223129337E-3	1.288735308E-3	1.198697952E-3	1.059931936E-3	1.023918041E-3
1.056444598E-3	1.312161796E-3	1.060030423E-3	8.719554171E-4	1.001929282E-3	1.189885428E-3	1.185791916E-3	1.087954850E-3	1.040685223E-3	9.720881353E-4	8.509483887E-4	8.251504041E-4	9.878372075E-4	1.094836742E-3	1.079735230E-3	1.191248884E-3	1.422992093E-3	1.575627946E-3	1.593240770E-3	1.562413643E-3	1.494204276E-3	1.423984766E-3	1.435810118E-3	1.448772266E-3	1.243270934E-3	8.829352446E-4	8.224911871E-4	1.149963937E-3	1.422323985E-3	1.384766074E-3	1.251048408E-3	1.293913578E-3	1.392396400E-3	1.257756143E-3	1.003086683E-3	9.211997967E-4	8.891110192E-4	8.559205453E-4	1.020865166E-3	1.220573555E-3	1.292372239E-3	1.358025707E-3	1.371280872E-3	1.206345507E-3	1.066753641E-3	1.147365198E-3	1.223316649E-3	1.171455253E-3	1.247598790E-3	1.409150194E-3	1.398063381E-3	1.309092273E-3	1.281545032E-3	1.315765781E-3
1.062452444E-3	1.238172175E-3	1.050547231E-3	8.776820614E-4	8.663172484E-4	8.797347546E-4	8.500821423E-4	8.655496058E-4	9.367630119E-4	9.256838821E-4	8.142780280E-4	7.491167635E-4	8.173248498E-4	8.694065036E-4	9.485410992E-4	1.178023987E-3	1.450506970E-3	NaN	NaN	NaN	1.383001101E-3	1.466100919E-3	1.409259974E-3	1.249659457E-3	1.082608709E-3	7.839034079E-4	7.217595121E-4	1.131803147E-3	1.441529603E-3	1.349499682E-3	1.188701368E-3	1.241398859E-3	1.407073694E-3	1.375612104E-3	1.151704229E-3	1.039632945E-3	1.049985061E-3	1.088985824E-3	1.181328786E-3	1.227868837E-3	1.197839971E-3	1.171448384E-3	1.117714099E-3	9.730501915E-4	9.035831317E-4	1.038518618E-3	1.118140761E-3	1.078506466E-3	1.201369567E-3	1.340971212E-3	1.321511809E-3	1.408099895E-3	1.546759158E-3	1.548471511E-3
1.217999728E-3	1.275936840E-3	1.084480318E-3	9.599471814E-4	9.323738632E-4	8.180467412E-4	7.073986926E-4	8.036706131E-4	1.034614863E-3	1.146823051E-3	1.082987175E-3	9.625955718E-4	8.593663224E-4	7.924176170E-4	9.494575788E-4	1.228491543E-3	1.388357021E-3	NaN	NaN	NaN	1.172749209E-3	1.438671723E-3	1.424322138E-3	1.118487096E-3	9.912108071E-4	9.107642691E-4	8.734971052E-4	1.042119460E-3	1.122792251E-3	1.029815758E-3	1.003822312E-3	1.127146883E-3	1.276300638E-3	1.283096033E-3	1.170529053E-3	1.091225888E-3	1.124916133E-3	1.275243936E-3	1.394227496E-3	1.349129132E-3	1.225424232E-3	1.095619868E-3	9.540109313E-4	8.227863582E-4	8.343412774E-4	1.004747348E-3	1.049453043E-3	9.634533199E-4	1.064849785E-3	1.253608614E-3	1.385846408E-3	1.619295334E-3	1.721756649E-3	1.545580919E-3
1.476607402E-3	1.392302453E-3	1.081192750E-3	9.107004153E-4	9.637484909E-4	9.490438970E-4	8.284120704E-4	8.331389981E-4	1.009863685E-3	1.156410901E-3	1.169450465E-3	1.103947056E-3	9.795245714E-4	8.674946730E-4	1.035340712E-3	1.313528628E-3	1.403821050E-3	NaN	NaN	1.179270912E-3	1.156145358E-3	1.494198106E-3	1.449261326E-3	9.895437397E-4	8.543931763E-4	1.051545143E-3	1.159990323E-3	1.055963570E-3	8.559447015E-4	7.744805771E-4	8.879136294E-4	1.100360067E-3	1.220406150E-3	1.216364792E-3	1.211964991E-3	1.157337800E-3	1.124155009E-3	1.281037577E-3	1.412256272E-3	1.348269288E-3	1.235530828E-3	1.115755294E-3	9.588886751E-4	8.318370674E-4	8.588869241E-4	1.024978119E-3	1.093252096E-3	1.023159944E-3	1.078465139E-3	1.301953453E-3	1.557118143E-3	1.781924628E-3	1.726366580E-3	1.409136225E-3
NaN	1.552816015E-3	1.210382441E-3	9.890681831E-4	1.055523637E-3	1.122704591E-3	1.012179302E-3	9.213011945E-4	9.949485539E-4	1.125731040E-3	1.200645580E-3	1.198433223E-3	1.100282068E-3	9.939973243E-4	1.160053303E-3	1.458682818E-3	1.550203189E-3	NaN	NaN	1.231128699E-3	1.256343443E-3	1.472678385E-3	1.282044454E-3	7.904199301E-4	7.090749568E-4	1.092142775E-3	1.352450578E-3	1.150031690E-3	8.544835728E-4	8.116317913E-4	9.444592870E-4	1.165978261E-3	1.301071374E-3	1.311474363E-3	1.335290843E-3	1.254354487E-3	1.164843328E-3	1.297875540E-3	1.391475555E-3	1.299060066E-3	1.227331348E-3	1.167105278E-3	1.003216603E-3	8.115494275E-4	7.734421524E-4	9.480128647E-4	1.166327856E-3	1.239438308E-3	1.253944822E-3	1.372333616E-3	1.560466597E-3	1.687939861E-3	1.555588213E-3	1.220715931E-3
NaN	1.566173043E-3	1.411512261E-3	1.319512725E-3	1.319728675E-3	1.254671137E-3	1.125718001E-3	1.121530891E-3	1.208596164E-3	1.286484767E-3	1.367058372E-3	1.353408559E-3	1.159307081E-3	9.904833278E-4	1.192262280E-3	1.571723726E-3	1.641072682E-3	1.444168855E-3	1.250995905E-3	1.137063373E-3	1.198259648E-3	1.303626574E-3	1.081421738E-3	7.354292320E-4	7.110413862E-4	1.010793145E-3	1.229577232E-3	1.057948451E-3	8.774125017E-4	9.773127967E-4	1.135910279E-3	1.281226636E-3	1.408609096E-3	1.472218893E-3	1.450338168E-3	1.293540001E-3	1.235150266E-3	1.428204239E-3	1.500474056E-3	1.329171704E-3	1.212961506E-3	1.193294302E-3	1.088773715E-3	8.786395192E-4	7.476374740E-4	8.681089967E-4	1.163788838E-3	1.359144808E-3	1.380529255E-3	1.377626788E-3	1.398669207E-3	1.371666789E-3	1.206280664E-3	9.469885263E-4
NaN	1.309042331E-3	1.337494934E-3	1.463215915E-3	1.471524709E-3	1.315546222E-3	1.212994801E-3	1.288174069E-3	1.296068425E-3	1.202447107E-3	1.266823732E-3	1.357106492E-3	1.186199021E-3	9.489652002E-4	1.091947313E-3	1.477463404E-3	1.539041288E-3	1.265847706E-3	1.052897656E-3	9.653954185E-4	1.008314895E-3	1.119998284E-3	1.005647471E-3	8.118449477E-4	7.795331767E-4	8.615523693E-4	9.261910454E-4	8.219298907E-4	7.485124515E-4	9.273620672E-4	1.182665699E-3	1.323487493E-3	1.459753257E-3	1.617597067E-3	1.518366393E-3	1.210546703E-3	1.170148491E-3	1.441740897E-3	1.523806481E-3	1.311674481E-3	1.168354880E-3	1.203173772E-3	1.234223368E-3	1.131895580E-3	9.885665495E-4	1.018079929E-3	1.224334352E-3	1.374910469E-3	1.343462733E-3	1.225278829E-3	1.141933142E-3	1.047464903E-3	8.985556196E-4	7.642874261E-4
NaN	9.935440030E-4	1.093184226E-3	1.318890252E-3	1.381461974E-3	1.330488129E-3	1.305664307E-3	1.260990044E-3	1.054803142E-3	8.142534643E-4	8.784825332E-4	1.147865085E-3	1.190699753E-3	9.817866376E-4	9.678264032E-4	1.267298707E-3	1.434329199E-3	NaN	1.166745904E-3	1.022098819E-3	9.236633778E-4	9.875728283E-4	9.463838069E-4	8.524917648E-4	8.828760474E-4	9.128700476E-4	9.048183565E-4	8.218188304E-4	6.552156992E-4	6.806056481E-4	1.008835039E-3	1.256881864E-3	1.439759275E-3	1.679450856E-3	1.509067486E-3	1.040115952E-3	9.799174732E-4	1.279771794E-3	1.342218718E-3	1.161819790E-3	1.119911089E-3	1.208962873E-3	1.256818883E-3	1.192777767E-3	1.079104142E-3	1.130176825E-3	1.351353480E-3	1.496853307E-3	1.351117040E-3	1.020746189E-3	8.842009120E-4	9.153216961E-4	8.937327657E-4	8.575958200E-4
9.897410637E-4	9.342756239E-4	1.104574301E-3	1.304247184E-3	1.337558380E-3	1.385945594E-3	1.390684862E-3	1.157536986E-3	8.446054999E-4	6.670617731E-4	7.152861799E-4	9.244019166E-4	1.018130104E-3	8.663645131E-4	8.074558573E-4	1.112023019E-3	NaN	NaN	NaN	1.228981535E-3	1.002930570E-3	9.392407374E-4	8.697778685E-4	8.275524015E-4	9.543183842E-4	1.069532707E-3	1.129260752E-3	1.092631719E-3	7.900214405E-4	5.845281994E-4	8.642062312E-4	1.142412657E-3	1.293853507E-3	1.532324473E-3	1.400536741E-3	9.765120922E-4	9.502086905E-4	1.213753480E-3	1.186401583E-3	9.963592747E-4	1.023610821E-3	1.085555879E-3	1.033875044E-3	9.180018096E-4	8.133668453E-4	9.585772059E-4	1.328838174E-3	1.599056413E-3	1.429389347E-3	9.274563054E-4	7.361744647E-4	8.964646840E-4	9.921124438E-4	1.007046434E-3
9.977561422E-4	1.080834889E-3	1.317351474E-3	1.435082639E-3	1.362930168E-3	1.381273731E-3	1.395167434E-3	1.160602202E-3	9.320492973E-4	8.936892264E-4	8.846166893E-4	8.621737361E-4	8.302483475E-4	7.295203977E-4	7.777687861E-4	1.159823383E-3	NaN	NaN	NaN	NaN	1.209573587E-3	1.076809596E-3	8.903675480E-4	7.880444755E-4	9.100959869E-4	1.094231615E-3	1.306760591E-3	1.408401993E-3	1.115213847E-3	7.912783767E-4	9.225000395E-4	1.120350673E-3	1.192961703E-3	NaN	NaN	NaN	1.167823211E-3	1.371067716E-3	1.254219562E-3	9.474030230E-4	8.705892251E-4	8.610252989E-4	7.986886776E-4	7.351876702E-4	6.852648803E-4	8.478745585E-4	1.187110785E-3	1.454910729E-3	1.352331717E-3	8.917300729E-4	6.756616640E-4	8.029775927E-4	8.993059746E-4	9.741798858E-4
9.551330586E-4	1.178213744E-3	1.389810350E-3	1.376952045E-3	1.196968835E-3	1.161229098E-3	1.290555811E-3	1.310949097E-3	1.235808711E-3	1.185913803E-3	1.074225176E-3	9.493006510E-4	9.048316278E-4	8.803560049E-4	1.068369020E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.341466792E-3	1.021425123E-3	7.843251224E-4	8.592972299E-4	1.127976342E-3	1.492183190E-3	1.695626997E-3	1.477360958E-3	1.158256084E-3	1.146538882E-3	1.262065722E-3	NaN	NaN	NaN	NaN	NaN	1.464513596E-3	1.332474523E-3	9.073120891E-4	7.375258720E-4	7.839603350E-4	8.535765228E-4	9.374192450E-4	9.646675899E-4	1.018224866E-3	1.120964764E-3	1.229605055E-3	1.153610181E-3	7.974392502E-4	5.843844265E-4	6.398881087E-4	7.246531895E-4	8.769229753E-4
9.753219201E-4	1.241379185E-3	1.323869685E-3	1.184021356E-3	9.666571277E-4	9.438527049E-4	1.236789860E-3	1.518465462E-3	1.502859057E-3	1.318957191E-3	1.147489296E-3	1.109024859E-3	1.126793679E-3	1.046114601E-3	1.243378385E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.206448767E-3	9.072907851E-4	9.354531649E-4	1.233135350E-3	1.598763396E-3	1.763593405E-3	1.617238158E-3	1.387669123E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.240903162E-3	8.814387256E-4	8.390485891E-4	1.040678821E-3	1.222642721E-3	1.391376834E-3	1.359355752E-3	1.147197094E-3	1.031959779E-3	1.092478633E-3	1.027313527E-3	6.948657101E-4	4.868059768E-4	5.584454047E-4	6.926632486E-4	8.426475688E-4
1.095040585E-3	1.316796988E-3	1.305757207E-3	1.164873713E-3	9.822126012E-4	9.418567060E-4	1.245322172E-3	1.579240197E-3	1.542760059E-3	1.313073211E-3	1.204595668E-3	1.269349712E-3	1.234857249E-3	9.282173705E-4	9.471422527E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.170801115E-3	1.131306170E-3	1.312724780E-3	1.503302017E-3	1.577829709E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.216362696E-3	1.424515853E-3	1.568844542E-3	1.752706594E-3	1.611651503E-3	1.142095309E-3	9.378402028E-4	1.092852443E-3	1.077655586E-3	7.487402763E-4	5.550522474E-4	6.815996021E-4	8.568742778E-4	8.854490006E-4
1.083061215E-3	1.286618994E-3	1.309629064E-3	1.270306995E-3	1.122815069E-3	9.734389023E-4	1.107910648E-3	1.340553630E-3	1.331873820E-3	1.227648929E-3	1.227157656E-3	1.271263347E-3	1.141888206E-3	7.806727663E-4	7.020088378E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.250343863E-3	1.334653236E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.164430752E-3	1.299105468E-3	1.243816223E-3	8.951274795E-4	7.003944484E-4	8.616368868E-4	1.079619047E-3	1.051211264E-3
1.003826503E-3	1.208095229E-3	1.255418407E-3	1.221298357E-3	1.048668986E-3	8.244485944E-4	8.362495573E-4	1.008446445E-3	1.103336341E-3	1.181149390E-3	1.247936394E-3	1.189873321E-3	1.004957128E-3	8.025377756E-4	8.107158355E-4	1.132257050E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.498925150E-3	1.362430979E-3	1.008121297E-3	7.565393462E-4	8.528114995E-4	1.138914842E-3	1.278828480E-3
1.058898517E-3	1.174233737E-3	1.145452843E-3	1.041648327E-3	8.607225609E-4	6.522097974E-4	6.669380236E-4	8.828027640E-4	1.079504495E-3	1.260745921E-3	1.363157993E-3	1.249021734E-3	1.007112907E-3	8.350862772E-4	8.204523474E-4	1.009874744E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.124710194E-3	1.174117438E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.421231893E-3	1.231292728E-3	9.502938483E-4	8.321210626E-4	1.058356022E-3	1.381671522E-3
