NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.333247055E-3	1.450200565E-3	1.382463379E-3	1.203285530E-3	1.107508549E-3	1.123513095E-3	1.164876972E-3	1.141628600E-3	1.057184534E-3	1.019756892E-3	9.178529726E-4	6.844228483E-4	7.380199968E-4	1.099418616E-3	1.261463389E-3	1.189614879E-3	1.160770771E-3	1.175848884E-3	1.169998315E-3	1.260304707E-3	1.342340023E-3	1.190762268E-3	1.025791513E-3	1.156909508E-3	1.426742063E-3	1.450294862E-3	1.172671793E-3	8.777461480E-4	7.144144620E-4	7.236087113E-4	9.186703246E-4	1.122565474E-3	1.223603846E-3	1.254336094E-3	1.252592308E-3	1.256556483E-3	1.180304796E-3	1.002928126E-3	8.972434443E-4	8.696670411E-4	8.270829567E-4	7.852102281E-4	8.150726208E-4	1.053859363E-3	1.399539993E-3	1.504797721E-3	1.322828932E-3	1.021558419E-3	7.166977157E-4	5.435647327E-4	5.071695778E-4	5.485017318E-4	6.635934114E-4	6.816594978E-4
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.270677662E-3	1.345891971E-3	1.326624653E-3	1.279741409E-3	1.213837531E-3	1.102351816E-3	1.062836265E-3	1.028726692E-3	8.608659264E-4	8.020188543E-4	8.985238965E-4	8.333075675E-4	8.158597630E-4	1.062754658E-3	1.207069261E-3	1.134475577E-3	1.146086375E-3	1.306078047E-3	1.356660156E-3	1.273349859E-3	1.243411214E-3	1.221558894E-3	1.155022415E-3	1.225832151E-3	1.489989110E-3	1.597748371E-3	1.294839196E-3	8.882416296E-4	7.115400513E-4	7.507161354E-4	8.709494141E-4	9.954698617E-4	1.171274576E-3	1.346186851E-3	1.386915799E-3	1.321229269E-3	1.192406984E-3	1.026849728E-3	8.734597359E-4	7.326784544E-4	6.678871578E-4	6.514129927E-4	5.948523758E-4	7.719928981E-4	1.260697958E-3	1.503111678E-3	1.302893041E-3	9.715001797E-4	6.186739774E-4	3.829840862E-4	4.255538806E-4	6.063122419E-4	7.817384321E-4	9.094005218E-4
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.318064518E-3	1.160885557E-3	1.141570625E-3	1.260828692E-3	1.265784493E-3	1.067545381E-3	9.566410445E-4	9.108282975E-4	6.872195518E-4	6.158315809E-4	8.920111577E-4	1.037658658E-3	9.957115399E-4	1.067682868E-3	1.118923537E-3	1.056876965E-3	1.088134944E-3	1.234782743E-3	1.275751507E-3	1.214376767E-3	1.237479737E-3	1.286068582E-3	1.250222791E-3	1.261049300E-3	1.459339284E-3	1.564408652E-3	1.208923059E-3	7.534660399E-4	7.086161640E-4	8.853031904E-4	9.491670644E-4	9.710003505E-4	1.120915869E-3	1.303251018E-3	1.363524119E-3	1.322780619E-3	1.220189966E-3	1.099450747E-3	9.672054439E-4	8.026888245E-4	7.414036663E-4	7.428008830E-4	6.293637562E-4	7.434797008E-4	1.284030150E-3	1.598632778E-3	1.405520248E-3	1.102784881E-3	8.021219983E-4	6.202351651E-4	7.148005534E-4	8.423320251E-4	8.990725037E-4	1.029246487E-3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.464410103E-3	1.112459693E-3	1.027921098E-3	1.208693371E-3	1.282538637E-3	1.103517599E-3	9.719118825E-4	9.282148094E-4	7.595109055E-4	7.099843351E-4	9.565236978E-4	1.138295163E-3	1.110020443E-3	1.063432777E-3	1.019233721E-3	9.831105126E-4	1.030561398E-3	1.067935256E-3	1.031086198E-3	1.084960299E-3	1.249029650E-3	1.304631238E-3	1.229675603E-3	1.188897062E-3	1.291927532E-3	1.327534439E-3	9.482541936E-4	5.527784815E-4	7.050075219E-4	1.031114953E-3	1.067114295E-3	9.899792494E-4	1.004160149E-3	1.057153451E-3	1.133878832E-3	1.242257655E-3	1.253651804E-3	1.151362550E-3	1.044944278E-3	9.564253269E-4	9.178725886E-4	8.564534364E-4	7.208521711E-4	8.822958916E-4	1.441497123E-3	1.772312098E-3	1.630861312E-3	1.335306559E-3	1.015463145E-3	8.762330981E-4	9.858384728E-4	9.940398159E-4	9.107738733E-4	1.027136925E-3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.492792042E-3	1.113691134E-3	9.656191687E-4	1.185744652E-3	1.352769206E-3	1.193934702E-3	9.889146313E-4	9.346603183E-4	9.287982248E-4	9.657458868E-4	1.038780436E-3	1.087093609E-3	1.083906158E-3	1.041028881E-3	1.029700856E-3	1.120308647E-3	1.250583329E-3	1.212740433E-3	1.033773879E-3	1.017475035E-3	1.165907248E-3	1.236145617E-3	1.219906611E-3	1.207042718E-3	1.256340882E-3	1.274456386E-3	9.701779345E-4	6.178540643E-4	7.604507846E-4	1.088713878E-3	1.121725305E-3	1.009455416E-3	9.456633125E-4	9.180598427E-4	9.848886402E-4	1.175146434E-3	1.296435134E-3	1.230182243E-3	1.135459053E-3	1.130369841E-3	1.128614764E-3	9.840431157E-4	8.024628623E-4	9.335761424E-4	1.341555500E-3	1.622006181E-3	1.619213144E-3	1.330536790E-3	8.597949636E-4	6.386177847E-4	7.553208852E-4	7.957483176E-4	7.167034782E-4	8.034995408E-4
1.633614418E-3	1.582865370E-3	1.349596423E-3	1.078150701E-3	8.922059787E-4	9.356978699E-4	1.109029050E-3	NaN	NaN	NaN	NaN	NaN	1.406968688E-3	1.025505946E-3	8.227162762E-4	1.106672455E-3	1.333621331E-3	1.163673471E-3	9.667080594E-4	9.623082005E-4	1.059842529E-3	1.131831203E-3	1.035232213E-3	9.402473224E-4	9.729726007E-4	9.872205555E-4	1.038077287E-3	1.235266333E-3	1.457383507E-3	1.477801823E-3	1.288570929E-3	1.119235647E-3	1.060662558E-3	1.093188068E-3	1.193212345E-3	1.249467256E-3	1.282497891E-3	1.371134305E-3	1.270827022E-3	9.613805450E-4	8.945559966E-4	1.071226434E-3	1.123164198E-3	1.053409651E-3	1.005965052E-3	1.003217069E-3	1.063838950E-3	1.217824873E-3	1.385752694E-3	1.431822893E-3	1.402270747E-3	1.410943572E-3	1.430441742E-3	1.334550790E-3	1.137685846E-3	1.045007608E-3	1.102717360E-3	1.264995313E-3	1.410767436E-3	1.179621438E-3	5.945359007E-4	2.426420542E-4	3.236487391E-4	4.583205155E-4	4.507241538E-4	4.763863981E-4
1.466422109E-3	1.357328962E-3	1.230440568E-3	1.065796125E-3	8.694556309E-4	8.944568108E-4	1.103786402E-3	NaN	NaN	NaN	NaN	1.362677896E-3	1.318243681E-3	9.138955502E-4	6.655443576E-4	9.111614199E-4	1.094760606E-3	1.018636045E-3	1.077257912E-3	1.225590240E-3	1.322637778E-3	1.364670927E-3	1.156207873E-3	9.199179476E-4	9.102731128E-4	9.041872108E-4	9.038672433E-4	1.066625468E-3	1.332633314E-3	1.541539561E-3	1.577056595E-3	1.425701077E-3	1.159891137E-3	1.010131673E-3	1.051590894E-3	1.061343239E-3	1.047584927E-3	1.224301872E-3	1.388160745E-3	1.233721501E-3	1.015201327E-3	1.018019510E-3	1.110965386E-3	1.139602391E-3	1.099660643E-3	1.083131181E-3	1.131334342E-3	1.226495951E-3	1.386143616E-3	1.555936411E-3	1.634169952E-3	1.592840534E-3	1.583743375E-3	1.633651205E-3	1.498648315E-3	1.218288438E-3	1.028602012E-3	1.059506903E-3	1.223322935E-3	1.117380685E-3	6.357991952E-4	2.302238427E-4	1.826091757E-4	2.798779169E-4	2.970063069E-4	3.230583097E-4
1.054098015E-3	1.028941362E-3	1.017273753E-3	9.836978279E-4	9.614999290E-4	1.077374909E-3	1.279329881E-3	1.335675828E-3	NaN	NaN	NaN	1.288833213E-3	1.221591490E-3	9.464849718E-4	7.272774819E-4	7.979590446E-4	9.040869772E-4	1.040376257E-3	1.364233438E-3	1.563792583E-3	1.583900303E-3	1.590103726E-3	1.326661906E-3	9.477844578E-4	7.891092682E-4	6.894174730E-4	6.571558188E-4	8.396561025E-4	1.163997338E-3	1.457409584E-3	1.580701093E-3	1.517215162E-3	1.272705267E-3	1.019012299E-3	9.024058236E-4	7.740608999E-4	6.897150306E-4	8.998749545E-4	1.215894008E-3	1.234957832E-3	1.024084049E-3	9.354235954E-4	1.061346265E-3	1.206773333E-3	1.206217450E-3	1.154690166E-3	1.147393370E-3	1.163749024E-3	1.255259616E-3	1.447470277E-3	1.582169556E-3	1.465714653E-3	1.336030080E-3	1.419930486E-3	1.398100285E-3	1.216054312E-3	1.061659306E-3	9.479369037E-4	9.598894394E-4	9.974568384E-4	7.923268713E-4	4.152849724E-4	1.661666611E-4	1.311685337E-4	2.375906624E-4	4.624615831E-4
7.189057069E-4	8.207199280E-4	8.787657716E-4	9.135503205E-4	1.102494891E-3	1.352319377E-3	1.503668260E-3	1.516063581E-3	NaN	NaN	NaN	1.185082016E-3	1.258626115E-3	1.274854993E-3	1.086565433E-3	8.844250115E-4	9.041200392E-4	1.218051417E-3	1.621125382E-3	1.710329438E-3	1.571787056E-3	1.461807871E-3	1.175705809E-3	7.923524827E-4	5.576083204E-4	4.196390510E-4	4.833257117E-4	8.045307477E-4	1.172172022E-3	1.341567258E-3	1.286014100E-3	1.255256822E-3	1.224587788E-3	1.060902840E-3	8.751522982E-4	6.985069485E-4	6.498009898E-4	8.643458714E-4	1.107991557E-3	1.104944269E-3	9.082215256E-4	7.959196810E-4	9.195791790E-4	1.129614655E-3	1.237077522E-3	1.243811217E-3	1.196199562E-3	1.132723875E-3	1.127359457E-3	1.245962922E-3	1.403452130E-3	1.318404335E-3	1.087361481E-3	1.036593923E-3	1.071073464E-3	1.119731809E-3	1.113004400E-3	9.082006291E-4	7.516559563E-4	8.395407349E-4	8.898212691E-4	6.424952298E-4	2.729742846E-4	9.882634913E-5	2.781886142E-4	7.147353608E-4
7.541436935E-4	8.730180562E-4	8.975181845E-4	9.332654881E-4	1.208496280E-3	1.490242663E-3	1.564595383E-3	1.513065654E-3	1.459836029E-3	NaN	NaN	1.142368536E-3	1.399023691E-3	1.588910120E-3	1.375608379E-3	9.798950050E-4	9.078811272E-4	1.248346176E-3	1.629336854E-3	1.661567949E-3	1.439284184E-3	1.201534993E-3	9.142096387E-4	6.512453547E-4	4.687725450E-4	3.702200484E-4	5.401945673E-4	9.391988278E-4	1.281446777E-3	1.343822689E-3	1.202893094E-3	1.204724191E-3	1.275261748E-3	1.141339540E-3	9.232085431E-4	8.082856657E-4	9.032854578E-4	1.107692136E-3	1.170237898E-3	1.062490046E-3	8.798168856E-4	7.830437971E-4	8.532067295E-4	9.834202938E-4	1.121830544E-3	1.223641797E-3	1.219760859E-3	1.151545090E-3	1.079394598E-3	1.102595357E-3	1.261192840E-3	1.308033941E-3	1.148769981E-3	1.008943655E-3	9.913593531E-4	1.068855054E-3	1.097808941E-3	9.773107013E-4	8.515043301E-4	9.155898588E-4	1.095023821E-3	1.063031028E-3	7.731380756E-4	5.117031396E-4	5.293136346E-4	8.333498263E-4
1.051753061E-3	1.025447622E-3	8.958884864E-4	9.311814792E-4	1.234984142E-3	1.451225369E-3	1.409444376E-3	1.299104304E-3	1.252083224E-3	NaN	NaN	1.208572998E-3	1.402921858E-3	1.510069706E-3	1.340251183E-3	1.012862776E-3	8.798748604E-4	1.088130171E-3	1.392787555E-3	1.464286353E-3	1.328604179E-3	1.127818949E-3	9.022654849E-4	7.372689433E-4	6.069197552E-4	5.463565467E-4	7.279629353E-4	1.079363399E-3	1.371260849E-3	1.458450337E-3	1.416555257E-3	1.447402523E-3	1.439345418E-3	1.229465939E-3	9.918544674E-4	9.539683233E-4	1.126047922E-3	1.226729830E-3	1.140485634E-3	1.080106595E-3	1.059719012E-3	1.032493426E-3	9.760363610E-4	8.962054853E-4	9.763202979E-4	1.164446352E-3	1.248035114E-3	1.195626101E-3	1.065097051E-3	1.022872631E-3	1.149586053E-3	1.273848815E-3	1.289543230E-3	1.243922161E-3	1.173109864E-3	1.069043763E-3	9.641371435E-4	9.753502090E-4	1.049966901E-3	1.172017772E-3	1.421194291E-3	1.551990979E-3	1.418931177E-3	1.185776899E-3	9.722290561E-4	8.946171729E-4
1.291527646E-3	1.108372351E-3	8.490120526E-4	8.742230129E-4	1.152871177E-3	1.269669621E-3	1.158296363E-3	1.115210587E-3	1.188796363E-3	1.272387570E-3	1.330773928E-3	1.355655375E-3	1.339260954E-3	1.301528420E-3	1.250311732E-3	1.138632535E-3	1.019700547E-3	1.074087457E-3	1.253417111E-3	1.308384701E-3	1.244945452E-3	1.158806495E-3	1.057035755E-3	9.582010098E-4	8.295918233E-4	7.554519107E-4	8.822975215E-4	1.148317009E-3	1.402258757E-3	1.521888771E-3	1.508232439E-3	1.487137051E-3	1.418768778E-3	1.217075856E-3	1.041445066E-3	1.092788763E-3	1.266338979E-3	1.226369175E-3	1.012320048E-3	9.961120086E-4	1.158150728E-3	1.229146728E-3	1.052781474E-3	8.170329966E-4	9.031532099E-4	1.174061210E-3	1.290771994E-3	1.202915562E-3	1.002795645E-3	9.191746940E-4	1.029227627E-3	1.192796160E-3	1.321826130E-3	1.351728803E-3	1.286487561E-3	1.134028309E-3	9.289350710E-4	8.981868741E-4	1.062376192E-3	1.302435878E-3	1.606509439E-3	1.758201397E-3	1.673896215E-3	1.521582250E-3	1.282911981E-3	1.006649225E-3
1.206727116E-3	1.024522702E-3	8.551482460E-4	8.634077385E-4	1.002537902E-3	1.041332958E-3	1.019106014E-3	1.147554372E-3	1.301620854E-3	1.411694102E-3	1.484984183E-3	1.402390306E-3	1.246515661E-3	1.176301506E-3	1.219127560E-3	1.302281162E-3	1.308632432E-3	1.277787844E-3	1.289131120E-3	1.282206038E-3	1.250503235E-3	1.228656154E-3	1.219890197E-3	1.194999786E-3	1.065745950E-3	9.342007688E-4	1.008380088E-3	1.233810675E-3	1.467933878E-3	1.573827234E-3	1.435180777E-3	1.244520652E-3	1.160521875E-3	1.062353374E-3	1.008397550E-3	1.148719224E-3	1.336177811E-3	1.292930683E-3	1.031333115E-3	9.065804188E-4	1.045732526E-3	1.150612370E-3	9.644957026E-4	7.377119036E-4	8.643920883E-4	1.135693514E-3	1.247463864E-3	1.224845997E-3	1.094609383E-3	9.862545412E-4	1.010687440E-3	1.137317740E-3	1.236321754E-3	1.149500022E-3	1.070061466E-3	1.134640188E-3	1.066157012E-3	9.133229032E-4	9.816758102E-4	1.239398844E-3	1.484008855E-3	1.522177598E-3	1.384013100E-3	1.284462749E-3	1.179951709E-3	9.788784664E-4
1.020801719E-3	9.444198804E-4	9.549368406E-4	9.345001890E-4	8.890347090E-4	8.988688933E-4	1.045530546E-3	1.265058410E-3	1.361075323E-3	1.453627367E-3	1.517910277E-3	1.329500112E-3	1.126208343E-3	1.111083664E-3	1.194568234E-3	1.351855462E-3	1.455444610E-3	1.362794777E-3	1.233768417E-3	1.249164459E-3	1.321456395E-3	1.318719354E-3	1.300564851E-3	1.340940478E-3	1.261223224E-3	1.058178372E-3	1.058224589E-3	1.256364747E-3	1.484984881E-3	1.623976976E-3	1.425663708E-3	1.072804211E-3	9.177768952E-4	8.803360397E-4	9.243246750E-4	1.104076160E-3	1.313013257E-3	1.397706568E-3	1.224935986E-3	9.824746521E-4	9.456046391E-4	9.833702352E-4	8.785098908E-4	7.689004997E-4	8.925602306E-4	1.081496011E-3	1.182123437E-3	1.294714864E-3	1.353565254E-3	1.300958218E-3	1.188236522E-3	1.143076457E-3	1.136611914E-3	9.276749915E-4	7.985032862E-4	1.038237591E-3	1.152510289E-3	9.620944038E-4	9.322859696E-4	1.117952634E-3	1.225450891E-3	1.154631260E-3	1.009303844E-3	9.539247258E-4	9.361878037E-4	8.051499026E-4
1.114773913E-3	1.092891442E-3	1.126652933E-3	1.081825932E-3	9.478685679E-4	9.334803908E-4	1.135740313E-3	1.319977455E-3	1.348521328E-3	1.440120628E-3	1.500160783E-3	1.312695676E-3	1.129187876E-3	1.113061211E-3	1.159888459E-3	1.248807879E-3	1.311043743E-3	1.214281539E-3	1.112955390E-3	1.213919022E-3	1.362011535E-3	1.361520728E-3	1.305812155E-3	1.378709101E-3	1.376799075E-3	1.130941091E-3	1.017439412E-3	1.145128859E-3	1.344585209E-3	1.552589936E-3	1.486785244E-3	1.155402395E-3	9.029639768E-4	7.961292868E-4	8.278463501E-4	9.940782329E-4	1.224675681E-3	1.430356060E-3	1.391054015E-3	1.148868701E-3	9.982553311E-4	9.746181313E-4	9.680690710E-4	9.811458876E-4	1.098592533E-3	1.215722179E-3	1.252447488E-3	1.331042382E-3	NaN	NaN	NaN	1.276665600E-3	1.187727903E-3	1.021313132E-3	8.986770408E-4	1.082707080E-3	1.164504793E-3	9.755588253E-4	9.320364916E-4	1.054090098E-3	1.086532488E-3	1.033054083E-3	9.657118353E-4	9.180129855E-4	8.501818520E-4	6.815723027E-4
