9.985135403E-4	8.280850598E-4	8.939328836E-4	1.024380559E-3	1.155854552E-3	1.280291588E-3	1.308903797E-3	1.265629544E-3	1.191616757E-3	1.174025587E-3	1.245670835E-3	1.322112395E-3	1.300369739E-3	1.159632578E-3	1.138926251E-3	1.237111865E-3	1.271671266E-3	1.356080407E-3	1.406766823E-3	1.279310556E-3	1.183820306E-3	1.286246115E-3	1.418998814E-3	1.339142327E-3	1.148637501E-3	1.066065277E-3	1.031872467E-3	9.946661303E-4
9.720130474E-4	8.549665217E-4	9.579346515E-4	1.170091564E-3	1.359438989E-3	1.409734716E-3	1.368343947E-3	1.343666925E-3	1.264734892E-3	1.207285561E-3	1.263625920E-3	1.331082312E-3	1.284012804E-3	1.102364156E-3	1.076871529E-3	1.227168250E-3	1.274408540E-3	1.345555414E-3	1.389483456E-3	1.217606361E-3	1.134000369E-3	1.369609730E-3	1.661549439E-3	1.640478033E-3	1.402909053E-3	1.286033657E-3	1.260025660E-3	1.212654286E-3
1.007860643E-3	9.585545631E-4	1.079650247E-3	1.308064093E-3	1.487013535E-3	1.428729971E-3	1.269796630E-3	1.234619529E-3	1.266956213E-3	1.359195565E-3	1.455008984E-3	1.450958662E-3	1.364943688E-3	1.160231885E-3	1.026974060E-3	1.068849466E-3	1.062475960E-3	1.126184012E-3	1.251727459E-3	1.173190190E-3	1.076006214E-3	1.240310259E-3	NaN	NaN	1.717186300E-3	1.575075090E-3	1.467398833E-3	1.347053912E-3
NaN	1.065437333E-3	1.249381225E-3	1.461853622E-3	1.479147002E-3	1.277647330E-3	1.124377130E-3	1.185852918E-3	1.329949358E-3	1.476422418E-3	1.548209111E-3	1.542220823E-3	1.511831535E-3	1.309768879E-3	1.046052086E-3	9.513918194E-4	8.924268768E-4	9.397010435E-4	1.155745704E-3	1.262352220E-3	1.214268501E-3	NaN	NaN	NaN	NaN	1.585299498E-3	1.468235510E-3	1.345757744E-3
NaN	NaN	1.295134425E-3	1.512915711E-3	1.430111472E-3	1.192392665E-3	1.134548336E-3	1.283771475E-3	1.412472571E-3	1.428803429E-3	1.401751768E-3	1.460317173E-3	1.542907790E-3	1.390524441E-3	1.114153420E-3	1.016391441E-3	1.000402262E-3	1.032756059E-3	1.207545400E-3	1.370732556E-3	1.404704060E-3	NaN	NaN	NaN	NaN	1.299076364E-3	1.227405854E-3	1.185382134E-3
NaN	NaN	1.287124236E-3	1.454509795E-3	1.334249973E-3	1.141984831E-3	1.113130245E-3	1.205763547E-3	1.252122689E-3	1.197767910E-3	1.158690429E-3	1.248768531E-3	1.352397376E-3	1.278995886E-3	1.117890119E-3	1.084231888E-3	1.117918058E-3	1.149649732E-3	1.243115170E-3	1.348292571E-3	1.423243433E-3	NaN	NaN	NaN	1.396531938E-3	1.090877573E-3	1.001171069E-3	9.838560363E-4
NaN	NaN	1.413421473E-3	1.522647799E-3	1.351539977E-3	1.119002816E-3	9.570591501E-4	9.193582810E-4	9.749482851E-4	1.032437896E-3	1.086158794E-3	1.133343088E-3	1.108902041E-3	1.009962638E-3	9.236215847E-4	9.261157247E-4	9.556927835E-4	9.937405121E-4	1.122559304E-3	1.270064386E-3	1.367619378E-3	1.463364461E-3	1.580755226E-3	1.568134408E-3	1.302266493E-3	1.063497155E-3	1.031084219E-3	1.003523241E-3
NaN	NaN	1.438744483E-3	1.543551334E-3	1.414151164E-3	1.129224082E-3	8.015206549E-4	6.887690397E-4	8.405284025E-4	1.032719156E-3	1.159145264E-3	1.200944302E-3	1.085554133E-3	8.501282427E-4	6.974362768E-4	7.194657228E-4	7.497295155E-4	7.738673594E-4	9.778222302E-4	1.246340806E-3	1.374599640E-3	1.416876912E-3	1.451665303E-3	1.355445362E-3	1.126419171E-3	1.102433656E-3	1.246585860E-3	1.178750768E-3
NaN	1.223403728E-3	1.234545489E-3	1.324471203E-3	1.325254212E-3	1.134365564E-3	8.357999031E-4	7.338637952E-4	9.000876453E-4	1.085256226E-3	1.203320571E-3	1.325308927E-3	1.314275316E-3	1.048233244E-3	8.269067039E-4	8.699625614E-4	8.886542055E-4	8.084206493E-4	9.240776417E-4	1.171840355E-3	1.302198041E-3	1.319105853E-3	1.273915404E-3	1.103913994E-3	9.424208547E-4	1.102299895E-3	1.342517557E-3	1.220411970E-3
1.290931483E-3	1.138195861E-3	1.026627491E-3	1.096621621E-3	1.172951423E-3	1.115890453E-3	9.865977336E-4	9.383984143E-4	1.057229470E-3	1.208104310E-3	1.284674392E-3	1.401145011E-3	1.497260644E-3	1.339444658E-3	1.157747931E-3	1.220461330E-3	1.214840799E-3	1.037012204E-3	9.839844424E-4	1.049895189E-3	1.100216527E-3	1.122222515E-3	1.059385715E-3	9.007887566E-4	8.485818980E-4	1.061351504E-3	1.227689791E-3	1.093176077E-3
1.224419684E-3	1.093881670E-3	9.416350513E-4	9.764843853E-4	1.058716327E-3	1.072083716E-3	1.038655988E-3	1.006682403E-3	1.129261800E-3	1.335933222E-3	1.378188375E-3	1.365306089E-3	1.449751318E-3	1.426700619E-3	1.355148153E-3	1.402362599E-3	1.339162816E-3	1.195777790E-3	1.175337355E-3	1.140707987E-3	1.069615013E-3	1.028642873E-3	8.967138128E-4	7.211489719E-4	7.470386918E-4	9.553700220E-4	1.009515137E-3	8.758333279E-4
1.179110026E-3	1.120411558E-3	9.993949207E-4	1.021071919E-3	1.125797513E-3	1.192520256E-3	1.118642744E-3	9.761742549E-4	1.068967744E-3	1.312282751E-3	1.321478630E-3	1.205615816E-3	1.257517841E-3	1.368273748E-3	1.476777485E-3	1.512800809E-3	1.317591057E-3	1.225231797E-3	1.412006561E-3	1.481768908E-3	1.363844727E-3	1.198725542E-3	8.995954995E-4	5.946371821E-4	5.864562700E-4	7.988812868E-4	8.739469922E-4	8.001558599E-4
1.005231868E-3	1.091835555E-3	1.163014094E-3	1.241360442E-3	1.332595595E-3	1.436079154E-3	1.339535112E-3	1.084688702E-3	1.082792878E-3	1.286922023E-3	1.278441167E-3	1.089738915E-3	1.026690356E-3	1.176344114E-3	1.478756894E-3	1.594958128E-3	1.339991228E-3	1.242539380E-3	1.533127273E-3	1.725112787E-3	1.620139577E-3	1.344228629E-3	9.412688087E-4	6.012332160E-4	5.803718814E-4	8.143848390E-4	9.827340255E-4	1.003540936E-3
7.959404029E-4	1.017102506E-3	1.267243526E-3	1.362154842E-3	1.383066294E-3	1.525164349E-3	1.548592234E-3	1.344882417E-3	1.252127113E-3	1.354493550E-3	1.336404937E-3	1.081044553E-3	8.590068901E-4	9.629983688E-4	1.347732381E-3	1.552728820E-3	1.374084502E-3	1.257424476E-3	1.455491409E-3	1.648277976E-3	1.565672806E-3	1.251756097E-3	8.909197641E-4	6.778299576E-4	7.372644613E-4	9.921479505E-4	1.133204205E-3	1.078728586E-3
7.967790589E-4	1.018789597E-3	1.224690233E-3	1.307959436E-3	1.380877919E-3	1.548339846E-3	1.614736160E-3	1.480704173E-3	1.306315768E-3	1.247856882E-3	1.188384602E-3	9.677159251E-4	8.068366442E-4	9.654996684E-4	1.296898001E-3	1.439070562E-3	1.311925706E-3	1.203107648E-3	1.318281516E-3	1.505627995E-3	1.476669917E-3	1.208347850E-3	9.314916679E-4	7.949255523E-4	8.750416455E-4	1.114549232E-3	1.155113685E-3	9.191817953E-4
9.992545238E-4	1.091488753E-3	1.094839419E-3	1.216930454E-3	1.473061275E-3	1.579295495E-3	1.487329020E-3	1.384386211E-3	1.244072220E-3	1.082498464E-3	9.535868885E-4	8.410530281E-4	9.112699772E-4	1.171181910E-3	1.333982218E-3	1.261087717E-3	1.097220113E-3	1.075088629E-3	1.269628759E-3	1.498329570E-3	1.511377399E-3	1.306717284E-3	1.079806243E-3	9.455369436E-4	9.949960513E-4	1.194966841E-3	1.220636303E-3	9.756268119E-4
1.202439074E-3	1.188111841E-3	1.020458760E-3	1.137424493E-3	1.477249782E-3	1.492730808E-3	1.281151199E-3	1.262270147E-3	1.284150989E-3	1.161771594E-3	1.013616100E-3	9.842878208E-4	1.175202313E-3	1.397400862E-3	1.354122185E-3	1.086256001E-3	8.624310140E-4	9.074248374E-4	1.170181204E-3	1.391873462E-3	1.442249282E-3	1.334228902E-3	1.148749259E-3	1.046915189E-3	1.145414775E-3	1.341561787E-3	1.396510634E-3	1.239103382E-3
1.258908887E-3	1.291538356E-3	1.111811725E-3	1.125661773E-3	1.355962246E-3	1.355731860E-3	1.199713442E-3	1.220683567E-3	1.317668823E-3	1.312651439E-3	1.257435535E-3	1.278825453E-3	1.418744097E-3	1.495570759E-3	1.363693038E-3	1.121835085E-3	9.037922136E-4	8.592772647E-4	9.819406550E-4	1.097840373E-3	1.205286128E-3	1.252072281E-3	1.147115254E-3	1.096053515E-3	1.251677750E-3	1.442828332E-3	1.476822654E-3	1.339439303E-3
1.252595102E-3	1.407578471E-3	1.341222320E-3	1.237516990E-3	1.259561745E-3	1.286977320E-3	1.278721844E-3	1.270923298E-3	1.304031815E-3	1.379676280E-3	1.419788110E-3	1.430532662E-3	1.457099919E-3	1.426097937E-3	1.369680627E-3	1.358257723E-3	1.232341747E-3	1.020851429E-3	8.981194696E-4	8.536922978E-4	9.418330737E-4	1.082940493E-3	1.093133818E-3	1.099139918E-3	1.208005473E-3	1.295446651E-3	1.277751173E-3	1.210151007E-3
1.269315952E-3	1.456710394E-3	1.513558556E-3	1.375384512E-3	1.237734803E-3	1.253310358E-3	1.350103063E-3	1.339875162E-3	1.293724868E-3	1.347006648E-3	1.390808611E-3	NaN	NaN	NaN	NaN	1.495115925E-3	1.378482673E-3	1.108967001E-3	9.201107314E-4	7.882962236E-4	7.649825420E-4	8.614226826E-4	9.619190823E-4	1.070860657E-3	1.137763145E-3	1.103288145E-3	1.042486168E-3	1.069563441E-3
1.195263700E-3	1.286805607E-3	1.394835417E-3	1.338349655E-3	1.217346406E-3	1.193252625E-3	1.245787134E-3	1.223245519E-3	1.148374751E-3	1.162617584E-3	1.238671481E-3	NaN	NaN	NaN	NaN	NaN	1.156620216E-3	9.820919950E-4	9.794262005E-4	9.199591004E-4	8.283934440E-4	8.051965851E-4	8.918227977E-4	1.093231258E-3	1.206168439E-3	1.148315147E-3	1.063105301E-3	1.070423285E-3
1.001409488E-3	9.380719857E-4	1.001885044E-3	1.095322543E-3	1.175243990E-3	1.168360701E-3	1.082063653E-3	9.923698381E-4	9.146931116E-4	9.253334138E-4	1.084519667E-3	NaN	NaN	NaN	NaN	NaN	NaN	9.177303873E-4	1.067558886E-3	1.141119632E-3	1.124420203E-3	1.036089961E-3	1.012613880E-3	1.197422040E-3	1.333281747E-3	1.249573659E-3	1.105393632E-3	1.046946621E-3
8.820560761E-4	6.749544991E-4	6.292873295E-4	8.307276876E-4	1.126051531E-3	1.204358996E-3	1.068024896E-3	9.698215290E-4	8.961849962E-4	8.472078480E-4	9.769226890E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.256010029E-3	1.344328513E-3	1.407364151E-3	1.332450891E-3	1.226533786E-3	1.345182536E-3	1.443920773E-3	1.250892878E-3	9.844496381E-4	9.156445158E-4
9.591269190E-4	7.057170733E-4	5.933835055E-4	8.074446232E-4	1.147262868E-3	1.260519261E-3	1.174429315E-3	1.161992084E-3	1.136291889E-3	1.042398158E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.517392928E-3	1.504733576E-3	1.438642968E-3	1.351900515E-3	1.444165129E-3	1.512615941E-3	1.263091806E-3	9.636100731E-4	9.691552259E-4
1.055684057E-3	8.742933860E-4	8.136449615E-4	9.860963328E-4	1.213554293E-3	1.280712429E-3	1.233454561E-3	1.258034841E-3	1.290188171E-3	1.290388522E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.495250268E-3	1.373995794E-3	1.315078465E-3	1.287309336E-3	1.358879614E-3	1.433088444E-3	1.296251779E-3	1.136778155E-3	1.238845172E-3
1.082535367E-3	1.009435393E-3	1.019357238E-3	1.091855811E-3	1.167274546E-3	1.210442861E-3	1.207117806E-3	1.189279370E-3	1.213106560E-3	1.325256540E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.266509178E-3	1.090872451E-3	1.051067840E-3	1.039583352E-3	1.079256530E-3	1.206426183E-3	1.265641535E-3	1.276163268E-3	1.407434000E-3
1.160760759E-3	1.193341566E-3	1.199205173E-3	1.134247286E-3	1.092978287E-3	1.131996862E-3	1.165794791E-3	1.104826806E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.401587389E-3	1.074484200E-3	8.702714113E-4	8.707218803E-4	8.683016058E-4	8.928536554E-4	1.045384444E-3	1.187536051E-3	1.282332232E-3	1.424677554E-3
1.247676788E-3	1.395234838E-3	1.373262028E-3	1.216734876E-3	1.110042096E-3	1.104565104E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.324717887E-3	1.285942853E-3	9.706472629E-4	8.186677005E-4	9.140572511E-4	9.597240132E-4	9.570533875E-4	1.019866322E-3	1.067441888E-3	1.142657129E-3	1.299991738E-3
1.251746900E-3	1.480867155E-3	1.450149342E-3	1.238787896E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.075085369E-3	1.106904354E-3	9.059647564E-4	8.617448620E-4	1.008928171E-3	1.065075165E-3	1.014570240E-3	9.704486583E-4	9.086821810E-4	9.174856823E-4	1.044024481E-3
