1.421086024E-3	1.583539881E-3	1.674334635E-3	1.393747982E-3	9.937712457E-4	7.392643020E-4	5.746229435E-4	5.410825834E-4	7.762964815E-4	1.123323920E-3	1.311012544E-3	1.202302985E-3	8.508401806E-4	6.054050755E-4	6.424376625E-4	7.982643438E-4	1.017696108E-3	1.240871614E-3	1.279386575E-3	1.146076713E-3	1.131792786E-3	1.198733225E-3	1.018242794E-3	8.534099907E-4	9.773963830E-4	1.076242770E-3	1.073663589E-3	1.076868386E-3	9.678221541E-4	8.141273283E-4	8.835811750E-4	1.159646548E-3	1.352259424E-3	1.363481162E-3	1.274463139E-3	1.133787446E-3	1.065745833E-3	1.160295680E-3	1.331923646E-3	1.314505585E-3	1.036226400E-3	8.992939256E-4	1.041563344E-3	1.184658613E-3	1.247052220E-3	1.277484000E-3	1.172697055E-3	9.324370185E-4	8.867200231E-4	1.051333500E-3	1.063976088E-3	9.968107333E-4	1.025121310E-3	1.027830760E-3	9.825408924E-4	NaN	NaN	NaN
1.416456769E-3	1.532965573E-3	1.599523704E-3	1.411470585E-3	1.082045259E-3	7.626919542E-4	5.547285546E-4	5.188123323E-4	6.551509141E-4	8.598790155E-4	9.687533602E-4	8.628279320E-4	6.122223567E-4	4.935412435E-4	5.590162473E-4	6.867485354E-4	9.436893743E-4	1.253767172E-3	1.308968756E-3	1.115336549E-3	1.077042660E-3	1.201350824E-3	1.083113253E-3	8.963639848E-4	9.679230279E-4	1.065585529E-3	1.070417580E-3	1.058643335E-3	9.584076470E-4	8.856020868E-4	1.046577469E-3	1.334765228E-3	1.476099482E-3	1.367668388E-3	1.113785896E-3	9.083357290E-4	9.060676675E-4	1.050233375E-3	1.247838489E-3	1.354084932E-3	1.194462413E-3	1.009042608E-3	1.037987880E-3	1.197881298E-3	1.366389566E-3	1.336673973E-3	1.022443990E-3	6.812649081E-4	6.500181626E-4	8.588446653E-4	9.799127001E-4	1.064781565E-3	1.229448710E-3	1.337774796E-3	NaN	NaN	NaN	NaN
1.352041145E-3	1.412898884E-3	1.477261772E-3	1.407261589E-3	1.244138344E-3	1.058942871E-3	9.256032063E-4	8.350487333E-4	7.518916973E-4	7.363654440E-4	8.154878742E-4	8.275251603E-4	6.882426096E-4	5.773523590E-4	5.755783059E-4	6.803878932E-4	9.353589849E-4	1.184460241E-3	1.201222534E-3	1.033302047E-3	9.551629191E-4	1.039868686E-3	1.080438728E-3	1.049843850E-3	1.072287443E-3	1.110075042E-3	1.133876154E-3	1.164569170E-3	1.156875398E-3	1.165183261E-3	1.285492559E-3	1.453130972E-3	NaN	1.416286686E-3	1.183892484E-3	9.890776128E-4	9.589583497E-4	9.712394676E-4	9.825542802E-4	1.119450899E-3	1.193901058E-3	1.021321863E-3	8.443783736E-4	9.918357246E-4	1.364676864E-3	1.454691985E-3	1.131381141E-3	8.268430247E-4	8.191734669E-4	9.364662692E-4	9.985143552E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	1.223821775E-3	1.295442926E-3	1.336844871E-3	1.477209502E-3	1.598206582E-3	1.515534474E-3	1.258083619E-3	9.352514753E-4	7.546786219E-4	9.162505739E-4	1.159136300E-3	1.121194800E-3	9.091129177E-4	7.714079693E-4	8.653294644E-4	1.123242779E-3	1.228293637E-3	1.111541875E-3	9.977737209E-4	9.580282494E-4	9.938856820E-4	1.166795497E-3	1.310333028E-3	1.263892977E-3	1.196559169E-3	1.251741312E-3	1.353768632E-3	1.418376807E-3	1.439981745E-3	NaN	NaN	NaN	1.508609625E-3	1.401918475E-3	1.237195102E-3	1.124672708E-3	9.914403781E-4	8.175136754E-4	9.125046781E-4	1.182060339E-3	1.120553818E-3	8.435251075E-4	9.202013025E-4	1.346238889E-3	1.567288302E-3	1.395013765E-3	1.238368335E-3	1.326525351E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	1.003499492E-3	9.766086005E-4	1.067535370E-3	1.458613668E-3	1.783043612E-3	1.668673474E-3	1.306431834E-3	9.373420035E-4	7.442336064E-4	9.806363378E-4	1.392670791E-3	1.492441865E-3	1.289316569E-3	1.061877119E-3	1.069574268E-3	1.268593012E-3	1.282371115E-3	1.078449655E-3	9.960577590E-4	1.008810592E-3	1.003555954E-3	1.181486878E-3	1.374557847E-3	1.295145368E-3	1.194066834E-3	1.280689961E-3	1.424522721E-3	1.539621502E-3	NaN	NaN	NaN	NaN	1.566952793E-3	1.520283986E-3	1.353948377E-3	1.205433626E-3	1.058907481E-3	8.612032980E-4	9.452744271E-4	1.305646147E-3	1.356533379E-3	1.078414032E-3	1.034879824E-3	1.343194745E-3	1.629676088E-3	1.642679563E-3	1.595136593E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	7.559796795E-4	8.244983619E-4	1.171198324E-3	1.445511007E-3	1.351377345E-3	1.079326146E-3	7.851338014E-4	5.835707998E-4	7.760156295E-4	1.224212581E-3	1.477673068E-3	1.443492132E-3	1.265162951E-3	1.155279577E-3	1.195408055E-3	1.167502720E-3	9.848133195E-4	8.816242334E-4	8.665077621E-4	8.382349624E-4	9.355200455E-4	1.035759808E-3	1.004078775E-3	1.085197204E-3	1.308426959E-3	1.454334240E-3	NaN	NaN	NaN	NaN	NaN	1.360642957E-3	1.352122054E-3	1.288662315E-3	1.258531469E-3	1.166139846E-3	9.725992568E-4	1.040242030E-3	1.369944890E-3	1.436103252E-3	1.187700196E-3	1.067171339E-3	1.231089351E-3	1.506644418E-3	1.670881524E-3	1.729484764E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	8.779084310E-4	8.898116066E-4	1.031685271E-3	1.198132872E-3	1.212686184E-3	1.038148301E-3	7.147159777E-4	4.581485700E-4	5.873535411E-4	9.575056611E-4	1.243441831E-3	1.398503780E-3	1.400471549E-3	1.266967622E-3	1.125529758E-3	1.008110703E-3	8.677631849E-4	7.495994214E-4	6.877829437E-4	6.820043782E-4	7.231855416E-4	6.965298671E-4	7.140638772E-4	9.921314195E-4	1.332413056E-3	1.444580033E-3	NaN	NaN	NaN	NaN	1.069295802E-3	1.058030291E-3	1.114486367E-3	1.188421506E-3	1.320998766E-3	1.297530485E-3	1.117864507E-3	1.155983657E-3	1.342881355E-3	1.286249724E-3	1.042109681E-3	9.429601487E-4	1.033036737E-3	1.193947624E-3	1.384832314E-3	1.582266646E-3	1.668260898E-3	1.566839288E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	1.261684578E-3	1.213762793E-3	1.213186770E-3	1.305695390E-3	1.358706038E-3	1.176622813E-3	8.042315021E-4	5.705237272E-4	6.353201461E-4	7.526783738E-4	9.076334536E-4	1.218991121E-3	1.418283093E-3	1.322230091E-3	1.070801867E-3	8.531453204E-4	7.643580902E-4	7.255750243E-4	6.539338501E-4	6.349481991E-4	6.649997085E-4	6.465163897E-4	7.412428968E-4	1.033004839E-3	1.279823366E-3	1.327209291E-3	NaN	NaN	NaN	NaN	1.007297775E-3	9.670734289E-4	9.861090221E-4	1.051080762E-3	1.240150188E-3	1.292614848E-3	1.203612657E-3	1.266541774E-3	1.321444754E-3	1.117243082E-3	8.546169847E-4	8.233661065E-4	9.152270504E-4	9.240139625E-4	9.962342447E-4	1.249576686E-3	1.404684037E-3	1.287609804E-3	1.107041724E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	1.622333308E-3	1.518066740E-3	1.493989839E-3	1.480400213E-3	1.451880787E-3	1.372968778E-3	1.179014565E-3	9.107271326E-4	7.823154447E-4	7.512537995E-4	5.896588555E-4	6.135296426E-4	1.003070851E-3	1.250919770E-3	1.163302572E-3	9.336436051E-4	7.162924740E-4	6.954201381E-4	7.649189210E-4	6.891340599E-4	6.051443634E-4	6.474396214E-4	7.674767985E-4	1.016652095E-3	1.272702590E-3	1.337487367E-3	1.280981931E-3	1.253499184E-3	NaN	NaN	1.378274406E-3	1.170597970E-3	1.024816767E-3	9.139066096E-4	8.781690267E-4	1.038335380E-3	1.166011323E-3	1.205722452E-3	1.320594107E-3	1.337308669E-3	1.112275640E-3	8.822042728E-4	8.941817214E-4	9.784756694E-4	8.803387173E-4	8.052518242E-4	9.647884872E-4	1.125717885E-3	1.062523224E-3	8.613450918E-4	7.486818940E-4	NaN	NaN	NaN	NaN	NaN	NaN
1.650783001E-3	1.477651182E-3	1.373517443E-3	1.443630666E-3	1.553976210E-3	1.475665602E-3	1.244406798E-3	1.083343755E-3	1.001108554E-3	9.605815867E-4	8.857688517E-4	6.785112200E-4	6.880354485E-4	1.017779694E-3	1.165302936E-3	1.071981038E-3	9.467709460E-4	8.190196240E-4	8.504867437E-4	9.628921980E-4	8.982728468E-4	7.972129970E-4	8.333359729E-4	9.899580618E-4	1.279287622E-3	1.507021487E-3	1.492784708E-3	1.362711773E-3	1.271899673E-3	1.337843481E-3	1.509343158E-3	1.514486037E-3	1.318144146E-3	1.130448538E-3	9.479218279E-4	7.992577739E-4	8.841006202E-4	1.098560635E-3	1.245071879E-3	1.328423270E-3	1.320063137E-3	1.194106881E-3	1.108857337E-3	1.200711238E-3	1.266461099E-3	1.098922570E-3	8.954099030E-4	8.356344770E-4	8.557891706E-4	8.402456297E-4	6.789420731E-4	5.240619066E-4	6.606755778E-4	NaN	NaN	NaN	NaN	NaN
1.324349199E-3	1.191582996E-3	1.108257333E-3	1.242600847E-3	1.440706197E-3	1.399840228E-3	1.143441652E-3	1.065257704E-3	1.167112147E-3	1.176373800E-3	1.087793964E-3	9.738358203E-4	1.005727798E-3	1.197660458E-3	1.248807879E-3	1.171081676E-3	1.133543905E-3	1.127012656E-3	1.190472161E-3	1.255323761E-3	1.203505206E-3	1.135908416E-3	1.114786137E-3	1.144041191E-3	1.300055999E-3	1.460682601E-3	1.477669110E-3	1.411245437E-3	1.338232309E-3	1.331555075E-3	1.390945632E-3	1.385736279E-3	1.313998713E-3	1.282650046E-3	1.172846649E-3	9.333616472E-4	8.896912914E-4	1.127634197E-3	1.286680927E-3	1.234649448E-3	1.150113880E-3	1.120239962E-3	1.218827441E-3	1.460630796E-3	1.566000865E-3	1.382719725E-3	1.122617279E-3	8.861022652E-4	7.138695219E-4	6.864744355E-4	6.672599702E-4	6.394369993E-4	7.916995091E-4	NaN	NaN	NaN	NaN	NaN
8.998441044E-4	9.391256608E-4	1.063651755E-3	1.294207759E-3	1.396612963E-3	1.277135219E-3	1.046496676E-3	1.059823320E-3	1.290380955E-3	1.314367051E-3	1.173021388E-3	1.136969891E-3	1.226285822E-3	1.321260235E-3	1.292025205E-3	1.195909572E-3	1.223413157E-3	1.372102182E-3	1.432633260E-3	1.333260909E-3	1.248413115E-3	1.248142798E-3	1.193041797E-3	1.100219437E-3	1.126082847E-3	1.210706891E-3	1.255103853E-3	1.306362916E-3	1.353340689E-3	1.303449506E-3	1.164580695E-3	1.065001707E-3	1.123118331E-3	1.340028946E-3	1.446748385E-3	1.242749044E-3	1.066892990E-3	1.168316114E-3	1.217979006E-3	1.059262548E-3	9.195585153E-4	9.238967323E-4	1.142232562E-3	1.504032640E-3	1.665884396E-3	1.547869877E-3	1.390623860E-3	1.182308653E-3	9.108080412E-4	7.963085081E-4	8.723919746E-4	1.046038233E-3	1.230001566E-3	NaN	NaN	NaN	NaN	NaN
6.393928779E-4	8.102798602E-4	1.146869035E-3	1.467765891E-3	1.453898149E-3	1.241493504E-3	1.057128306E-3	1.082839561E-3	1.251397189E-3	1.206158777E-3	1.022198820E-3	1.059536589E-3	1.259503304E-3	1.322512981E-3	1.179647865E-3	1.036000554E-3	1.161077409E-3	1.448949566E-3	1.451762742E-3	1.180759165E-3	1.093558734E-3	1.215256285E-3	1.214175601E-3	1.106416108E-3	1.086266129E-3	1.117602107E-3	1.144199865E-3	1.193535863E-3	1.239129575E-3	1.197084668E-3	1.048327656E-3	8.988053887E-4	9.025069303E-4	1.137526589E-3	1.362901879E-3	1.298093819E-3	1.134740771E-3	1.094738138E-3	1.043356373E-3	9.255983750E-4	8.253793349E-4	8.325964445E-4	1.094733598E-3	1.478754333E-3	1.616965747E-3	1.545400941E-3	1.538142445E-3	1.485168119E-3	1.258427510E-3	1.076897490E-3	1.130447607E-3	1.386585063E-3	NaN	NaN	NaN	NaN	NaN	NaN
7.826829678E-4	9.259852814E-4	1.192510128E-3	1.433990081E-3	1.439683605E-3	1.332219690E-3	1.253780792E-3	1.189814880E-3	1.099735848E-3	9.606670938E-4	8.793523884E-4	1.004414982E-3	1.216781093E-3	1.196098863E-3	9.415643290E-4	8.394794422E-4	1.121095615E-3	1.435144921E-3	1.335014589E-3	1.032032305E-3	9.900802979E-4	1.152008423E-3	1.218289253E-3	1.194740995E-3	1.159755862E-3	1.128434786E-3	1.193406642E-3	1.274631359E-3	1.219944214E-3	1.131201163E-3	1.108422293E-3	1.022408018E-3	8.626064518E-4	8.561121649E-4	9.831804782E-4	1.046714024E-3	1.036676695E-3	9.730624151E-4	9.028572240E-4	9.120440227E-4	9.178957553E-4	9.363628924E-4	1.160828164E-3	1.438512001E-3	1.438627020E-3	1.308144070E-3	1.353792264E-3	1.444323570E-3	1.384423929E-3	1.285301056E-3	1.348621096E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.110259444E-3	1.104947529E-3	1.133911312E-3	1.196664292E-3	1.296076109E-3	1.394309103E-3	1.403792878E-3	1.197530422E-3	8.522728458E-4	7.189744501E-4	8.947020397E-4	1.150538912E-3	1.299177296E-3	1.168143004E-3	8.690122631E-4	8.758302429E-4	1.255886164E-3	1.442722743E-3	1.215147204E-3	9.639298078E-4	8.903108537E-4	8.951874916E-4	9.629147826E-4	1.085220021E-3	1.083199168E-3	9.823058499E-4	1.101630740E-3	1.374281128E-3	1.415682258E-3	1.278399606E-3	1.264962950E-3	1.234287978E-3	9.958487935E-4	8.312843856E-4	9.043312748E-4	1.059337636E-3	1.144692884E-3	1.088184188E-3	1.017878298E-3	1.044836827E-3	1.068110578E-3	1.099929330E-3	1.257417025E-3	1.378543559E-3	1.234880998E-3	1.040076953E-3	1.087044249E-3	1.248039422E-3	1.332614454E-3	1.378540532E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	1.117042615E-3	9.488186333E-4	8.902038098E-4	1.071243896E-3	1.341137337E-3	1.404011738E-3	1.123649650E-3	7.176937070E-4	6.495285779E-4	9.646634571E-4	1.310306252E-3	1.496154699E-3	1.408696407E-3	1.149385702E-3	1.160791959E-3	1.450844225E-3	1.459051506E-3	1.144353999E-3	9.020246798E-4	7.258931291E-4	5.650590174E-4	6.029274664E-4	8.290380938E-4	9.538815357E-4	8.864803822E-4	9.446967160E-4	1.300704549E-3	1.570057124E-3	1.468982780E-3	1.343705459E-3	1.324269921E-3	1.173103927E-3	1.081114402E-3	1.198324258E-3	1.308557927E-3	1.334445318E-3	1.329047722E-3	1.311165397E-3	1.242264174E-3	1.150792697E-3	1.168140210E-3	1.310541993E-3	1.380553935E-3	1.202830463E-3	9.983360069E-4	1.034849905E-3	1.167653594E-3	1.239813049E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	7.689203485E-4	9.377063834E-4	1.268246444E-3	1.384412637E-3	1.169912983E-3	8.833740721E-4	8.210394299E-4	9.811742930E-4	1.232728362E-3	1.503771055E-3	1.595450332E-3	1.421949128E-3	1.327936305E-3	1.451212214E-3	1.418718137E-3	1.177359140E-3	9.561761981E-4	7.467047544E-4	5.757161416E-4	5.467543961E-4	6.716357893E-4	8.488890599E-4	9.019928984E-4	8.969601477E-4	1.165482448E-3	1.534484793E-3	1.467322698E-3	1.215298893E-3	1.205641893E-3	1.257936005E-3	1.352084219E-3	1.462629414E-3	1.373877400E-3	1.273756614E-3	1.357067376E-3	1.440894324E-3	1.365927048E-3	1.249730354E-3	1.253793715E-3	1.381494920E-3	1.465170877E-3	1.296521397E-3	1.073339488E-3	1.100474386E-3	1.194337266E-3	1.170805772E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	1.008530613E-3	1.224198495E-3	1.316513750E-3	1.187095419E-3	1.018597395E-3	9.160185000E-4	8.433997282E-4	8.861619863E-4	1.151982578E-3	1.420180779E-3	1.386600430E-3	1.233145595E-3	1.219467842E-3	1.209913054E-3	1.156262937E-3	1.103093266E-3	9.999906179E-4	8.644782938E-4	7.170242025E-4	6.624087691E-4	7.882537320E-4	9.133084677E-4	9.170247940E-4	1.068631071E-3	1.383989933E-3	1.380804926E-3	1.131239813E-3	1.089870930E-3	1.213110867E-3	1.380998641E-3	1.454692450E-3	1.302956254E-3	1.213161158E-3	1.324406359E-3	1.412874437E-3	1.410452416E-3	1.399941160E-3	1.398221706E-3	1.452646335E-3	1.519385143E-3	1.361823641E-3	1.124053611E-3	1.147286268E-3	1.248194603E-3	1.199936378E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	1.242031460E-3	1.263907645E-3	1.131087192E-3	9.323945851E-4	7.794977282E-4	6.340310210E-4	5.662202602E-4	7.999804220E-4	1.213518204E-3	1.362575218E-3	1.216113800E-3	1.046015997E-3	9.392638458E-4	9.811215568E-4	1.131232013E-3	1.160633517E-3	9.998654714E-4	7.997546345E-4	7.905718521E-4	9.658107301E-4	1.079755020E-3	1.022647601E-3	9.895854164E-4	1.155542792E-3	1.297137467E-3	1.236207434E-3	1.136653242E-3	1.114449929E-3	1.175688347E-3	1.234088908E-3	1.237310702E-3	1.279935823E-3	1.338346396E-3	1.358169015E-3	1.395771396E-3	1.429642900E-3	1.378900255E-3	1.329621999E-3	1.360520488E-3	1.282723271E-3	1.108702854E-3	1.107277232E-3	1.215779921E-3	1.262009609E-3	1.255821902E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1.398262684E-3	1.260040561E-3	9.241530788E-4	6.736345240E-4	5.529434420E-4	5.198956351E-4	7.707140758E-4	1.264672494E-3	1.540440600E-3	1.414075261E-3	1.139795757E-3	9.275377961E-4	9.099238669E-4	1.072218292E-3	1.133919926E-3	9.677787311E-4	8.489853935E-4	1.018641051E-3	1.284313388E-3	1.369989477E-3	1.232880284E-3	1.007249928E-3	9.485319024E-4	1.097544446E-3	1.195078366E-3	1.132895006E-3	1.069370075E-3	1.084093354E-3	1.109504490E-3	1.160245389E-3	1.195570105E-3	1.163535286E-3	1.197044738E-3	1.295130583E-3	1.314160530E-3	1.216326607E-3	1.070377184E-3	1.015168848E-3	1.037025242E-3	1.020274009E-3	1.040620031E-3	1.162178582E-3	1.303508645E-3	1.377411536E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
