1.170250354E-3	1.181847299E-3	1.067611040E-3	1.003811252E-3	9.351153858E-4	9.631070425E-4	1.093247440E-3	1.138498075E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.659421832E-3	1.477986691E-3	1.341553638E-3	1.030083746E-3	6.532948464E-4	5.330991698E-4	8.002872346E-4	1.213781652E-3	1.460320782E-3	NaN	NaN	NaN	NaN	1.349297003E-3
1.039198251E-3	1.037063659E-3	9.538472514E-4	9.564574575E-4	9.452690720E-4	8.945732261E-4	9.262504755E-4	1.046369318E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.446930924E-3	1.308522071E-3	1.036951668E-3	7.420209586E-4	6.555350847E-4	8.735395968E-4	1.218494377E-3	1.391104306E-3	1.456864877E-3	NaN	NaN	1.469928538E-3	1.220746082E-3
9.031676454E-4	9.543686756E-4	9.382736753E-4	9.402945288E-4	9.386328165E-4	8.785440004E-4	8.959051920E-4	1.132129808E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.374327927E-3	1.310448977E-3	1.110763056E-3	9.547811351E-4	9.643586236E-4	1.087978366E-3	1.212139847E-3	1.167702605E-3	1.176961698E-3	1.522226841E-3	1.732857665E-3	1.420600689E-3	1.053116284E-3
8.019076777E-4	9.425548487E-4	9.896901902E-4	9.474731050E-4	9.732559556E-4	9.763665148E-4	9.753453196E-4	1.202350250E-3	1.604954479E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.330862055E-3	1.182641950E-3	1.083248178E-3	1.143693109E-3	1.221676241E-3	1.261006342E-3	1.150693395E-3	1.092285616E-3	1.378361834E-3	1.553630922E-3	1.240296406E-3	9.364416474E-4
7.966526900E-4	9.474674007E-4	9.894445539E-4	9.082951583E-4	9.865852771E-4	1.091768965E-3	1.098675071E-3	1.195048681E-3	1.477301004E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.216986100E-3	1.124430215E-3	1.239919337E-3	1.372611150E-3	1.428880030E-3	1.346378471E-3	1.230802969E-3	1.303177676E-3	1.334121800E-3	1.076596789E-3	8.864733973E-4
9.098619921E-4	9.245158872E-4	8.548035985E-4	7.226706366E-4	8.162601152E-4	1.012454508E-3	1.105410513E-3	1.103933668E-3	1.196039026E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.183597022E-3	1.347055892E-3	1.540894038E-3	1.532586291E-3	1.352592604E-3	1.167375129E-3	1.107449876E-3	1.143410453E-3	1.096461667E-3	9.996858425E-4
1.009055530E-3	9.464436444E-4	8.326278185E-4	7.011637790E-4	7.754103281E-4	9.408833575E-4	1.038263203E-3	1.023430144E-3	1.067550038E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.414425555E-3	1.680065063E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.373321400E-3	1.529852161E-3	1.476846053E-3	1.214029966E-3	9.850158822E-4	8.702517371E-4	9.774365462E-4	1.183028449E-3	1.166529488E-3
9.650881402E-4	1.013820875E-3	1.018251874E-3	9.711376042E-4	1.070166589E-3	1.156508341E-3	1.161680906E-3	1.145243179E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.099436777E-3	1.317593502E-3	1.597873168E-3	1.662872150E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.435600920E-3	1.441493281E-3	1.205964363E-3	9.991663974E-4	8.778727497E-4	9.525754140E-4	1.234817668E-3	1.306144404E-3
9.658495546E-4	1.100530382E-3	1.210094313E-3	1.211249502E-3	1.331977546E-3	1.395934261E-3	1.375741209E-3	1.375787775E-3	NaN	NaN	NaN	NaN	NaN	1.372872270E-3	1.164288726E-3	1.000147196E-3	1.067407429E-3	1.312891953E-3	1.513867173E-3	1.530945883E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.256039832E-3	1.411655336E-3	1.489078277E-3	1.262788195E-3	1.026666840E-3	9.207070107E-4	9.607604006E-4	1.238846104E-3	1.464969246E-3
1.094831736E-3	1.148185227E-3	1.249904046E-3	1.246708445E-3	1.344534103E-3	1.393020037E-3	1.390833291E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.444926718E-3	1.205034321E-3	9.217049810E-4	8.635249105E-4	1.059950679E-3	1.315539004E-3	1.428862917E-3	1.446054201E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.200665720E-3	1.358658425E-3	1.520742779E-3	1.321212971E-3	9.760359535E-4	8.292004350E-4	9.144637152E-4	1.238795929E-3	1.585192978E-3
1.171604265E-3	1.086159842E-3	1.123984111E-3	1.171946409E-3	1.301361830E-3	1.322768047E-3	1.250331872E-3	NaN	NaN	NaN	NaN	NaN	1.508452930E-3	1.427443116E-3	1.167767681E-3	8.055862854E-4	6.631586584E-4	8.406662964E-4	1.128278906E-3	1.282557962E-3	1.355291577E-3	1.518912031E-3	NaN	NaN	NaN	NaN	1.131167985E-3	1.156719285E-3	1.256070565E-3	1.453223405E-3	1.331594889E-3	9.963912889E-4	8.627845091E-4	1.033299137E-3	NaN	NaN
1.069229329E-3	9.244204848E-4	9.420502465E-4	1.138347201E-3	1.362029812E-3	1.336393179E-3	1.124244998E-3	NaN	NaN	NaN	NaN	NaN	1.321908436E-3	1.225115033E-3	9.608906112E-4	5.599261494E-4	4.272354417E-4	6.983497879E-4	1.036269125E-3	1.154218451E-3	1.219422440E-3	1.373643987E-3	1.402669586E-3	NaN	NaN	NaN	1.218481339E-3	1.183215063E-3	1.128689852E-3	1.184019609E-3	1.137346495E-3	1.018565847E-3	1.020700554E-3	NaN	NaN	NaN
7.636600640E-4	6.520337774E-4	7.735291729E-4	1.187380869E-3	1.508996356E-3	1.417167718E-3	1.138570835E-3	NaN	NaN	NaN	NaN	NaN	1.266493695E-3	1.143938745E-3	8.201762685E-4	4.107593850E-4	3.547857632E-4	6.594552542E-4	8.893160266E-4	8.682215703E-4	9.350036853E-4	1.185994246E-3	1.296016388E-3	1.353334868E-3	NaN	1.356330467E-3	1.317061484E-3	1.201135805E-3	9.588832618E-4	8.490032051E-4	9.268835420E-4	1.053004176E-3	1.161968336E-3	NaN	NaN	NaN
4.652900680E-4	3.672634193E-4	6.039611180E-4	1.186290523E-3	1.596728805E-3	1.471363124E-3	1.214507502E-3	NaN	NaN	NaN	NaN	NaN	1.419779030E-3	1.241819467E-3	8.611790254E-4	5.218149163E-4	5.570556968E-4	7.702789153E-4	8.255227003E-4	7.372585824E-4	8.095464436E-4	1.129208715E-3	1.403809525E-3	1.541400095E-3	1.518385368E-3	1.355396584E-3	1.288044266E-3	1.202327898E-3	9.291185997E-4	8.090938791E-4	1.021936419E-3	1.239579055E-3	1.358391484E-3	NaN	NaN	NaN
3.837456461E-4	2.097246906E-4	4.003283975E-4	9.840482380E-4	1.476045232E-3	1.438721200E-3	1.253513037E-3	NaN	NaN	NaN	NaN	NaN	1.278117998E-3	1.095792861E-3	8.345713140E-4	6.698502111E-4	7.919855416E-4	9.562087944E-4	9.961385513E-4	9.735853528E-4	9.568964597E-4	1.092494116E-3	1.380853821E-3	1.582665020E-3	1.493087504E-3	1.254238188E-3	1.184480498E-3	1.211136696E-3	1.071727253E-3	9.954476263E-4	1.180241234E-3	1.328239683E-3	1.424611663E-3	NaN	NaN	NaN
3.591612040E-4	1.367526711E-4	2.576766710E-4	7.834810531E-4	1.345667639E-3	1.491598785E-3	1.393217244E-3	NaN	NaN	NaN	NaN	NaN	NaN	8.908066084E-4	8.620565641E-4	8.584174793E-4	9.871053044E-4	1.105458010E-3	1.147112460E-3	1.139810658E-3	9.970600950E-4	8.774418384E-4	1.063730801E-3	1.401016954E-3	1.487162896E-3	1.300559496E-3	1.162500004E-3	1.201217179E-3	1.184641966E-3	1.089685014E-3	1.071007573E-3	1.077133813E-3	1.174360863E-3	NaN	NaN	NaN
1.732104283E-4	NaN	1.717387495E-4	7.377376314E-4	1.360780676E-3	1.605929458E-3	1.495507895E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.129130134E-3	1.158569707E-3	1.192748430E-3	1.257923432E-3	1.217146521E-3	1.105050324E-3	1.041142386E-3	9.356270311E-4	7.965723053E-4	9.345454746E-4	1.388583682E-3	NaN	NaN	1.255654730E-3	1.186571782E-3	1.215828699E-3	1.138290041E-3	9.762376430E-4	8.979504346E-4	1.018963172E-3	1.180107938E-3	NaN	NaN
