4.078504571E-4	5.680021713E-4	5.807656562E-4	4.783712793E-4	5.318486365E-4	6.566147204E-4	6.119362661E-4	5.559994606E-4	5.829576403E-4	6.274180487E-4	7.564804400E-4	9.291686001E-4	9.577454766E-4	7.060749340E-4	3.477632126E-4	3.530302201E-4	6.099762977E-4	5.441262037E-4	3.014848626E-4	2.775547619E-4	3.348576720E-4	3.661364608E-4	4.588871379E-4	NaN	NaN	NaN	NaN	NaN	9.730958118E-5	2.980122808E-4	5.523799337E-4
4.264024319E-4	5.293149734E-4	5.756184109E-4	5.225600908E-4	5.351588479E-4	5.938358954E-4	5.954200751E-4	6.466616178E-4	7.609526510E-4	8.820664370E-4	9.653843590E-4	9.575035074E-4	8.981161518E-4	7.877191529E-4	6.505302154E-4	6.346239243E-4	5.973723019E-4	3.072332474E-4	5.843073450E-5	1.165626236E-4	2.354987228E-4	NaN	NaN	NaN	NaN	NaN	NaN	1.779038721E-4	1.691741491E-4	3.584333172E-4	6.396374083E-4
4.910269054E-4	5.322209909E-4	6.386581226E-4	6.785393925E-4	6.565084914E-4	6.063454202E-4	5.771534052E-4	6.653547171E-4	8.416305063E-4	1.045935904E-3	1.163072069E-3	1.084167394E-3	8.754075388E-4	7.021944039E-4	6.987195811E-4	7.472312427E-4	5.221018218E-4	8.150286158E-5	NaN	3.646502591E-5	1.446942624E-4	1.585259015E-4	NaN	NaN	NaN	NaN	NaN	2.507242316E-4	1.746744674E-4	2.788634156E-4	5.073361681E-4
6.204635720E-4	6.121193874E-4	7.597309886E-4	8.540708805E-4	8.284907672E-4	7.451020065E-4	6.483058678E-4	6.415411481E-4	7.632340421E-4	9.320827085E-4	1.040845294E-3	1.017860486E-3	8.222971228E-4	5.959328846E-4	5.840088124E-4	6.740904064E-4	5.016300129E-4	1.440660126E-4	5.572124064E-5	2.157120907E-4	2.647940419E-4	2.376322082E-4	3.146431118E-4	4.123121034E-4	4.526038247E-4	4.437449388E-4	3.634738387E-4	2.473565110E-4	1.906770485E-4	2.533181105E-4	4.166364670E-4
8.595291874E-4	7.686391473E-4	8.063287823E-4	8.374087629E-4	8.377182530E-4	8.444755222E-4	7.812748081E-4	7.019126788E-4	7.094027824E-4	7.322244928E-4	7.770273951E-4	8.835883928E-4	8.452736656E-4	6.242858944E-4	5.087944446E-4	5.955211236E-4	6.205057725E-4	4.489503335E-4	3.628147242E-4	4.119241785E-4	3.441344597E-4	2.404315310E-4	2.789346036E-4	3.829164198E-4	4.524771357E-4	4.318698484E-4	3.284102422E-4	2.346628025E-4	2.062259300E-4	2.780760988E-4	4.098264617E-4
1.090208068E-3	9.595354786E-4	8.541223942E-4	7.904110244E-4	7.867430686E-4	8.236017893E-4	7.929839776E-4	6.929177325E-4	6.025994080E-4	5.171159864E-4	5.997594562E-4	8.948348695E-4	9.687079000E-4	6.830766215E-4	4.604138667E-4	5.469140597E-4	6.906418130E-4	6.035672850E-4	4.634893558E-4	4.043746158E-4	2.747943799E-4	1.525757980E-4	1.966517593E-4	3.667434503E-4	5.091957282E-4	4.799503076E-4	3.459793516E-4	2.222924231E-4	1.324925397E-4	1.646541059E-4	2.918899118E-4
1.088889432E-3	1.000414253E-3	8.703962667E-4	8.135159733E-4	8.486238075E-4	8.643508190E-4	7.916915347E-4	6.444701576E-4	4.648313043E-4	3.060681338E-4	4.310205404E-4	8.386588888E-4	9.608994587E-4	6.622885703E-4	4.463009245E-4	5.026211729E-4	5.826261477E-4	5.270291003E-4	4.750228836E-4	4.560844973E-4	3.518181911E-4	2.707932726E-4	3.186199174E-4	4.650003684E-4	5.839815130E-4	5.216498394E-4	3.900425218E-4	2.749757550E-4	1.336059504E-4	9.255098848E-5	1.889196865E-4
8.992480580E-4	9.073224501E-4	8.042521658E-4	7.770885131E-4	9.157985332E-4	1.020650379E-3	9.395868983E-4	7.332811365E-4	5.041051772E-4	2.818971989E-4	3.020161821E-4	6.354599027E-4	8.158055716E-4	6.791994674E-4	5.750347045E-4	5.513740471E-4	4.950162838E-4	4.932047450E-4	6.065334892E-4	6.723268307E-4	5.748958210E-4	4.877109604E-4	4.802851472E-4	5.212267861E-4	5.837958888E-4	5.356192123E-4	4.282770969E-4	3.112434642E-4	1.721851877E-4	1.665300806E-4	3.061860334E-4
7.024990045E-4	8.229778032E-4	7.797834114E-4	7.410187973E-4	9.101968026E-4	1.113918377E-3	1.040119794E-3	7.842986379E-4	5.889594322E-4	4.056761682E-4	3.613573790E-4	6.259414949E-4	8.696553414E-4	8.622139576E-4	7.998526562E-4	7.107993588E-4	5.910322652E-4	5.720012123E-4	6.564512150E-4	6.918224972E-4	5.909462343E-4	5.043407436E-4	4.875170416E-4	5.153879174E-4	5.793158780E-4	5.541698192E-4	4.366650828E-4	2.473522036E-4	9.011060320E-5	1.856781601E-4	4.265556636E-4
5.429427838E-4	7.051441935E-4	7.982061361E-4	7.866409142E-4	8.706662920E-4	1.052219654E-3	9.938133880E-4	7.829225506E-4	7.083157543E-4	6.540272152E-4	6.763253477E-4	9.397065151E-4	1.147673698E-3	1.080065733E-3	9.385711746E-4	8.358291816E-4	7.518571219E-4	6.735696807E-4	5.939035327E-4	5.094537046E-4	3.980713955E-4	3.451830416E-4	4.207440652E-4	5.877083167E-4	6.646645488E-4	5.326133105E-4	3.474260739E-4	1.466146496E-4	3.108168676E-5	1.967177232E-4	4.348906805E-4
5.389217986E-4	6.930620875E-4	8.943505818E-4	9.147025994E-4	8.772528963E-4	9.580391925E-4	9.650877910E-4	9.511560202E-4	1.049963757E-3	1.078120898E-3	1.096213819E-3	1.242167200E-3	1.294863294E-3	1.106471987E-3	8.774363087E-4	8.147362387E-4	8.570838836E-4	8.257881855E-4	6.815320812E-4	4.915125901E-4	3.174559970E-4	2.446422877E-4	3.742764529E-4	6.519733579E-4	6.859333953E-4	3.734115744E-4	1.197521051E-4	1.217984754E-5	2.798857349E-5	2.410467278E-4	4.425209481E-4
