9.508822113E-4	7.890095585E-4	5.873388727E-4	5.293076392E-4	5.185969640E-4	4.952756572E-4	5.064358120E-4	5.059246905E-4	4.916352336E-4	5.372957094E-4	5.785233807E-4	5.154949031E-4	4.879531334E-4	5.997204571E-4	7.302950253E-4	8.223254699E-4	8.269334212E-4	7.307871128E-4	6.301379763E-4	5.970459897E-4	6.541135954E-4	7.204769645E-4	7.181593101E-4	6.712406757E-4	5.842839601E-4	4.618029925E-4	3.413049562E-4	2.313387376E-4	1.410718396E-4	9.955943096E-5	8.355742466E-5	4.675559921E-6	NaN
9.414590895E-4	7.680439157E-4	6.318623782E-4	6.453527021E-4	6.513532135E-4	5.742026260E-4	5.175505066E-4	4.925424582E-4	4.900851054E-4	5.084220320E-4	4.680847051E-4	3.332719207E-4	2.411775058E-4	3.279481025E-4	5.739238113E-4	8.552992949E-4	9.783860296E-4	9.488426731E-4	8.910882170E-4	8.394255419E-4	8.278940804E-4	7.937621558E-4	6.695835618E-4	5.321358331E-4	4.710449721E-4	4.537632049E-4	3.845843603E-4	2.248169621E-4	2.155044604E-5	NaN	NaN	NaN	6.347908493E-5
8.639447624E-4	6.509936647E-4	5.080993287E-4	5.540642305E-4	6.114962744E-4	5.696601584E-4	5.064703873E-4	4.836618900E-4	4.996047937E-4	4.881973146E-4	4.363290209E-4	3.470987431E-4	2.314113226E-4	2.273764840E-4	4.359481682E-4	7.011636626E-4	7.672230131E-4	7.692266372E-4	8.959296392E-4	1.001401339E-3	1.019573538E-3	9.713651962E-4	8.085646550E-4	5.817392375E-4	4.735530820E-4	4.983966937E-4	4.496478650E-4	2.304769150E-4	NaN	NaN	NaN	NaN	NaN
6.976749864E-4	5.653549451E-4	4.734918475E-4	5.202215398E-4	6.188039551E-4	6.839702255E-4	6.526971702E-4	5.687777302E-4	5.210214294E-4	4.799794697E-4	5.120416754E-4	5.811079754E-4	5.076805828E-4	3.937895235E-4	4.309775832E-4	5.153452512E-4	4.416923039E-4	4.362927575E-4	7.128805737E-4	9.705222328E-4	1.023430610E-3	1.011757529E-3	9.462298476E-4	7.242451538E-4	4.917042097E-4	4.208977334E-4	3.578835749E-4	1.197937090E-4	NaN	NaN	NaN	NaN	2.242350311E-4
5.577552365E-4	5.862057442E-4	6.554715219E-4	7.102523814E-4	7.611070760E-4	8.121026913E-4	7.589637535E-4	6.438793498E-4	5.882168189E-4	5.793370074E-4	6.893905811E-4	8.097892860E-4	7.133430336E-4	5.548356567E-4	5.095824017E-4	4.467341932E-4	2.790414146E-4	3.012796515E-4	6.599340122E-4	9.425117169E-4	9.012457449E-4	8.364452515E-4	8.938612300E-4	7.859803736E-4	4.778986331E-4	2.921100531E-4	2.686124353E-4	1.029460327E-4	NaN	NaN	NaN	NaN	8.967387839E-5
6.742579280E-4	7.485784008E-4	8.428349975E-4	8.178445860E-4	7.824550848E-4	7.704632008E-4	7.156459615E-4	6.621557404E-4	6.437154370E-4	6.504631019E-4	7.635882939E-4	8.189384826E-4	6.510754465E-4	5.256259465E-4	5.305043305E-4	4.100929946E-4	1.856101590E-4	2.375679323E-4	6.303429836E-4	8.806953556E-4	7.270200877E-4	5.878569791E-4	7.322063902E-4	7.901401841E-4	5.738845211E-4	4.143530387E-4	4.841835762E-4	4.250940401E-4	1.226338354E-4	1.548012187E-5	1.470183925E-4	2.012501063E-4	1.462265791E-4
9.508549701E-4	9.970675455E-4	9.650378488E-4	7.883316139E-4	6.835563690E-4	6.896324921E-4	7.539042272E-4	8.347161347E-4	8.082089480E-4	6.868165801E-4	6.606656243E-4	6.410584901E-4	5.001997342E-4	4.495463509E-4	5.025707651E-4	4.026849347E-4	1.999324886E-4	2.394864423E-4	5.663095508E-4	7.798000006E-4	6.661965745E-4	5.906684673E-4	7.677496760E-4	8.718529134E-4	7.675969391E-4	6.988550886E-4	8.021713002E-4	8.173182141E-4	5.651123938E-4	3.946819343E-4	4.873326980E-4	5.579395220E-4	4.726832849E-4
1.099165762E-3	1.155472826E-3	1.076568034E-3	8.483706624E-4	6.741532707E-4	6.557248416E-4	8.022248512E-4	1.005322789E-3	1.024644240E-3	8.126797038E-4	6.054109544E-4	5.013971822E-4	4.350384115E-4	4.173578927E-4	4.439985787E-4	4.471554421E-4	4.090020375E-4	4.518878122E-4	6.299171364E-4	7.673737127E-4	7.726384792E-4	8.262238698E-4	9.390265332E-4	9.181260248E-4	8.329789853E-4	8.105259039E-4	8.568717167E-4	9.278689977E-4	8.810092113E-4	7.600037497E-4	7.584540290E-4	7.730852230E-4	6.076661521E-4
1.042389660E-3	1.098848181E-3	1.049441053E-3	8.583187591E-4	6.574113504E-4	6.154403673E-4	7.603323902E-4	9.511931567E-4	9.906508494E-4	8.143415907E-4	5.765710375E-4	4.458319454E-4	4.133250623E-4	3.670009610E-4	3.465354966E-4	4.584282869E-4	5.986879114E-4	6.802578573E-4	7.434286526E-4	7.888554828E-4	8.535742527E-4	9.702833486E-4	9.740380920E-4	8.215256385E-4	7.584397681E-4	7.778395666E-4	7.398608141E-4	7.957073976E-4	9.124504868E-4	8.612984675E-4	7.635082584E-4	6.882682210E-4	4.469352716E-4
9.541875916E-4	9.827774484E-4	9.424372693E-4	7.573765470E-4	5.652725813E-4	5.767078837E-4	7.627821178E-4	9.087583167E-4	9.059703443E-4	7.893848233E-4	6.320420071E-4	5.089111510E-4	4.394306452E-4	3.835377283E-4	3.955913417E-4	5.194706027E-4	6.515520508E-4	7.392929983E-4	7.808079827E-4	7.523982204E-4	7.592148031E-4	8.533943328E-4	8.098057006E-4	6.408079062E-4	6.696871133E-4	7.918874035E-4	6.918233121E-4	5.712557468E-4	6.486549973E-4	7.096662885E-4	6.885706680E-4	6.337661180E-4	4.498743510E-4
7.917864132E-4	8.503335994E-4	8.854338666E-4	7.362342440E-4	5.343304365E-4	5.209191586E-4	7.056550239E-4	8.547290927E-4	8.516778471E-4	7.966285921E-4	7.261651335E-4	5.899601965E-4	4.611494078E-4	4.966207780E-4	6.742270198E-4	7.606216823E-4	7.173531922E-4	7.194448262E-4	7.420715410E-4	6.367985625E-4	5.282612983E-4	5.911062472E-4	6.035386468E-4	5.097679095E-4	6.379421684E-4	8.663121844E-4	7.318416028E-4	3.787775640E-4	3.105741052E-4	5.166094634E-4	6.799203111E-4	6.836176617E-4	6.027616328E-4
5.113358493E-4	6.340840482E-4	7.873635623E-4	7.196718943E-4	5.284768413E-4	4.287858610E-4	4.919982166E-4	5.994747626E-4	6.283491384E-4	6.359068211E-4	6.399195408E-4	5.319919437E-4	4.107439891E-4	5.578931887E-4	8.883068222E-4	9.664109093E-4	7.881127531E-4	6.727331784E-4	6.334518548E-4	5.262352643E-4	4.407494853E-4	5.466052680E-4	6.418016856E-4	6.084323977E-4	7.238350809E-4	9.103987832E-4	7.422508206E-4	2.983154554E-4	1.152840996E-4	3.442023881E-4	5.996857653E-4	6.274887710E-4	5.872548209E-4
4.638858954E-4	5.806751433E-4	7.187519222E-4	6.430316134E-4	5.040771211E-4	4.090247385E-4	3.428252530E-4	3.719211672E-4	4.578361113E-4	5.020239041E-4	4.836143635E-4	3.756810911E-4	2.826794225E-4	4.505554680E-4	7.963151438E-4	9.075885173E-4	7.721668226E-4	6.606294191E-4	6.374595687E-4	6.688489229E-4	7.288134657E-4	8.449666202E-4	9.066672646E-4	8.408431313E-4	8.471334586E-4	8.988357731E-4	7.360756863E-4	3.629809071E-4	9.276081255E-5	1.763046312E-4	4.197517992E-4	5.270532565E-4	5.767767434E-4
6.563739153E-4	7.008591783E-4	7.015891024E-4	5.302802892E-4	4.276623076E-4	4.161120160E-4	3.593171423E-4	3.918054572E-4	5.315518356E-4	5.566594773E-4	4.259741399E-4	2.350527939E-4	1.151905599E-4	2.372048912E-4	5.309416447E-4	6.948210066E-4	7.179219974E-4	7.751572994E-4	9.124503122E-4	1.092649298E-3	1.155152917E-3	1.088067540E-3	9.820336709E-4	8.713603020E-4	8.818907081E-4	9.451523074E-4	8.626812487E-4	6.030001095E-4	2.996881085E-4	2.194030385E-4	3.542377090E-4	5.156943807E-4	7.435742882E-4
6.782576093E-4	6.745096762E-4	6.015945692E-4	4.196784575E-4	3.230889270E-4	3.585638478E-4	4.260853748E-4	5.120833521E-4	5.919801188E-4	5.587093183E-4	4.108556896E-4	2.108673652E-4	8.056923252E-5	1.540175872E-4	3.572253627E-4	5.102932337E-4	6.432194496E-4	8.560272981E-4	1.120502129E-3	1.315828529E-3	1.234433264E-3	9.484573966E-4	7.213177742E-4	6.575962179E-4	8.249863749E-4	1.028800616E-3	9.954036213E-4	7.759961300E-4	5.484534777E-4	4.540638765E-4	4.176065559E-4	4.700857680E-4	8.106017485E-4
4.978478537E-4	5.072251079E-4	4.724526952E-4	4.113849718E-4	3.592488647E-4	3.769446630E-4	4.882319481E-4	5.336157046E-4	4.785833589E-4	4.234666994E-4	3.580546181E-4	2.241920301E-4	1.452546858E-4	2.100860293E-4	3.009320935E-4	3.905084159E-4	5.711823469E-4	8.242847980E-4	1.038514543E-3	1.105489093E-3	9.307156433E-4	6.611183053E-4	5.133288796E-4	5.176124978E-4	7.310743676E-4	9.651056607E-4	8.896107902E-4	6.168438122E-4	4.935359466E-4	5.425814888E-4	4.324821639E-4	3.138896718E-4	6.127144443E-4
4.280212743E-4	4.627769231E-4	4.009744443E-4	3.710688907E-4	3.896767157E-4	4.233288055E-4	4.883695510E-4	4.600073153E-4	3.941956675E-4	4.090217990E-4	3.761214030E-4	2.335050958E-4	1.966406126E-4	2.918906684E-4	3.193028679E-4	3.537320590E-4	5.493921344E-4	8.104454610E-4	9.311361355E-4	8.299409528E-4	6.412035436E-4	5.905844155E-4	6.473774556E-4	6.277700886E-4	6.590322591E-4	7.831103867E-4	7.030229317E-4	4.142832186E-4	3.104817006E-4	4.376180877E-4	3.690310405E-4	2.267158561E-4	4.554520419E-4
4.992503091E-4	5.246869405E-4	3.279939992E-4	1.811981201E-4	2.430529130E-4	3.701232781E-4	4.512411251E-4	4.560270463E-4	5.163726746E-4	6.162914215E-4	5.354171153E-4	3.334429057E-4	3.136955202E-4	4.374579003E-4	4.554902262E-4	4.369390663E-4	5.557439872E-4	7.942402153E-4	9.233601741E-4	7.921027136E-4	6.531419349E-4	7.787460927E-4	9.237601771E-4	7.684922894E-4	5.821635714E-4	6.322214613E-4	6.527593941E-4	4.684615124E-4	3.156653547E-4	3.068246006E-4	2.766423568E-4	3.190642165E-4	5.928857136E-4
5.262542982E-4	5.344738020E-4	3.005226608E-4	1.410487894E-4	2.581979206E-4	4.748342035E-4	6.230641739E-4	7.094933535E-4	8.476531948E-4	9.179802146E-4	7.444368675E-4	5.172235542E-4	5.098819965E-4	6.152501446E-4	6.357014063E-4	6.065682974E-4	6.133464631E-4	7.433243445E-4	9.072432877E-4	9.179106564E-4	8.922075504E-4	1.009825268E-3	1.036421396E-3	7.428554236E-4	5.071231863E-4	6.113662384E-4	7.300280267E-4	6.322349655E-4	4.137204960E-4	2.042304841E-4	1.614710200E-4	3.814079391E-4	7.214010693E-4
5.595765542E-4	5.557637778E-4	4.226926831E-4	3.994701838E-4	5.716169835E-4	7.997789071E-4	9.587006643E-4	1.056863228E-3	1.161406282E-3	1.134269405E-3	9.240405052E-4	7.753718528E-4	8.099880652E-4	8.429661393E-4	7.970867446E-4	7.533284370E-4	7.041455829E-4	7.275067619E-4	8.741781348E-4	1.031848718E-3	1.113408594E-3	1.129533397E-3	1.029987005E-3	7.502516382E-4	5.908394232E-4	7.469359552E-4	8.649053634E-4	7.348146755E-4	4.854069848E-4	2.616237034E-4	2.437183866E-4	4.494333116E-4	6.950302050E-4
6.379693514E-4	5.926621961E-4	5.362159573E-4	6.262012175E-4	8.020516252E-4	9.776341030E-4	1.090754755E-3	1.138267340E-3	1.168352319E-3	1.089691999E-3	9.517192375E-4	9.614294977E-4	1.058196998E-3	9.993230924E-4	8.132469957E-4	6.792969070E-4	6.246832781E-4	6.540711038E-4	7.802808541E-4	1.015224494E-3	1.213752781E-3	1.191192539E-3	1.041113632E-3	8.402232197E-4	7.149507874E-4	8.393611060E-4	9.366081213E-4	7.646799204E-4	5.660798051E-4	5.499717663E-4	6.764433347E-4	7.838696474E-4	7.911506109E-4
6.765273283E-4	6.222979864E-4	5.704163923E-4	6.548314122E-4	7.430370315E-4	8.224516641E-4	9.099887102E-4	9.396056994E-4	9.270271985E-4	8.547570906E-4	7.791711832E-4	8.312583086E-4	8.966018213E-4	7.738059503E-4	5.437613581E-4	3.978642344E-4	4.192507186E-4	5.416976637E-4	6.547350204E-4	9.115344728E-4	1.240534242E-3	1.235733624E-3	9.842347354E-4	7.407731609E-4	6.034668768E-4	7.588724256E-4	9.499375010E-4	8.275241125E-4	6.930778036E-4	8.071938646E-4	9.898939170E-4	1.011275570E-3	8.349331911E-4
6.635630270E-4	6.614844315E-4	6.133821444E-4	6.052406970E-4	5.524865701E-4	5.539922859E-4	6.677297060E-4	7.246693713E-4	7.128238212E-4	6.642551743E-4	5.562411388E-4	4.989569425E-4	4.978751531E-4	4.312785459E-4	3.270659654E-4	2.889194293E-4	4.130461894E-4	6.076525315E-4	7.066318067E-4	9.324653656E-4	1.285466948E-3	1.288088853E-3	9.563883650E-4	6.278442452E-4	4.758427676E-4	6.700119702E-4	9.204203961E-4	8.684038185E-4	7.808056544E-4	8.173031965E-4	8.492753841E-4	8.274039719E-4	6.865593023E-4
6.063730689E-4	6.812842912E-4	6.925523048E-4	6.102793268E-4	4.679602571E-4	4.404988722E-4	5.630085943E-4	6.492509274E-4	6.760409451E-4	6.330533070E-4	4.384855565E-4	2.748477273E-4	3.132853017E-4	4.391814291E-4	5.051500048E-4	5.252739647E-4	6.496039568E-4	8.264163625E-4	9.130426333E-4	1.073353342E-3	1.317980117E-3	1.345722354E-3	1.129057840E-3	8.582302253E-4	6.999073667E-4	7.782676839E-4	8.653891855E-4	7.828883827E-4	7.212156779E-4	6.736111827E-4	6.219155039E-4	6.542638876E-4	6.295373896E-4
4.767709470E-4	6.563016213E-4	7.624014979E-4	6.863123272E-4	5.352363223E-4	4.642627318E-4	5.313899601E-4	6.515057175E-4	7.449267432E-4	7.142397808E-4	4.923756933E-4	2.865883289E-4	3.549804387E-4	6.247034180E-4	7.937387563E-4	7.911297726E-4	8.411246235E-4	9.498040890E-4	9.980637114E-4	1.073488500E-3	1.184341847E-3	1.243464299E-3	1.222476712E-3	1.141175395E-3	1.091306331E-3	1.093289698E-3	1.011465909E-3	8.400659426E-4	6.894099643E-4	5.735296872E-4	5.859552766E-4	6.832001382E-4	6.455311668E-4
3.951131657E-4	6.031699013E-4	7.188688614E-4	6.852992228E-4	6.033003447E-4	5.302666686E-4	5.750324926E-4	6.907091592E-4	7.390778628E-4	7.040518685E-4	5.763001391E-4	4.020607448E-4	3.810802009E-4	5.790300202E-4	7.341756718E-4	7.134871557E-4	7.395828725E-4	8.264136268E-4	8.193734684E-4	8.164223982E-4	8.775769966E-4	9.710585000E-4	1.050457242E-3	1.094586099E-3	1.185095636E-3	1.276928000E-3	1.255085925E-3	1.082899980E-3	7.787465584E-4	5.565083120E-4	6.254788605E-4	7.668405888E-4	7.517831982E-4
5.157798296E-4	6.522265612E-4	6.600830820E-4	6.169690751E-4	6.132920389E-4	6.268471479E-4	7.652726490E-4	8.464223938E-4	6.912507815E-4	5.319461925E-4	4.780756426E-4	4.022233479E-4	3.172414145E-4	3.329497413E-4	3.913317341E-4	3.885448386E-4	4.581180401E-4	5.888121086E-4	5.654337001E-4	5.176428240E-4	5.979051930E-4	7.602606784E-4	8.883249830E-4	9.067597566E-4	9.580199257E-4	1.096992637E-3	1.213164767E-3	1.120131928E-3	7.601426332E-4	5.197491846E-4	6.493244437E-4	8.658372099E-4	1.006984385E-3
5.948081962E-4	6.892409292E-4	5.851805327E-4	4.921535728E-4	5.187361385E-4	6.391888019E-4	9.215241880E-4	1.003391342E-3	6.822461146E-4	3.860677243E-4	3.378666879E-4	3.542479244E-4	2.608628711E-4	NaN	NaN	1.110420417E-4	1.572922192E-4	2.926315938E-4	3.381331626E-4	3.381141869E-4	4.461657663E-4	6.629627314E-4	8.507618331E-4	8.417806239E-4	7.876442978E-4	8.477738593E-4	9.586446104E-4	8.968709153E-4	5.890463945E-4	4.591072793E-4	6.745674182E-4	8.951031487E-4	1.064449083E-3
5.297930911E-4	5.764405942E-4	4.020156921E-4	3.097275621E-4	3.888482752E-4	5.960043636E-4	9.026743937E-4	9.068210493E-4	5.362714874E-4	2.788609418E-4	2.998975688E-4	3.532625851E-4	1.860847842E-4	NaN	NaN	NaN	NaN	NaN	6.944446795E-5	2.089187474E-4	3.819875419E-4	6.247881101E-4	8.425576962E-4	8.823642274E-4	8.585005417E-4	8.808288840E-4	9.180137422E-4	8.261128096E-4	5.564393359E-4	4.968406283E-4	7.166240248E-4	8.193614194E-4	8.406276465E-4
5.203366745E-4	4.816883884E-4	3.019248543E-4	2.495747176E-4	3.799467813E-4	6.226051482E-4	8.216485148E-4	6.886951742E-4	3.585245868E-4	2.072630450E-4	2.461481781E-4	2.484213910E-4	1.431677902E-6	NaN	NaN	NaN	NaN	NaN	NaN	1.175568759E-4	3.525552165E-4	6.430406938E-4	8.703769417E-4	9.571106057E-4	1.024566125E-3	1.108803554E-3	1.153723337E-3	1.055912697E-3	7.935704780E-4	6.986826193E-4	8.099213010E-4	7.860630867E-4	7.011952111E-4
5.008192384E-4	4.607564479E-4	4.107392451E-4	3.838753037E-4	4.713881935E-4	6.776710507E-4	7.885260857E-4	6.468842621E-4	4.175590002E-4	2.538636909E-4	1.659945119E-4	1.185625879E-4	NaN	NaN	NaN	NaN	NaN	NaN	7.198485946E-6	1.054902314E-4	2.955752134E-4	6.095189019E-4	8.693353157E-4	9.833178483E-4	1.078150934E-3	1.204538043E-3	1.284767408E-3	1.224725042E-3	1.021850971E-3	8.672680706E-4	7.934475434E-4	6.940871244E-4	6.685150438E-4
5.465570139E-4	5.470532342E-4	6.467298372E-4	6.543063791E-4	6.942045293E-4	8.093233337E-4	8.084999863E-4	6.788713508E-4	4.942021915E-4	2.771310101E-4	1.901989453E-4	2.864929847E-4	3.209782590E-4	1.913768792E-4	8.060456457E-5	2.716915697E-5	2.064340379E-6	1.195152217E-4	2.752422879E-4	2.918734099E-4	3.077993169E-4	4.959393991E-4	7.571532624E-4	9.266713168E-4	1.030588173E-3	1.127153868E-3	1.169474795E-3	1.117108972E-3	9.758943925E-4	7.523791282E-4	4.926169058E-4	4.024685768E-4	5.876726354E-4
7.037499454E-4	6.876173429E-4	7.804036723E-4	8.101239800E-4	8.806163678E-4	9.194734739E-4	7.802303298E-4	6.271530292E-4	4.727471969E-4	3.121345653E-4	4.213999782E-4	7.329865475E-4	8.988678455E-4	8.858811343E-4	7.853785064E-4	5.837022909E-4	3.989849938E-4	4.439141194E-4	6.161390920E-4	6.071900134E-4	4.500026698E-4	4.613033670E-4	7.068116684E-4	9.569213144E-4	1.065601595E-3	1.059426111E-3	9.910216322E-4	9.016877739E-4	7.727942429E-4	5.074014189E-4	1.970666344E-4	2.099288540E-4	5.793782766E-4
7.439751644E-4	7.293674280E-4	7.285629399E-4	7.065474056E-4	7.800859748E-4	8.167164633E-4	7.036117022E-4	6.378262187E-4	5.733852158E-4	5.070539773E-4	7.218807586E-4	1.020775991E-3	1.102397684E-3	1.134919235E-3	1.121124835E-3	9.046856430E-4	6.358424434E-4	5.582298036E-4	6.565286312E-4	6.442163140E-4	4.550888261E-4	4.417161981E-4	7.465734379E-4	1.068361453E-3	1.156383078E-3	1.045589917E-3	8.934527286E-4	7.987263962E-4	6.888249191E-4	4.321522138E-4	1.609791798E-4	2.126262989E-4	5.392680760E-4
7.554022595E-4	7.867332315E-4	7.445083465E-4	6.654562894E-4	6.898199208E-4	7.531578885E-4	7.690513157E-4	7.885239902E-4	7.453478174E-4	7.235267549E-4	9.300370002E-4	1.084411866E-3	1.024872647E-3	1.051665051E-3	1.091240440E-3	9.417955880E-4	6.982654450E-4	5.030735047E-4	4.655656812E-4	4.298938147E-4	2.514545049E-4	2.621165477E-4	6.228833809E-4	9.778636741E-4	1.102867885E-3	1.065524179E-3	9.682990494E-4	8.905232535E-4	7.631561602E-4	4.773461842E-4	1.927158009E-4	1.360074530E-4	2.434768539E-4
8.958844701E-4	9.263240499E-4	8.752287249E-4	8.011092432E-4	8.161942824E-4	8.876565844E-4	9.514653357E-4	9.357967065E-4	8.409233997E-4	8.736694581E-4	1.099872286E-3	1.175060519E-3	1.055786153E-3	1.052398235E-3	1.101737027E-3	1.070845057E-3	8.959179395E-4	5.843880353E-4	4.157068033E-4	3.373011714E-4	1.045694880E-4	3.342832497E-5	3.402085858E-4	6.753414636E-4	8.911314071E-4	1.053750282E-3	1.074900618E-3	9.696617490E-4	7.686638273E-4	4.413194256E-4	1.377647277E-4	NaN	NaN
1.066480996E-3	1.031976892E-3	9.505680646E-4	8.804558311E-4	9.091352113E-4	9.712339379E-4	1.012110733E-3	9.426363395E-4	8.189040236E-4	8.827607380E-4	1.087635639E-3	1.099054934E-3	9.551628609E-4	9.413919761E-4	1.073399326E-3	1.213865587E-3	1.060531009E-3	6.360072293E-4	4.114384647E-4	3.114894498E-4	1.349968079E-5	NaN	5.144793249E-5	3.435345134E-4	6.095540593E-4	8.906337316E-4	9.775733342E-4	8.510357584E-4	6.298258668E-4	3.397895198E-4	5.093443906E-5	NaN	NaN
1.133257407E-3	1.027121907E-3	9.129866958E-4	8.371400181E-4	8.811741718E-4	9.356480441E-4	9.561725310E-4	9.134451393E-4	8.353493758E-4	8.679525927E-4	9.453188395E-4	8.673437405E-4	7.243495784E-4	7.121166564E-4	8.879122324E-4	1.082598581E-3	8.778980118E-4	4.293374659E-4	2.590778167E-4	1.669024641E-4	NaN	NaN	NaN	1.743744942E-4	4.410168622E-4	7.348019863E-4	8.050515316E-4	6.378308753E-4	4.321762535E-4	2.612540557E-4	3.643651871E-5	NaN	NaN
