4.765508347E-4	3.458018473E-4	3.524935746E-4	3.159717016E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.458235005E-4	7.467307150E-4	9.276023484E-4	8.512512431E-4	6.837299443E-4	5.616915296E-4	5.247053923E-4	5.094844964E-4	4.731014196E-4	4.717474221E-4	5.484170397E-4	6.595724262E-4	6.810182822E-4	6.060287706E-4	5.410556914E-4	5.840168451E-4	6.826475728E-4	6.942859618E-4
6.119625759E-4	5.770277348E-4	5.643207114E-4	4.649818293E-4	1.960247318E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.631198535E-4	7.012404967E-4	7.550830487E-4	6.241506198E-4	4.671773349E-4	3.967143421E-4	3.708436852E-4	3.373054205E-4	3.587795945E-4	4.876648891E-4	6.590517587E-4	7.286519394E-4	6.961220643E-4	6.571917911E-4	6.398176774E-4	6.218789495E-4	6.192246219E-4
6.877579726E-4	7.209051400E-4	7.642304408E-4	7.267615874E-4	4.989611916E-4	3.260356025E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.585808005E-4	7.602600963E-4	6.701304810E-4	4.827885423E-4	2.882590634E-4	1.555138442E-4	1.729496726E-4	3.482986649E-4	5.534404772E-4	6.907405332E-4	7.034979644E-4	6.338640233E-4	5.944589502E-4	5.949453916E-4	5.807838170E-4	5.982001312E-4
7.498704363E-4	7.760610315E-4	8.810519357E-4	9.444705211E-4	8.081020205E-4	6.770672044E-4	6.241428200E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.580919191E-4	6.915738923E-4	5.039214739E-4	2.250870166E-4	4.602262925E-5	1.656720124E-4	4.668042238E-4	6.500027375E-4	6.053122925E-4	4.143948609E-4	2.559143759E-4	2.555688261E-4	3.665799741E-4	4.695140233E-4	5.417726352E-4
7.368280785E-4	7.132091559E-4	8.339461056E-4	9.531546966E-4	9.419387206E-4	9.611836285E-4	9.292541072E-4	6.249923608E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.059390340E-4	1.997504733E-4	1.213398136E-4	2.647920628E-4	4.633236385E-4	5.203127512E-4	3.331482876E-4	NaN	NaN	NaN	1.485069224E-4	3.866211046E-4	5.365685793E-4
6.941814790E-4	5.836233613E-4	6.710802554E-4	8.205266204E-4	9.437067201E-4	1.107200165E-3	1.091776649E-3	7.347693318E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.242922346E-4	2.602538152E-4	3.049274092E-4	3.118968161E-4	3.015840484E-4	NaN	NaN	NaN	NaN	NaN	2.911191550E-4	4.997809301E-4
6.545283250E-4	4.482998629E-4	4.558533838E-4	5.993652157E-4	8.053444326E-4	1.013474423E-3	9.787823074E-4	6.467673811E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.469729854E-4	3.144447983E-4	2.872372279E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.959568617E-4
6.063308101E-4	3.775604127E-4	3.068382211E-4	3.802864812E-4	5.717693712E-4	7.443609647E-4	7.120312657E-4	4.689890193E-4	1.981089299E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.750617954E-4	5.138078122E-4	5.333959125E-4	5.385211552E-4	NaN	NaN	NaN	NaN	NaN	NaN	8.869716112E-5
5.833231844E-4	4.261455033E-4	3.406293108E-4	3.567559179E-4	4.899476189E-4	5.806108820E-4	5.557169206E-4	4.108361318E-4	1.895392779E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.810904597E-4	8.737864555E-4	8.469428285E-4	7.612716290E-4	NaN	NaN	NaN	NaN	NaN	NaN	3.919652081E-4
5.755919847E-4	5.510992487E-4	5.208342336E-4	5.276497686E-4	5.814730539E-4	5.784020177E-4	5.887110601E-4	5.659430753E-4	4.065322864E-4	2.893849160E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.915063856E-4	8.750719717E-4	7.093988243E-4	NaN	NaN	NaN	NaN	NaN	1.813058816E-6	4.611316253E-4
5.835616030E-4	6.749774329E-4	7.756807609E-4	8.263735217E-4	7.631714689E-4	6.402822910E-4	6.642414373E-4	7.112204912E-4	5.951371277E-4	4.466075043E-4	2.196034184E-4	NaN	1.076084154E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.698006913E-4	3.349408798E-4	1.163140696E-4	NaN	4.091340088E-5	3.039827861E-4
6.582156057E-4	7.450521807E-4	9.428471676E-4	1.063446514E-3	9.329583845E-4	7.172762416E-4	6.684382097E-4	6.417622208E-4	5.434303894E-4	4.861730849E-4	2.981376310E-4	1.028867337E-5	9.415504610E-5	4.350199015E-4	5.405653501E-4	5.546262837E-4	6.786144804E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.316346799E-4	4.095770710E-4	4.561185197E-4	4.274267121E-4	4.342460597E-4	3.825485765E-4
7.461067871E-4	7.579601952E-4	8.878510562E-4	9.858930716E-4	8.832160383E-4	7.364520570E-4	6.846542819E-4	5.658208393E-4	4.606238799E-4	5.352477310E-4	5.494265934E-4	3.966035729E-4	3.995293810E-4	5.645694910E-4	5.913400091E-4	5.679777823E-4	5.914728972E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.260052472E-4	6.683131214E-4	8.475058712E-4	8.991312352E-4	8.039964014E-4	4.637434904E-4
7.364056655E-4	7.280438440E-4	7.241672720E-4	7.085792022E-4	6.391511415E-4	6.681153318E-4	7.779549924E-4	6.924624904E-4	5.583541351E-4	6.277046050E-4	7.613467169E-4	8.072690689E-4	8.191765519E-4	7.786464994E-4	5.978764966E-4	4.477669427E-4	3.998889006E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.699716228E-4	8.995278622E-4	1.077990164E-3	1.093540923E-3	9.058516589E-4	4.852689162E-4
7.033679285E-4	6.811561179E-4	5.877518561E-4	5.024449783E-4	4.407301894E-4	5.545999738E-4	7.999147638E-4	8.353858138E-4	7.487587282E-4	7.535757031E-4	8.245105273E-4	9.448128985E-4	1.031438005E-3	9.471225785E-4	6.708876463E-4	4.157205403E-4	2.750257263E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.755183472E-4	9.639644995E-4	1.187027898E-3	1.200823579E-3	9.895003168E-4	6.445269682E-4
6.752258050E-4	5.722160568E-4	4.536225169E-4	4.313421377E-4	4.387356748E-4	5.226411740E-4	7.107590791E-4	8.006579010E-4	8.397364290E-4	8.692332776E-4	8.441096288E-4	8.968949551E-4	9.874497773E-4	9.665123653E-4	7.839745376E-4	5.254010903E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.943341144E-4	8.631821838E-4	1.166871632E-3	1.243573730E-3	1.043520751E-3	6.914623082E-4
5.818103091E-4	4.138445947E-4	3.540858161E-4	4.644709406E-4	6.014886894E-4	6.772463676E-4	7.375738933E-4	7.730208454E-4	8.712965064E-4	9.719032096E-4	9.586457163E-4	9.494011174E-4	9.623850347E-4	9.465549956E-4	8.225387428E-4	5.656649009E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.345339210E-4	7.418466266E-4	1.097029424E-3	1.214409596E-3	1.001510886E-3	5.697653978E-4
4.293944512E-4	3.176739847E-4	3.653460008E-4	5.191841628E-4	6.725398125E-4	7.607612060E-4	8.113111835E-4	8.310621488E-4	8.949773619E-4	9.911651723E-4	1.040601986E-3	1.062918454E-3	1.045978046E-3	9.813803481E-4	7.792241522E-4	4.985862761E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.496471618E-4	7.113004685E-4	1.092106104E-3	1.225097105E-3	9.779057000E-4	5.275677540E-4
3.232345043E-4	3.173700825E-4	4.264146264E-4	5.125936586E-4	5.285190418E-4	5.530789495E-4	6.500174641E-4	7.274195668E-4	7.855372969E-4	8.576575783E-4	9.204717935E-4	9.635282331E-4	9.488837095E-4	8.520122501E-4	5.972184590E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.614536788E-4	5.202734028E-4	7.946148398E-4	1.136292471E-3	1.280832104E-3	1.032055356E-3	6.332445773E-4
4.226579913E-4	3.843127924E-4	4.112382012E-4	4.314696125E-4	3.780893458E-4	3.526213113E-4	4.230524937E-4	4.806861689E-4	5.894505302E-4	7.406325312E-4	7.943830569E-4	7.724564639E-4	7.174105267E-4	6.161832134E-4	3.894500260E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.180818214E-4	6.780879921E-4	8.712125127E-4	1.118561835E-3	1.231190516E-3	1.071251463E-3	8.252949920E-4
6.222264492E-4	4.720723955E-4	3.476461570E-4	3.422713198E-4	3.542377381E-4	3.730359604E-4	3.912072571E-4	3.608267580E-4	5.094666267E-4	7.557698409E-4	7.626767037E-4	6.213258021E-4	5.295157316E-4	4.714324314E-4	2.788290149E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.155135877E-4	6.722162943E-4	7.984789554E-4	8.921982953E-4	8.848130819E-4	9.040661971E-4	9.590545669E-4
6.915699923E-4	6.038460997E-4	4.736404226E-4	4.435372248E-4	4.565631680E-4	4.829714599E-4	4.916141042E-4	4.464339290E-4	5.941858981E-4	8.064323338E-4	6.705879932E-4	3.759849060E-4	2.823767427E-4	3.322928387E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.310977624E-4	6.040008157E-4	6.239475915E-4	5.622805329E-4	4.129897570E-4	5.539604463E-4	8.652558899E-4
6.393459043E-4	7.607365842E-4	7.739181747E-4	7.298855926E-4	6.646070397E-4	6.232364103E-4	6.239992217E-4	5.896727671E-4	6.570561090E-4	7.343241596E-4	4.755662812E-4	9.571665578E-5	2.155097718E-5	1.967161515E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.723496481E-4	4.844145442E-4	4.556025669E-4	4.406991065E-4	3.095568973E-4	3.932410909E-4	6.644892273E-4
6.117193843E-4	8.413111209E-4	9.249892901E-4	9.039189899E-4	8.651955286E-4	8.194505353E-4	7.960771327E-4	7.090144209E-4	6.401466089E-4	6.100095343E-4	3.862892918E-4	7.575962081E-5	NaN	1.245067542E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.254540640E-4	3.929008963E-4	4.104535328E-4	5.751987337E-4	5.799451610E-4	5.124391173E-4	5.717201857E-4
6.490504602E-4	7.807253278E-4	7.973878528E-4	8.611136582E-4	9.665404796E-4	9.884805186E-4	9.619448683E-4	8.326425450E-4	6.833224325E-4	6.190145505E-4	5.203710753E-4	3.711707250E-4	2.135741233E-4	1.671924547E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.007779157E-4	4.762659664E-4	5.777396145E-4	7.946467958E-4	8.017066284E-4	6.070083473E-4	5.654326524E-4
7.107738638E-4	6.635925383E-4	6.363338325E-4	8.095457451E-4	9.644888924E-4	9.738808149E-4	9.607143002E-4	8.643815527E-4	7.384834462E-4	6.954925484E-4	7.057363400E-4	7.196643855E-4	5.799670471E-4	4.140505334E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.496079684E-4	7.448014221E-4	9.239532519E-4	8.695725701E-4	6.579525070E-4	6.443968159E-4
7.994232001E-4	6.898883148E-4	7.058227202E-4	8.719288162E-4	8.836037596E-4	8.200386656E-4	8.503098506E-4	8.315236191E-4	7.949997671E-4	8.168385248E-4	8.849241422E-4	9.557469166E-4	8.223453187E-4	6.059262087E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.109841634E-4	7.756240084E-4	7.800426101E-4	6.666820846E-4	7.053065347E-4
9.072233806E-4	8.296953747E-4	8.831055602E-4	9.551682160E-4	8.522481658E-4	8.084800211E-4	8.743967046E-4	8.831681334E-4	9.160887566E-4	9.670119616E-4	9.930288652E-4	9.734172490E-4	7.413451094E-4	4.374438140E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.397660621E-4	4.871429701E-4	5.710292025E-4	5.418575602E-4	6.014152314E-4
9.932741523E-4	9.367367602E-4	1.020013471E-3	1.088940306E-3	1.035486581E-3	1.052061678E-3	1.055942732E-3	9.983968921E-4	1.009491622E-3	9.742999682E-4	8.773891605E-4	7.496129838E-4	4.654831719E-4	1.618250244E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.556118172E-4	5.082495627E-4	5.478123785E-4	5.813961616E-4
1.116009546E-3	1.064894604E-3	1.170367352E-3	1.287456951E-3	1.306256861E-3	1.331993146E-3	1.253166120E-3	1.134376391E-3	1.078013680E-3	9.243912646E-4	7.401253097E-4	5.590228247E-4	2.948633628E-4	9.145239164E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.109062964E-4	5.759347114E-4	7.323020836E-4	7.605282590E-4
1.266442356E-3	1.209627721E-3	1.277840347E-3	1.351489802E-3	1.368278405E-3	1.393154147E-3	1.307925908E-3	1.203851192E-3	1.139018103E-3	9.790910408E-4	8.218584117E-4	6.341825356E-4	3.798689286E-4	2.425428247E-4	8.620208973E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.272886097E-4	6.513683475E-4	8.379916544E-4	8.706326480E-4
NaN	1.179789193E-3	1.226256602E-3	1.223686617E-3	1.214129152E-3	1.235360978E-3	1.165751601E-3	1.104667434E-3	1.078287722E-3	9.852186777E-4	9.221620858E-4	8.242725744E-4	6.519448943E-4	5.460242974E-4	3.983604838E-4	1.718648418E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.152292968E-4	7.451624842E-4	8.761995705E-4	8.737906464E-4
NaN	NaN	1.090327627E-3	1.075157663E-3	1.060613664E-3	1.040661125E-3	9.679170907E-4	9.621488862E-4	9.586982196E-4	8.608169737E-4	8.310300182E-4	8.793814341E-4	8.844339172E-4	8.121741703E-4	6.460558507E-4	5.051468033E-4	4.519428767E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.206617887E-4	7.516954793E-4	9.164490039E-4	9.402513388E-4
NaN	NaN	1.078789122E-3	1.093040803E-3	1.078724046E-3	9.726046119E-4	8.582866867E-4	9.017041302E-4	9.244411485E-4	7.768645301E-4	7.074734895E-4	8.515878581E-4	1.002124511E-3	9.472880629E-4	7.322075544E-4	6.224748795E-4	6.968824891E-4	6.575789303E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.612065244E-4	4.288994533E-4	6.667210837E-4	8.886267897E-4	1.031873631E-3
NaN	NaN	1.199700055E-3	1.252295217E-3	1.221342012E-3	1.030806103E-3	8.409205475E-4	8.612154052E-4	9.051521774E-4	7.532475865E-4	6.477413699E-4	8.048856398E-4	1.018948853E-3	1.014496782E-3	7.935813046E-4	6.548753008E-4	7.918738411E-4	9.075733833E-4	7.832556148E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.182996006E-4	4.110471054E-4	4.956570920E-4	6.958369049E-4	9.401549469E-4
NaN	NaN	1.239430392E-3	1.324118231E-3	1.256308402E-3	1.022845972E-3	8.080874104E-4	8.080225089E-4	8.790592547E-4	7.689761114E-4	6.404238520E-4	7.208180032E-4	9.290570742E-4	1.058259630E-3	9.354727808E-4	7.336909766E-4	7.870728732E-4	9.115493158E-4	8.182357415E-4	6.409626803E-4	4.844345385E-4	NaN	NaN	NaN	NaN	NaN	NaN	2.693207643E-4	2.457469236E-4	2.683718049E-4	4.150137538E-4	6.624709349E-4
