1.065914985E-3	7.230925839E-4	4.492083390E-4	3.430418437E-4	3.403312585E-4	2.923909633E-4	3.921297030E-4	7.378653390E-4	9.092311375E-4	7.618094096E-4	5.295948940E-4	2.763241646E-4	9.097380098E-5	1.419932960E-4	3.789515467E-4	5.688837846E-4	5.903905840E-4	5.362000084E-4	4.703172599E-4	3.602756478E-4	2.786754339E-4	3.050091036E-4	3.232677118E-4	3.379194241E-4	3.829444759E-4	3.215767501E-4	3.242317471E-4	5.277576856E-4	6.379486877E-4	5.361254443E-4	5.543428124E-4	8.813597378E-4	1.156915561E-3	1.024617348E-3	6.334053469E-4	3.582355566E-4
8.750924608E-4	6.405179738E-4	4.803805205E-4	5.059128744E-4	6.096463767E-4	5.122696748E-4	4.601597611E-4	7.064839010E-4	8.674249984E-4	8.047153824E-4	7.488882984E-4	6.384730805E-4	3.800602572E-4	1.807762455E-4	2.723346115E-4	4.983642139E-4	5.478562671E-4	4.720287106E-4	4.214420624E-4	3.315128852E-4	2.260788024E-4	2.154670365E-4	2.137801639E-4	2.554883831E-4	3.505792993E-4	2.811228333E-4	1.730104123E-4	2.436776704E-4	4.080423678E-4	5.349460989E-4	6.735449424E-4	9.302417748E-4	1.058096299E-3	8.066800656E-4	4.668964830E-4	3.874175891E-4
7.141600945E-4	5.494407960E-4	5.032436457E-4	6.183062796E-4	7.836349541E-4	7.323686150E-4	6.558465539E-4	7.692137733E-4	8.111096104E-4	7.258190308E-4	7.280654972E-4	7.730442449E-4	6.142011262E-4	3.092615807E-4	2.775689645E-4	5.229539820E-4	6.172115682E-4	5.051710759E-4	4.286112380E-4	3.930460662E-4	3.341351112E-4	2.987277694E-4	2.515293017E-4	2.898590174E-4	4.026900860E-4	3.155158774E-4	8.614997932E-5	1.307623023E-7	1.965999982E-4	4.843470233E-4	6.474796683E-4	8.242811309E-4	9.260269580E-4	7.044537342E-4	4.595278297E-4	5.044604768E-4
5.712029524E-4	4.101219238E-4	4.587977892E-4	6.289538578E-4	8.296349552E-4	9.243594832E-4	9.557956364E-4	9.784798604E-4	9.196423343E-4	8.137952536E-4	7.517666090E-4	7.593801711E-4	6.420213031E-4	3.355872177E-4	2.507705940E-4	4.881136410E-4	6.205035024E-4	5.136209656E-4	4.448544350E-4	4.786182835E-4	4.936071928E-4	4.739785509E-4	4.119525256E-4	4.363642947E-4	4.924067180E-4	3.631024156E-4	1.512333110E-4	5.769992276E-5	2.093642979E-4	4.367057118E-4	5.392010207E-4	6.920674350E-4	8.591617225E-4	8.037360385E-4	6.892330130E-4	7.267224137E-4
3.452812671E-4	1.359508024E-4	2.296200546E-4	4.542483366E-4	7.138680667E-4	9.379700059E-4	1.024630503E-3	9.752925253E-4	9.191049612E-4	9.061517194E-4	8.290848345E-4	7.128420984E-4	5.360221257E-4	2.517029061E-4	1.361554023E-4	3.360382107E-4	5.380612565E-4	4.978867946E-4	4.225029843E-4	4.741000594E-4	5.727724638E-4	6.218068302E-4	5.897614756E-4	6.251786835E-4	6.092599942E-4	4.360229359E-4	3.595968301E-4	3.950409591E-4	4.377605801E-4	4.310679215E-4	4.311530211E-4	5.822515814E-4	7.797900471E-4	8.771318826E-4	8.657235885E-4	8.130751667E-4
2.937413810E-4	NaN	NaN	1.345739438E-4	4.908108385E-4	8.489546017E-4	9.356432711E-4	8.225071360E-4	7.901903591E-4	8.182541351E-4	7.068566047E-4	5.210808595E-4	3.646166879E-4	2.012365439E-4	1.108499928E-4	2.466968726E-4	4.852090497E-4	5.186740891E-4	4.157521762E-4	4.310352961E-4	5.834152107E-4	6.780047552E-4	6.495679263E-4	7.134798798E-4	7.141581737E-4	5.651445827E-4	5.960655981E-4	7.134528132E-4	6.483840989E-4	4.469451960E-4	3.930438252E-4	5.655912682E-4	7.457206957E-4	8.574795211E-4	8.058198728E-4	6.130504771E-4
4.856842279E-4	1.319629664E-4	NaN	NaN	3.307684965E-4	7.400775794E-4	8.371002041E-4	7.455362356E-4	7.648552419E-4	7.494483143E-4	5.629504449E-4	3.901403397E-4	3.297285584E-4	3.217789636E-4	3.110560065E-4	3.532685514E-4	4.852809652E-4	5.487160524E-4	4.939642386E-4	4.780075687E-4	5.741862115E-4	5.907811574E-4	4.831289407E-4	5.419550580E-4	6.446941989E-4	6.331580225E-4	7.172993501E-4	8.044309216E-4	6.835320964E-4	4.621733096E-4	4.748950596E-4	7.068710984E-4	8.495334769E-4	8.630359080E-4	6.883854512E-4	4.017959873E-4
5.972040235E-4	3.067232028E-4	1.443702349E-4	1.582097320E-4	3.842925653E-4	6.798810209E-4	7.486395189E-4	7.174268831E-4	7.860765327E-4	7.361817406E-4	5.791460862E-4	5.284171202E-4	5.203789915E-4	5.203834153E-4	5.256966688E-4	4.662247084E-4	4.213989014E-4	4.856866726E-4	5.827046116E-4	6.396551616E-4	6.565385847E-4	5.131674698E-4	2.607318747E-4	2.266136144E-4	3.567163949E-4	4.684371233E-4	6.029743818E-4	6.807013415E-4	5.921654520E-4	4.450378474E-4	5.204936606E-4	7.253988879E-4	7.751860539E-4	7.240427658E-4	5.722536589E-4	3.887979256E-4
5.445477436E-4	2.657754230E-4	1.769663359E-4	2.926232701E-4	5.426621065E-4	8.116450626E-4	8.824757533E-4	8.359202766E-4	7.968493155E-4	6.538528833E-4	5.880965036E-4	6.799182156E-4	6.480838638E-4	5.567157059E-4	5.528188776E-4	4.702791048E-4	3.215181932E-4	3.462879104E-4	5.396091146E-4	7.125565317E-4	7.237544050E-4	4.862059141E-4	1.778637379E-4	9.065019549E-5	1.540085650E-4	2.381692029E-4	3.649358405E-4	4.829596146E-4	4.842680064E-4	3.971436236E-4	4.430779954E-4	5.409019068E-4	5.320166238E-4	5.380507791E-4	5.104228039E-4	4.704756429E-4
5.089108599E-4	2.252197883E-4	1.010922206E-4	2.155644615E-4	5.360351643E-4	9.063373436E-4	1.064215554E-3	9.913534159E-4	7.929590065E-4	5.422728718E-4	5.214507109E-4	6.593251601E-4	5.781746004E-4	4.580044479E-4	5.179722211E-4	4.932191223E-4	3.214205790E-4	2.814992040E-4	4.245098098E-4	5.771189462E-4	5.748140975E-4	3.734377678E-4	1.876800670E-4	1.873351866E-4	2.175210248E-4	1.985314448E-4	2.338023187E-4	3.387963807E-4	3.892211244E-4	3.344406141E-4	3.462990280E-4	4.271557264E-4	5.385114346E-4	7.171908510E-4	7.644469733E-4	7.098111673E-4
