2.007892326E-4	1.773365220E-4	NaN	NaN	4.057039623E-4	5.874652416E-4	6.795700174E-4	7.120406954E-4	7.392431144E-4	6.190222921E-4	4.550751473E-4	4.848388198E-4	5.605290062E-4	4.929169663E-4	4.330161319E-4	5.344339297E-4	6.743557169E-4	7.448157412E-4	7.655844674E-4	6.687393761E-4	4.887022078E-4	4.088836140E-4	4.631665943E-4	5.332238507E-4	5.048546591E-4
6.159280019E-5	4.070758587E-5	NaN	NaN	3.975497093E-4	5.223189946E-4	6.220552605E-4	7.175336941E-4	8.056559600E-4	7.277741097E-4	6.068588118E-4	6.469652290E-4	6.485017366E-4	5.024191341E-4	4.603105190E-4	6.149443216E-4	7.622984122E-4	7.856057491E-4	7.203130517E-4	5.966573372E-4	4.759836884E-4	3.967979574E-4	4.097841738E-4	5.189052899E-4	5.778267514E-4
4.035496386E-5	NaN	NaN	NaN	3.126415832E-4	4.234815424E-4	5.292202695E-4	6.149554392E-4	7.589683519E-4	8.156433469E-4	8.041204419E-4	8.623851463E-4	7.996714558E-4	5.775035243E-4	5.095947417E-4	6.505723577E-4	7.983970572E-4	8.555018576E-4	8.002371760E-4	6.920071901E-4	5.829337169E-4	4.197663511E-4	3.580168996E-4	5.003682454E-4	6.217568298E-4
1.620822586E-4	4.377551886E-5	NaN	NaN	2.968187910E-4	4.853074497E-4	5.666334182E-4	5.771869910E-4	6.901026354E-4	7.676260429E-4	8.040309767E-4	9.299629601E-4	9.256618796E-4	6.963619380E-4	5.240764585E-4	5.298074102E-4	6.683381507E-4	8.400919614E-4	8.701809566E-4	7.783037727E-4	6.470885710E-4	4.662473511E-4	4.112601164E-4	5.262640771E-4	6.288100267E-4
2.651483810E-4	NaN	NaN	NaN	3.143092617E-4	5.108200130E-4	5.081719719E-4	4.544482217E-4	5.261075567E-4	5.763659719E-4	6.361025153E-4	8.246492362E-4	9.155831067E-4	7.778381696E-4	5.694153369E-4	4.501011863E-4	5.480968393E-4	7.323358441E-4	7.582230610E-4	6.798211834E-4	5.796496407E-4	4.827210796E-4	5.443163100E-4	7.018094766E-4	7.881809142E-4
3.303062986E-4	NaN	NaN	NaN	2.436204377E-4	3.292091715E-4	2.530057682E-4	2.087254543E-4	3.106135409E-4	3.877546405E-4	4.611716431E-4	6.261191447E-4	7.576654898E-4	7.817711448E-4	6.730627501E-4	5.121087306E-4	5.283756764E-4	6.209692219E-4	6.221309304E-4	6.111963885E-4	5.418393994E-4	4.506680707E-4	5.816441844E-4	8.551236824E-4	9.980440373E-4
2.370117145E-4	3.456427366E-4	NaN	NaN	1.165138747E-4	1.638996473E-4	1.047629703E-4	8.615281695E-5	2.044476860E-4	2.726540260E-4	2.938387333E-4	4.057310871E-4	5.783141241E-4	7.336133276E-4	7.296878612E-4	5.987580516E-4	5.763343070E-4	6.181217032E-4	6.628405536E-4	7.133638137E-4	6.012596423E-4	4.508673155E-4	5.655968562E-4	8.662616601E-4	1.075009699E-3
1.507406887E-5	1.637583628E-4	2.060234547E-4	1.198408863E-4	1.561378303E-4	2.729267580E-4	2.088519104E-4	1.373020787E-4	2.178050199E-4	2.245069045E-4	1.554747432E-4	2.457551891E-4	4.728342465E-4	6.689804140E-4	7.289692876E-4	7.315803668E-4	7.659661351E-4	7.656034431E-4	7.948006387E-4	8.327770047E-4	7.244027220E-4	6.515433779E-4	7.481112261E-4	9.051267989E-4	1.095707878E-3
5.750776381E-6	5.566740947E-5	1.265513420E-4	2.111055510E-4	3.844993480E-4	5.301491474E-4	4.403717467E-4	3.234875330E-4	3.436232510E-4	2.658533631E-4	1.087219061E-4	1.527428249E-4	3.612395085E-4	5.401178496E-4	6.820728304E-4	8.808058919E-4	1.005118946E-3	9.333579219E-4	8.708506939E-4	8.806973347E-4	8.819493814E-4	9.770569159E-4	1.036778325E-3	9.743984556E-4	1.093265368E-3
1.833801216E-4	1.575144270E-4	2.536548709E-4	4.162062251E-4	5.713576684E-4	6.675238255E-4	6.440281868E-4	5.725399242E-4	4.984100233E-4	3.187849070E-4	1.141425455E-4	7.340923185E-5	1.703236485E-4	3.179261694E-4	5.527825560E-4	8.888206212E-4	1.087946817E-3	1.044018078E-3	9.870827198E-4	9.998416062E-4	1.061573857E-3	1.210893504E-3	1.217067358E-3	1.025144244E-3	1.068443642E-3
3.358825052E-4	3.203717060E-4	4.708203778E-4	6.428406341E-4	6.972454139E-4	7.036981988E-4	7.455363520E-4	7.253199001E-4	5.554510280E-4	3.029202344E-4	1.078741188E-4	2.020865759E-5	2.307019713E-5	1.526005653E-4	4.388574453E-4	7.982314564E-4	1.015831018E-3	1.065819757E-3	1.120504923E-3	1.192681608E-3	1.252772752E-3	1.351306448E-3	1.349392347E-3	1.154239872E-3	1.083631185E-3
4.807700170E-4	4.991104943E-4	6.841217983E-4	8.791859145E-4	9.087965591E-4	8.373928140E-4	8.166670450E-4	7.536843768E-4	5.402787356E-4	2.777324116E-4	1.128479562E-4	7.140093658E-5	1.058691705E-4	2.385633416E-4	5.019474775E-4	7.997701759E-4	9.594626608E-4	1.005747356E-3	1.107748249E-3	1.245044055E-3	1.299093245E-3	1.332837855E-3	1.381760463E-3	1.289547421E-3	1.145638525E-3
6.153706927E-4	6.421176950E-4	7.619174430E-4	9.440948488E-4	1.049070619E-3	9.956985014E-4	8.731620037E-4	7.146233693E-4	5.141631118E-4	3.037573770E-4	1.748264476E-4	2.223177580E-4	3.555254079E-4	4.917860497E-4	6.823239964E-4	9.093510453E-4	1.035211259E-3	1.043896424E-3	1.112310681E-3	1.236077282E-3	1.221638173E-3	1.150150201E-3	1.213996089E-3	1.244462561E-3	1.129086129E-3
7.460952620E-4	7.633191417E-4	7.571632741E-4	8.654874982E-4	1.012155903E-3	9.578168392E-4	7.731450023E-4	6.383791915E-4	5.526187597E-4	4.191825574E-4	2.890367177E-4	3.273512702E-4	4.659958358E-4	6.008815835E-4	7.621835684E-4	9.742747061E-4	1.142359339E-3	1.163954148E-3	1.186080393E-3	1.263408572E-3	1.194275683E-3	1.024314086E-3	9.934942937E-4	1.010356937E-3	9.125093347E-4
7.998911897E-4	8.049679454E-4	7.623747806E-4	8.593302919E-4	9.685909608E-4	7.776479470E-4	5.465595750E-4	5.966147291E-4	7.030584966E-4	6.086186040E-4	4.355160636E-4	3.628892300E-4	3.687740245E-4	4.933876917E-4	7.250139606E-4	9.856737452E-4	1.195421093E-3	1.197932521E-3	1.120529720E-3	1.144265174E-3	1.100911759E-3	9.046894847E-4	7.456755848E-4	6.690238952E-4	6.090722745E-4
7.084116805E-4	6.653243909E-4	6.581866182E-4	8.112842916E-4	9.087307262E-4	6.616203464E-4	4.698603589E-4	6.679609651E-4	8.378025959E-4	7.178251981E-4	5.773066659E-4	4.744706093E-4	3.263929393E-4	3.936860303E-4	6.848506164E-4	9.724214906E-4	1.186360721E-3	1.167055103E-3	9.963932680E-4	9.429186466E-4	8.887074655E-4	6.653306773E-4	4.216368834E-4	2.961659920E-4	3.404609452E-4
6.530613173E-4	5.357332993E-4	5.377724301E-4	7.256207173E-4	8.485466824E-4	6.956744473E-4	5.866197753E-4	7.552923053E-4	8.399205399E-4	7.066553226E-4	6.854375242E-4	6.678997306E-4	4.568293807E-4	4.240949638E-4	6.235399051E-4	8.152530063E-4	1.013756148E-3	1.069038874E-3	9.399256087E-4	8.563828887E-4	7.643307908E-4	5.340057542E-4	2.824505209E-4	1.316185371E-4	1.985682611E-4
6.851144135E-4	5.148110213E-4	5.401728558E-4	7.720262511E-4	8.953092038E-4	7.868681569E-4	6.655824254E-4	7.402348565E-4	8.170534275E-4	7.471177960E-4	7.728695055E-4	7.919978234E-4	6.046133931E-4	4.968434805E-4	5.040082033E-4	5.266970256E-4	6.985896034E-4	8.588985074E-4	8.482407429E-4	8.187282365E-4	7.817723090E-4	6.493939436E-4	4.619219981E-4	2.850559249E-4	2.634581178E-4
6.797648384E-4	5.374631146E-4	6.603972288E-4	9.246458649E-4	9.772063931E-4	8.471572073E-4	7.088714046E-4	7.398011512E-4	8.455280331E-4	8.123650914E-4	7.962527452E-4	7.884012884E-4	6.423816667E-4	5.170556251E-4	4.276343971E-4	3.816570679E-4	5.145343603E-4	6.763127167E-4	7.280739956E-4	7.831840194E-4	8.688421804E-4	8.712766576E-4	7.487428957E-4	5.467988667E-4	4.132567265E-4
6.948644295E-4	6.612353027E-4	8.810413419E-4	1.077135676E-3	9.927492356E-4	8.635697304E-4	7.849620306E-4	7.509363932E-4	7.221975829E-4	6.438991986E-4	6.655577454E-4	6.884240429E-4	5.487882881E-4	4.683787993E-4	5.102258874E-4	5.579426070E-4	6.191767170E-4	6.816472742E-4	7.576193893E-4	8.906888543E-4	1.025449717E-3	1.035313122E-3	9.009612259E-4	6.899253349E-4	5.056063528E-4
