1.032519853E-3	9.268400026E-4	8.833301254E-4	8.473705966E-4	7.445445517E-4	5.563382292E-4	4.123345716E-4	5.304439110E-4	7.791435928E-4	8.559956332E-4	6.178744370E-4	2.630155359E-4	1.461759530E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.040296284E-4	8.554798551E-4	9.492399404E-4	6.831815117E-4	3.032839159E-4	2.064460568E-4	2.749910054E-4	3.842844453E-4	7.148789009E-4	1.033873763E-3	9.884767933E-4	7.225300651E-4	4.294780665E-4	2.022123954E-4	2.205594355E-4	5.036671064E-4	8.608797798E-4
7.529866998E-4	6.755456561E-4	7.517727790E-4	8.529785555E-4	8.417268982E-4	7.257759571E-4	6.607694668E-4	8.054981590E-4	1.071563922E-3	1.172102755E-3	9.055614355E-4	4.902908113E-4	2.700632322E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.754261124E-4	5.535859964E-4	5.111141363E-4	3.028293431E-4	2.360672952E-4	2.779347997E-4	3.668657737E-4	6.728032022E-4	9.060425800E-4	7.508294657E-4	5.387535202E-4	4.388588131E-4	2.832108876E-4	2.213490661E-4	4.599698004E-4	8.791715954E-4
5.907689338E-4	5.093894433E-4	5.691585829E-4	6.707037683E-4	6.882708403E-4	6.301063113E-4	6.350523909E-4	7.799906307E-4	1.001304830E-3	1.090324833E-3	9.229892166E-4	7.005304797E-4	5.487270537E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.177298848E-5	2.004467242E-4	3.736172512E-4	3.710257588E-4	3.097420267E-4	3.118236782E-4	3.884760954E-4	6.619709893E-4	9.028368513E-4	7.334594266E-4	4.277574772E-4	3.040092124E-4	2.264504001E-4	2.137436823E-4	4.508577113E-4	8.843712276E-4
5.087487516E-4	4.622343404E-4	5.010848399E-4	5.402425304E-4	4.974087351E-4	3.981100162E-4	4.238302936E-4	6.272245664E-4	8.596497937E-4	9.205921087E-4	8.213781402E-4	7.527422276E-4	6.635232712E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.634763849E-5	3.167424584E-4	4.718105483E-4	5.163056776E-4	5.858723889E-4	6.682534586E-4	8.570092032E-4	1.057258225E-3	8.675637073E-4	4.349373048E-4	2.317016915E-4	2.728084219E-4	4.159637028E-4	6.911028759E-4	1.053018845E-3
4.803389311E-4	5.254383432E-4	5.731165875E-4	5.555895041E-4	4.977131030E-4	4.040751664E-4	4.097135970E-4	5.939092371E-4	7.994102198E-4	8.198941359E-4	6.989232497E-4	6.128039677E-4	5.193788093E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.550282905E-4	3.545473155E-4	5.389522412E-4	6.906947820E-4	8.344839443E-4	8.913577185E-4	9.372831555E-4	9.834996890E-4	7.561509847E-4	3.915030684E-4	3.282961552E-4	5.337683251E-4	7.367615472E-4	9.469600045E-4	1.173089724E-3
5.724703660E-4	6.567817763E-4	6.257496425E-4	5.111492355E-4	5.130209029E-4	5.625276826E-4	5.665901699E-4	5.998445558E-4	6.642769440E-4	6.321971887E-4	4.881634086E-4	3.784006694E-4	3.329832107E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.244587861E-4	4.401228798E-4	5.464806454E-4	6.655036705E-4	7.839879254E-4	8.440167294E-4	8.489179891E-4	7.972281892E-4	5.633621477E-4	3.114704159E-4	3.744154237E-4	6.235930487E-4	7.588981534E-4	8.813958848E-4	1.057947869E-3
6.167685497E-4	7.097675698E-4	6.316053914E-4	4.913333105E-4	5.768995616E-4	7.600940880E-4	7.611059118E-4	6.635012105E-4	6.323507987E-4	5.791293224E-4	3.923473705E-4	2.375850454E-4	2.373394236E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.719148808E-4	4.302701564E-4	4.714525421E-4	5.404986441E-4	6.365939626E-4	7.465077215E-4	8.384929970E-4	8.375585312E-4	7.425597287E-4	5.124658928E-4	2.536490501E-4	2.426555584E-4	3.986863594E-4	4.814336135E-4	6.252108724E-4	8.552985964E-4
5.360627547E-4	5.942535936E-4	5.688068341E-4	5.574097158E-4	7.374112611E-4	9.130201652E-4	8.257714799E-4	6.832996733E-4	7.124755066E-4	7.282539736E-4	4.719034478E-4	1.714859100E-4	1.274964015E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.480163334E-4	3.874104004E-4	3.661837254E-4	4.677430843E-4	6.680484512E-4	8.705581422E-4	9.572273702E-4	8.835710469E-4	7.667213795E-4	5.934958463E-4	3.580980410E-4	2.924159053E-4	3.768268507E-4	4.169948224E-4	5.539523554E-4	7.758642896E-4
5.451306351E-4	4.554233165E-4	4.102656676E-4	4.895562306E-4	7.184167625E-4	8.346490795E-4	6.802210119E-4	5.466114962E-4	6.167438696E-4	6.857953267E-4	4.514675820E-4	1.211128183E-4	8.239103772E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.971966751E-4	2.156677074E-4	2.286405797E-4	3.827313485E-4	6.690685404E-4	9.360658587E-4	1.008869614E-3	9.113963461E-4	8.053646307E-4	6.930544041E-4	5.514933728E-4	5.390263395E-4	5.954806111E-4	5.412735045E-4	5.853736075E-4	7.778605213E-4
7.180534885E-4	5.234849523E-4	4.002125352E-4	4.207762831E-4	5.778904888E-4	6.397723337E-4	5.441730027E-4	4.759317089E-4	4.489843268E-4	4.285159230E-4	3.042036260E-4	1.474218589E-4	1.905704266E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.963037794E-4	1.559578668E-4	2.351964795E-4	3.960374452E-4	6.324956776E-4	8.334615268E-4	9.158744942E-4	8.929967298E-4	7.977528148E-4	7.038748008E-4	6.427062326E-4	6.357780076E-4	6.212507142E-4	4.952090676E-4	4.668805341E-4	6.541755865E-4
1.072900486E-3	8.944338770E-4	7.033051807E-4	6.119424361E-4	6.331502227E-4	5.980847636E-4	5.542991566E-4	5.634978879E-4	4.844853829E-4	4.217948881E-4	4.181297554E-4	3.746812290E-4	3.552639100E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.227986210E-4	3.850719077E-4	3.969102108E-4	4.603020207E-4	5.905526923E-4	6.803315482E-4	7.595868083E-4	8.225098136E-4	7.805310888E-4	7.608631277E-4	7.352582179E-4	5.946854362E-4	4.666461027E-4	3.906793427E-4	3.851405636E-4	5.194040132E-4
1.368842670E-3	1.187006594E-3	9.328366723E-4	8.135765675E-4	7.885696832E-4	6.880323053E-4	6.284530391E-4	6.648847484E-4	6.902631721E-4	7.948401617E-4	9.008116322E-4	7.851350238E-4	5.363412201E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.703864783E-4	6.981453625E-4	6.552397390E-4	5.799888750E-4	5.839817459E-4	5.965905148E-4	6.914297701E-4	8.490878390E-4	9.343170095E-4	1.014151145E-3	9.352669003E-4	6.320553948E-4	4.707924672E-4	5.446532741E-4	6.501748576E-4	7.449504919E-4
1.182108419E-3	9.673960158E-4	7.830335526E-4	7.914012531E-4	8.184962207E-4	7.303705788E-4	6.792446948E-4	7.213994395E-4	8.318091277E-4	1.048735925E-3	1.172582735E-3	9.794230573E-4	6.102948682E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.331824115E-4	7.871203707E-4	8.837542846E-4	7.779054577E-4	6.683679530E-4	6.598482723E-4	8.219383890E-4	1.055088826E-3	1.214519027E-3	1.299074735E-3	1.120376750E-3	7.787192008E-4	7.299040444E-4	9.384980076E-4	1.073807478E-3	1.112856204E-3
8.151493967E-4	6.263391115E-4	6.145844818E-4	7.562473183E-4	7.948532584E-4	6.984258071E-4	6.747244624E-4	7.463883958E-4	8.155057440E-4	8.929757751E-4	9.180782363E-4	7.951404550E-4	5.607901257E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.837402619E-4	5.743018119E-4	8.590931538E-4	9.054009570E-4	8.579225978E-4	8.896221989E-4	1.050718362E-3	1.246389351E-3	1.403940143E-3	1.495448989E-3	1.294195303E-3	9.654457099E-4	1.007995335E-3	1.269944711E-3	1.293114619E-3	1.196272206E-3
7.014301373E-4	5.891118199E-4	6.786710583E-4	8.337345789E-4	8.251673426E-4	6.636541220E-4	6.056427956E-4	6.975316792E-4	7.177749649E-4	6.152128917E-4	5.198424915E-4	5.001820391E-4	4.798251612E-4	2.781850926E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.887118317E-4	6.230971194E-4	8.812342421E-4	1.044766861E-3	1.080272137E-3	1.075449400E-3	1.181842759E-3	1.413162099E-3	1.626474201E-3	1.499104779E-3	NaN	NaN	NaN	NaN	NaN
6.897661369E-4	6.311791367E-4	7.731008227E-4	9.258826030E-4	8.939665277E-4	6.826582830E-4	5.514125805E-4	6.041130400E-4	6.261483650E-4	4.925242392E-4	3.277855867E-4	3.017742129E-4	3.793041978E-4	2.944208100E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.858456963E-4	4.613839847E-4	8.127267356E-4	1.134802354E-3	1.140143024E-3	9.414468077E-4	9.731057798E-4	1.278649550E-3	1.558307908E-3	NaN	NaN	NaN	NaN	NaN	NaN
6.631678552E-4	6.071678363E-4	7.933965535E-4	9.761917754E-4	9.513680707E-4	7.411674014E-4	5.687496159E-4	5.538618425E-4	5.877615768E-4	5.198171712E-4	3.576677991E-4	3.095856810E-4	4.126272688E-4	3.806464956E-4	1.410030964E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.378112065E-4	3.786381858E-4	7.104526157E-4	1.089049038E-3	1.165770111E-3	9.402257274E-4	9.055136470E-4	1.145462855E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7.157284417E-4	6.877843407E-4	8.839341463E-4	1.062661526E-3	1.031095744E-3	8.136671386E-4	6.002119626E-4	5.476364167E-4	6.197499461E-4	6.260433584E-4	5.061976844E-4	5.045793368E-4	6.373098586E-4	5.497429520E-4	2.515322994E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.157899169E-5	2.882966073E-4	6.007245975E-4	9.827553295E-4	1.161432709E-3	1.015670481E-3	9.657893679E-4	1.123783528E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8.062966517E-4	8.950710180E-4	1.116324915E-3	1.254182192E-3	1.194941229E-3	9.616891621E-4	7.044167724E-4	6.447537453E-4	7.706282195E-4	8.378802449E-4	7.847143570E-4	8.481173427E-4	9.709189180E-4	7.857850869E-4	4.163793637E-4	2.898362000E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.126478886E-5	3.651460866E-4	6.533402484E-4	9.906296618E-4	1.137568150E-3	9.894270916E-4	9.729084559E-4	1.147051807E-3	1.250749687E-3	NaN	NaN	NaN	NaN	NaN	NaN
7.936459733E-4	9.811978089E-4	1.267052838E-3	1.384451520E-3	1.302222372E-3	1.102958224E-3	8.667054935E-4	8.119987906E-4	9.661923395E-4	1.086553093E-3	1.112304861E-3	1.191905467E-3	1.224702923E-3	9.754849016E-4	5.996344844E-4	4.218436370E-4	5.148652126E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.704622700E-4	3.199807834E-4	5.298690521E-4	7.468762924E-4	1.005267492E-3	1.036069123E-3	8.351123543E-4	8.698586025E-4	1.104829484E-3	1.233325456E-3	1.289879321E-3	NaN	NaN	NaN	1.236611395E-3	9.998317109E-4
7.195387152E-4	8.818216156E-4	1.177457045E-3	1.276936266E-3	1.167908194E-3	1.026891638E-3	8.752096910E-4	8.414766053E-4	9.987023659E-4	1.144322567E-3	1.195697812E-3	1.208548667E-3	1.103144488E-3	8.605516050E-4	6.074076518E-4	4.025148519E-4	3.540134057E-4	4.703005252E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.606551570E-4	3.716343199E-4	5.021287943E-4	5.725891097E-4	6.952069816E-4	8.585469332E-4	8.113341173E-4	6.582242786E-4	7.659866242E-4	1.011667307E-3	1.139300060E-3	1.170700649E-3	1.206730958E-3	1.367406454E-3	1.375656109E-3	1.007844927E-3	7.153743063E-4
7.479983615E-4	8.315017913E-4	9.948157240E-4	1.007914660E-3	9.028359200E-4	8.588618366E-4	8.104078006E-4	7.689152844E-4	8.558335248E-4	9.577668970E-4	9.960785974E-4	9.590071277E-4	7.855782169E-4	6.251991144E-4	5.799256032E-4	4.516832414E-4	2.769710845E-4	2.642896725E-4	3.704971168E-4	4.409090907E-4	NaN	NaN	NaN	NaN	NaN	2.112095535E-4	3.555674921E-4	5.832816241E-4	7.086331607E-4	6.637437618E-4	6.810543127E-4	7.479060441E-4	6.841352442E-4	6.446639891E-4	7.959048962E-4	9.703034302E-4	1.043373602E-3	1.024966361E-3	1.003098558E-3	1.140707056E-3	1.170531614E-3	8.365190588E-4	5.348811392E-4
