1.022929675E-3	1.104638679E-3	8.772037108E-4	8.134903619E-4	1.004748046E-3	1.076729735E-3	8.994427044E-4	6.776485825E-4	5.638822913E-4	5.685971701E-4	6.301456597E-4	5.961470888E-4	5.430033198E-4	6.521314499E-4	7.251743809E-4	5.774948513E-4	4.182282137E-4	3.752112389E-4	3.054881818E-4	3.037499846E-4	4.729705688E-4	5.257272278E-4	4.477705224E-4	4.465114616E-4	4.333293182E-4	2.787788108E-4	5.450090612E-5	9.445784235E-5	3.879671567E-4	4.701919679E-4	3.482446191E-4	3.106303629E-4	3.422240261E-4	4.149421293E-4	5.706306547E-4	5.888900487E-4	3.742794797E-4
1.008333056E-3	1.071118983E-3	8.721412742E-4	9.102909244E-4	1.223578234E-3	1.304971986E-3	1.029371750E-3	7.473494043E-4	6.165385712E-4	6.126180524E-4	6.972814444E-4	6.659596111E-4	5.744056543E-4	6.192626897E-4	6.063254550E-4	4.152225738E-4	3.283318074E-4	4.518810601E-4	4.659041879E-4	3.624799429E-4	4.244746815E-4	5.106650060E-4	5.279645557E-4	5.633130204E-4	4.990888992E-4	2.860197856E-4	8.635838458E-5	1.875902381E-4	4.343365727E-4	3.918267321E-4	2.142878220E-4	1.848293905E-4	3.055419074E-4	5.669842358E-4	7.861421327E-4	6.742920377E-4	4.025371745E-4
9.036639822E-4	9.660156793E-4	9.118287708E-4	1.096248627E-3	1.414862578E-3	1.388195436E-3	9.754711646E-4	6.162630743E-4	5.300103221E-4	6.235269830E-4	7.160168025E-4	6.565283984E-4	5.999675486E-4	6.221329095E-4	5.246459041E-4	3.430920478E-4	3.692732134E-4	6.464372273E-4	7.798020379E-4	6.775283255E-4	6.504647899E-4	6.557148881E-4	6.346992450E-4	6.772394408E-4	6.860189023E-4	5.521312123E-4	3.434762184E-4	3.341621778E-4	4.086178960E-4	2.428279404E-4	9.309413872E-5	1.923224190E-4	4.378745507E-4	7.537808851E-4	9.174337611E-4	7.033814327E-4	4.206443846E-4
8.729160181E-4	8.691061521E-4	8.972851210E-4	1.130141900E-3	1.324956072E-3	1.205985667E-3	8.894885541E-4	6.670207949E-4	6.431826623E-4	7.255972596E-4	6.926743081E-4	5.214353441E-4	5.017989897E-4	5.773689481E-4	5.068465252E-4	4.059635103E-4	4.989413428E-4	7.951452280E-4	9.794172365E-4	8.975716773E-4	7.667230093E-4	6.531320396E-4	5.787354894E-4	6.548317033E-4	8.338501793E-4	8.647883660E-4	6.228104467E-4	4.188310413E-4	3.351301129E-4	1.726387418E-4	1.134055055E-4	2.755101887E-4	5.125395837E-4	7.695152308E-4	9.362337878E-4	8.295155130E-4	6.359191029E-4
1.052011154E-3	9.428022313E-4	8.924268186E-4	9.723322000E-4	9.718243382E-4	8.550411440E-4	8.088172181E-4	8.431118331E-4	8.559959824E-4	8.427447756E-4	7.073222077E-4	4.893991863E-4	4.719158751E-4	5.631429376E-4	5.406495766E-4	4.924802342E-4	5.281581543E-4	6.786589511E-4	8.340695058E-4	8.260633913E-4	6.956686266E-4	5.697697052E-4	5.117037217E-4	5.879491800E-4	7.983607356E-4	8.765481762E-4	6.475478876E-4	4.162895784E-4	3.588437976E-4	3.456881677E-4	3.890588414E-4	4.957233323E-4	6.101253093E-4	7.512566517E-4	8.962649154E-4	9.123865166E-4	8.479115786E-4
1.279997872E-3	1.105620875E-3	9.257933707E-4	7.975609042E-4	6.832758081E-4	6.444581668E-4	7.592444890E-4	8.892179467E-4	8.936757222E-4	8.725830121E-4	8.425796987E-4	7.405882934E-4	6.915963604E-4	6.972236442E-4	6.385193556E-4	5.271240952E-4	4.104789696E-4	3.705918498E-4	4.783768672E-4	6.243003299E-4	6.843685987E-4	6.810859777E-4	6.238898495E-4	5.712053971E-4	6.387894973E-4	6.822608993E-4	5.329695414E-4	3.870616201E-4	4.389815731E-4	6.089148228E-4	7.367812213E-4	7.702592411E-4	7.820571773E-4	8.071038756E-4	8.264678181E-4	7.950081490E-4	7.672063075E-4
1.287152176E-3	1.084498945E-3	8.589782519E-4	6.635585451E-4	5.746080424E-4	6.443044986E-4	8.174372488E-4	9.505633498E-4	9.488828364E-4	9.614121518E-4	1.068199286E-3	1.058480237E-3	9.012606461E-4	7.643831777E-4	6.505062920E-4	5.023038830E-4	3.520731407E-4	2.543469600E-4	3.132656275E-4	5.471619661E-4	7.970106672E-4	8.873972693E-4	7.221514243E-4	4.682391882E-4	4.314068647E-4	5.531337811E-4	5.337963812E-4	4.228292673E-4	5.033705966E-4	7.471311837E-4	8.975403034E-4	9.274293552E-4	9.521571919E-4	9.494505939E-4	8.907972951E-4	7.739200955E-4	6.751631154E-4
1.051703817E-3	8.524695877E-4	7.088739658E-4	6.213852903E-4	6.192214787E-4	7.282510633E-4	8.699286846E-4	9.661857621E-4	9.413453517E-4	9.384124423E-4	1.091414946E-3	1.108466065E-3	8.525915910E-4	6.190249696E-4	5.198054714E-4	4.447466636E-4	3.815126547E-4	3.336781811E-4	3.849694622E-4	6.238464848E-4	9.091809625E-4	9.664614336E-4	6.728498265E-4	3.141476482E-4	2.766825783E-4	4.905400565E-4	5.733690341E-4	5.077818059E-4	5.848835572E-4	7.635635557E-4	8.522964781E-4	9.250026778E-4	1.013779198E-3	1.019797521E-3	9.782286361E-4	9.053353569E-4	8.037381340E-4
8.051801124E-4	6.103228661E-4	5.696832668E-4	6.663168897E-4	7.889357512E-4	8.672848926E-4	8.544896846E-4	8.186179912E-4	7.426117081E-4	7.054234738E-4	8.249367820E-4	8.532993961E-4	6.436091498E-4	4.748547508E-4	4.594255588E-4	4.247367324E-4	3.371602506E-4	2.902351844E-4	3.886389313E-4	6.160267512E-4	8.049373864E-4	7.863931824E-4	5.250131944E-4	2.721300698E-4	2.681636834E-4	4.151120665E-4	4.911905271E-4	5.070201005E-4	5.974537926E-4	6.906956551E-4	7.365766214E-4	8.496826049E-4	9.474205435E-4	9.098668233E-4	8.696801960E-4	8.752726135E-4	8.337119361E-4
8.051623008E-4	6.217401242E-4	5.625625490E-4	6.740421522E-4	8.272473351E-4	8.993644733E-4	8.172727539E-4	6.942869513E-4	6.048431969E-4	5.705353105E-4	5.808793940E-4	5.266904482E-4	4.261550203E-4	4.384429485E-4	5.017684307E-4	3.915880516E-4	1.693351369E-4	1.086087868E-4	3.055179550E-4	5.367014674E-4	5.913885543E-4	5.195737467E-4	4.244936863E-4	3.982092894E-4	4.334956757E-4	4.330441006E-4	4.197304952E-4	4.616543010E-4	5.537174875E-4	6.462671445E-4	7.260467391E-4	8.216327406E-4	8.561752038E-4	7.864147774E-4	7.176868385E-4	6.454439717E-4	5.002304097E-4
9.551172843E-4	8.365802350E-4	7.185424329E-4	6.296814536E-4	6.312372861E-4	7.634888752E-4	8.213655674E-4	6.960092578E-4	5.740494817E-4	5.961454008E-4	5.767583498E-4	4.234540684E-4	3.655548790E-4	5.008877488E-4	5.656377180E-4	3.337499802E-4	1.720467480E-5	NaN	2.608500654E-4	5.154265091E-4	5.134558887E-4	4.363528278E-4	4.678361875E-4	5.732525024E-4	6.115175784E-4	5.070687621E-4	4.069786519E-4	4.296917177E-4	5.193267134E-4	6.335570943E-4	7.228495670E-4	7.315816474E-4	6.905357004E-4	6.893929676E-4	6.696669152E-4	4.439125478E-4	8.929686737E-5
9.010775248E-4	8.749866975E-4	8.345199749E-4	6.414104719E-4	4.966903361E-4	6.713686162E-4	8.780666394E-4	7.352344110E-4	5.057927920E-4	5.625899066E-4	6.423093146E-4	5.108898622E-4	4.500130017E-4	5.895155482E-4	5.987525219E-4	2.937476092E-4	NaN	NaN	1.843120117E-4	4.106834822E-4	4.666007590E-4	4.878090112E-4	5.545209860E-4	6.147730164E-4	6.290410529E-4	5.377011839E-4	4.198468814E-4	4.120814847E-4	4.680127313E-4	5.383972311E-4	5.974678206E-4	5.727176904E-4	5.202017492E-4	6.030236254E-4	6.541640614E-4	3.459647705E-4	NaN
7.131998427E-4	7.411392289E-4	8.344309172E-4	7.492769510E-4	5.928724422E-4	6.825368619E-4	8.454069612E-4	6.620303611E-4	3.509643720E-4	3.788826580E-4	5.384398974E-4	4.902817891E-4	4.222441930E-4	5.126486067E-4	4.948089481E-4	2.234714775E-4	5.671870895E-6	2.332272561E-5	1.638887625E-4	3.031314991E-4	4.477688926E-4	6.151223788E-4	6.592680002E-4	5.879412638E-4	5.953041837E-4	6.159155746E-4	5.562748993E-4	5.318726180E-4	5.366195110E-4	5.262941704E-4	5.336015602E-4	5.349726998E-4	5.243281485E-4	5.920948461E-4	5.970804486E-4	2.752819855E-4	NaN
6.790636689E-4	6.624148809E-4	7.843395579E-4	8.757066098E-4	8.234664565E-4	7.587527507E-4	6.990827387E-4	4.428634129E-4	1.592758636E-4	2.342663065E-4	4.662344872E-4	4.489062121E-4	3.025350743E-4	3.009812499E-4	2.993133094E-4	1.462171640E-4	8.972280921E-5	2.237801818E-4	3.507523215E-4	3.983794595E-4	5.073399516E-4	6.977843586E-4	7.228143513E-4	5.954114604E-4	5.970569910E-4	6.766503211E-4	6.788313622E-4	6.829003687E-4	6.806036108E-4	6.060667220E-4	5.141718430E-4	5.087148747E-4	5.785680260E-4	6.460658042E-4	6.331162294E-4	4.350138188E-4	1.896699396E-4
7.282929728E-4	6.622116198E-4	7.937354385E-4	1.004655263E-3	1.023653313E-3	8.155101677E-4	5.460284301E-4	2.311215794E-4	6.513774679E-6	1.965942211E-4	5.786464317E-4	6.271883030E-4	3.837291442E-4	2.239381865E-4	1.801604521E-4	1.230238413E-4	1.701816946E-4	3.508191148E-4	4.913666635E-4	4.985121777E-4	4.970849841E-4	6.105359062E-4	6.729310844E-4	5.986326141E-4	5.649017985E-4	6.079828017E-4	6.465025945E-4	6.715167547E-4	6.451481022E-4	5.443282425E-4	4.030724231E-4	3.895899863E-4	5.542946164E-4	7.063213270E-4	7.858985919E-4	7.731782971E-4	6.515521673E-4
7.235865924E-4	7.861313061E-4	9.969354142E-4	1.178662293E-3	1.110532088E-3	8.144616149E-4	5.485548172E-4	3.115341242E-4	7.050029672E-5	1.993027399E-4	6.598752807E-4	8.704828797E-4	6.686723791E-4	3.797251265E-4	2.242318442E-4	1.904786186E-4	2.359605714E-4	2.948676120E-4	3.635822213E-4	4.319003783E-4	4.819160094E-4	5.951094790E-4	7.062497316E-4	6.831172504E-4	6.029753713E-4	6.108758389E-4	6.985057844E-4	7.106816629E-4	5.974058295E-4	4.804203636E-4	3.512147814E-4	3.181913344E-4	5.367734120E-4	7.896052557E-4	9.108043159E-4	9.125581128E-4	8.116723620E-4
7.002488128E-4	8.637479041E-4	1.029813313E-3	1.123694121E-3	1.076209126E-3	8.806605474E-4	7.590382593E-4	6.613235455E-4	3.924007760E-4	3.284519189E-4	6.682622479E-4	9.438246489E-4	8.561867871E-4	5.817702622E-4	3.970048565E-4	3.970482794E-4	4.416431475E-4	3.568749817E-4	2.997237898E-4	4.323951434E-4	5.977869732E-4	7.037351024E-4	7.951769512E-4	8.382753003E-4	7.950164727E-4	7.854384021E-4	8.752911235E-4	8.728597895E-4	7.209348259E-4	5.886497092E-4	4.151139292E-4	3.005066246E-4	5.384275573E-4	8.774160524E-4	9.642133373E-4	8.829851286E-4	8.097636164E-4
