5.883651320E-4	6.206574035E-4	5.610902444E-4	5.048865569E-4	4.191441985E-4	5.767865223E-4	9.330323664E-4	1.038157148E-3	8.696090663E-4	7.212389028E-4	6.956178113E-4	7.407224621E-4	6.566144875E-4	3.171787248E-4	1.793641713E-4	4.770106170E-4	6.106786896E-4	3.978665918E-4	2.591381781E-4	2.469116880E-4	1.774420089E-4	2.008423617E-4	4.839601170E-4	6.633984158E-4	5.527361063E-4	4.712347582E-4	4.534096224E-4	4.894971498E-4	6.347103626E-4	6.780650001E-4	6.509147352E-4	7.216303493E-4	7.563160616E-4	6.909802323E-4	7.007127278E-4	7.469052216E-4
6.702151150E-4	7.501256769E-4	6.649235147E-4	4.564406117E-4	2.722694771E-4	4.509986611E-4	7.223061984E-4	6.514106644E-4	4.428255488E-4	3.787856258E-4	4.152629117E-4	4.870958801E-4	4.968066933E-4	2.977127442E-4	2.262733906E-4	5.090717459E-4	5.856213975E-4	3.018869611E-4	9.852159565E-5	4.579500455E-5	4.480145799E-5	1.785540662E-4	4.004339280E-4	4.440198245E-4	3.635273606E-4	4.230944032E-4	4.775959242E-4	4.857134190E-4	5.889318418E-4	6.578705506E-4	7.330907392E-4	8.618772263E-4	8.090760093E-4	5.959157133E-4	4.832680279E-4	4.971793387E-4
7.646898739E-4	7.789714728E-4	6.637065089E-4	4.670259368E-4	3.186390677E-4	4.652982752E-4	5.870346795E-4	4.092229356E-4	2.165866754E-4	1.653097861E-4	1.978477376E-4	3.101018665E-4	3.989391553E-4	2.987641492E-4	2.563015441E-4	4.721226869E-4	5.541106220E-4	3.802024876E-4	2.190414234E-4	1.811175898E-4	3.119219618E-4	5.032765912E-4	5.441454123E-4	4.433167051E-4	4.053363227E-4	5.216802820E-4	5.869435845E-4	5.633481196E-4	5.987338955E-4	6.264261319E-4	6.925063208E-4	8.266021614E-4	7.817959413E-4	5.490060430E-4	3.666593111E-4	3.290625173E-4
8.310445701E-4	7.272477960E-4	5.770100397E-4	4.735090188E-4	4.525512923E-4	5.782254157E-4	5.744792288E-4	3.568897082E-4	1.869691914E-4	9.388741455E-5	7.781930617E-5	2.005096176E-4	3.109827230E-4	2.484068391E-4	1.885406527E-4	3.074011765E-4	4.532650928E-4	4.968231078E-4	4.372439871E-4	4.288776836E-4	6.239344366E-4	7.874367293E-4	7.460371125E-4	7.094772882E-4	7.772675017E-4	8.448020671E-4	7.834917051E-4	6.417465629E-4	5.943375290E-4	5.872074398E-4	6.349561736E-4	8.258510497E-4	9.085863130E-4	7.801479660E-4	6.354593206E-4	5.283678765E-4
7.178012747E-4	5.787732662E-4	4.983346444E-4	4.885163507E-4	5.184789188E-4	6.184636732E-4	6.039852160E-4	4.269829951E-4	2.793993044E-4	1.810093672E-4	1.516855700E-4	2.400892554E-4	3.114762658E-4	2.610234078E-4	1.725689217E-4	1.731845550E-4	3.347888705E-4	5.220780149E-4	5.082197604E-4	4.770804662E-4	6.239281502E-4	7.068042178E-4	7.048169500E-4	8.408912690E-4	1.004821039E-3	1.013985253E-3	8.274326683E-4	5.721227499E-4	5.259659374E-4	6.188942352E-4	7.159695379E-4	9.267548448E-4	1.066604862E-3	1.023417106E-3	9.636280010E-4	8.323034272E-4
4.863227659E-4	3.967029334E-4	5.180744920E-4	6.218334311E-4	5.593283568E-4	5.390800070E-4	5.970455240E-4	5.636364804E-4	4.586840805E-4	3.805748129E-4	3.654932079E-4	3.990619152E-4	4.097081837E-4	3.677977948E-4	2.875342616E-4	2.418247750E-4	3.969857353E-4	6.011361838E-4	5.501373671E-4	4.885942908E-4	6.083929911E-4	6.571906270E-4	6.597582251E-4	7.603649283E-4	8.573468076E-4	8.763005608E-4	7.191324839E-4	4.544618714E-4	4.526874982E-4	6.496616406E-4	7.913136506E-4	9.859933052E-4	1.125568640E-3	1.094119623E-3	1.029662322E-3	8.915275685E-4
4.589268647E-4	3.638745111E-4	5.472351331E-4	6.817139219E-4	5.014056223E-4	3.616759204E-4	5.194598343E-4	6.953658885E-4	6.866910262E-4	5.880977842E-4	4.806617799E-4	4.098470381E-4	4.028701806E-4	4.174134810E-4	4.072460288E-4	4.348843941E-4	6.369454786E-4	8.139407146E-4	7.254715310E-4	6.896805717E-4	8.348131087E-4	8.788472041E-4	8.041633992E-4	6.710895104E-4	5.787138944E-4	6.608324475E-4	6.693052128E-4	4.945159308E-4	5.009787274E-4	6.780078402E-4	8.028708980E-4	9.806936141E-4	1.111843972E-3	1.050940366E-3	9.241538937E-4	7.977226051E-4
6.831144565E-4	5.660870811E-4	6.075072451E-4	6.283192197E-4	3.898051800E-4	2.475110814E-4	4.678095574E-4	7.566168206E-4	8.496483788E-4	7.427195087E-4	5.068630562E-4	3.387969919E-4	3.600773634E-4	4.335363046E-4	4.728013009E-4	5.815643235E-4	8.296854794E-4	9.903610917E-4	9.270262090E-4	9.291059687E-4	1.022832585E-3	1.007342245E-3	8.854658226E-4	6.101052859E-4	3.843927989E-4	5.143028102E-4	7.082958473E-4	6.747312727E-4	6.665769615E-4	7.511777803E-4	7.866096566E-4	8.560866700E-4	9.067507926E-4	8.655058919E-4	8.377667982E-4	8.330010460E-4
7.422150229E-4	6.569658290E-4	6.204166566E-4	6.041910965E-4	4.230419290E-4	3.570838016E-4	5.565429456E-4	7.637021481E-4	8.330270648E-4	7.416641456E-4	5.161218578E-4	3.767689632E-4	4.207757884E-4	4.648168106E-4	4.802154435E-4	5.937811220E-4	7.967216661E-4	9.245182737E-4	9.213807643E-4	9.249087889E-4	9.143172065E-4	8.723532665E-4	8.163913735E-4	5.701897899E-4	3.077843867E-4	4.200637050E-4	7.222451386E-4	8.164588944E-4	8.034605999E-4	8.147299523E-4	7.369344821E-4	6.376255769E-4	5.939120310E-4	6.597424508E-4	8.595483378E-4	9.881218430E-4
5.337988259E-4	4.568693403E-4	4.621111730E-4	5.849181325E-4	5.802439991E-4	5.723441718E-4	6.969099632E-4	8.004286792E-4	7.911085850E-4	6.690873997E-4	4.905950627E-4	4.277994740E-4	4.731717345E-4	4.304637259E-4	3.708910663E-4	4.448029795E-4	5.890120519E-4	7.069559069E-4	7.587937289E-4	7.353210822E-4	6.502699689E-4	6.270105368E-4	6.486941711E-4	4.931672593E-4	2.800622024E-4	3.663471434E-4	7.034035516E-4	8.983678417E-4	9.336644434E-4	9.567356319E-4	8.482207777E-4	6.710382295E-4	5.817636847E-4	6.612290745E-4	8.731964626E-4	9.621643112E-4
3.490568488E-4	2.842760005E-4	3.247931309E-4	5.449199816E-4	6.786982995E-4	6.446719053E-4	6.543667987E-4	7.672167267E-4	8.336484898E-4	7.376430440E-4	5.340264761E-4	4.525053955E-4	5.010099267E-4	3.988279495E-4	2.284277143E-4	2.613927645E-4	4.264410818E-4	5.664858618E-4	6.421533180E-4	6.251873565E-4	5.214181147E-4	4.520395887E-4	4.440665653E-4	3.792676725E-4	2.878438972E-4	3.741537512E-4	6.827476900E-4	9.297900833E-4	1.050703693E-3	1.156466780E-3	1.114951679E-3	9.635020397E-4	8.310253615E-4	7.371485699E-4	7.042810903E-4	6.991125410E-4
2.506990859E-4	2.077013050E-4	2.595300321E-4	4.748343490E-4	6.622564397E-4	5.895895301E-4	4.845524090E-4	6.039771251E-4	8.053955971E-4	8.351438446E-4	6.322550471E-4	5.033902125E-4	5.872132606E-4	4.837613960E-4	2.032252378E-4	1.719692955E-4	3.114184656E-4	3.779808176E-4	4.378436133E-4	5.246008513E-4	5.310090492E-4	4.729202774E-4	4.524820542E-4	4.646836896E-4	4.393555864E-4	4.585444112E-4	6.210282445E-4	7.732452941E-4	9.057492716E-4	1.093045576E-3	1.148027950E-3	1.047978643E-3	8.849272272E-4	6.527176010E-4	4.791821120E-4	5.374926259E-4
3.139386827E-4	2.103137231E-4	2.275982552E-4	4.131615860E-4	6.107180379E-4	5.430671736E-4	4.058333579E-4	4.681692808E-4	6.452745874E-4	7.348504732E-4	6.058454746E-4	5.085468874E-4	6.421802682E-4	5.847031716E-4	2.764486999E-4	1.819089375E-4	2.094744268E-4	1.255494426E-4	1.368491066E-4	3.226237895E-4	4.980838276E-4	5.874930066E-4	6.553364801E-4	6.983195781E-4	6.366055459E-4	5.768309929E-4	6.077841972E-4	5.942733842E-4	6.266041892E-4	8.125695167E-4	9.298390942E-4	8.882135153E-4	7.411105325E-4	5.197724677E-4	4.137241631E-4	5.945741432E-4
5.428582081E-4	3.281027020E-4	2.550566860E-4	4.061259388E-4	6.032434176E-4	5.732445861E-4	4.783686600E-4	4.670357157E-4	5.048342282E-4	5.590725923E-4	5.126837641E-4	4.709818750E-4	6.143191131E-4	6.255711196E-4	3.870257060E-4	2.761875221E-4	2.272841666E-4	6.592138379E-5	5.077114110E-5	2.580123546E-4	4.869290860E-4	6.337859086E-4	7.110273582E-4	7.121057133E-4	6.471006782E-4	6.733764894E-4	7.446060190E-4	6.345350412E-4	5.145395990E-4	5.893497146E-4	7.124008844E-4	7.634697831E-4	7.043449441E-4	5.932416534E-4	6.017923588E-4	7.836877485E-4
6.925598718E-4	3.795855155E-4	2.188883082E-4	3.654666943E-4	6.180109922E-4	6.823597942E-4	6.346344016E-4	5.283512874E-4	4.532988532E-4	4.932461889E-4	4.887399846E-4	4.496109905E-4	5.748964613E-4	6.640942884E-4	5.206759088E-4	4.057234910E-4	3.202313092E-4	1.660882990E-4	2.054177021E-4	4.401033802E-4	5.997616681E-4	6.248457357E-4	6.023208261E-4	5.784776877E-4	6.361621199E-4	8.507215534E-4	9.616607567E-4	7.418288151E-4	4.945683759E-4	4.707702610E-4	5.740380147E-4	6.992664421E-4	7.543053944E-4	8.027692675E-4	9.225801332E-4	1.017905073E-3
6.375928060E-4	2.848500153E-4	8.646444621E-5	2.352038282E-4	5.366469268E-4	7.001496269E-4	6.844681920E-4	4.988540895E-4	3.950418904E-4	4.888871335E-4	5.151162622E-4	4.579611123E-4	5.676288274E-4	7.108261925E-4	6.391475908E-4	5.242436309E-4	4.203386779E-4	2.955564996E-4	3.815048258E-4	6.000392605E-4	6.622997462E-4	5.952371284E-4	5.404180847E-4	5.589850480E-4	7.411904517E-4	1.028714934E-3	1.066045137E-3	7.603917620E-4	5.128164194E-4	4.950372968E-4	5.642668693E-4	6.740625831E-4	7.434511790E-4	8.244363125E-4	9.740204550E-4	1.024746103E-3
4.216212546E-4	1.656806126E-4	4.607505616E-5	2.111103531E-4	4.896937753E-4	6.638260093E-4	6.721307873E-4	5.113209481E-4	4.450411652E-4	5.610873923E-4	5.887064617E-4	5.127780023E-4	5.695109721E-4	6.882243906E-4	6.442578160E-4	5.234620767E-4	4.112550523E-4	3.289565793E-4	4.064081877E-4	5.419487716E-4	5.819834187E-4	5.859904923E-4	5.749209085E-4	5.844373954E-4	7.211840712E-4	8.938739193E-4	8.712770650E-4	6.660722429E-4	5.653059925E-4	6.047042552E-4	6.371444906E-4	7.080330397E-4	7.201547851E-4	6.687541609E-4	7.269760245E-4	8.081318229E-4
3.029276268E-4	1.832891430E-4	1.824297942E-4	3.842551378E-4	6.059259758E-4	6.953299744E-4	7.200340042E-4	7.023233338E-4	6.745936698E-4	6.578418543E-4	6.046884228E-4	5.217496073E-4	4.945498076E-4	5.189953372E-4	4.686860484E-4	3.503657354E-4	2.673623094E-4	2.721449709E-4	3.597450559E-4	4.449878470E-4	5.373399472E-4	6.531884428E-4	6.440156139E-4	5.561485887E-4	5.559627898E-4	5.855838535E-4	5.745578092E-4	5.590678775E-4	6.362767890E-4	7.384265191E-4	7.559353253E-4	8.017084911E-4	7.765413029E-4	6.469822256E-4	6.447337801E-4	7.249752525E-4
4.514711909E-4	3.435218823E-4	3.292200854E-4	5.187941133E-4	6.822625874E-4	6.643125671E-4	6.971326075E-4	8.374086465E-4	8.092439966E-4	5.957266549E-4	4.831062106E-4	4.957700148E-4	4.720073775E-4	4.122931568E-4	3.360726987E-4	2.659063903E-4	2.851324971E-4	3.630892024E-4	3.939239541E-4	4.075014149E-4	5.399136571E-4	7.225711597E-4	6.879662396E-4	5.072577042E-4	4.393119307E-4	4.613367491E-4	5.108152400E-4	6.046348717E-4	7.533595781E-4	8.521705167E-4	8.496788796E-4	8.677135338E-4	8.251139079E-4	7.404683274E-4	7.771336823E-4	7.895093295E-4
7.109378348E-4	5.391142331E-4	3.928689694E-4	5.033334019E-4	6.259818911E-4	5.622843164E-4	5.777590559E-4	7.584959385E-4	7.201019325E-4	4.353584955E-4	3.474151017E-4	5.168269854E-4	6.363824941E-4	5.985222524E-4	5.013283226E-4	4.649088369E-4	5.180800217E-4	5.119398702E-4	3.616361646E-4	2.802609524E-4	4.659261031E-4	7.346703205E-4	7.274316158E-4	5.174573744E-4	4.612943158E-4	5.657776492E-4	6.747212028E-4	7.782562752E-4	8.582881419E-4	8.358632913E-4	8.007444558E-4	8.345267852E-4	7.902935613E-4	7.507681730E-4	8.370634168E-4	8.308116812E-4
8.764629019E-4	6.518136943E-4	3.976165608E-4	4.326019261E-4	5.325036473E-4	4.978221259E-4	4.874644219E-4	5.963249714E-4	5.687270896E-4	3.550121037E-4	2.900195250E-4	4.848956014E-4	7.021862548E-4	7.285965839E-4	6.443040329E-4	6.363224238E-4	6.491371314E-4	5.222869804E-4	3.098983725E-4	2.656287106E-4	4.987489083E-4	7.839116151E-4	8.034624043E-4	6.310003810E-4	6.289305747E-4	7.849946269E-4	8.553029620E-4	8.542101714E-4	8.160778671E-4	7.207577000E-4	7.292121882E-4	8.180520381E-4	7.745236508E-4	7.410086691E-4	8.491880726E-4	8.908653399E-4
7.950304425E-4	5.706728552E-4	3.706816933E-4	4.337356950E-4	5.247064400E-4	5.441229441E-4	5.552729126E-4	5.913194036E-4	5.593738751E-4	4.482987279E-4	3.895575064E-4	4.194808134E-4	4.890245618E-4	4.776897840E-4	4.300334549E-4	5.137693370E-4	5.779361236E-4	4.770168161E-4	3.906559723E-4	4.912748118E-4	7.106448757E-4	8.652114775E-4	8.292649873E-4	7.001479971E-4	7.494722377E-4	9.218376363E-4	9.022358572E-4	7.349271327E-4	6.282526883E-4	6.216168986E-4	7.276419783E-4	8.158316487E-4	7.577737560E-4	7.377654547E-4	8.657287108E-4	9.487368516E-4
