2.288894466E-4	3.282946709E-4	3.757363593E-4	5.014169728E-4	6.100327591E-4	6.036993582E-4	5.164660397E-4	5.559891579E-4	8.155296091E-4	9.995208820E-4	9.816216771E-4	9.546490619E-4	9.416453540E-4	8.790789871E-4	7.807550137E-4	6.858688430E-4	6.688441499E-4	7.328107604E-4	7.987829740E-4	7.744422765E-4	6.209594430E-4	4.520126677E-4	4.466182145E-4	6.152506103E-4	6.727197906E-4	5.290310364E-4	4.541202798E-4	4.829618847E-4	6.096154102E-4	9.184696828E-4	1.099067158E-3	9.988440434E-4	9.921670426E-4	1.176622813E-3	1.251418144E-3	1.073655789E-3	8.076238446E-4	6.720069214E-4	7.220410625E-4	8.918956737E-4	1.006992301E-3
2.405577397E-4	3.405696480E-4	4.709441273E-4	7.382733165E-4	9.002212901E-4	8.038630476E-4	5.982794100E-4	5.439498927E-4	7.068275590E-4	8.251541294E-4	7.657194510E-4	7.165020215E-4	7.511884323E-4	6.912251702E-4	5.406145356E-4	5.066119484E-4	5.786545807E-4	6.455273833E-4	6.807555910E-4	5.617624265E-4	3.044659388E-4	2.057740057E-4	3.685487900E-4	5.818383070E-4	6.084310589E-4	5.325405509E-4	5.804263055E-4	6.234520115E-4	6.470403168E-4	8.714217693E-4	1.071925042E-3	1.078624395E-3	1.138912165E-3	1.231170259E-3	1.150093740E-3	9.055370465E-4	6.478801370E-4	5.034015630E-4	5.259484169E-4	6.837465917E-4	7.707405020E-4
4.536624474E-4	4.970197333E-4	6.566739175E-4	9.490855155E-4	1.062644063E-3	8.541445713E-4	5.915435031E-4	5.549944472E-4	6.657972117E-4	6.873878883E-4	5.748501862E-4	5.025689607E-4	6.073825643E-4	6.252542371E-4	4.313413519E-4	3.655246110E-4	4.723062448E-4	5.727860844E-4	6.601745845E-4	5.788717535E-4	3.140953777E-4	2.393708128E-4	3.987954115E-4	4.839593312E-4	4.386276123E-4	4.992720205E-4	7.627568557E-4	9.178703185E-4	8.316615713E-4	8.365643444E-4	9.920463199E-4	1.096929424E-3	1.120287692E-3	1.048977603E-3	8.999877609E-4	7.242538268E-4	5.655228160E-4	4.731836671E-4	5.095874658E-4	6.636358448E-4	7.287702174E-4
6.314998027E-4	6.068637595E-4	7.117201458E-4	9.396130336E-4	9.989367099E-4	7.703198353E-4	5.419882364E-4	5.342821823E-4	6.131174159E-4	6.361971609E-4	5.396051565E-4	3.997086897E-4	4.870647681E-4	5.966991885E-4	4.450983834E-4	3.425039467E-4	4.213176435E-4	5.269543035E-4	6.834312808E-4	7.388021331E-4	5.657923757E-4	4.664655426E-4	4.896427272E-4	3.923548211E-4	2.937501413E-4	4.614923964E-4	8.512721397E-4	1.083314884E-3	9.493153775E-4	7.964162505E-4	8.834103937E-4	1.003534533E-3	9.640376666E-4	8.183863829E-4	6.853049854E-4	5.510722985E-4	4.196879745E-4	3.845748142E-4	5.001596874E-4	6.582174101E-4	6.933797849E-4
7.590696332E-4	7.034814334E-4	6.597486790E-4	7.653078646E-4	8.352085133E-4	6.932372926E-4	5.042428966E-4	4.375540011E-4	4.948320566E-4	6.114367861E-4	5.552449147E-4	3.580139601E-4	4.212334170E-4	5.669228849E-4	4.440851917E-4	3.143187205E-4	3.614603193E-4	4.780769814E-4	6.875068648E-4	8.486047736E-4	7.640222902E-4	6.767729647E-4	6.754007190E-4	5.376051413E-4	3.756740189E-4	4.408879322E-4	7.153558545E-4	9.158854373E-4	8.353090961E-4	7.101484225E-4	7.614521892E-4	8.401843370E-4	8.441315149E-4	8.220365853E-4	7.436913438E-4	5.624371115E-4	4.142929683E-4	4.703065206E-4	6.837433320E-4	7.680693525E-4	6.643310771E-4
7.611894398E-4	7.673888467E-4	6.224311073E-4	6.336207734E-4	7.657213137E-4	7.462781505E-4	5.648965016E-4	4.075882607E-4	4.429852124E-4	5.857156357E-4	4.963944084E-4	3.104177013E-4	4.184790305E-4	5.112814833E-4	3.035015834E-4	1.533213945E-4	2.668654779E-4	4.874237347E-4	7.581555983E-4	9.351021727E-4	8.473194903E-4	7.859445759E-4	8.678472368E-4	7.869968540E-4	5.577365519E-4	4.285772156E-4	4.854384752E-4	5.993428058E-4	6.251278101E-4	6.586445379E-4	7.480693748E-4	8.005987038E-4	8.780879434E-4	9.641615907E-4	8.707796806E-4	6.601092173E-4	6.070937961E-4	7.918372285E-4	1.015618211E-3	9.529026574E-4	6.776094087E-4
5.966121098E-4	7.912488654E-4	7.427192759E-4	7.248788606E-4	8.428519359E-4	8.418116486E-4	6.328499294E-4	4.505490360E-4	4.974793992E-4	5.928840255E-4	4.332793178E-4	2.848493750E-4	4.161896068E-4	4.176409857E-4	1.583744743E-4	8.435650670E-5	3.238918143E-4	6.207814440E-4	8.988893824E-4	1.042604796E-3	9.167665849E-4	8.603533497E-4	9.624296217E-4	8.603277383E-4	6.014009705E-4	4.540991795E-4	4.552172613E-4	5.002249964E-4	5.425395793E-4	6.585134543E-4	8.028107113E-4	8.878091467E-4	9.903307073E-4	1.037701964E-3	8.862023824E-4	7.333418471E-4	8.057467639E-4	1.019114279E-3	1.159327570E-3	1.021144213E-3	7.025389932E-4
3.535897122E-4	7.603011327E-4	9.182395879E-4	8.861308452E-4	8.776366012E-4	7.859977195E-4	5.484070280E-4	4.053262819E-4	4.947988782E-4	5.623954930E-4	3.833848750E-4	2.683688654E-4	3.652436135E-4	3.073691623E-4	1.136563733E-4	1.739181316E-4	4.787698272E-4	7.413724088E-4	9.410824860E-4	1.010101987E-3	8.601699956E-4	8.366927505E-4	9.456629050E-4	8.058524691E-4	5.660264869E-4	5.394754699E-4	6.433891249E-4	6.733854534E-4	6.387481699E-4	6.867775810E-4	8.249022649E-4	9.743752889E-4	1.085473108E-3	1.045733457E-3	8.849736769E-4	8.181992453E-4	8.787828847E-4	9.768144228E-4	1.050748164E-3	9.615632007E-4	7.251110510E-4
1.608612656E-4	6.625654642E-4	9.097401635E-4	8.355625905E-4	7.554167532E-4	6.792300264E-4	5.290006520E-4	4.606313887E-4	5.729943514E-4	6.453350652E-4	4.879870103E-4	3.734958009E-4	3.925741476E-4	2.686602820E-4	1.023981022E-4	2.120242716E-4	5.536841345E-4	8.377369959E-4	9.671333246E-4	8.946504095E-4	6.842943840E-4	6.944679772E-4	8.478130912E-4	7.682294236E-4	6.093232660E-4	6.686068373E-4	8.209053194E-4	8.363737725E-4	7.816631696E-4	8.223390323E-4	9.585124208E-4	1.117970329E-3	1.188905328E-3	1.053864020E-3	8.653650875E-4	8.095523808E-4	7.905967650E-4	8.127298788E-4	9.126266232E-4	8.861555834E-4	7.254193188E-4
1.133511541E-4	4.959467333E-4	6.107519730E-4	4.744415346E-4	4.673908115E-4	5.806979607E-4	6.345707807E-4	6.594430888E-4	7.702652947E-4	8.684989880E-4	7.684163284E-4	6.447093911E-4	5.824643886E-4	4.033863952E-4	2.137098345E-4	2.892119810E-4	6.562891067E-4	1.009976841E-3	1.085670199E-3	8.818281931E-4	6.518931477E-4	6.902422756E-4	8.260872564E-4	7.733631646E-4	6.852360675E-4	7.545386325E-4	8.371855947E-4	8.028055890E-4	8.076227386E-4	9.628937114E-4	1.151588862E-3	1.270511304E-3	1.270949375E-3	1.066409284E-3	8.182329475E-4	7.510968717E-4	7.466232637E-4	7.925523678E-4	9.287192370E-4	9.201320354E-4	7.890038542E-4
1.253369846E-4	2.264064096E-4	1.491330186E-4	3.840085992E-5	1.861937781E-4	4.526811827E-4	6.122537307E-4	6.924812333E-4	8.086702437E-4	9.210490389E-4	8.800607757E-4	7.668565377E-4	6.743331905E-4	5.597341224E-4	4.537776986E-4	4.855034058E-4	7.565605338E-4	1.042217948E-3	1.037365873E-3	8.162233280E-4	6.982504274E-4	7.932534791E-4	8.243974298E-4	6.858057459E-4	6.329800817E-4	7.110101287E-4	7.249953342E-4	6.751657929E-4	7.179819513E-4	9.084167541E-4	1.140665496E-3	1.259299810E-3	1.219769008E-3	9.969216771E-4	7.637357921E-4	7.825627108E-4	8.483472047E-4	8.307364187E-4	8.902369882E-4	8.984449669E-4	8.151191287E-4
1.946032135E-4	7.356618153E-5	NaN	NaN	1.430782286E-4	3.831782378E-4	4.525551049E-4	5.421283422E-4	6.969684619E-4	7.704859017E-4	7.010523695E-4	5.635421840E-4	4.670468625E-4	5.078438553E-4	5.908623571E-4	6.028935313E-4	6.827350007E-4	7.863104111E-4	7.061914657E-4	5.611752858E-4	6.022125599E-4	7.480452769E-4	6.929279189E-4	5.212338292E-4	5.582443555E-4	6.768254680E-4	6.608322146E-4	6.333628553E-4	6.580759655E-4	7.718206034E-4	1.006490900E-3	1.129638753E-3	1.038820017E-3	8.486037841E-4	7.547350833E-4	9.002486477E-4	9.512518300E-4	7.717541303E-4	7.273816154E-4	7.748231292E-4	7.411908009E-4
4.465371603E-4	2.626421920E-4	9.233598394E-5	7.698804984E-5	2.897791856E-4	4.204710713E-4	3.685614502E-4	4.634570214E-4	6.372728385E-4	6.166592939E-4	4.717749252E-4	3.107257071E-4	2.210221282E-4	3.708184231E-4	5.967374891E-4	6.299423985E-4	5.716424785E-4	4.922187072E-4	3.355856170E-4	2.712399582E-4	4.247664183E-4	5.705288495E-4	5.003165570E-4	4.354711273E-4	6.100683822E-4	7.770534139E-4	7.761278539E-4	7.674198132E-4	7.455926971E-4	7.785288617E-4	9.287709254E-4	9.176012827E-4	7.579289377E-4	7.241875282E-4	8.627194329E-4	1.052672626E-3	9.984713979E-4	7.526910049E-4	7.250814233E-4	8.021606482E-4	7.609964814E-4
7.411868428E-4	5.522811553E-4	3.826280881E-4	3.114895371E-4	4.070493451E-4	4.170876928E-4	3.291308240E-4	4.627168528E-4	6.106396904E-4	5.237602163E-4	4.076356417E-4	3.057672584E-4	2.259003086E-4	3.734193742E-4	6.151776179E-4	6.742117694E-4	5.760455388E-4	3.869198845E-4	1.705452887E-4	1.513466705E-4	3.535583382E-4	4.563783004E-4	3.692102036E-4	3.929996747E-4	6.322126137E-4	8.413967444E-4	9.182731737E-4	9.115537396E-4	8.245687350E-4	8.041660767E-4	8.210425731E-4	6.497575669E-4	5.226485664E-4	7.062962977E-4	1.002658741E-3	1.134574530E-3	9.841478895E-4	8.008156437E-4	8.607733180E-4	9.246014524E-4	8.306230302E-4
9.432343068E-4	6.766340230E-4	4.068599956E-4	2.971003996E-4	3.334654029E-4	2.680172620E-4	2.385536936E-4	4.562654067E-4	5.754205631E-4	5.105851451E-4	5.241414183E-4	4.765013000E-4	3.464237088E-4	4.278017441E-4	6.102177431E-4	6.555364234E-4	5.993709201E-4	4.542476963E-4	2.462842676E-4	1.979289227E-4	3.717492218E-4	4.557891516E-4	3.494657285E-4	3.577070311E-4	5.582951708E-4	7.665079320E-4	8.816118352E-4	8.347981493E-4	7.031337591E-4	6.780878175E-4	6.366430316E-4	4.772653338E-4	5.125685129E-4	8.169576759E-4	1.080881921E-3	1.093425322E-3	8.934397483E-4	8.144645253E-4	9.679602808E-4	1.012741355E-3	8.592195809E-4
1.086957054E-3	7.130293525E-4	2.591767698E-4	1.277131814E-4	2.505193115E-4	2.644960186E-4	3.117538581E-4	5.023372360E-4	5.472385674E-4	5.513555952E-4	6.604662049E-4	5.719300825E-4	3.698641667E-4	4.268360790E-4	5.750302225E-4	6.102864281E-4	6.482535973E-4	6.187139661E-4	4.094002070E-4	2.387854329E-4	3.161614004E-4	4.282284644E-4	3.881419252E-4	4.072505981E-4	5.576655385E-4	7.060618955E-4	7.630691980E-4	6.785830483E-4	6.121508777E-4	6.655395264E-4	6.172086578E-4	4.900175263E-4	6.075435085E-4	9.001509752E-4	1.053270767E-3	9.470316581E-4	7.148789009E-4	7.294583484E-4	9.864623426E-4	1.059586531E-3	8.828105638E-4
1.054003602E-3	6.779663381E-4	2.131772198E-4	1.391257829E-4	3.949550446E-4	5.356015172E-4	5.600212025E-4	5.735218874E-4	5.456567160E-4	6.359730614E-4	7.509858697E-4	6.045185728E-4	4.165465361E-4	4.811897816E-4	6.008027121E-4	6.511745742E-4	7.464890950E-4	7.437747554E-4	5.046154838E-4	2.571885416E-4	2.427098370E-4	3.354844230E-4	3.709354496E-4	4.540191730E-4	5.915512447E-4	6.948033697E-4	6.934684352E-4	6.061034510E-4	6.720200763E-4	8.690809482E-4	8.629328222E-4	7.038586773E-4	7.142142276E-4	8.373422897E-4	8.606276242E-4	7.384128403E-4	5.602958263E-4	6.089815288E-4	8.699522587E-4	9.702843963E-4	8.259444730E-4
9.029738721E-4	6.005860050E-4	3.168266267E-4	3.324355639E-4	5.541903083E-4	6.580154877E-4	6.461054436E-4	6.276494241E-4	6.427595508E-4	7.487502880E-4	7.820242899E-4	6.541050971E-4	5.557642435E-4	5.464100395E-4	5.480988766E-4	5.786914262E-4	6.453170790E-4	6.177470786E-4	4.579074157E-4	3.336743976E-4	3.465420741E-4	3.752691264E-4	3.743126581E-4	4.436599265E-4	5.623980542E-4	6.882596062E-4	7.016778691E-4	6.048287032E-4	7.052153815E-4	9.751126636E-4	1.056449837E-3	9.407422040E-4	8.372636512E-4	7.072181907E-4	5.861140089E-4	6.042610039E-4	6.215568283E-4	6.184135564E-4	6.959775928E-4	7.335213595E-4	6.123635103E-4
8.374939207E-4	5.894785281E-4	4.543699615E-4	4.961290979E-4	5.507986061E-4	5.144884344E-4	5.395523622E-4	6.542346091E-4	7.181859110E-4	7.248845068E-4	6.757584051E-4	6.342445849E-4	6.104281638E-4	4.770427768E-4	3.342125565E-4	2.893204801E-4	2.499458205E-4	1.900177449E-4	1.778230799E-4	2.924723667E-4	4.916793550E-4	5.832471652E-4	5.717346794E-4	5.933708744E-4	6.484148325E-4	7.430320256E-4	7.531084702E-4	6.396033568E-4	6.830386701E-4	9.111132240E-4	1.029031351E-3	9.747649892E-4	8.633639081E-4	6.264026160E-4	4.427410313E-4	5.887317820E-4	7.399292081E-4	6.361309206E-4	5.161890294E-4	4.746511113E-4	3.606120590E-4
8.553563966E-4	5.949374172E-4	4.904067027E-4	5.483828718E-4	5.444206763E-4	4.501647782E-4	4.767293867E-4	6.097579026E-4	6.189016276E-4	5.408742581E-4	4.996872158E-4	5.193040124E-4	5.015530623E-4	3.229475697E-4	1.497194462E-4	7.291512884E-5	NaN	NaN	NaN	8.904133574E-5	4.177023366E-4	6.339874817E-4	7.278757985E-4	7.980645751E-4	8.010321762E-4	7.630211185E-4	6.964186323E-4	5.935467780E-4	6.101641920E-4	8.059178945E-4	9.224142996E-4	8.475960349E-4	7.829003152E-4	6.610190612E-4	5.082709831E-4	5.994237727E-4	6.937946309E-4	5.409283331E-4	4.127192951E-4	4.114827316E-4	3.517704899E-4
9.042681195E-4	5.808919086E-4	4.281598958E-4	5.036466755E-4	5.470231990E-4	4.674731463E-4	4.571418103E-4	5.487426533E-4	5.227340735E-4	4.380946339E-4	4.180476826E-4	3.903889447E-4	2.985502069E-4	1.306171471E-4	2.360934923E-5	5.145060641E-5	7.432839629E-5	2.584864342E-5	5.750442142E-6	1.313212997E-4	3.478649596E-4	5.039325333E-4	6.131276023E-4	7.255768869E-4	7.481262437E-4	6.550984690E-4	5.351061700E-4	4.482971854E-4	4.804955970E-4	6.902749883E-4	8.062647539E-4	6.952334661E-4	6.798085524E-4	6.999113830E-4	5.923020071E-4	6.042212481E-4	6.530773244E-4	5.469344906E-4	5.012038164E-4	5.436753854E-4	4.932470038E-4
9.162075585E-4	5.774900783E-4	3.867015475E-4	4.551909515E-4	5.074145156E-4	4.437968892E-4	4.846684460E-4	6.420134450E-4	6.475910195E-4	5.686760996E-4	5.268586101E-4	4.117536300E-4	2.348529961E-4	7.172543701E-5	1.511511709E-5	1.353386324E-4	3.098910092E-4	3.742545960E-4	3.764963185E-4	4.375666322E-4	5.287993699E-4	5.622940371E-4	5.460921675E-4	5.733216531E-4	6.398626720E-4	6.120118196E-4	4.440605408E-4	2.893109049E-4	3.487374634E-4	6.050324882E-4	7.137381472E-4	5.912458291E-4	5.685038050E-4	5.987179466E-4	5.497444072E-4	6.135777803E-4	6.881679874E-4	6.377278478E-4	6.416444085E-4	6.268497091E-4	4.678716359E-4
9.402974392E-4	6.476556300E-4	4.785275378E-4	5.255459109E-4	5.131799844E-4	4.738458374E-4	6.524379132E-4	8.750304114E-4	8.604936302E-4	7.898910553E-4	7.823820342E-4	6.830001948E-4	4.879194603E-4	3.077920701E-4	2.253643615E-4	2.888472809E-4	4.322490422E-4	5.051565822E-4	5.072991480E-4	5.577998818E-4	6.912992685E-4	7.683495060E-4	6.668257993E-4	5.717250751E-4	6.505806232E-4	6.900213193E-4	4.709966597E-4	2.273070277E-4	3.193052253E-4	6.257832283E-4	7.259310805E-4	5.953153595E-4	5.136223626E-4	5.027227453E-4	5.391386221E-4	6.501638563E-4	6.611628341E-4	6.129649701E-4	6.801381824E-4	6.402381114E-4	4.080459767E-4
9.641019278E-4	7.254841039E-4	6.201296346E-4	6.282871473E-4	4.862517817E-4	4.414380819E-4	7.365805213E-4	9.815141093E-4	9.502585744E-4	9.369917098E-4	1.027034246E-3	1.024484984E-3	8.332994184E-4	5.611748202E-4	3.789377224E-4	3.817402467E-4	5.268726381E-4	6.060156738E-4	5.435040221E-4	5.238211015E-4	6.957397563E-4	8.455564966E-4	7.203404675E-4	5.579541321E-4	6.151839043E-4	6.949839299E-4	5.557389231E-4	3.840730642E-4	5.139100831E-4	7.995949127E-4	8.597048000E-4	7.044339436E-4	5.787981208E-4	5.705068470E-4	6.520826719E-4	7.042085053E-4	6.071436801E-4	5.458991509E-4	6.329327589E-4	6.066233036E-4	4.427671956E-4
8.372430457E-4	6.515115965E-4	6.073741242E-4	5.856124335E-4	3.622909717E-4	3.158247855E-4	6.813755026E-4	9.984206408E-4	1.046862802E-3	1.070472761E-3	1.152952085E-3	1.180059044E-3	9.928920772E-4	6.381768035E-4	3.660075599E-4	3.751144977E-4	6.310428726E-4	7.957833004E-4	7.081405492E-4	6.024782197E-4	6.980601465E-4	8.100873674E-4	6.782085402E-4	5.085441517E-4	5.463673733E-4	6.843751762E-4	7.172009209E-4	6.684313412E-4	7.922232035E-4	1.022125012E-3	1.024173223E-3	8.197195129E-4	6.727332366E-4	6.861693109E-4	7.572656032E-4	7.213312783E-4	5.702618510E-4	4.900587373E-4	4.887810792E-4	4.121836100E-4	3.652503656E-4
7.056902396E-4	5.129571655E-4	4.783262848E-4	4.825067590E-4	3.506469366E-4	3.785027366E-4	7.421825430E-4	1.088381046E-3	1.195253106E-3	1.185077941E-3	1.172722201E-3	1.151760924E-3	9.671949665E-4	6.385003217E-4	3.976227017E-4	4.193052009E-4	6.942194887E-4	9.067653446E-4	8.539681439E-4	6.906006602E-4	6.461002049E-4	6.942425389E-4	6.369461189E-4	5.467021256E-4	6.063690525E-4	8.103928412E-4	9.284520638E-4	8.119172999E-4	8.029449964E-4	1.019857009E-3	1.054609660E-3	8.575893589E-4	7.194921491E-4	7.417394663E-4	7.977490313E-4	7.112858002E-4	5.302194622E-4	4.373342672E-4	3.784302680E-4	2.607039351E-4	2.768434351E-4
7.125231787E-4	4.082011583E-4	3.236689663E-4	3.794111544E-4	4.008422839E-4	4.831582191E-4	7.430466940E-4	1.033651410E-3	1.168942312E-3	1.179414801E-3	1.191342832E-3	1.169213210E-3	9.381567943E-4	6.461089943E-4	5.450107856E-4	5.931985215E-4	7.353124674E-4	8.650878444E-4	8.461606340E-4	6.873058737E-4	5.438494845E-4	5.340477219E-4	5.935444497E-4	6.831389037E-4	8.235770511E-4	1.029404695E-3	1.090555452E-3	7.776992861E-4	5.557307741E-4	7.600097451E-4	9.090868407E-4	8.127673063E-4	7.375154528E-4	7.773539983E-4	8.329736302E-4	7.454926963E-4	5.787669797E-4	5.162193556E-4	4.823270137E-4	3.854322713E-4	3.936940338E-4
7.298514247E-4	2.899920510E-4	1.082260424E-4	1.686635806E-4	2.856740612E-4	3.973030543E-4	5.804633838E-4	8.266370278E-4	9.808707982E-4	1.036332920E-3	1.138688531E-3	1.188538969E-3	9.613375296E-4	7.394763525E-4	7.957574562E-4	8.502869750E-4	7.980416412E-4	7.606385625E-4	7.395992288E-4	6.912912359E-4	5.977757392E-4	5.288387765E-4	6.062003085E-4	8.407338755E-4	1.069272170E-3	1.227408648E-3	1.203271560E-3	8.037677035E-4	4.701977305E-4	6.243658136E-4	8.077892708E-4	7.502083317E-4	7.194102509E-4	7.895003655E-4	8.364870446E-4	7.743154420E-4	6.877353881E-4	6.544796634E-4	5.939078401E-4	4.985471605E-4	4.666782625E-4
7.172765909E-4	2.176994167E-4	NaN	NaN	1.324870973E-4	3.205741814E-4	5.194261903E-4	6.653147284E-4	6.830087514E-4	6.756118382E-4	7.983823889E-4	9.256640333E-4	8.533310611E-4	8.361784858E-4	9.942812612E-4	9.743540431E-4	7.929306012E-4	6.736894138E-4	6.566438242E-4	7.346570492E-4	7.583285333E-4	6.661830703E-4	6.795115769E-4	8.943661232E-4	1.116789994E-3	1.247732784E-3	1.211429364E-3	8.759397897E-4	5.920726107E-4	7.131427992E-4	8.363022935E-4	7.090999861E-4	6.431068759E-4	6.977439043E-4	7.038168842E-4	6.744075799E-4	6.894657854E-4	6.435021060E-4	4.815603315E-4	3.647872654E-4	3.422043810E-4
7.199655520E-4	2.433481277E-4	NaN	NaN	6.120821490E-5	2.327791153E-4	4.196321825E-4	4.284150782E-4	2.783943200E-4	2.206366044E-4	3.474972618E-4	5.058046663E-4	6.079611485E-4	8.053016500E-4	9.668818675E-4	8.293368737E-4	6.263538380E-4	5.602120073E-4	6.071046810E-4	7.597065414E-4	8.118562982E-4	6.816784735E-4	6.492171669E-4	8.112888318E-4	9.812092176E-4	1.080305316E-3	1.033754786E-3	7.761391462E-4	5.923344288E-4	7.062362856E-4	7.866313681E-4	6.375733064E-4	5.402980023E-4	5.561307189E-4	5.444843555E-4	5.625472986E-4	6.476733834E-4	5.888779415E-4	3.652602900E-4	2.547360200E-4	3.038260911E-4
