8.060688269E-4	9.824119043E-4	8.100121631E-4	4.158788070E-4	2.383137034E-4	3.650265571E-4	4.488291743E-4	4.425706575E-4	5.451048492E-4	7.474114536E-4	8.367399569E-4	6.774244830E-4	5.123857409E-4	6.208341802E-4	7.638731040E-4	6.908437354E-4	5.588975619E-4	4.587764270E-4	4.131559399E-4	5.014229682E-4	6.239581853E-4	6.403075531E-4	6.767300074E-4	8.089635521E-4	7.441485068E-4	5.750929704E-4	6.043512258E-4	5.616266280E-4	4.318061692E-4	4.929553834E-4	5.725710653E-4	5.938110407E-4	7.111424929E-4	8.327867254E-4	9.069994558E-4	1.015005866E-3
6.289579906E-4	8.522627177E-4	8.027786389E-4	4.903762601E-4	2.770000719E-4	3.525039356E-4	5.267792731E-4	6.314907805E-4	7.143363473E-4	8.096519741E-4	8.349636337E-4	7.256661193E-4	6.046341150E-4	6.434926763E-4	7.315778057E-4	7.225958398E-4	6.625384558E-4	5.506181624E-4	4.369488743E-4	4.394910648E-4	5.396807683E-4	6.696695928E-4	8.271929692E-4	8.878829540E-4	6.975505385E-4	5.823420361E-4	6.862015580E-4	5.852824543E-4	4.247695615E-4	5.767664989E-4	7.361416938E-4	7.550389273E-4	8.744442603E-4	1.013434725E-3	1.036084490E-3	1.018896815E-3
3.256491327E-4	5.884369020E-4	7.081111544E-4	6.375372759E-4	5.182051100E-4	5.000503152E-4	6.057124701E-4	7.316139527E-4	8.250687388E-4	8.519095136E-4	8.049806347E-4	7.495721802E-4	7.026485400E-4	6.947412039E-4	7.494499441E-4	7.887819665E-4	7.362228935E-4	5.874800845E-4	4.654471413E-4	4.761363962E-4	5.667259684E-4	6.998834433E-4	8.763906080E-4	8.984981687E-4	6.921074819E-4	6.206861581E-4	6.307992735E-4	3.654097090E-4	2.019889362E-4	4.284456954E-4	6.032133824E-4	6.416388205E-4	8.338011685E-4	1.042286865E-3	1.068498124E-3	9.777412051E-4
2.105877938E-4	4.175376671E-4	5.596943083E-4	6.737131043E-4	7.357253344E-4	6.913899560E-4	6.165861269E-4	6.167992251E-4	7.279858110E-4	8.281446062E-4	8.287638193E-4	8.193470421E-4	7.876952877E-4	7.161349058E-4	7.179476088E-4	7.465560921E-4	6.533986307E-4	4.772598913E-4	4.215273366E-4	5.437387154E-4	6.706138956E-4	7.520384388E-4	8.885384887E-4	9.329251479E-4	7.965486147E-4	7.195750368E-4	5.855452036E-4	2.579647407E-4	1.670719939E-4	3.628731647E-4	4.127611755E-4	4.231677158E-4	6.834785454E-4	9.735116619E-4	1.089227735E-3	1.066354802E-3
2.517149260E-4	3.842228325E-4	4.550039012E-4	5.630167434E-4	7.161479443E-4	7.256977842E-4	5.540835555E-4	4.547577701E-4	6.018744316E-4	8.073632489E-4	8.914764039E-4	9.292651666E-4	8.881859831E-4	7.310661022E-4	6.149605033E-4	5.463275011E-4	4.426819505E-4	4.031329299E-4	5.286533851E-4	7.051290595E-4	7.506301044E-4	7.200784748E-4	8.046464063E-4	9.016009863E-4	8.313133731E-4	6.880761357E-4	5.012477632E-4	3.451669181E-4	4.154136986E-4	5.344049423E-4	4.672569339E-4	4.626766604E-4	7.334901020E-4	1.032825676E-3	1.210338320E-3	1.292044064E-3
3.224165703E-4	4.548186553E-4	5.221990868E-4	5.308665568E-4	6.071915850E-4	6.378517137E-4	4.676874960E-4	3.301468678E-4	4.915990867E-4	7.477793260E-4	8.430891321E-4	8.761421777E-4	8.569506463E-4	7.264704327E-4	5.910175969E-4	4.267082259E-4	2.819392248E-4	4.166442377E-4	7.534192409E-4	8.933994104E-4	7.477923646E-4	5.977388937E-4	6.421988364E-4	7.429843536E-4	6.880704314E-4	5.213433178E-4	4.084507527E-4	4.835376749E-4	6.670295843E-4	7.127261488E-4	6.230507279E-4	6.601703935E-4	9.444535244E-4	1.259081648E-3	1.447652117E-3	1.510985079E-3
3.538607270E-4	5.676055443E-4	7.142959512E-4	6.706308341E-4	6.572360289E-4	7.148471195E-4	6.068857620E-4	4.030877317E-4	4.540027294E-4	6.668829010E-4	6.885020412E-4	6.318649394E-4	6.623506779E-4	7.263001171E-4	7.677199319E-4	5.952437059E-4	3.264583647E-4	4.205399309E-4	7.601282559E-4	8.092371281E-4	5.724185612E-4	4.439502954E-4	5.237916484E-4	5.982048460E-4	5.356847541E-4	4.441229976E-4	4.693428928E-4	6.564941141E-4	8.168059285E-4	7.679374539E-4	6.572179846E-4	7.117170026E-4	1.009299187E-3	1.391330152E-3	1.615605783E-3	NaN
3.237933561E-4	6.505977944E-4	8.528841427E-4	7.730692159E-4	7.297963602E-4	8.732666029E-4	9.093013941E-4	6.746264407E-4	5.435845815E-4	6.503137993E-4	6.111013354E-4	4.829162208E-4	5.512241623E-4	7.922246587E-4	1.028846949E-3	9.381815325E-4	6.137243472E-4	5.366361584E-4	6.460997975E-4	5.674840068E-4	3.884875041E-4	3.965209180E-4	5.511341733E-4	5.900364486E-4	4.769252846E-4	4.499841598E-4	6.248743157E-4	9.082339238E-4	1.036439207E-3	8.973353542E-4	7.572837058E-4	8.217996801E-4	1.088824472E-3	1.441978500E-3	1.628231490E-3	NaN
3.020692093E-4	6.180562195E-4	7.795894635E-4	6.793095963E-4	6.792888744E-4	9.218390915E-4	1.091461629E-3	8.766666870E-4	6.182214129E-4	6.610381533E-4	6.572288694E-4	5.321380449E-4	5.685505457E-4	7.971872110E-4	1.071550301E-3	1.087604789E-3	8.612457314E-4	7.141827373E-4	6.174544105E-4	4.343150649E-4	3.138927568E-4	4.049114650E-4	5.981384893E-4	6.328783347E-4	5.024325219E-4	4.986700951E-4	7.590926834E-4	1.159910928E-3	1.344860066E-3	1.168778748E-3	1.009369502E-3	1.119908993E-3	1.377029694E-3	1.594712725E-3	1.585369464E-3	NaN
2.709522669E-4	4.398227902E-4	5.594541435E-4	5.439194501E-4	6.363657885E-4	8.886489086E-4	1.055036788E-3	8.635902777E-4	6.029902725E-4	6.650520954E-4	7.332420791E-4	6.467735511E-4	6.435891846E-4	7.586121210E-4	9.054536349E-4	9.095512796E-4	7.624527207E-4	6.481301971E-4	5.381382070E-4	3.652773448E-4	2.626939386E-4	3.348808095E-4	4.982739338E-4	5.654722918E-4	5.510944175E-4	6.131844129E-4	8.038819651E-4	1.164635178E-3	1.427347539E-3	1.291832887E-3	1.096738735E-3	1.245811814E-3	1.589894062E-3	1.738068182E-3	1.527945511E-3	1.215411467E-3
2.640558523E-4	3.251799208E-4	5.059741670E-4	6.271791644E-4	7.214118377E-4	8.099561674E-4	8.502514684E-4	7.388999802E-4	6.442142185E-4	7.849382237E-4	8.687719237E-4	8.010146557E-4	8.045456489E-4	8.271597908E-4	7.629368338E-4	6.086258800E-4	4.525584518E-4	4.224488803E-4	4.419161996E-4	3.956517030E-4	3.628599225E-4	4.144530685E-4	4.994168412E-4	5.436774227E-4	6.300655077E-4	7.472942816E-4	7.741714362E-4	9.600773337E-4	1.276601688E-3	1.247363165E-3	1.008445979E-3	1.113772858E-3	1.514287200E-3	1.650394639E-3	1.362586161E-3	1.094055711E-3
3.649034479E-4	3.842165752E-4	6.254778127E-4	8.040121174E-4	8.369259886E-4	7.637082017E-4	7.042870857E-4	6.861251313E-4	7.548391004E-4	9.344336577E-4	9.786956944E-4	9.071832174E-4	9.335555369E-4	9.215905447E-4	7.006106898E-4	3.910225641E-4	2.417603682E-4	3.362991265E-4	4.829078680E-4	5.638539442E-4	6.496381247E-4	7.149531157E-4	7.147202850E-4	6.846814067E-4	7.539156941E-4	8.393304306E-4	7.393839769E-4	7.816455909E-4	1.092589227E-3	1.149687567E-3	8.960455307E-4	8.641898748E-4	1.134936232E-3	1.229224494E-3	1.022752840E-3	8.931457414E-4
5.587968044E-4	5.315737217E-4	7.150219171E-4	8.181654266E-4	8.074225625E-4	7.530853618E-4	7.444102084E-4	7.573522744E-4	8.000214584E-4	9.023667080E-4	9.119906463E-4	8.656486752E-4	9.097392322E-4	9.062163299E-4	6.709345616E-4	3.496238496E-4	2.747890539E-4	4.545253469E-4	5.950205377E-4	6.784757134E-4	8.039810346E-4	8.263677009E-4	7.282044389E-4	6.523860502E-4	7.094166940E-4	7.821740583E-4	6.841596332E-4	6.627903786E-4	8.346065297E-4	8.553157677E-4	6.635219906E-4	5.620189477E-4	6.339915562E-4	6.690114387E-4	6.137357559E-4	6.301977555E-4
7.969338913E-4	7.356494898E-4	7.982055540E-4	7.610396133E-4	6.924627814E-4	7.183614071E-4	8.247124497E-4	8.621863090E-4	8.331094868E-4	8.376272162E-4	8.251206018E-4	8.037292864E-4	8.062322158E-4	7.540407241E-4	5.922698765E-4	4.341588647E-4	4.838036839E-4	6.478172145E-4	6.627467810E-4	6.484265323E-4	7.126099081E-4	6.690389710E-4	5.552144139E-4	5.175676779E-4	5.929078907E-4	6.929509109E-4	6.880190340E-4	6.189319538E-4	4.867849057E-4	2.971007198E-4	2.043287386E-4	2.252013655E-4	2.370890579E-4	2.102350263E-4	1.908867416E-4	2.422596299E-4
9.947817307E-4	8.966227761E-4	8.151652291E-4	7.028562250E-4	6.672281306E-4	7.587712025E-4	8.845932316E-4	9.574039723E-4	9.802939603E-4	9.499558364E-4	8.667331422E-4	8.101990097E-4	7.307716878E-4	5.648246733E-4	4.759505391E-4	5.696801236E-4	7.499539061E-4	8.337738109E-4	7.300698780E-4	6.363565335E-4	6.235972978E-4	5.752668367E-4	5.785709945E-4	6.474120310E-4	7.129335427E-4	7.798584411E-4	7.939447532E-4	6.181842764E-4	1.802454644E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.054600463E-3	8.907668525E-4	6.804077420E-4	6.160142366E-4	7.716178661E-4	9.380723350E-4	9.340186953E-4	9.238448110E-4	9.877948323E-4	9.670340223E-4	8.637172286E-4	8.340695058E-4	7.826325600E-4	5.867991131E-4	5.282243947E-4	7.493335870E-4	9.457076085E-4	9.258528589E-4	7.831322146E-4	6.940402091E-4	6.642921362E-4	6.425487227E-4	7.009100518E-4	7.628855528E-4	7.710991777E-4	8.126219036E-4	8.239177987E-4	6.008349010E-4	1.116787826E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9.584950167E-4	7.662913413E-4	5.518738762E-4	5.580631550E-4	8.322864887E-4	1.026835758E-3	8.679701132E-4	6.719606463E-4	6.683444371E-4	7.267393521E-4	7.878289325E-4	8.836486377E-4	9.312790935E-4	8.319821209E-4	7.643357385E-4	8.496931405E-4	8.702522027E-4	7.664902369E-4	6.934203557E-4	7.014722214E-4	7.229101611E-4	7.328760112E-4	7.418587920E-4	6.576540763E-4	5.488069728E-4	6.016867119E-4	6.954858545E-4	5.834864569E-4	2.775938192E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8.006347925E-4	6.565990625E-4	5.595505354E-4	5.461556721E-4	7.006189553E-4	8.585561300E-4	7.217585226E-4	4.801090399E-4	4.211955820E-4	5.784989917E-4	8.115606615E-4	9.364270954E-4	9.888834320E-4	1.020000782E-3	9.577705641E-4	8.039442473E-4	6.116942386E-4	5.082085263E-4	5.859317025E-4	7.213266217E-4	7.560391678E-4	7.342863246E-4	7.186559960E-4	5.815933109E-4	3.828472691E-4	3.883562458E-4	5.170422955E-4	5.270023248E-4	4.519465438E-4	3.060465679E-4	NaN	NaN	NaN	NaN	NaN	NaN
6.704954430E-4	6.144054933E-4	6.588480319E-4	6.307602744E-4	6.148635293E-4	6.889452925E-4	6.701505044E-4	5.358579219E-4	4.571619211E-4	6.099488819E-4	8.608186035E-4	9.085225174E-4	9.006002219E-4	1.028134371E-3	1.045528217E-3	8.128879708E-4	5.296466406E-4	4.133530019E-4	5.363606615E-4	7.503387751E-4	8.114860393E-4	7.611849578E-4	7.503104862E-4	6.348556490E-4	3.951170656E-4	3.186957038E-4	4.028575786E-4	4.709628120E-4	5.925745354E-4	6.591997808E-4	NaN	NaN	NaN	NaN	NaN	NaN
6.713777548E-4	7.054095622E-4	7.951824809E-4	7.741245208E-4	6.987644592E-4	6.836901885E-4	6.941459724E-4	6.321141846E-4	5.407789722E-4	6.624732632E-4	8.980843122E-4	8.951417985E-4	8.107934264E-4	9.193355218E-4	1.017002738E-3	8.758432232E-4	5.951850326E-4	3.633167944E-4	3.486284113E-4	5.790728610E-4	8.069865871E-4	9.123844211E-4	9.450408979E-4	7.791976095E-4	4.733031383E-4	3.532066767E-4	4.319995933E-4	5.463726702E-4	7.197471568E-4	8.313283906E-4	NaN	NaN	NaN	NaN	NaN	NaN
7.912170840E-4	8.750983980E-4	8.721451741E-4	7.572883042E-4	6.643119268E-4	6.567743840E-4	6.744876155E-4	6.112253177E-4	5.502894637E-4	7.447166718E-4	1.032222877E-3	1.027146354E-3	8.597340202E-4	8.293474675E-4	8.813901804E-4	8.107834146E-4	5.640744348E-4	2.560677531E-4	1.215397861E-4	3.310168686E-4	6.903918693E-4	9.426809265E-4	1.008678460E-3	8.269803948E-4	5.530139315E-4	4.654588120E-4	5.550265778E-4	6.587409880E-4	6.743178819E-4	5.802264204E-4	5.408004508E-4	NaN	NaN	NaN	NaN	NaN
