NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.539063904E-4	1.042544143E-3	1.036145957E-3	1.009612344E-3	1.013475587E-3	8.687538211E-4	5.187493516E-4	3.593576257E-4	5.644211778E-4	8.152412483E-4	9.788831230E-4	1.021100674E-3	8.683094638E-4	7.056892500E-4	7.616723306E-4	1.013540430E-3	1.156565966E-3	1.000169548E-3	7.603137055E-4
NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.732931361E-4	7.397560985E-4	7.302711019E-4	7.384265773E-4	8.287084638E-4	7.566579734E-4	4.171878973E-4	1.951079321E-4	3.433352103E-4	6.237485795E-4	8.767190739E-4	1.023103483E-3	9.741202230E-4	8.817576454E-4	8.945361478E-4	9.940565797E-4	1.037386828E-3	9.304404957E-4	7.745153853E-4
NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.497638877E-4	2.724576916E-4	4.467974650E-4	6.273390027E-4	8.500308031E-4	8.663344779E-4	5.568962661E-4	2.687575470E-4	2.564068709E-4	3.737095103E-4	5.528731854E-4	7.926467224E-4	9.911748348E-4	1.132685691E-3	1.181636122E-3	1.110482845E-3	9.412401705E-4	7.360928576E-4	6.212271983E-4
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.158477506E-5	3.606056562E-4	6.078344304E-4	8.409736911E-4	9.224747773E-4	7.273916272E-4	4.588549782E-4	3.144179936E-4	2.776697511E-4	3.739031381E-4	6.190197309E-4	8.964664885E-4	1.138913678E-3	1.265594270E-3	1.186007052E-3	8.855878841E-4	5.393479369E-4	4.492954467E-4
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.676010526E-5	3.032200621E-4	5.061991396E-4	7.093990571E-4	8.133935626E-4	6.935868878E-4	4.444141232E-4	2.718597825E-4	2.424089034E-4	3.115590953E-4	4.626510781E-4	6.719048251E-4	9.065063787E-4	1.055133762E-3	1.001077471E-3	7.482485962E-4	4.734059330E-4	4.469457199E-4
5.906425649E-4	NaN	NaN	NaN	NaN	NaN	NaN	9.827550821E-5	1.406371448E-4	2.456973016E-4	4.405367654E-4	6.558772293E-4	7.228433387E-4	5.765237729E-4	3.295159258E-4	2.243762428E-4	2.888711751E-4	3.410011414E-4	3.834668896E-4	5.188458017E-4	7.027133834E-4	7.517037448E-4	6.061435561E-4	4.539303482E-4	4.322487512E-4	5.116437096E-4
4.401878396E-4	NaN	NaN	NaN	NaN	NaN	NaN	3.558398748E-4	3.207939153E-4	3.077154979E-4	5.007177824E-4	7.130429149E-4	7.147228462E-4	5.401539966E-4	3.509790986E-4	3.321710101E-4	4.183021374E-4	4.240577400E-4	4.132019239E-4	4.870029516E-4	5.530802300E-4	4.642771964E-4	2.620939340E-4	2.296540188E-4	4.445726227E-4	6.182260113E-4
NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.300695823E-4	4.955711775E-4	3.814147203E-4	5.798531347E-4	8.247674559E-4	8.230090025E-4	6.532161497E-4	5.086080637E-4	5.003143451E-4	5.217790604E-4	4.761131422E-4	4.672840296E-4	5.258786841E-4	5.082383868E-4	3.402373986E-4	1.643687137E-4	2.472072956E-4	5.801458610E-4	7.730658981E-4
NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.504611181E-4	4.513083259E-4	3.807417233E-4	6.206172402E-4	8.922416600E-4	9.213996236E-4	7.856598822E-4	6.412389339E-4	5.767375114E-4	5.314533482E-4	4.617082886E-4	4.797375877E-4	6.006404874E-4	6.284936680E-4	4.556394997E-4	2.767502447E-4	3.673225001E-4	6.598564214E-4	7.691871142E-4
NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.220357856E-4	2.736938477E-4	3.505711793E-4	5.629941006E-4	7.367153885E-4	7.778861909E-4	7.458570180E-4	6.557671586E-4	5.665394710E-4	4.967079731E-4	4.311596858E-4	4.897815525E-4	6.790992338E-4	7.526188856E-4	5.920106196E-4	4.245114396E-4	4.850024998E-4	6.483066245E-4	6.174421287E-4
