7.255630335E-4	7.926587714E-4	7.724266616E-4	5.698801833E-4	3.768516181E-4	3.589792177E-4	5.025300779E-4	6.735803909E-4	6.485548220E-4	4.796358699E-4	3.986901138E-4	4.262279544E-4	4.806148645E-4	5.602036836E-4	6.877771229E-4	8.356784820E-4	8.348352276E-4	6.416570395E-4	5.683902418E-4	7.039281190E-4	8.683089982E-4	1.040539704E-3	1.148723764E-3	1.063736738E-3	8.414304466E-4	6.303790724E-4	4.025988455E-4	4.801273462E-5	NaN	4.387832087E-5	3.591925488E-4	5.771077704E-4	7.291093934E-4	7.601004327E-4	8.253234555E-4	9.440114372E-4	8.746853564E-4	7.639343385E-4
7.245953311E-4	7.403240306E-4	7.947265985E-4	6.834436208E-4	4.815373686E-4	3.637231130E-4	4.633912758E-4	6.490591331E-4	6.303392001E-4	5.140229478E-4	5.126000033E-4	5.015598144E-4	4.117379431E-4	4.078091006E-4	5.273566931E-4	6.916281418E-4	7.747235941E-4	6.764473510E-4	5.714831059E-4	5.795853212E-4	6.440274301E-4	7.549637230E-4	8.337469772E-4	7.924854872E-4	6.680868682E-4	5.585762556E-4	3.964153584E-4	7.865023508E-5	NaN	9.335920186E-5	2.657342993E-4	3.211223520E-4	3.707156866E-4	3.495986748E-4	3.207514819E-4	3.245739790E-4	3.255402553E-4	4.486385151E-4
7.629711181E-4	6.742647383E-4	7.264282322E-4	6.735831266E-4	4.664805601E-4	3.024786711E-4	4.036717291E-4	5.975969252E-4	5.987667246E-4	5.631413078E-4	6.590570556E-4	6.878559361E-4	5.564262392E-4	4.527148558E-4	4.450566485E-4	4.996264470E-4	6.067542126E-4	6.921439199E-4	7.168335142E-4	7.190318429E-4	7.531535230E-4	7.860046462E-4	7.831419352E-4	7.772545214E-4	7.297983975E-4	6.668136339E-4	5.636375863E-4	3.108417150E-4	1.316610142E-4	1.600739488E-4	1.346458012E-4	7.624665159E-5	1.229578193E-4	1.139243177E-4	NaN	NaN	NaN	2.168991632E-4
8.371442091E-4	6.691053277E-4	6.084378110E-4	5.687777884E-4	4.399042227E-4	3.149404656E-4	4.070313007E-4	5.692649283E-4	6.033687387E-4	6.274285843E-4	6.716044736E-4	6.280741654E-4	5.120594869E-4	3.769570321E-4	2.702641359E-4	2.736987954E-4	4.010611738E-4	5.845515407E-4	7.242661668E-4	8.263830096E-4	9.660247597E-4	1.035652473E-3	1.018129173E-3	1.026950427E-3	9.965094505E-4	9.264057153E-4	8.121192222E-4	5.443755072E-4	3.027959028E-4	2.232343686E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.925124670E-4
8.743175422E-4	7.196173538E-4	5.918742972E-4	4.891798017E-4	3.707014257E-4	2.834460174E-4	3.580543853E-4	4.602750414E-4	5.116211250E-4	5.803229869E-4	5.033418420E-4	2.997106931E-4	NaN	NaN	NaN	NaN	NaN	NaN	4.335088888E-4	6.291946629E-4	8.930403274E-4	1.070560189E-3	1.166478032E-3	1.250669942E-3	1.250643400E-3	1.199684222E-3	1.069683349E-3	7.510554278E-4	4.366421781E-4	2.863602422E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.850583405E-4
8.361550863E-4	7.433347637E-4	6.992798881E-4	5.412439350E-4	3.474622499E-4	2.895397774E-4	3.852714144E-4	4.075397155E-4	3.825107124E-4	4.407920642E-4	3.164928639E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.618407016E-4	5.444599665E-4	7.701099967E-4	1.007930841E-3	1.219382044E-3	1.303922385E-3	1.330690924E-3	1.222124440E-3	8.720582118E-4	5.058772513E-4	2.740646014E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.854788374E-4
7.671448984E-4	7.151178434E-4	7.672240608E-4	6.322460831E-4	4.408900859E-4	4.408357490E-4	5.601512967E-4	5.073550274E-4	3.756201186E-4	3.927150974E-4	3.148802789E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.864789561E-5	2.381847298E-4	5.627467181E-4	9.212899604E-4	1.097029541E-3	1.135403640E-3	1.003617188E-3	6.961890613E-4	4.353212425E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.455530529E-4	6.823696895E-4	7.777340943E-4	7.086793776E-4	6.003680173E-4	6.003596936E-4	6.328626187E-4	5.295258015E-4	4.156038340E-4	4.797927395E-4	4.761081073E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.811679103E-4	6.389795453E-4	8.272058330E-4	7.627445739E-4	6.035913830E-4	4.561647074E-4	3.832128132E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5.707671517E-4	7.472733851E-4	8.781560464E-4	8.673539269E-4	8.232269320E-4	7.299383869E-4	5.974174128E-4	4.719205899E-4	4.473593144E-4	5.773197045E-4	5.778993946E-4	3.683957621E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.326920028E-4	5.328593543E-4	6.469479995E-4	5.138586857E-4	4.467726685E-4	4.886153620E-4	4.464700469E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.507884245E-4	8.887664881E-4	1.063944888E-3	1.100642025E-3	1.058253110E-3	8.457729709E-4	6.105133216E-4	5.145722535E-4	5.253408453E-4	6.100558676E-4	5.568695487E-4	3.561728226E-4	2.611906093E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.943702905E-4	4.197349481E-4	3.345174773E-4	4.272591905E-4	5.493467324E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8.046149742E-4	1.013403293E-3	1.207820955E-3	1.217667130E-3	1.090632053E-3	8.164298488E-4	6.041083834E-4	5.627314094E-4	5.534375086E-4	5.593686365E-4	5.098524271E-4	4.251561768E-4	4.407789384E-4	4.713724193E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.349870338E-4	2.424587583E-4	4.244676966E-4	4.750534135E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
