7.517448394E-4	7.980915252E-4	6.698753568E-4	3.604536178E-4	1.038877053E-5	NaN	NaN	1.665644522E-4	4.008882388E-4	4.111662565E-4	4.373308620E-4	5.839364021E-4	5.428109434E-4	2.575174149E-4	NaN	NaN	NaN	NaN	1.182277992E-4	5.894053611E-4	9.463824099E-4	1.077856286E-3	1.027567079E-3	8.990782080E-4	9.389984771E-4	1.066227560E-3
9.512207471E-4	7.762646419E-4	5.254076677E-4	2.753385052E-4	6.290589226E-5	NaN	NaN	8.631313540E-5	3.755877551E-4	5.087888567E-4	6.522987387E-4	7.716502878E-4	6.161961937E-4	3.740763350E-4	2.790098952E-4	1.080864749E-4	NaN	NaN	2.345418325E-4	6.997062010E-4	1.011675224E-3	1.125422539E-3	1.104952302E-3	9.735512431E-4	9.469947545E-4	9.507877985E-4
1.118160319E-3	8.058915846E-4	5.487412564E-4	4.080548533E-4	2.441293327E-4	NaN	NaN	NaN	2.565130417E-4	5.058448296E-4	6.811272469E-4	6.715001655E-4	5.043973797E-4	4.634002980E-4	5.143702729E-4	3.590007836E-4	1.472965087E-4	1.543222752E-4	4.007989774E-4	7.690150524E-4	1.049246057E-3	1.208859030E-3	1.214177464E-3	1.060071983E-3	1.003102865E-3	9.600658668E-4
1.173541532E-3	8.640798624E-4	6.849922938E-4	6.244929391E-4	4.458420153E-4	2.335240424E-4	1.385151118E-4	1.905435201E-4	3.913750988E-4	6.060196902E-4	6.016432890E-4	3.965919313E-4	3.424602910E-4	5.853943294E-4	7.326420164E-4	5.443175905E-4	3.563354549E-4	3.769402101E-4	5.067805178E-4	6.924539339E-4	9.375907830E-4	1.220770297E-3	1.325443271E-3	1.246935222E-3	1.279656077E-3	1.280315919E-3
1.032173750E-3	7.485180977E-4	6.492460961E-4	6.801188574E-4	5.712762941E-4	4.463215882E-4	3.606715763E-4	3.459334548E-4	5.326930550E-4	7.180445828E-4	5.689130048E-4	2.636852150E-4	3.120175097E-4	6.874962710E-4	8.417619974E-4	6.312307087E-4	4.256785905E-4	3.735258651E-4	3.429835197E-4	3.319182142E-4	5.005480489E-4	8.565054741E-4	1.118429354E-3	1.251090085E-3	1.417077496E-3	1.445995644E-3
7.527833804E-4	4.810166429E-4	4.228825564E-4	5.658653681E-4	5.989045021E-4	5.189458607E-4	3.639537608E-4	3.205137909E-4	5.476627848E-4	7.635153597E-4	6.536873407E-4	3.892031964E-4	4.012275022E-4	6.506432546E-4	7.429374964E-4	6.122443592E-4	4.345618945E-4	2.600809676E-4	8.037549560E-5	NaN	8.077919483E-5	4.145473940E-4	7.852332783E-4	1.116802567E-3	1.335895038E-3	1.301638316E-3
5.820098449E-4	3.274210321E-4	2.812062448E-4	4.962586681E-4	5.837574718E-4	4.550809099E-4	2.865488059E-4	3.375772503E-4	6.026295014E-4	8.016429492E-4	7.682733703E-4	5.575043033E-4	4.418380850E-4	5.249722744E-4	6.428094348E-4	6.763380370E-4	5.501990090E-4	2.941843413E-4	6.763217971E-5	NaN	8.519574476E-5	3.714862396E-4	7.240928244E-4	1.079761656E-3	1.253665308E-3	1.101818751E-3
5.651939427E-4	4.106210836E-4	4.572993494E-4	7.112246822E-4	7.298681303E-4	5.118940026E-4	3.838505945E-4	4.813045380E-4	6.545088254E-4	7.719004643E-4	7.854093565E-4	5.987749901E-4	3.800819686E-4	4.069015267E-4	6.332383491E-4	7.750000223E-4	6.470030057E-4	4.056613252E-4	2.446288709E-4	1.750469964E-4	2.737985051E-4	5.161163863E-4	7.361816824E-4	9.651698056E-4	1.104338560E-3	9.205378592E-4
5.593908136E-4	5.871666363E-4	7.777706487E-4	1.011013868E-3	9.351345943E-4	7.166514988E-4	6.523113116E-4	6.543049822E-4	6.392000942E-4	7.135375636E-4	8.198874420E-4	7.143550902E-4	4.695888492E-4	4.307551426E-4	6.443723105E-4	7.720313151E-4	6.360377884E-4	4.906100221E-4	4.332896497E-4	3.470984229E-4	3.939802991E-4	5.501667620E-4	5.780850770E-4	6.592725404E-4	8.314488223E-4	7.312826347E-4
6.578958710E-4	7.800805615E-4	9.639595519E-4	1.064076787E-3	9.317810764E-4	8.236521389E-4	8.418830112E-4	7.390800165E-4	6.040527951E-4	6.840139977E-4	8.776725736E-4	9.179754998E-4	7.550127921E-4	6.221820950E-4	6.812339416E-4	7.349518128E-4	6.176119787E-4	5.589250359E-4	6.040832377E-4	5.706017837E-4	6.031671655E-4	6.519862218E-4	5.037149531E-4	4.355756682E-4	5.619895528E-4	5.199879524E-4
8.273893036E-4	9.333694470E-4	1.000011573E-3	9.539347375E-4	8.028457523E-4	8.065594011E-4	8.715179865E-4	7.117868518E-4	5.351889995E-4	5.599241122E-4	6.989783724E-4	8.510199259E-4	9.063850157E-4	8.460837416E-4	8.089964394E-4	7.790084346E-4	6.554400316E-4	6.333669880E-4	7.518012426E-4	7.882402861E-4	8.181442390E-4	8.166070329E-4	6.337408558E-4	4.728917847E-4	4.400109465E-4	3.540207399E-4
7.620072574E-4	9.466818883E-4	1.011488377E-3	8.985876921E-4	7.043717778E-4	7.242331048E-4	7.998657529E-4	6.659280625E-4	5.325185484E-4	4.962516250E-4	4.789758532E-4	5.919807591E-4	8.272221312E-4	9.754933417E-4	9.809260955E-4	8.765747771E-4	7.100626826E-4	6.915394915E-4	7.742230082E-4	7.307721535E-4	7.058653864E-4	7.372760447E-4	6.632209988E-4	5.560425925E-4	4.651480704E-4	3.485548368E-4
6.473949179E-4	1.000792370E-3	1.085377065E-3	9.135268047E-4	7.082670345E-4	7.549364236E-4	8.611358935E-4	7.757507847E-4	6.921967724E-4	6.762532284E-4	5.793974269E-4	5.346823018E-4	7.074293098E-4	9.240726358E-4	1.005993341E-3	9.098574519E-4	7.344421465E-4	6.849417696E-4	6.136109005E-4	3.798127873E-4	2.885457652E-4	3.620334319E-4	3.871651425E-4	4.399418249E-4	5.229227827E-4	5.352727603E-4
8.048145100E-4	1.167834387E-3	1.098928275E-3	8.548619808E-4	7.797322469E-4	9.630772984E-4	1.100286958E-3	9.494550759E-4	7.553181495E-4	7.385474164E-4	6.962831831E-4	5.894661881E-4	6.303291884E-4	7.475453313E-4	8.373641176E-4	8.358269697E-4	7.198847597E-4	6.274330663E-4	4.355382407E-4	1.074038228E-4	NaN	1.955079642E-5	3.719661618E-5	2.071296913E-4	5.004303530E-4	6.950406823E-4
9.776536608E-4	1.181945088E-3	9.748071898E-4	7.351279492E-4	7.880398189E-4	1.027456601E-3	1.124452683E-3	8.830074221E-4	5.470234319E-4	4.993412877E-4	5.994034582E-4	6.284771953E-4	6.722111139E-4	6.641077925E-4	6.594605511E-4	7.078416529E-4	6.385681918E-4	5.091844941E-4	3.472682729E-4	1.504248212E-4	8.731088019E-5	4.131955211E-5	NaN	9.309910092E-5	4.349045048E-4	7.026245003E-4
8.975104429E-4	9.891432710E-4	8.670224342E-4	7.437654422E-4	8.075858350E-4	9.180381894E-4	8.959744009E-4	6.603137590E-4	3.420959110E-4	2.995201503E-4	5.003176047E-4	6.579612964E-4	7.113366737E-4	5.997340777E-4	5.170772783E-4	6.056142738E-4	5.738462787E-4	4.221273994E-4	3.624891979E-4	3.881775483E-4	4.320325097E-4	3.267104621E-4	1.434384612E-4	2.162750607E-4	5.323808873E-4	8.129603229E-4
6.589629920E-4	7.578220102E-4	8.177547134E-4	8.427916910E-4	8.938012761E-4	8.813194581E-4	7.777875289E-4	5.941402633E-4	3.602489014E-4	3.017275303E-4	4.295490508E-4	5.263882340E-4	5.136812688E-4	3.712699981E-4	3.440867295E-4	5.406488199E-4	5.679113092E-4	4.167327716E-4	4.318790743E-4	5.774127203E-4	6.522495532E-4	5.520699779E-4	4.235874512E-4	4.984253319E-4	7.260439452E-4	9.591344860E-4
4.586371942E-4	5.886637373E-4	7.455148152E-4	8.392261225E-4	8.854927728E-4	8.734658477E-4	8.010764723E-4	6.378543330E-4	4.422976926E-4	3.989779798E-4	4.345249326E-4	4.058343184E-4	3.187854891E-4	1.941405499E-4	2.597440034E-4	5.168587668E-4	5.222579348E-4	3.371416242E-4	3.958730958E-4	6.120474427E-4	7.144014235E-4	6.988160312E-4	7.199204410E-4	7.834660355E-4	8.009818266E-4	8.911844925E-4
3.960458562E-4	5.178973661E-4	6.838850095E-4	7.743193419E-4	8.134905365E-4	8.448245353E-4	8.145983447E-4	6.081761676E-4	4.168380401E-4	4.773695255E-4	5.547105684E-4	4.932961310E-4	3.710907476E-4	2.659857564E-4	3.826500615E-4	5.957891699E-4	4.970713053E-4	2.712015994E-4	3.647015837E-4	6.199148484E-4	7.129518199E-4	6.958509912E-4	7.531106821E-4	7.990209851E-4	7.322282181E-4	7.628267631E-4
3.892568056E-4	4.824175849E-4	6.236226764E-4	7.062086370E-4	7.806855720E-4	8.680370520E-4	8.256139117E-4	5.331001012E-4	3.273482725E-4	4.416281590E-4	5.434681079E-4	5.129560013E-4	4.314066609E-4	3.739272070E-4	4.933046876E-4	6.031729863E-4	4.717042902E-4	3.510444367E-4	5.022635451E-4	6.918254076E-4	6.690175505E-4	5.252605188E-4	4.405240761E-4	4.268001067E-4	4.487527767E-4	5.690486287E-4
3.770435578E-4	4.677867983E-4	5.313901347E-4	5.376904155E-4	6.362621789E-4	8.371168515E-4	8.465831634E-4	5.438605440E-4	3.369599872E-4	3.657987691E-4	3.590901906E-4	3.404676390E-4	3.229876747E-4	3.076082212E-4	3.747454030E-4	3.727559233E-4	2.993728849E-4	3.597889736E-4	5.738433683E-4	7.291344809E-4	7.193032652E-4	5.829249276E-4	3.469412040E-4	1.535886549E-4	1.661138522E-4	3.479824227E-4
4.276589898E-4	5.731287529E-4	5.319663323E-4	3.588182444E-4	3.652833693E-4	6.507542566E-4	7.991255261E-4	6.377843092E-4	4.726387560E-4	3.404079762E-4	2.099979029E-4	2.174430410E-4	2.257751476E-4	2.118240955E-4	2.469210012E-4	2.234134008E-4	2.200467861E-4	3.174702870E-4	4.891123972E-4	6.846112665E-4	8.304325747E-4	8.124536835E-4	5.323784426E-4	2.184731857E-4	1.767223439E-4	3.695680934E-4
5.071188207E-4	7.312279195E-4	6.851960206E-4	4.073650343E-4	2.818280773E-4	5.135620013E-4	7.305408362E-4	7.780865999E-4	7.202558918E-4	4.882691719E-4	3.217037010E-4	3.562682250E-4	2.926028974E-4	1.702113659E-4	1.640505070E-4	2.396843338E-4	3.853529633E-4	4.672805662E-4	5.086421152E-4	6.603965885E-4	8.302307106E-4	8.096453967E-4	5.282164202E-4	2.404896804E-4	2.124916500E-4	4.110790323E-4
