8.648665389E-4	1.164179062E-3	1.027336228E-3	6.249867729E-4	3.549990652E-4	4.188307794E-4	6.470950320E-4	7.052758010E-4	5.950232735E-4	4.798118607E-4	3.746323637E-4	4.141259124E-4	5.308780237E-4	NaN	NaN	NaN	NaN	7.579390076E-4	5.895549548E-4	3.968660894E-4	3.048538929E-4	3.282103862E-4	4.171373439E-4	4.698174016E-4	4.626536102E-4	3.771244956E-4	2.686856606E-4	2.326701942E-4	2.490637125E-4	4.002259520E-4	6.511036772E-4	7.995952037E-4	9.042132297E-4	1.016355818E-3	1.064059907E-3
9.916515555E-4	1.182493172E-3	1.028192928E-3	7.411913830E-4	4.787106882E-4	3.546516236E-4	4.347056383E-4	5.626066704E-4	6.062026951E-4	5.526412278E-4	3.998374450E-4	3.020233999E-4	3.227702400E-4	2.438713418E-4	8.946446178E-5	1.571403118E-4	4.361079773E-4	5.791374715E-4	4.729084321E-4	3.333016357E-4	2.772683802E-4	2.811165468E-4	3.675036714E-4	5.146983312E-4	6.033714744E-4	5.541440332E-4	4.412872368E-4	3.143866197E-4	2.314265148E-4	4.365693603E-4	8.028027369E-4	9.695137851E-4	1.039789524E-3	1.110130455E-3	1.073423657E-3
1.030239975E-3	1.173024066E-3	1.018556533E-3	8.366719703E-4	6.426978507E-4	4.448020482E-4	4.037543258E-4	5.039928947E-4	5.980842980E-4	6.195759634E-4	5.328698317E-4	3.505335771E-4	2.032364428E-4	1.411572885E-4	9.855550161E-5	1.337239519E-4	3.065289930E-4	4.194881476E-4	3.624251694E-4	3.222180239E-4	3.209382703E-4	2.671158290E-4	3.234354954E-4	5.584160681E-4	7.377615548E-4	7.017523749E-4	5.706285010E-4	4.277660919E-4	3.408423509E-4	5.667238147E-4	9.205376846E-4	9.861229919E-4	9.300119127E-4	9.478045395E-4	9.363378049E-4
9.607009706E-4	1.140183304E-3	9.821705753E-4	8.000216912E-4	6.540754694E-4	5.661490723E-4	6.090528914E-4	6.957656005E-4	6.837031688E-4	5.938881077E-4	5.447181757E-4	4.516978806E-4	2.688734385E-4	1.649923506E-4	1.858530159E-4	3.170720593E-4	5.223745247E-4	5.677339504E-4	4.272253136E-4	3.927876824E-4	4.162899277E-4	3.256933705E-4	3.577799071E-4	6.392870564E-4	9.036805131E-4	9.055783739E-4	7.412147243E-4	6.182419602E-4	6.081658648E-4	7.813037955E-4	9.544607019E-4	8.706770022E-4	7.323675673E-4	7.508112467E-4	8.279301692E-4
8.874855121E-4	1.039126772E-3	8.853405598E-4	6.798262475E-4	5.440575187E-4	5.943038850E-4	7.801328320E-4	8.875671774E-4	7.800146705E-4	5.241835606E-4	4.286830954E-4	4.612606426E-4	3.578292381E-4	2.197017893E-4	2.189506922E-4	4.085473774E-4	6.787487073E-4	7.037195610E-4	4.949022550E-4	4.369189555E-4	4.830098187E-4	4.075839242E-4	4.194138746E-4	6.471468369E-4	8.707902743E-4	8.749787230E-4	7.219199324E-4	6.529948441E-4	7.390444516E-4	8.954914520E-4	9.528318769E-4	8.118023979E-4	6.560194306E-4	6.510342355E-4	7.413527928E-4
9.606166277E-4	1.050952589E-3	9.066164494E-4	7.028129185E-4	5.800093058E-4	6.601853529E-4	8.093146607E-4	8.760654600E-4	8.072411292E-4	5.522856372E-4	3.932852705E-4	4.145718412E-4	3.731994075E-4	3.192371514E-4	3.575459705E-4	4.864995135E-4	6.417021505E-4	6.032775855E-4	4.091476439E-4	4.185344733E-4	5.665139179E-4	5.400145892E-4	4.577967920E-4	4.849458055E-4	5.325924139E-4	5.129120545E-4	4.501900985E-4	4.621265107E-4	6.037075073E-4	7.959009381E-4	8.854307816E-4	7.991510793E-4	6.651342264E-4	6.025646580E-4	6.320481771E-4
1.076755696E-3	1.142369816E-3	1.012593275E-3	8.107519825E-4	7.054343587E-4	7.324859616E-4	7.309500361E-4	7.554077893E-4	8.135794778E-4	6.379634724E-4	3.989702091E-4	3.225340624E-4	3.080797615E-4	3.669757280E-4	4.724876489E-4	5.503794528E-4	6.075341953E-4	5.562583101E-4	4.322351888E-4	5.021545221E-4	6.808857433E-4	6.414534873E-4	4.580496752E-4	3.383596486E-4	2.937719109E-4	2.950194175E-4	3.134447325E-4	3.578993492E-4	4.750349326E-4	6.501819007E-4	7.845734362E-4	7.805220666E-4	6.970018730E-4	6.391913630E-4	6.646406837E-4
1.003867597E-3	1.053369604E-3	9.911796078E-4	8.375268662E-4	7.593419868E-4	7.245575543E-4	5.923853605E-4	6.014779792E-4	7.533024182E-4	5.928528262E-4	2.678945893E-4	1.653344079E-4	2.282613423E-4	3.151769051E-4	3.578435280E-4	4.213186621E-4	5.737406900E-4	6.614143495E-4	6.414442905E-4	7.045258535E-4	8.003902622E-4	7.470194250E-4	6.100490573E-4	5.122342263E-4	4.750867665E-4	4.907789989E-4	5.325073143E-4	5.650941748E-4	5.771408323E-4	5.992344813E-4	6.830447819E-4	7.637852104E-4	7.933496963E-4	8.341816138E-4	9.259656654E-4
8.073716308E-4	7.505063550E-4	6.981991464E-4	6.545954384E-4	6.985110231E-4	7.071695873E-4	5.402289680E-4	5.189771182E-4	6.576173473E-4	4.502816591E-4	8.631835954E-5	6.399130507E-5	2.782271768E-4	3.699674562E-4	2.522954019E-4	2.155049588E-4	4.150404420E-4	5.910334294E-4	6.570414989E-4	7.827171357E-4	9.076333372E-4	9.339466342E-4	8.843034157E-4	7.842533523E-4	6.881406298E-4	6.557838060E-4	7.300716825E-4	8.157437551E-4	7.600580575E-4	6.158444448E-4	6.177899195E-4	7.998699439E-4	9.821063140E-4	1.083191368E-3	1.149096410E-3
7.299587014E-4	5.344755482E-4	3.582407371E-4	3.672794555E-4	5.173262325E-4	6.100870087E-4	5.502699059E-4	5.911118351E-4	7.018318865E-4	4.691190552E-4	1.241062273E-4	1.531172456E-4	4.436340532E-4	5.563893355E-4	3.637940681E-4	2.197546855E-4	3.338209935E-4	4.563544062E-4	5.268640234E-4	7.235563244E-4	9.291151073E-4	9.770625038E-4	8.490216569E-4	6.379369297E-4	4.981349921E-4	4.982607788E-4	6.716609932E-4	8.422361570E-4	7.824658533E-4	5.732273567E-4	5.040911492E-4	7.060412318E-4	9.811510099E-4	1.106486307E-3	1.123392489E-3
8.587356424E-4	6.619977066E-4	4.020583292E-4	3.504083725E-4	3.904646437E-4	4.337932914E-4	5.432218313E-4	7.525331457E-4	8.864724659E-4	7.138406509E-4	4.502234515E-4	4.264909658E-4	5.979127600E-4	6.736632204E-4	5.624280893E-4	4.972848110E-4	5.899650278E-4	6.404739688E-4	6.129491376E-4	6.922731409E-4	8.062382694E-4	7.578843506E-4	5.071838386E-4	2.527816687E-4	2.082979481E-4	3.383838921E-4	5.701113841E-4	7.315811235E-4	6.745247520E-4	4.689750494E-4	2.945246815E-4	3.484117333E-4	5.959135597E-4	8.165496984E-4	9.321145480E-4
1.064559328E-3	9.339035023E-4	6.834407686E-4	5.520087434E-4	4.182665725E-4	3.825122840E-4	6.144634099E-4	9.168752003E-4	1.027286518E-3	9.145815275E-4	7.599169039E-4	6.955639110E-4	6.865537143E-4	6.403136649E-4	5.954887602E-4	6.619165069E-4	8.189503569E-4	8.944055298E-4	8.134698146E-4	7.257992402E-4	6.891009980E-4	5.753246369E-4	3.072344116E-4	9.663198580E-5	1.571690664E-4	3.517048608E-4	5.258346209E-4	6.165162195E-4	6.001333240E-4	4.476724134E-4	1.936624758E-4	7.176958025E-5	2.013422927E-4	4.569406155E-4	6.522730109E-4
1.151587814E-3	1.055047847E-3	8.155285032E-4	6.446255138E-4	4.739778233E-4	4.490176798E-4	6.946446374E-4	9.462762973E-4	9.524932248E-4	7.998862420E-4	7.301002042E-4	7.467450923E-4	6.889047800E-4	5.748268450E-4	5.193965044E-4	5.500597763E-4	6.896168925E-4	8.381410735E-4	8.286575903E-4	7.332037203E-4	6.910904776E-4	6.262712996E-4	3.894146357E-4	1.514146570E-4	1.737772982E-4	3.517279983E-4	4.857062886E-4	5.592323723E-4	6.087087677E-4	5.057938397E-4	2.339221101E-4	6.381345156E-5	1.216861929E-4	2.944359439E-4	4.174019850E-4
1.075211796E-3	1.045588288E-3	8.526914171E-4	6.789763574E-4	5.589543725E-4	5.607593339E-4	7.010450936E-4	8.272530395E-4	7.459484041E-4	5.567678600E-4	5.817883066E-4	7.148465374E-4	6.570944097E-4	5.648419610E-4	5.443239934E-4	4.696169053E-4	4.782671749E-4	6.093899137E-4	6.674467586E-4	6.497816648E-4	6.823311560E-4	7.117310306E-4	5.199122825E-4	1.882180804E-4	6.135056174E-5	1.957080385E-4	3.619203344E-4	4.847120726E-4	6.164505612E-4	5.725283409E-4	3.124339273E-4	1.645297743E-4	2.650366514E-4	4.138229124E-4	4.671776551E-4
1.025620615E-3	1.051739440E-3	9.321027319E-4	7.637451054E-4	6.839774433E-4	6.987741799E-4	7.179036620E-4	7.220558473E-4	6.251832237E-4	5.025624996E-4	6.194440648E-4	7.777168648E-4	6.632530130E-4	5.681272014E-4	6.137539749E-4	5.339885247E-4	4.401584738E-4	4.894003505E-4	5.752115976E-4	6.048727664E-4	6.069214433E-4	5.919058458E-4	3.931202227E-4	2.572970880E-5	NaN	NaN	1.978641376E-4	3.763719578E-4	5.944198347E-4	6.553923013E-4	4.843468487E-4	4.007667012E-4	5.548165063E-4	7.010495756E-4	7.178225787E-4
1.217409736E-3	1.205733046E-3	1.086445642E-3	9.034852264E-4	8.387763519E-4	8.858237998E-4	8.511968190E-4	7.437882014E-4	6.412290386E-4	6.132608978E-4	7.182101253E-4	7.860594196E-4	6.503269542E-4	5.616850103E-4	6.374111399E-4	6.113340496E-4	4.806285433E-4	4.707903427E-4	6.111376570E-4	6.981788320E-4	6.282333634E-4	4.586797149E-4	1.668245823E-4	NaN	NaN	NaN	2.168999199E-4	4.127959255E-4	5.844485131E-4	6.347417366E-4	6.142063066E-4	7.339396398E-4	9.415059467E-4	9.799824329E-4	8.714119904E-4
1.403825358E-3	1.383752096E-3	1.267698826E-3	1.119893277E-3	1.099950518E-3	1.178151695E-3	1.080804388E-3	8.073743666E-4	6.517900038E-4	7.097732741E-4	7.692870568E-4	7.362740580E-4	6.538475282E-4	6.041553570E-4	6.151163834E-4	5.494063371E-4	4.028188996E-4	4.047614930E-4	6.209964631E-4	7.761875167E-4	7.100916118E-4	4.941395018E-4	2.022558037E-4	NaN	NaN	9.030311048E-5	3.016997653E-4	4.343451583E-4	4.425226944E-4	3.876925330E-4	5.042582052E-4	8.750444977E-4	1.174581354E-3	1.111365622E-3	8.599458961E-4
1.197186881E-3	1.289408305E-3	1.311795437E-3	1.280975761E-3	1.305324957E-3	1.350514474E-3	1.136318431E-3	6.888094940E-4	4.680794955E-4	6.114291027E-4	7.498806226E-4	7.746061892E-4	7.875018637E-4	7.738673012E-4	6.918352447E-4	5.291374400E-4	3.956104629E-4	4.600336251E-4	6.921862368E-4	8.021612302E-4	6.851342041E-4	5.070202751E-4	3.858177515E-4	3.183815570E-4	2.376135817E-4	1.990189776E-4	2.795971523E-4	3.342588607E-4	2.651328978E-4	2.373945026E-4	4.469239211E-4	8.831995074E-4	1.212041592E-3	1.136091421E-3	8.284159703E-4
7.969039143E-4	9.157008026E-4	1.070629223E-3	1.152104465E-3	1.218554797E-3	1.250720816E-3	1.001224271E-3	5.356378970E-4	3.045421909E-4	4.406901426E-4	6.650419091E-4	8.289022953E-4	8.979020058E-4	9.203276131E-4	8.873301558E-4	7.366815698E-4	6.450167275E-4	7.512637530E-4	9.216265753E-4	8.850501035E-4	6.376915262E-4	4.895135062E-4	5.532000214E-4	5.926216836E-4	4.189695173E-4	2.556609397E-4	3.167045361E-4	3.793813230E-4	3.604042286E-4	4.420535406E-4	6.239690701E-4	9.198568878E-4	1.225766959E-3	1.208067290E-3	8.842148818E-4
5.581415608E-4	5.337245530E-4	6.644143141E-4	8.255694411E-4	1.013678964E-3	1.132268924E-3	9.360885597E-4	5.781999789E-4	4.041325010E-4	4.368591472E-4	5.986461183E-4	7.986181299E-4	8.337057661E-4	8.380389190E-4	8.824450779E-4	7.979868678E-4	7.773464313E-4	9.395185625E-4	1.054606633E-3	9.042072925E-4	5.859119701E-4	4.698404227E-4	6.276330096E-4	6.934959092E-4	4.877687606E-4	3.360754636E-4	4.303301394E-4	5.087233149E-4	5.597990239E-4	7.005396183E-4	7.564039552E-4	8.824757533E-4	1.211389434E-3	1.293798676E-3	9.780798573E-4
5.446178839E-4	4.256801913E-4	4.639823746E-4	6.510043750E-4	9.307306609E-4	1.103717252E-3	9.175691521E-4	6.201030919E-4	5.107493489E-4	4.934016033E-4	5.555042299E-4	6.862105220E-4	6.440324360E-4	5.632171524E-4	5.604678881E-4	4.988534492E-4	5.878206575E-4	8.497233503E-4	9.524248890E-4	7.738868590E-4	4.865805095E-4	3.916695132E-4	5.523000727E-4	6.439593271E-4	4.967440036E-4	3.958010639E-4	4.954783944E-4	5.827025161E-4	6.675653858E-4	8.055810467E-4	7.864742656E-4	8.251125691E-4	1.122012851E-3	1.199248247E-3	9.085627971E-4
6.651926087E-4	5.822320818E-4	5.331547000E-4	6.346157752E-4	8.524186560E-4	1.010365202E-3	8.745074738E-4	6.098900340E-4	4.832602281E-4	4.682303406E-4	5.111868959E-4	5.371604348E-4	3.779695253E-4	2.051329066E-4	1.665833115E-4	1.688060875E-4	3.459342697E-4	6.456703413E-4	7.321150042E-4	5.656096037E-4	3.688383149E-4	3.167657705E-4	4.343455948E-4	5.144954775E-4	4.211010237E-4	3.739026142E-4	5.255674478E-4	6.811216590E-4	7.346279453E-4	7.783326437E-4	7.653411594E-4	7.954236935E-4	9.537117439E-4	9.119238821E-4	6.607226678E-4
7.937561604E-4	8.050005999E-4	7.008845569E-4	6.800616393E-4	7.652942440E-4	8.678616723E-4	8.340727654E-4	6.317019579E-4	4.146917199E-4	3.742227273E-4	4.838085151E-4	4.901978537E-4	2.582015877E-4	5.521401545E-5	6.476883573E-5	1.289776847E-4	2.315654856E-4	3.978479072E-4	4.194621288E-4	2.574842656E-4	1.824977371E-4	2.867670264E-4	4.316545674E-4	4.633555945E-4	4.010088451E-4	4.490541469E-4	6.397909019E-4	7.551727467E-4	6.852498627E-4	6.190285785E-4	6.300878013E-4	6.357269012E-4	6.381961866E-4	5.595678813E-4	4.445239902E-4
8.536920650E-4	9.529424133E-4	8.601262234E-4	7.967287675E-4	7.894626469E-4	7.869817200E-4	7.730979705E-4	6.391563220E-4	4.019590269E-4	3.382413706E-4	4.801052564E-4	5.268126843E-4	3.592240100E-4	2.297261235E-4	2.812836901E-4	3.098822781E-4	2.339282073E-4	2.179153817E-4	2.008217707E-4	7.498972991E-5	8.301477646E-5	3.173494770E-4	5.339873605E-4	5.383791868E-4	4.732979578E-4	5.886069266E-4	7.503681700E-4	7.215685910E-4	5.768050905E-4	5.305761006E-4	5.241464823E-4	3.819999692E-4	2.428229491E-4	2.669114328E-4	3.802782740E-4
7.963866228E-4	8.516225498E-4	7.649164181E-4	7.457350730E-4	7.636863156E-4	7.546989364E-4	7.896586903E-4	7.772092358E-4	6.431684596E-4	5.407641293E-4	5.010117893E-4	4.249135382E-4	3.319540992E-4	3.371814964E-4	4.223463475E-4	4.099767248E-4	2.867576259E-4	2.708022948E-4	3.464969923E-4	3.145998053E-4	2.610846423E-4	3.506924550E-4	5.356648471E-4	5.702683120E-4	4.381753097E-4	4.531627346E-4	5.626202910E-4	5.223563057E-4	4.734386457E-4	5.541564897E-4	5.293039721E-4	2.613087709E-4	7.260744314E-5	2.201144234E-4	4.777179565E-4
7.281221915E-4	5.957785179E-4	4.279124259E-4	4.512195010E-4	5.467117880E-4	6.312449696E-4	7.915348979E-4	9.251764859E-4	9.239999345E-4	8.065666188E-4	5.648111692E-4	3.059663577E-4	2.078199468E-4	3.064223565E-4	4.168296000E-4	3.498564765E-4	2.397786739E-4	3.397662076E-4	5.722934729E-4	6.595861050E-4	5.246663932E-4	3.893651301E-4	5.069689942E-4	6.346721202E-4	4.541409726E-4	2.891932090E-4	3.494741395E-4	3.896689450E-4	4.177782102E-4	5.126046599E-4	4.639055405E-4	2.262949711E-4	1.083955794E-4	2.926957095E-4	5.390541628E-4
8.147698827E-4	5.401078961E-4	3.136216837E-4	3.530124959E-4	4.383615451E-4	4.995508934E-4	6.385642337E-4	7.462427602E-4	7.674713270E-4	7.243303116E-4	5.678323214E-4	3.580314515E-4	2.565955219E-4	3.690960584E-4	4.837185552E-4	3.197844781E-4	1.244083542E-4	2.479519171E-4	5.549297202E-4	7.400827017E-4	6.700728554E-4	5.059874384E-4	5.628652289E-4	6.851499202E-4	4.958762438E-4	2.849535667E-4	3.756869992E-4	5.026131403E-4	5.351522123E-4	5.331266439E-4	4.085527908E-4	2.279237087E-4	1.831514819E-4	3.068318474E-4	4.686320317E-4
9.879638674E-4	7.327857311E-4	5.434527411E-4	5.385916447E-4	5.170618533E-4	4.918316263E-4	5.060320836E-4	4.426043888E-4	3.627743863E-4	3.724837443E-4	4.361677566E-4	4.694566014E-4	4.729576758E-4	5.767464754E-4	6.459531141E-4	4.290593788E-4	2.039668034E-4	3.052497632E-4	5.626942148E-4	7.251616335E-4	7.195283542E-4	6.047052448E-4	5.486168666E-4	5.208916846E-4	3.332985507E-4	1.953714236E-4	3.231767041E-4	4.786792560E-4	5.645437632E-4	6.168132531E-4	5.141168367E-4	3.816384124E-4	3.920590098E-4	4.403874627E-4	4.711390357E-4
1.033658627E-3	9.178007604E-4	7.437823224E-4	5.606638733E-4	4.040842468E-4	4.141154059E-4	4.450154083E-4	3.292961046E-4	2.123529121E-4	2.265347430E-4	3.883182653E-4	5.937805981E-4	7.228814648E-4	7.908681873E-4	7.362592150E-4	5.255329306E-4	3.903506440E-4	4.574011837E-4	5.736490129E-4	6.161174970E-4	5.933695356E-4	5.251285038E-4	4.314716207E-4	3.519887105E-4	2.694765863E-4	2.396228811E-4	2.954887459E-4	3.185995738E-4	3.970481630E-4	5.939410185E-4	6.423075683E-4	5.879235105E-4	6.524982164E-4	6.635446916E-4	5.466560833E-4
8.229259984E-4	8.622932364E-4	7.172955084E-4	4.535104963E-4	2.972220536E-4	4.189371539E-4	5.374639295E-4	4.819789319E-4	4.041158536E-4	3.913774271E-4	4.804961500E-4	6.092212861E-4	6.854293752E-4	6.997357123E-4	6.313486956E-4	5.275495350E-4	4.558577784E-4	4.026111856E-4	3.852318332E-4	3.931311949E-4	3.999948385E-4	4.125382402E-4	3.883128520E-4	3.785633889E-4	4.468327388E-4	5.046298611E-4	4.661401908E-4	3.634619643E-4	4.005695519E-4	6.429176428E-4	7.609765162E-4	7.160345558E-4	7.887841784E-4	8.234030684E-4	6.710971356E-4
5.918274401E-4	6.669404102E-4	5.963062868E-4	4.692208895E-4	4.504109675E-4	6.117966841E-4	7.290014182E-4	7.252304931E-4	6.759735988E-4	6.017546402E-4	5.697050947E-4	5.390378064E-4	4.673197109E-4	4.564974515E-4	5.348252016E-4	6.011950318E-4	5.365035613E-4	3.862868762E-4	3.583263897E-4	4.434158327E-4	5.030762986E-4	5.498769460E-4	5.715328734E-4	5.924662692E-4	6.875788677E-4	7.342317840E-4	6.454917602E-4	5.789190182E-4	6.975914002E-4	9.314710624E-4	9.724671254E-4	8.366319817E-4	8.877232904E-4	9.944953490E-4	9.008344496E-4
5.804197281E-4	6.345947622E-4	5.838889047E-4	5.207920913E-4	5.263283383E-4	6.180552882E-4	6.784793222E-4	7.110619918E-4	7.258034311E-4	6.768388557E-4	6.534953718E-4	6.333846250E-4	5.353153101E-4	5.044754362E-4	6.321935216E-4	7.409600657E-4	6.861742004E-4	5.982386065E-4	6.718172226E-4	8.045770810E-4	8.215144044E-4	8.091060445E-4	8.510907646E-4	9.042231832E-4	9.594160947E-4	9.309820016E-4	7.905137027E-4	7.678975235E-4	9.728295263E-4	1.209285809E-3	1.201191102E-3	1.016552560E-3	1.036700676E-3	1.154932193E-3	1.077413326E-3
5.510189803E-4	7.411347469E-4	7.426948287E-4	6.389394985E-4	5.730536650E-4	6.205560640E-4	6.749656168E-4	7.083936362E-4	7.572820759E-4	7.540367660E-4	7.329843356E-4	7.365999045E-4	7.168379962E-4	7.269930793E-4	7.769194199E-4	7.626698352E-4	7.150644669E-4	7.833213313E-4	9.655363392E-4	1.052056090E-3	9.789001197E-4	9.281467646E-4	9.986930527E-4	1.084263436E-3	1.095217536E-3	9.839587146E-4	7.785499329E-4	7.282446022E-4	9.190654382E-4	1.145225018E-3	1.207060530E-3	1.119498047E-3	1.112471800E-3	1.136440784E-3	1.029527513E-3
4.246468889E-4	8.288588724E-4	9.284919943E-4	8.152444498E-4	7.433796418E-4	8.435259806E-4	9.893366368E-4	1.052019303E-3	1.064700191E-3	9.973869892E-4	8.457283839E-4	7.300256402E-4	7.419869071E-4	8.518706891E-4	8.619294968E-4	7.140441448E-4	6.398889818E-4	7.892389549E-4	9.684056276E-4	9.310172172E-4	8.412740426E-4	9.061874007E-4	1.019857125E-3	1.043341239E-3	9.692793246E-4	8.161963196E-4	6.280098460E-4	5.956378300E-4	7.261318387E-4	8.413698524E-4	9.296237258E-4	1.008228050E-3	1.039994997E-3	9.792979108E-4	8.697013254E-4
4.746390041E-4	9.143680800E-4	9.905225597E-4	8.106591995E-4	7.250056951E-4	8.589058998E-4	1.084780437E-3	1.215183060E-3	1.214236952E-3	1.109010307E-3	9.320593090E-4	7.656024536E-4	7.297371048E-4	8.647445939E-4	9.352942579E-4	8.207868086E-4	7.292531081E-4	7.931573200E-4	8.367887349E-4	7.004233194E-4	6.759605603E-4	8.926867158E-4	1.016556867E-3	9.185962263E-4	7.668936742E-4	6.724603008E-4	6.205806858E-4	6.760652177E-4	7.836619625E-4	7.532847230E-4	7.178999949E-4	8.361148066E-4	9.118092712E-4	8.447822765E-4	7.824284257E-4
6.703165127E-4	9.811919881E-4	1.009362866E-3	7.566690911E-4	5.982298171E-4	6.864678580E-4	8.777102921E-4	9.683804237E-4	9.302794351E-4	8.676056168E-4	8.600862930E-4	8.597066044E-4	8.276804001E-4	8.975485107E-4	1.013676170E-3	1.016693655E-3	9.201139910E-4	8.019466186E-4	7.200885448E-4	6.601134664E-4	7.197748637E-4	8.918232052E-4	9.303761763E-4	7.883557118E-4	6.552035338E-4	6.651133881E-4	7.333767135E-4	8.503858116E-4	1.041940181E-3	1.044164528E-3	8.624404436E-4	8.109047194E-4	8.125160821E-4	7.686980534E-4	7.751288940E-4
