2.054483921E-4	1.494397293E-4	9.298640362E-5	8.782105579E-5	7.574699703E-5	1.031045758E-4	2.307485702E-4	2.273953141E-4	9.498101281E-5	1.791015238E-4	3.753984056E-4	3.189458221E-4	2.263197384E-4	3.313138150E-4	4.011117853E-4	3.964971111E-4	3.981778282E-4	3.543604398E-4	3.047179489E-4	3.320386168E-4	3.291825124E-4	2.450202301E-4	3.300482931E-4	5.394651089E-4	5.087896716E-4	2.541847643E-4	1.090638325E-4	1.628369064E-4	2.395879565E-4	2.667708613E-4	2.699563920E-4	1.872523280E-4	8.671131218E-5	1.646536402E-4	2.578703861E-4	1.708110503E-4	4.779300434E-5	3.091952021E-5	9.995605797E-5	1.481375803E-4	1.928465645E-4	2.704800281E-4	3.165769449E-4	3.829694760E-4	5.082910066E-4	5.484022549E-4	5.085687153E-4	4.745414481E-4	3.802471620E-4	3.328463063E-4	3.148833057E-4	1.779050508E-4	1.299754658E-4	2.050701878E-4	2.518358524E-4	3.018059651E-4	2.499353432E-4	9.406979370E-5	8.303493814E-5	2.265972144E-4	2.852099133E-4	2.667023218E-4	3.828678455E-4	4.854972940E-4	3.830918286E-4	2.715811715E-4	3.284050035E-4	4.633089120E-4	4.894541344E-4	4.375990247E-4	3.739828826E-4	2.721609198E-4	2.897835511E-4	4.283024464E-4	4.629864707E-4	3.084523778E-4	5.632379907E-5	3.680516238E-5	3.643698292E-4	5.317878095E-4	3.386057797E-4	2.473960340E-4	3.054326517E-4	2.389620786E-4	1.975744526E-4	2.883562120E-4	3.332635388E-4	2.812262974E-4	2.578562126E-4	3.046553757E-4	3.163716465E-4	2.852939360E-4	3.516097495E-4	4.732716770E-4	4.547452263E-4	2.811272279E-4	8.626929775E-5	8.941763372E-5	2.394700132E-4	2.302513021E-4	2.003166883E-4	2.937455138E-4	2.845416020E-4	1.871201530E-4	1.416081068E-4	2.191387757E-4	3.992423008E-4	4.731501103E-4	3.962823830E-4	2.865836432E-4	2.691999834E-4	4.006274976E-4	4.946729168E-4	4.244282318E-4	2.682099293E-4	1.489405258E-4	1.479382336E-4	2.199113951E-4	2.747314575E-4	2.560170542E-4	1.465892856E-4	4.470408385E-5	7.925451064E-5	1.894461893E-4	1.944860705E-4	6.946393842E-5	8.126514876E-5	3.827197070E-4	5.877924268E-4	3.971668775E-4	1.474325545E-4	1.420175686E-4	2.133750240E-4	2.284066722E-4	2.645641216E-4	3.026298364E-4	2.390629525E-4	1.012660359E-4	9.291590686E-5	3.076901485E-4	4.426619271E-4	3.382171271E-4	2.060754341E-4	1.269136555E-4	1.544108090E-4	2.573841193E-4
3.734672209E-4	2.864183916E-4	1.925209071E-4	2.123121958E-4	2.159371943E-4	2.148860513E-4	2.913312346E-4	2.246745134E-4	1.431976270E-4	3.255811753E-4	4.283674934E-4	2.331138530E-4	1.463318040E-4	2.449901367E-4	2.809031284E-4	3.325454891E-4	4.365243076E-4	4.873625003E-4	4.831712577E-4	4.922192893E-4	4.361442989E-4	2.334528690E-4	1.742331951E-4	3.723668342E-4	5.002001999E-4	3.934081760E-4	2.113936498E-4	1.293411624E-4	1.261077123E-4	1.268664200E-4	1.811005350E-4	2.270495315E-4	2.044000721E-4	2.548273187E-4	2.914625220E-4	2.227958321E-4	1.763213077E-4	1.727938943E-4	2.060730330E-4	2.351255534E-4	2.142671001E-4	1.953950705E-4	2.255069121E-4	3.205467074E-4	3.665537515E-4	2.410884044E-4	1.827812230E-4	3.122678609E-4	3.440147848E-4	2.774342138E-4	1.907838014E-4	6.477334682E-5	8.385781257E-5	1.563697442E-4	1.624600991E-4	2.866377763E-4	3.481280874E-4	1.729720971E-4	1.274330280E-4	3.343305143E-4	4.139168886E-4	2.886857546E-4	2.629084920E-4	3.058229922E-4	2.172671375E-4	1.100686131E-4	1.976364874E-4	3.972518316E-4	4.061702639E-4	2.876222425E-4	2.189721999E-4	1.569520246E-4	2.024415298E-4	3.205808462E-4	3.147667449E-4	1.883070654E-4	3.114725769E-5	6.757228402E-5	3.505469940E-4	4.277483677E-4	1.704643510E-4	5.968506230E-5	1.750291849E-4	2.418526710E-4	2.871737524E-4	3.642340307E-4	4.286096373E-4	4.743096360E-4	4.719508288E-4	4.066694237E-4	3.160802880E-4	2.392857568E-4	2.009642194E-4	2.081741841E-4	2.469063329E-4	2.377058991E-4	1.069935606E-4	8.377311315E-5	2.365587134E-4	2.635703422E-4	2.448776504E-4	2.951281203E-4	2.531066129E-4	1.862059580E-4	1.383215131E-4	1.470209536E-4	3.161523782E-4	4.273311351E-4	3.235655022E-4	1.925959514E-4	2.418442455E-4	4.487688711E-4	5.531525239E-4	4.719666031E-4	3.510600945E-4	2.264535578E-4	1.325811318E-4	1.731182565E-4	3.003960301E-4	4.051757860E-4	4.127211869E-4	2.930692863E-4	1.809075620E-4	1.481173822E-4	1.307307248E-4	1.229494228E-4	1.953476312E-4	3.915927955E-4	4.853429564E-4	3.046595957E-4	1.200227634E-4	9.779448737E-5	9.121474432E-5	7.509871648E-5	1.452715514E-4	2.343635279E-4	2.173063840E-4	1.722496236E-4	2.323448280E-4	3.990041732E-4	4.821701732E-4	3.793711949E-4	2.359467908E-4	1.338964648E-4	1.535818446E-4	2.669004025E-4
3.660674847E-4	2.670306130E-4	1.854908041E-4	2.730862470E-4	3.684274270E-4	4.027101968E-4	4.698418779E-4	4.065817629E-4	3.813428630E-4	5.387578858E-4	4.545632401E-4	1.875930029E-4	1.913198794E-4	2.552593942E-4	1.658746332E-4	1.793091506E-4	3.363443830E-4	5.028658779E-4	5.812263698E-4	5.651352112E-4	4.779051524E-4	2.864501730E-4	1.639903494E-4	2.432987094E-4	3.752450575E-4	3.906813508E-4	2.758871706E-4	1.644522708E-4	1.024173325E-4	5.163766400E-5	1.040030402E-4	2.182264870E-4	2.735500457E-4	3.283498518E-4	3.189246345E-4	2.396828204E-4	2.088047040E-4	1.864060760E-4	2.153673267E-4	2.979830897E-4	2.807319979E-4	2.396706986E-4	3.159766202E-4	3.981673217E-4	3.026803606E-4	7.220081898E-5	6.729113375E-5	3.269288281E-4	4.300797882E-4	3.219489881E-4	1.499702339E-4	9.559890714E-6	4.981256643E-5	7.082991215E-5	NaN	1.084739342E-4	2.474966459E-4	1.496334589E-4	1.688941848E-4	3.950876708E-4	4.243651638E-4	2.371630253E-4	1.635621738E-4	1.615944784E-4	5.358648559E-5	NaN	1.946397679E-4	4.772657412E-4	4.684111336E-4	2.933990036E-4	2.382885141E-4	2.338188497E-4	2.431632893E-4	2.464214340E-4	2.102887083E-4	1.724058966E-4	1.197365418E-4	1.451341232E-4	2.991012880E-4	3.116866865E-4	6.425877655E-5	NaN	3.998645843E-5	2.239407913E-4	3.157673054E-4	3.389721387E-4	3.734356142E-4	4.059681960E-4	3.866762563E-4	3.138630127E-4	2.195597190E-4	2.043059067E-4	2.307030954E-4	1.903251105E-4	2.103442239E-4	3.249879228E-4	3.254665353E-4	3.253695031E-4	4.237006942E-4	3.986457596E-4	3.227355483E-4	2.806278644E-4	2.488142636E-4	3.216325422E-4	3.331126063E-4	2.596310806E-4	3.107534721E-4	3.420501889E-4	2.125999745E-4	1.101423477E-4	2.204206830E-4	4.113566247E-4	4.167360312E-4	3.306138678E-4	3.088642843E-4	2.207369398E-4	1.084383548E-4	1.532564056E-4	2.689207031E-4	3.866500047E-4	4.974850453E-4	4.485032405E-4	2.720094926E-4	1.902663207E-4	2.739207412E-4	3.606215469E-4	3.460286534E-4	3.572200367E-4	3.544352949E-4	2.296249295E-4	1.007033934E-4	NaN	NaN	NaN	8.082066051E-5	1.627704041E-4	1.807211229E-4	2.311243588E-4	3.148748365E-4	3.716768697E-4	3.969532263E-4	3.693152103E-4	2.725244558E-4	1.308721985E-4	1.207565438E-4	2.905295696E-4
2.199130540E-4	1.207757086E-4	2.715060873E-5	1.247004984E-4	2.866883005E-4	3.665150725E-4	4.487608676E-4	4.474201705E-4	4.836850276E-4	5.514787044E-4	3.061365860E-4	6.198892515E-5	2.015027712E-4	3.100565809E-4	1.877592731E-4	1.215228403E-4	2.198113070E-4	4.360565508E-4	5.834397743E-4	5.636644782E-4	4.864376679E-4	3.769635223E-4	2.579478896E-4	1.833938877E-4	1.772418327E-4	2.110112837E-4	2.384873369E-4	2.565130708E-4	1.981372334E-4	8.299709589E-5	7.057243056E-5	1.245570602E-4	1.908769191E-4	3.069934610E-4	3.316198708E-4	2.821976377E-4	2.988801280E-4	2.947146131E-4	3.182604851E-4	4.110986483E-4	3.512187686E-4	2.506721648E-4	3.583451908E-4	4.750874359E-4	3.851354704E-4	2.025503491E-4	2.059506223E-4	3.985885996E-4	4.791241954E-4	4.075122124E-4	2.666170767E-4	1.182108826E-4	9.370203770E-5	5.100130511E-5	NaN	2.777780901E-5	1.957962231E-4	1.900155912E-4	2.292769059E-4	3.872838861E-4	4.030623822E-4	2.921228879E-4	2.582519955E-4	1.866599196E-4	NaN	NaN	2.278382890E-4	5.118136178E-4	5.086197052E-4	3.814183583E-4	3.385053424E-4	2.810675360E-4	2.101393475E-4	2.003626287E-4	2.504274598E-4	2.832810278E-4	2.301883360E-4	1.821952901E-4	2.289991535E-4	2.449782623E-4	5.973245061E-5	NaN	NaN	2.284844813E-4	3.234089527E-4	2.752864966E-4	2.556644031E-4	2.314311714E-4	1.891319407E-4	1.725337497E-4	1.330304076E-4	1.904084493E-4	3.079081653E-4	2.519142872E-4	1.991105673E-4	3.314363712E-4	4.602941917E-4	5.592839443E-4	5.826845882E-4	4.261236172E-4	2.887614246E-4	2.365929831E-4	3.376290842E-4	5.962059950E-4	5.926558515E-4	3.567401727E-4	2.430238674E-4	1.931394363E-4	1.098896100E-4	6.233987369E-5	1.765421330E-4	3.373277723E-4	3.115575237E-4	2.726792300E-4	2.958041150E-4	2.001442772E-4	1.499090868E-4	2.432561014E-4	2.544668387E-4	2.529395861E-4	3.895515401E-4	4.469337291E-4	3.047806094E-4	2.476233349E-4	4.565982963E-4	5.993721425E-4	4.671807401E-4	3.252085298E-4	2.606488706E-4	2.345165703E-4	2.511175408E-4	1.391867117E-4	NaN	5.566670006E-5	1.789801172E-4	2.481925476E-4	3.092697298E-4	3.698123328E-4	3.583448997E-4	2.608512586E-4	1.928348356E-4	2.155949769E-4	2.193025866E-4	1.494393364E-4	1.950787555E-4	3.871977096E-4
1.819738245E-4	1.039840572E-4	NaN	2.923789361E-5	1.875024172E-4	2.665616630E-4	3.467079077E-4	3.752428456E-4	4.076031910E-4	4.261814174E-4	1.983891416E-4	3.021369776E-5	2.047381713E-4	3.498319711E-4	2.697276941E-4	1.466376561E-4	1.434311271E-4	3.324535792E-4	5.157749983E-4	5.290205590E-4	4.731344525E-4	4.045242094E-4	2.928236790E-4	1.628947794E-4	1.264819293E-4	1.831913978E-4	2.640692110E-4	3.424458555E-4	3.050776140E-4	1.819956815E-4	1.036073736E-4	2.065797889E-5	3.140175977E-5	2.142012090E-4	3.104326897E-4	2.925089793E-4	3.399468842E-4	3.977275628E-4	4.732137313E-4	5.497857928E-4	3.932598047E-4	1.658910041E-4	2.193164837E-4	4.069420684E-4	4.977614735E-4	4.840244655E-4	4.395530559E-4	4.473107401E-4	4.664922308E-4	4.598793748E-4	4.055745667E-4	2.802419767E-4	1.905168610E-4	1.623099670E-4	1.614843932E-4	2.659121819E-4	3.919721348E-4	3.809773480E-4	3.333157219E-4	3.831051872E-4	4.408682580E-4	4.416287120E-4	4.169529711E-4	2.702734782E-4	5.607464118E-5	2.491254054E-5	1.878156327E-4	3.381033312E-4	3.590261331E-4	3.466096241E-4	3.119752218E-4	2.072110219E-4	1.846793602E-4	3.069189843E-4	4.298212298E-4	4.012473510E-4	2.381502563E-4	1.116179337E-4	1.490023569E-4	2.559609129E-4	1.840339391E-4	3.562849452E-5	9.522019536E-5	2.585286857E-4	2.761452633E-4	2.056973171E-4	2.332858858E-4	2.527137403E-4	1.973352919E-4	1.869896223E-4	1.721910085E-4	1.642126008E-4	1.501799998E-4	3.982934504E-5	5.091943603E-5	2.612161043E-4	4.853052960E-4	7.095673354E-4	7.379008457E-4	4.791553947E-4	2.498257672E-4	1.582546538E-4	3.310209722E-4	6.615427556E-4	6.037721760E-4	2.954762022E-4	1.458002080E-4	8.980505663E-5	6.213935558E-5	6.207889237E-5	1.778744045E-4	3.238233039E-4	2.854403283E-4	2.491496562E-4	2.492567000E-4	1.682635047E-4	2.613128163E-4	4.657078243E-4	4.141304817E-4	2.602719178E-4	2.935270313E-4	3.857884440E-4	3.265220439E-4	2.783704258E-4	4.700187710E-4	6.036271225E-4	4.440237535E-4	2.427462023E-4	1.267790940E-4	1.790074748E-4	3.885361366E-4	3.877717536E-4	2.183312463E-4	2.337251208E-4	3.522241605E-4	4.493677116E-4	5.380838411E-4	5.252691335E-4	3.813043004E-4	1.799294987E-4	2.728521213E-5	2.102686085E-5	7.599616220E-5	1.325798221E-4	2.915226796E-4	4.313989775E-4
1.908505656E-4	1.649664337E-4	5.043637066E-5	8.643405454E-5	2.005999559E-4	2.522167051E-4	3.223051026E-4	3.154560982E-4	2.683152852E-4	3.132024140E-4	2.627693466E-4	1.733801910E-4	2.745620441E-4	3.825379536E-4	2.958181431E-4	1.200827974E-4	3.414803359E-5	1.472952572E-4	3.429665521E-4	4.305949551E-4	4.010018311E-4	3.396087850E-4	2.523197036E-4	1.685405732E-4	2.298962645E-4	3.265168343E-4	3.055689449E-4	3.089318925E-4	3.317800001E-4	2.731926215E-4	1.625118603E-4	1.035729292E-5	NaN	1.427835959E-4	2.485549485E-4	2.407434949E-4	2.711287234E-4	3.763637505E-4	5.301157362E-4	5.880376557E-4	3.945577773E-4	1.339027367E-4	8.979748964E-5	2.166683262E-4	3.821306746E-4	5.180147127E-4	5.325052189E-4	4.894532613E-4	4.761572927E-4	4.791029496E-4	4.678881087E-4	3.677309141E-4	2.568363561E-4	3.005994076E-4	4.468656552E-4	5.777080078E-4	6.463203463E-4	5.829893635E-4	4.262387229E-4	3.691409947E-4	4.093146126E-4	4.304651811E-4	4.180195392E-4	3.198701888E-4	2.159257128E-4	2.057178208E-4	1.798296435E-4	1.207450478E-4	1.280179422E-4	1.878554467E-4	1.733160461E-4	1.384237694E-4	2.549468190E-4	4.433463910E-4	5.298511824E-4	4.537738278E-4	2.680594916E-4	1.175116922E-4	1.406858646E-4	2.565423201E-4	2.334031014E-4	1.643856085E-4	2.118101838E-4	2.383344254E-4	1.700967550E-4	1.365251373E-4	2.391046728E-4	3.068835649E-4	2.240107424E-4	1.806957007E-4	1.690614154E-4	4.968221765E-5	NaN	NaN	NaN	2.467502782E-4	4.617022059E-4	7.372591645E-4	8.488666499E-4	6.285585114E-4	3.715102503E-4	2.180263982E-4	3.037336282E-4	5.136989639E-4	4.214289656E-4	1.913045562E-4	1.037122056E-4	5.807867637E-5	3.896037015E-5	6.589844998E-5	1.870925480E-4	2.943187719E-4	2.111341601E-4	1.279977587E-4	8.928835450E-5	4.344527770E-5	2.361572115E-4	5.356030888E-4	5.493971985E-4	3.701499954E-4	2.720438642E-4	3.020282311E-4	3.232300223E-4	3.197299375E-4	4.342171596E-4	4.964746768E-4	3.139987239E-4	5.861098907E-5	NaN	1.290258206E-5	3.583004873E-4	5.043806741E-4	3.616635222E-4	2.849720768E-4	3.587791289E-4	4.848631215E-4	5.829682923E-4	5.409904988E-4	4.043490044E-4	2.396129421E-4	6.860249414E-5	1.503002477E-5	6.291663885E-5	1.586231956E-4	3.150528355E-4	3.633667366E-4
1.934913889E-4	2.282694331E-4	1.857073221E-4	1.960013469E-4	2.100927813E-4	1.930368016E-4	2.255015715E-4	1.859924087E-4	1.214889198E-4	2.324838424E-4	3.228841815E-4	2.806042321E-4	3.252917377E-4	3.906283819E-4	2.728886029E-4	9.401894204E-5	1.119553053E-5	6.040159496E-5	2.170522930E-4	3.336243972E-4	3.104819625E-4	2.542384027E-4	2.060055704E-4	1.792319381E-4	3.343222197E-4	4.788840306E-4	3.733338090E-4	3.156061866E-4	3.928421647E-4	3.422863374E-4	1.922807714E-4	9.675338515E-5	1.274808892E-4	2.429114393E-4	2.915796067E-4	2.668606176E-4	2.629077644E-4	3.526150540E-4	4.780736053E-4	4.369738454E-4	2.509666374E-4	9.309143934E-5	2.822638999E-5	4.583270857E-5	1.416435116E-4	3.255415941E-4	4.683196312E-4	4.787640646E-4	4.263773444E-4	4.087966227E-4	4.287842603E-4	3.424069146E-4	2.446016006E-4	3.456637787E-4	4.957783385E-4	5.515469820E-4	5.939865950E-4	5.544273881E-4	3.761817643E-4	2.739428892E-4	2.924601722E-4	3.369104525E-4	4.010154225E-4	3.863448219E-4	3.369481128E-4	3.252432216E-4	2.174560359E-4	7.743304741E-5	8.876596257E-5	1.601417316E-4	1.466516551E-4	1.897796610E-4	3.571099078E-4	4.646330199E-4	4.648184986E-4	3.983844654E-4	2.810352307E-4	1.941475493E-4	2.018883533E-4	2.130276407E-4	1.372124971E-4	1.224875887E-4	1.936593326E-4	1.861779747E-4	1.460145286E-4	1.536117343E-4	2.131177316E-4	2.447200823E-4	1.592009503E-4	9.232841694E-5	7.195986109E-5	NaN	NaN	NaN	9.359756223E-5	3.463934409E-4	4.152758629E-4	5.502877175E-4	6.204721285E-4	5.380676012E-4	4.772425746E-4	4.087944108E-4	3.699421359E-4	3.786112939E-4	3.140199115E-4	2.395202027E-4	1.706883340E-4	5.386926568E-5	1.005529793E-5	8.524239092E-5	2.044706198E-4	2.393312752E-4	1.480826322E-4	8.987524780E-5	3.178020052E-5	NaN	6.955718709E-5	3.579742624E-4	4.656254023E-4	3.732103214E-4	2.269033139E-4	1.775238634E-4	2.650125825E-4	3.921027528E-4	5.003553233E-4	4.833130806E-4	2.962907311E-4	8.218068979E-5	NaN	8.451452595E-5	3.179114719E-4	4.629345203E-4	3.981367045E-4	2.806760021E-4	2.710741537E-4	3.463516186E-4	4.154875642E-4	4.056985199E-4	3.598813491E-4	3.010221990E-4	2.047143498E-4	1.769264491E-4	2.266546071E-4	2.672292758E-4	2.776331676E-4	2.286848176E-4
1.676845714E-4	2.063538413E-4	2.414053743E-4	2.664340718E-4	2.477311646E-4	1.982427639E-4	2.043229615E-4	2.313332079E-4	2.861706016E-4	3.772489144E-4	3.487297508E-4	2.306221577E-4	2.348841372E-4	2.822086681E-4	2.091602510E-4	1.547550346E-4	1.825315703E-4	2.019153326E-4	2.429282467E-4	2.915126097E-4	2.480155090E-4	1.664628653E-4	1.171578770E-4	1.561149547E-4	4.286005278E-4	6.829040358E-4	5.920830299E-4	4.556793137E-4	4.602973058E-4	3.774784273E-4	2.334566088E-4	1.836977463E-4	2.433467307E-4	3.481368476E-4	3.696337226E-4	3.127389355E-4	2.797128400E-4	3.343124990E-4	3.762880515E-4	2.295794111E-4	6.590627891E-5	3.679217116E-5	3.646993355E-5	4.189575338E-5	8.655756392E-5	2.325674432E-4	3.953009436E-4	4.039916384E-4	3.150656703E-4	3.099596652E-4	3.548242676E-4	2.666648361E-4	2.194964472E-4	3.553830902E-4	3.765693400E-4	2.579589782E-4	2.916119411E-4	3.753040801E-4	2.926266461E-4	2.132240916E-4	2.299087355E-4	2.980775316E-4	4.098053905E-4	3.981317277E-4	3.035329573E-4	2.955772798E-4	2.564033493E-4	1.794111595E-4	2.150343207E-4	2.601788728E-4	2.198324219E-4	2.726018429E-4	3.968360252E-4	4.053506418E-4	3.417169792E-4	2.479178074E-4	1.629856561E-4	1.849543914E-4	2.385715925E-4	1.768271177E-4	5.054756548E-5	3.944956552E-5	9.808009054E-5	1.350509847E-4	2.474668727E-4	3.301506804E-4	2.726260573E-4	1.965686388E-4	1.298837597E-4	7.262191502E-5	6.933495024E-5	7.297764387E-5	3.451665907E-5	1.228602196E-4	4.143833939E-4	5.508245085E-4	4.421927151E-4	3.321515978E-4	2.279648907E-4	2.546563046E-4	4.516026820E-4	5.194330006E-4	3.973482526E-4	2.860568929E-4	3.259506775E-4	4.274221719E-4	3.622485674E-4	1.487744303E-4	5.109141057E-5	1.505246328E-4	2.552322985E-4	2.243459749E-4	1.588299638E-4	1.770815143E-4	1.277106785E-4	NaN	6.320094690E-5	3.528465168E-4	4.938341444E-4	4.064328677E-4	1.966475538E-4	9.036080883E-5	2.285309165E-4	4.525914846E-4	5.412101164E-4	4.522196832E-4	3.591727291E-4	3.671938321E-4	4.198134411E-4	4.073379387E-4	3.259653458E-4	3.479253792E-4	4.202378623E-4	3.712501784E-4	2.688832756E-4	2.151816007E-4	2.419790690E-4	2.680953767E-4	2.310945711E-4	2.255046857E-4	2.822899260E-4	3.735862556E-4	4.393159761E-4	3.814646625E-4	2.241210459E-4	9.823538130E-5
1.134201084E-4	8.456090291E-5	1.702891459E-4	2.946378954E-4	3.756004735E-4	3.640883369E-4	3.585529921E-4	4.704639723E-4	6.631067954E-4	6.912735989E-4	4.551928141E-4	1.866532257E-4	8.643393085E-5	8.741182683E-5	8.908368909E-5	1.809402602E-4	3.247591376E-4	3.422104637E-4	2.749543928E-4	2.590159711E-4	2.419445518E-4	1.500363578E-4	6.666869012E-5	1.393637503E-4	4.756177950E-4	8.055962971E-4	7.345117046E-4	4.536635533E-4	3.260832455E-4	3.290755849E-4	3.226507106E-4	2.373575699E-4	1.576138893E-4	2.190695523E-4	3.030344087E-4	2.917420934E-4	2.614458208E-4	3.036687558E-4	3.469178628E-4	2.420193050E-4	1.482113585E-4	1.848092506E-4	2.038307866E-4	1.844441285E-4	1.828494132E-4	2.511623316E-4	3.511697869E-4	3.663967072E-4	3.141954076E-4	2.949477639E-4	2.622399770E-4	1.686056639E-4	2.291016135E-4	4.072866868E-4	3.513561969E-4	1.492295123E-4	1.684148592E-4	3.321233380E-4	3.689267905E-4	3.311279579E-4	2.916239609E-4	2.855880302E-4	3.505210916E-4	3.162343055E-4	2.349714050E-4	2.900034888E-4	3.205506946E-4	2.547955664E-4	2.391163434E-4	2.263406641E-4	1.819847530E-4	2.586448973E-4	3.730641620E-4	3.630963329E-4	2.905643778E-4	1.796579454E-4	1.055258836E-4	1.747555943E-4	2.534553932E-4	1.866864914E-4	5.950107516E-5	1.811774746E-5	NaN	1.849519504E-5	2.709799737E-4	4.818400776E-4	3.737956285E-4	2.038114326E-4	1.755629928E-4	1.897727634E-4	2.382306702E-4	3.405871103E-4	3.749565221E-4	4.527581041E-4	6.737208460E-4	7.020786870E-4	4.823496274E-4	2.547364275E-4	8.019036613E-5	1.540326048E-4	4.429335240E-4	5.491758930E-4	3.851163201E-4	2.234415442E-4	2.895350626E-4	4.414665746E-4	4.236883542E-4	2.783601522E-4	1.984202245E-4	2.550360514E-4	3.113966959E-4	2.515186206E-4	2.000954992E-4	2.616067941E-4	2.521040442E-4	1.232444192E-4	2.115999814E-4	5.005003186E-4	6.326152943E-4	5.139179993E-4	2.589726355E-4	1.372107945E-4	2.368801506E-4	3.858172568E-4	4.500268551E-4	4.061432846E-4	4.255438107E-4	5.663753254E-4	6.717932411E-4	5.576644326E-4	2.720441262E-4	2.168226783E-4	3.954047279E-4	4.311419907E-4	2.911017218E-4	1.544950792E-4	1.640272967E-4	2.194541012E-4	1.595073700E-4	1.610781765E-4	3.347874735E-4	5.307622487E-4	5.866053980E-4	4.117769422E-4	1.326252532E-4	NaN
1.289204520E-4	7.490073040E-5	1.726948685E-4	3.493189579E-4	4.733306414E-4	4.483477678E-4	3.875546972E-4	4.729785433E-4	6.928471266E-4	7.513885503E-4	5.446752184E-4	2.669859969E-4	9.861369472E-5	5.383210009E-5	4.728083513E-5	1.329971274E-4	2.930123592E-4	3.353856155E-4	2.434625203E-4	2.264016366E-4	3.154623555E-4	3.103377239E-4	2.057497040E-4	1.906328544E-4	4.012593708E-4	6.694218027E-4	6.120371399E-4	2.771533036E-4	1.049809580E-4	2.205953642E-4	3.554388823E-4	2.728867694E-4	7.184861897E-5	5.346385296E-5	2.065649314E-4	2.782390220E-4	2.375789627E-4	2.682379563E-4	3.857414413E-4	3.930215025E-4	3.550759575E-4	4.108846188E-4	4.216964589E-4	3.389678895E-4	2.704685030E-4	2.582718444E-4	3.008506319E-4	3.890215594E-4	4.270845966E-4	3.404839954E-4	1.944110409E-4	1.588981977E-4	3.222327505E-4	4.732244124E-4	4.270370700E-4	2.951524511E-4	2.597660932E-4	3.449719807E-4	4.519058857E-4	4.911703290E-4	3.976650769E-4	2.808869176E-4	2.542837174E-4	2.139628195E-4	2.373039461E-4	3.837952390E-4	3.922180622E-4	2.388883731E-4	1.527274871E-4	1.338045986E-4	1.485924004E-4	2.766515827E-4	3.933369007E-4	3.717947693E-4	2.989561763E-4	2.232719999E-4	1.923325181E-4	2.587003983E-4	3.260911617E-4	2.696940501E-4	1.653957297E-4	1.379616442E-4	5.606534251E-5	NaN	1.709782227E-4	4.192771448E-4	3.865214239E-4	2.851900645E-4	3.375030938E-4	4.104601685E-4	4.491168656E-4	5.092602805E-4	5.248170928E-4	5.805420224E-4	7.049812702E-4	6.197732291E-4	3.778707469E-4	2.208889200E-4	1.341898169E-4	2.288217656E-4	5.064642755E-4	6.296901847E-4	4.520221555E-4	2.011157485E-4	1.347231591E-4	1.979261870E-4	2.581877634E-4	3.291316971E-4	3.610097629E-4	3.529914247E-4	3.531714610E-4	3.095074790E-4	2.675373980E-4	3.308636951E-4	3.503098851E-4	2.132115624E-4	2.027435694E-4	3.638750641E-4	4.382678599E-4	3.651678853E-4	2.423888945E-4	2.471120970E-4	2.841105452E-4	2.735290909E-4	3.700360539E-4	4.712394439E-4	5.101470742E-4	5.660884199E-4	6.172148278E-4	5.261457409E-4	2.771742293E-4	2.038130478E-4	3.395074164E-4	3.835966927E-4	3.042486496E-4	1.932190207E-4	1.680226269E-4	2.253104176E-4	2.132555965E-4	2.294046135E-4	3.912205575E-4	5.629601656E-4	5.595262628E-4	3.226174740E-4	3.321601980E-5	NaN
