5.792450975E-4	4.812798579E-4	5.121127469E-4	3.782951389E-4	1.164753776E-4	1.419055479E-4	3.345964069E-4	4.361701140E-4	4.897546605E-4	4.926868132E-4	4.652300267E-4	3.772294731E-4	2.958337718E-4	3.986853408E-4	4.282786686E-4	3.065448545E-4	3.041529853E-4	3.228769347E-4	3.253794275E-4	3.848988854E-4	4.251226201E-4	3.979122848E-4	2.442686236E-4	6.747057341E-5	5.334691377E-5	2.411145688E-4	4.243862059E-4	3.656163753E-4	2.824757830E-4	3.353297070E-4	3.069020167E-4	2.353279706E-4	2.241908951E-4	2.401848469E-4	3.408888006E-4	4.407238157E-4	3.899128060E-4	2.754884481E-4	2.573542879E-4	3.176344617E-4	3.798451507E-4	3.684485273E-4	2.546494070E-4	2.674909192E-4	4.634411598E-4	5.518618855E-4	4.169554159E-4	1.990508754E-4	1.593276684E-4	2.940253180E-4	2.775779576E-4	1.740351145E-4	2.728820546E-4	3.937600704E-4	3.383861913E-4	2.808571153E-4	3.031822562E-4	3.858096024E-4	4.949323484E-4	4.838801106E-4	3.516057332E-4	2.689254470E-4
3.531822586E-4	2.604019246E-4	3.750050673E-4	3.494291741E-4	1.689127384E-4	2.195052657E-4	3.679578076E-4	4.154202761E-4	4.660256964E-4	5.170179647E-4	5.596176488E-4	4.691273498E-4	2.781004878E-4	2.865131537E-4	3.124833456E-4	2.229982929E-4	2.360321523E-4	2.741922217E-4	2.816461492E-4	3.002445155E-4	3.205985995E-4	3.057924332E-4	1.901411306E-4	8.118277765E-5	6.240198854E-5	2.355543984E-4	5.376648623E-4	6.046139169E-4	5.408616271E-4	5.299978657E-4	3.752262564E-4	2.205999190E-4	2.349553688E-4	3.197861079E-4	4.428639077E-4	4.711739894E-4	3.454860125E-4	2.386698616E-4	2.630908275E-4	3.385174787E-4	3.564127546E-4	2.696117153E-4	8.644498303E-5	6.735744682E-5	3.501432366E-4	5.489612231E-4	3.943437769E-4	1.231784845E-4	6.084796041E-5	1.714339887E-4	1.905664976E-4	1.774246193E-4	3.644949466E-4	5.856929347E-4	5.734130391E-4	4.196277005E-4	3.349639592E-4	3.919350856E-4	4.727738851E-4	4.016808525E-4	2.223716438E-4	1.605044963E-4
1.348615478E-4	9.602899809E-5	2.760818752E-4	3.131483973E-4	2.256541338E-4	3.509623930E-4	4.755700647E-4	4.109235888E-4	4.076593032E-4	5.812646123E-4	7.656757953E-4	6.388780894E-4	3.131369886E-4	2.299397602E-4	2.504912554E-4	1.928175625E-4	1.873901056E-4	2.098357945E-4	2.535929671E-4	3.163063375E-4	3.503330227E-4	2.912074851E-4	1.786807843E-4	1.357554866E-4	8.112149226E-5	2.048309107E-4	5.794375320E-4	6.885498296E-4	5.574154784E-4	4.750279477E-4	2.834575716E-4	1.122541871E-4	1.747015340E-4	3.614651214E-4	4.912008881E-4	4.111533635E-4	2.591458033E-4	2.325995592E-4	2.936473757E-4	3.332329798E-4	3.049352672E-4	2.355800680E-4	1.050313585E-4	6.213933375E-5	2.665846550E-4	4.017541360E-4	2.315068850E-4	4.988073215E-6	NaN	8.434091433E-5	1.891870779E-4	2.616786223E-4	4.312136443E-4	6.376730744E-4	6.753054331E-4	5.069316248E-4	3.488844086E-4	3.678081557E-4	3.937380679E-4	2.646769572E-4	1.189370450E-4	1.484673703E-4
1.826506050E-4	1.564940612E-4	2.873009071E-4	2.886229777E-4	2.604655747E-4	4.311299999E-4	5.187402712E-4	3.801326966E-4	3.097935114E-4	4.862920323E-4	7.187876618E-4	6.322984700E-4	3.363165888E-4	2.173295652E-4	1.717815176E-4	9.203906666E-5	8.794162568E-5	1.485427929E-4	2.467878512E-4	3.465472837E-4	3.911878157E-4	2.734276932E-4	1.064380267E-4	9.148877871E-5	8.174619143E-5	2.015701029E-4	5.031704786E-4	4.989926820E-4	2.989429049E-4	2.816518536E-4	2.574359241E-4	1.621807605E-4	1.821597834E-4	3.550472902E-4	4.694759555E-4	3.359848342E-4	2.111491485E-4	2.760602219E-4	3.561100748E-4	3.210089344E-4	2.113696682E-4	1.468813571E-4	9.103777847E-5	5.928019164E-5	1.408345561E-4	1.318733412E-4	NaN	NaN	NaN	1.369429810E-4	2.697505115E-4	3.395367239E-4	4.099562357E-4	4.600469838E-4	4.556738131E-4	3.704761621E-4	3.002114827E-4	3.647316771E-4	3.876173287E-4	2.751881839E-4	2.145434410E-4	2.847962896E-4
2.792460436E-4	2.171474916E-4	2.980320714E-4	3.153226862E-4	3.241440572E-4	4.415740841E-4	4.887784598E-4	4.067317641E-4	3.251603630E-4	3.476332640E-4	4.477558250E-4	4.199187970E-4	2.876509388E-4	2.291169367E-4	1.424048824E-4	1.144947237E-5	4.972986517E-6	1.225140441E-4	2.265825606E-4	2.725634840E-4	3.254029725E-4	2.504398581E-4	4.580838504E-5	NaN	2.288489850E-5	1.407626842E-4	3.088714438E-4	2.376870980E-4	9.626433166E-5	1.894472516E-4	2.998212003E-4	2.284443035E-4	1.391682308E-4	2.635921119E-4	4.353056429E-4	3.592822468E-4	2.278885513E-4	2.385352709E-4	2.932174539E-4	2.816257766E-4	1.913115557E-4	1.330241212E-4	1.287522027E-4	1.481194195E-4	1.594156784E-4	3.251469025E-5	NaN	NaN	4.678594451E-6	1.762035827E-4	2.522648429E-4	3.067115904E-4	3.474363766E-4	2.546213509E-4	1.541836973E-4	1.573059271E-4	2.454307396E-4	4.146408173E-4	4.687869223E-4	3.818764817E-4	3.726725990E-4	4.144156119E-4
2.431819885E-4	2.033971105E-4	3.428627097E-4	4.617895756E-4	4.568092118E-4	4.223876458E-4	4.222542921E-4	4.533370084E-4	4.263640731E-4	3.257591452E-4	2.614196565E-4	2.291721030E-4	2.023650595E-4	2.122752921E-4	1.698485576E-4	5.911778135E-5	5.064491779E-5	1.746689522E-4	2.587565687E-4	2.565718023E-4	3.064745688E-4	2.906620502E-4	9.138916357E-5	NaN	4.117706339E-5	1.120441084E-4	1.869464177E-4	1.742306486E-4	1.021614080E-4	1.091310405E-4	1.461956272E-4	1.008264444E-4	5.015877832E-5	2.187140199E-4	4.749766376E-4	4.691803770E-4	2.486234589E-4	7.473937148E-5	1.162026820E-4	2.718013711E-4	3.225252440E-4	3.205187386E-4	3.723969276E-4	4.239255795E-4	3.930104431E-4	2.252177947E-4	NaN	NaN	2.850607871E-6	1.158123559E-4	1.587608131E-4	2.684920037E-4	3.815544478E-4	2.624907647E-4	9.444500756E-5	1.129967204E-4	3.063170298E-4	5.630486412E-4	5.866676802E-4	4.209163890E-4	3.794594086E-4	3.797813260E-4
1.862554927E-4	2.095680393E-4	3.999519104E-4	5.769865238E-4	5.394688342E-4	4.046670801E-4	3.812775540E-4	4.456885217E-4	4.471349821E-4	3.502129111E-4	2.464474528E-4	1.926010154E-4	1.619968098E-4	1.643214491E-4	1.708148193E-4	1.268130145E-4	1.369892125E-4	2.595263359E-4	3.745364374E-4	4.037084582E-4	4.208142054E-4	3.856792755E-4	2.191274980E-4	1.434168662E-4	2.296940074E-4	2.705297375E-4	2.723388025E-4	2.778172493E-4	1.870123815E-4	2.089751797E-5	NaN	4.661909770E-6	6.566614320E-5	2.486741869E-4	5.345367244E-4	6.203820230E-4	3.766239970E-4	8.473645721E-5	1.309549261E-4	3.701573587E-4	4.637935490E-4	4.951996962E-4	5.619805306E-4	5.501080304E-4	4.761052551E-4	3.735753126E-4	1.669715857E-4	6.229824066E-6	2.546415635E-5	7.672815991E-5	1.235013915E-4	2.883081324E-4	4.586419673E-4	3.974387655E-4	2.262622147E-4	1.755811536E-4	3.631767759E-4	6.694270414E-4	6.748918677E-4	4.578208027E-4	3.756931110E-4	2.999173012E-4
1.634424843E-4	2.065729059E-4	3.584924270E-4	5.362328375E-4	5.391155137E-4	4.668675247E-4	4.754808906E-4	4.589769815E-4	3.856460680E-4	3.472651588E-4	3.268588334E-4	2.918301616E-4	2.423538099E-4	2.288968681E-4	2.383262618E-4	1.840249315E-4	1.715272665E-4	2.827623393E-4	4.183001001E-4	4.855072766E-4	4.853105056E-4	4.348463262E-4	3.193299926E-4	2.661337785E-4	3.640785289E-4	4.340938467E-4	3.980209003E-4	3.568954999E-4	2.471764747E-4	1.635456465E-5	NaN	1.007393439E-5	7.703553274E-5	1.694674283E-4	4.389793903E-4	6.617130712E-4	5.481130793E-4	3.179207561E-4	3.712736943E-4	5.046480801E-4	4.749163636E-4	4.751289380E-4	5.183367757E-4	4.385055508E-4	3.627425467E-4	3.564207582E-4	2.401537058E-4	1.327942882E-4	1.283518650E-4	9.736140055E-5	1.360206079E-4	3.147927637E-4	4.644966102E-4	4.649136681E-4	3.561436315E-4	2.112250804E-4	2.624679182E-4	5.293541471E-4	6.000659196E-4	5.024377606E-4	4.743891186E-4	3.330331238E-4
1.087846540E-4	1.589651947E-4	2.997621195E-4	4.818075686E-4	5.178553984E-4	5.405445700E-4	6.307261065E-4	5.479608662E-4	3.436206316E-4	2.967799956E-4	3.510926035E-4	3.451648518E-4	3.136478481E-4	3.570996923E-4	3.746989241E-4	2.292978461E-4	1.327865029E-4	2.249474637E-4	3.655038017E-4	4.651783092E-4	4.852455168E-4	4.266627075E-4	3.333350178E-4	2.817524946E-4	3.608051047E-4	4.509046848E-4	4.083080858E-4	3.607079561E-4	3.131878038E-4	1.101902089E-4	NaN	NaN	NaN	NaN	1.874915761E-4	4.899756750E-4	5.642743199E-4	4.660018603E-4	4.705968022E-4	4.519929353E-4	3.530474496E-4	3.756186634E-4	4.564279225E-4	4.226173623E-4	3.859815770E-4	3.877337440E-4	2.947228786E-4	2.437876828E-4	2.194378030E-4	1.031401698E-4	1.325539488E-4	3.344620345E-4	4.606226867E-4	4.839311587E-4	4.219256807E-4	2.137673873E-4	1.198301979E-4	2.967931505E-4	4.179442767E-4	4.253487859E-4	4.615514481E-4	3.799700062E-4
9.213475278E-5	1.594289497E-4	3.402151924E-4	4.790678504E-4	4.033343284E-4	3.916021960E-4	5.690479302E-4	5.762734218E-4	3.453842655E-4	2.166000486E-4	2.369939757E-4	2.217717702E-4	2.101367572E-4	3.302491968E-4	4.034861340E-4	2.296077728E-4	9.319296078E-5	2.124060411E-4	3.986812953E-4	5.294368020E-4	5.546176690E-4	4.495667235E-4	3.256296914E-4	2.904302091E-4	3.667057608E-4	4.177745432E-4	3.405938041E-4	3.202077060E-4	3.883933241E-4	3.067264333E-4	1.271354558E-4	3.278805161E-5	NaN	NaN	8.876951324E-5	3.535633441E-4	5.332081346E-4	4.569659650E-4	2.791710722E-4	1.306280028E-4	9.667190170E-5	2.359773789E-4	4.367934016E-4	5.377146881E-4	5.401417147E-4	4.630713956E-4	3.129980469E-4	2.713800350E-4	2.556453401E-4	1.232436916E-4	1.194922443E-4	2.939864353E-4	4.276628024E-4	4.904038506E-4	4.514251486E-4	2.305902599E-4	1.057885675E-4	2.735510934E-4	4.167053266E-4	3.847525513E-4	3.793420037E-4	4.002559581E-4
