8.071896737E-4	4.233050277E-4	4.325660411E-4	4.917930346E-4	3.801117418E-4	5.388851278E-4	9.662850061E-4	1.225630287E-3	1.108728931E-3	8.403629181E-4	8.823917015E-4	1.199262682E-3	1.265164581E-3	9.678273345E-4	5.691455444E-4	3.290562017E-4	5.396741326E-4	1.034367364E-3	1.278376440E-3	1.205688110E-3	1.064053155E-3	8.995886310E-4	7.924222737E-4	7.613908383E-4	7.169392775E-4	6.221264484E-4	3.268509754E-4	7.705439202E-6	8.970697672E-5	6.281728274E-4	1.118450076E-3	1.046564896E-3	9.495667182E-4	1.304123201E-3	1.628477941E-3	1.575435046E-3	9.804421570E-4	2.412479371E-4	1.053098458E-4	3.651991137E-4	6.008492201E-4	7.237158716E-4	7.029451081E-4	6.911538658E-4	8.332255529E-4	1.131326077E-3	1.372007537E-3	1.398358727E-3	1.183756394E-3	8.976096869E-4	8.049907628E-4	6.424176972E-4	3.597201139E-4	4.548016004E-4	7.672978099E-4	8.151875227E-4	8.020677487E-4	8.640503511E-4	7.383957854E-4	6.554362481E-4	1.006359351E-3	1.539213001E-3	1.704137423E-3	1.419800334E-3	1.157891005E-3	1.047998201E-3	8.400921943E-4	7.397619775E-4	9.776250226E-4	1.279284363E-3	1.315912930E-3	1.141328714E-3	1.021801727E-3	9.851080831E-4	9.735819185E-4	9.144831565E-4	8.208751096E-4	9.217139450E-4	1.013356727E-3	7.304107421E-4	3.470869851E-4	3.514880082E-4	8.020401001E-4	1.392167294E-3	1.676465268E-3	1.372241881E-3	7.301608566E-4	3.548047971E-4	5.949164624E-4	9.452418890E-4	7.758581196E-4	4.219945113E-4	3.182299552E-4	4.421602061E-4	6.537262234E-4	6.728015724E-4	6.394216325E-4	9.160506306E-4	1.156489016E-3	9.512063116E-4	6.637259503E-4	5.736196181E-4	5.682072369E-4	7.185406284E-4	7.415057044E-4	4.870199482E-4	5.400794325E-4	1.049753046E-3	1.430516830E-3	1.199422986E-3	7.265853346E-4	7.107560523E-4	1.057554153E-3	NaN	NaN	NaN	7.676133537E-4	6.104161730E-4	1.004391350E-3	1.435887418E-3	1.219404046E-3	7.376374560E-4	5.533869262E-4	7.405990036E-4	1.173307770E-3	1.388682867E-3	9.453989915E-4	3.480044834E-4	3.257854551E-4	4.635876685E-4	2.678674937E-4	2.826066047E-4	7.240048144E-4	1.119687455E-3	1.139092492E-3	8.340979111E-4	6.829154445E-4	8.120796992E-4	8.537853719E-4	7.878129836E-4	8.108011680E-4	9.290991584E-4	1.025328878E-3	9.197223117E-4
9.963751072E-4	6.199711352E-4	3.890854714E-4	4.241968272E-4	5.927951424E-4	7.789199008E-4	9.180018678E-4	1.009018393E-3	1.006379374E-3	9.486223571E-4	1.074379426E-3	1.306105638E-3	1.291137771E-3	1.026055543E-3	7.315361872E-4	6.543172640E-4	9.203898371E-4	1.266808598E-3	1.436437480E-3	1.357185771E-3	1.077555586E-3	8.695774013E-4	8.219958981E-4	6.737089134E-4	4.649767943E-4	3.924858465E-4	2.021766559E-4	NaN	3.084951895E-4	1.055477071E-3	1.358245383E-3	1.093120547E-3	1.117479871E-3	1.384338597E-3	1.341194613E-3	1.168508432E-3	7.640114636E-4	2.176695707E-4	1.609241444E-4	5.165773910E-4	8.390585426E-4	9.267173591E-4	8.086085436E-4	6.728944718E-4	7.284764433E-4	1.033393084E-3	1.215839875E-3	1.058386522E-3	8.328013355E-4	7.905656239E-4	7.899990305E-4	5.483971327E-4	2.683778876E-4	3.212564625E-4	5.224229535E-4	5.472505582E-4	6.267322460E-4	8.160593570E-4	8.226316422E-4	8.820632356E-4	1.169907162E-3	1.425874303E-3	1.456100261E-3	1.186424051E-3	9.064100450E-4	8.708366659E-4	8.665453061E-4	8.191703237E-4	8.899956592E-4	1.045275596E-3	1.063427655E-3	1.045634504E-3	1.117503620E-3	1.015523449E-3	8.351394208E-4	8.398799691E-4	9.641274228E-4	1.088681398E-3	1.027098508E-3	7.101783995E-4	4.214341461E-4	4.910014104E-4	8.661234751E-4	1.306899940E-3	1.596920425E-3	1.471458003E-3	9.791967459E-4	6.767847226E-4	9.004578460E-4	1.074919361E-3	7.818248705E-4	4.649224284E-4	3.547123342E-4	3.901388554E-4	5.815625191E-4	7.788549410E-4	9.197220788E-4	1.058494439E-3	1.019179937E-3	6.927130744E-4	5.238617305E-4	7.059662021E-4	7.619602839E-4	6.501243915E-4	5.413258914E-4	4.488618870E-4	6.077677826E-4	9.806198068E-4	1.088957652E-3	7.384325727E-4	5.400654627E-4	8.773399168E-4	1.206199406E-3	1.170404372E-3	9.978476446E-4	8.891259204E-4	6.764885038E-4	5.203268956E-4	9.148506215E-4	1.310548396E-3	1.044689328E-3	6.582331262E-4	6.374854711E-4	8.238147711E-4	1.014738227E-3	9.881396545E-4	6.023453316E-4	3.201797081E-4	5.550152855E-4	6.018311833E-4	1.461815555E-4	2.073627402E-4	9.615367744E-4	1.465430250E-3	1.315745991E-3	9.092274704E-4	7.899299962E-4	8.849071455E-4	8.915060316E-4	9.069605730E-4	9.277872159E-4	9.353453061E-4	1.058116439E-3	NaN
1.100939931E-3	7.820812752E-4	3.795600787E-4	3.811832867E-4	7.322435849E-4	9.255626937E-4	8.980958955E-4	9.409100167E-4	1.051718253E-3	1.054758788E-3	1.034900895E-3	1.012493623E-3	9.038761491E-4	8.154453244E-4	8.044302231E-4	9.081333992E-4	1.123588998E-3	1.295178663E-3	1.345787779E-3	1.155284583E-3	8.024601848E-4	6.608138792E-4	7.066319813E-4	6.859035930E-4	6.563142524E-4	6.164998049E-4	3.262987884E-4	1.075548716E-4	5.968658370E-4	1.377707231E-3	1.469020848E-3	1.163536799E-3	1.276853145E-3	1.284868456E-3	8.539183182E-4	6.558732130E-4	6.163878134E-4	4.302147427E-4	4.157714138E-4	6.944264751E-4	9.680166841E-4	9.784550639E-4	8.108760812E-4	6.712538889E-4	7.539509679E-4	1.030752901E-3	1.022899523E-3	6.891343510E-4	6.132185808E-4	9.002861334E-4	1.001580502E-3	7.359706797E-4	5.022931146E-4	5.461339024E-4	6.651262520E-4	6.140290061E-4	6.383414147E-4	7.766506169E-4	7.643536082E-4	8.858152432E-4	1.212714007E-3	1.356933499E-3	1.203357242E-3	8.406720008E-4	6.177714677E-4	7.959022769E-4	1.048323349E-3	1.009847387E-3	8.493907517E-4	8.393813041E-4	8.412979078E-4	9.183532093E-4	1.068859827E-3	9.578198078E-4	7.912779110E-4	8.335260791E-4	1.004762831E-3	1.150620054E-3	1.055316650E-3	7.629547035E-4	5.575509858E-4	6.051755045E-4	8.427195717E-4	1.203433145E-3	1.515605836E-3	1.438305946E-3	1.018614974E-3	8.177172276E-4	1.027400373E-3	1.061940799E-3	7.399683818E-4	5.437515792E-4	5.818087375E-4	6.316204090E-4	6.935978308E-4	9.340894758E-4	1.214036485E-3	1.255190815E-3	1.082135364E-3	8.413323085E-4	8.666865760E-4	1.181890257E-3	1.144665875E-3	7.202803390E-4	4.628842289E-4	5.407533608E-4	7.797903381E-4	9.262660169E-4	8.283810457E-4	5.631505046E-4	5.732879508E-4	9.735065978E-4	1.252419781E-3	1.165087917E-3	9.189574630E-4	8.011223399E-4	7.255461533E-4	6.729077431E-4	9.520626627E-4	1.143755740E-3	8.787813131E-4	6.651618751E-4	6.767246523E-4	6.820207345E-4	6.768005551E-4	6.916630082E-4	6.446131738E-4	6.583962240E-4	8.454405470E-4	7.000965416E-4	2.343888336E-4	4.588397569E-4	1.338752918E-3	1.766460715E-3	1.418542350E-3	8.442018298E-4	5.610916414E-4	6.197817274E-4	7.815942517E-4	8.347206167E-4	7.538679638E-4	8.128145710E-4	1.067949575E-3	NaN
1.134694903E-3	9.384239675E-4	5.035846843E-4	3.744472051E-4	5.978223053E-4	7.571202586E-4	8.224449703E-4	9.421022842E-4	9.849658236E-4	8.839204093E-4	8.784144884E-4	9.328796878E-4	8.679328021E-4	7.962345262E-4	8.317498141E-4	9.593249997E-4	1.057234942E-3	1.051374362E-3	9.508401272E-4	6.941214087E-4	4.799362796E-4	5.318726180E-4	7.075233152E-4	9.543917840E-4	1.155393315E-3	9.606277454E-4	4.535864282E-4	3.269214358E-4	9.187530959E-4	1.491445932E-3	1.340434072E-3	1.021212083E-3	1.041528187E-3	8.244731580E-4	3.870613291E-4	4.305600014E-4	7.891348796E-4	9.435582906E-4	8.966505993E-4	8.896263316E-4	9.544059285E-4	9.500732995E-4	8.350581629E-4	7.112576277E-4	8.269037935E-4	1.083436306E-3	9.445358883E-4	5.708414828E-4	6.541701150E-4	1.032843255E-3	1.046817517E-3	7.858393947E-4	7.271988434E-4	9.323725826E-4	1.034933957E-3	8.393833996E-4	7.539807120E-4	8.377170307E-4	7.788166404E-4	7.923359517E-4	1.005120110E-3	1.136075240E-3	9.691655287E-4	5.625021295E-4	3.860052093E-4	7.066840772E-4	1.070698374E-3	1.049358398E-3	9.346635197E-4	1.019857940E-3	1.022683573E-3	9.852531366E-4	9.782932466E-4	8.300854242E-4	7.613843190E-4	8.267675876E-4	9.617362521E-4	1.100094523E-3	9.811884956E-4	7.014182629E-4	5.688222009E-4	6.608105032E-4	9.579012403E-4	1.385616255E-3	1.592500019E-3	1.272637164E-3	7.534940960E-4	6.858669803E-4	1.008829684E-3	1.060231472E-3	8.136878605E-4	7.396005094E-4	8.874842315E-4	9.207430994E-4	8.284529904E-4	9.735174826E-4	1.215208322E-3	1.266588224E-3	1.248947228E-3	1.196773257E-3	1.302815857E-3	1.609158702E-3	1.496424666E-3	8.936417871E-4	5.043465644E-4	6.677760975E-4	9.659432690E-4	9.634603630E-4	7.820311002E-4	5.838589277E-4	5.498686805E-4	8.223581826E-4	1.161119901E-3	1.265315106E-3	1.096295076E-3	9.775358485E-4	9.731630562E-4	9.548966191E-4	1.104318770E-3	1.169777825E-3	9.301901446E-4	7.466265233E-4	6.522819167E-4	5.026679137E-4	4.537953355E-4	6.419896963E-4	9.015051182E-4	9.965281934E-4	9.128512465E-4	6.235770416E-4	3.963779891E-4	7.889391272E-4	1.493446995E-3	1.654844382E-3	1.174025470E-3	5.080064293E-4	1.048807535E-4	2.771030413E-4	7.068651030E-4	7.308200584E-4	4.870208213E-4	5.971785868E-4	9.411489009E-4	1.067570411E-3
1.022678684E-3	8.883116534E-4	5.227662041E-4	3.644870594E-4	4.617913219E-4	6.338398671E-4	8.843989926E-4	1.068821410E-3	8.976663230E-4	6.360120606E-4	7.836958393E-4	1.068760059E-3	1.064597862E-3	9.005547618E-4	8.492038469E-4	9.382892749E-4	9.850286879E-4	9.391703643E-4	7.934232126E-4	5.627126084E-4	5.301507190E-4	7.546117413E-4	1.019918709E-3	1.305711921E-3	1.341780415E-3	8.354663732E-4	3.434306418E-4	6.149699911E-4	1.327457023E-3	1.510375296E-3	1.080406597E-3	NaN	NaN	4.467830877E-4	3.439989814E-4	6.792291533E-4	1.153600751E-3	1.311532105E-3	1.054670545E-3	7.243209984E-4	6.676668418E-4	8.318834589E-4	9.327898733E-4	9.316899814E-4	1.060396200E-3	1.209351467E-3	9.876333643E-4	6.772332708E-4	8.073989884E-4	9.900155710E-4	8.019749075E-4	6.588172400E-4	8.791217115E-4	1.242415514E-3	1.281220815E-3	9.693761822E-4	8.474327624E-4	9.146681987E-4	8.487488376E-4	7.527636481E-4	7.662263815E-4	7.994413027E-4	6.210213760E-4	2.873601916E-4	3.172180732E-4	7.807945949E-4	1.047076541E-3	9.279560763E-4	9.569888352E-4	1.207466936E-3	1.186973881E-3	1.003134297E-3	8.655312704E-4	7.226101588E-4	7.590088062E-4	9.185147937E-4	1.053907326E-3	1.051789033E-3	7.636542432E-4	4.735453695E-4	4.975229385E-4	8.012163453E-4	1.244665124E-3	1.581084565E-3	1.518556615E-3	1.018448267E-3	5.102124996E-4	5.389670841E-4	8.869309095E-4	9.714828338E-4	8.698402089E-4	9.083643090E-4	1.038282295E-3	9.747647564E-4	7.861939957E-4	8.033715421E-4	9.061558521E-4	1.011829940E-3	NaN	NaN	NaN	NaN	1.564678969E-3	9.155895095E-4	4.474486923E-4	6.205595564E-4	9.694924229E-4	9.137660381E-4	6.490790402E-4	4.012937134E-4	3.550016554E-4	6.944624474E-4	1.127012889E-3	1.297438517E-3	1.183201442E-3	1.064865035E-3	1.014295267E-3	9.600469493E-4	1.115171704E-3	1.286310493E-3	1.135159866E-3	8.821510710E-4	7.066655089E-4	5.569336936E-4	5.070347688E-4	7.140732487E-4	1.006545383E-3	9.735110798E-4	6.337062805E-4	3.465528425E-4	4.436327145E-4	9.378025425E-4	1.268172637E-3	1.064129290E-3	5.943393917E-4	9.729240264E-5	NaN	2.463289711E-4	8.259141468E-4	7.943694363E-4	4.807491205E-4	6.078549195E-4	9.263998945E-4	1.019514864E-3
9.766758885E-4	6.180561031E-4	3.380656708E-4	4.148072621E-4	5.842832034E-4	7.993619656E-4	1.210014685E-3	1.433728845E-3	1.071852166E-3	7.006793749E-4	8.546755998E-4	1.068763318E-3	1.021344448E-3	9.429154452E-4	9.889357025E-4	1.084345276E-3	1.149982214E-3	1.195517369E-3	1.075138338E-3	8.012844482E-4	7.234452059E-4	9.334746283E-4	1.202327199E-3	1.318068127E-3	1.028004102E-3	4.186744336E-4	2.364096872E-4	9.111167747E-4	1.617453760E-3	1.435775310E-3	NaN	NaN	NaN	NaN	7.936317124E-4	1.073158928E-3	1.253271708E-3	1.124735805E-3	6.841401337E-4	3.127655364E-4	3.879934084E-4	7.113944157E-4	9.164413204E-4	1.086712116E-3	1.268132473E-3	1.230286434E-3	9.235545876E-4	7.390434039E-4	9.115328430E-4	9.302754188E-4	6.751515321E-4	7.049906417E-4	1.076290966E-3	1.403879025E-3	1.322771655E-3	9.953624103E-4	9.066773346E-4	9.129064856E-4	7.825276698E-4	7.204794674E-4	8.161119185E-4	8.054639911E-4	4.641969281E-4	1.911943837E-4	5.608528154E-4	1.169612049E-3	1.208746340E-3	8.964995504E-4	8.916775114E-4	1.086853561E-3	1.060833689E-3	9.257978527E-4	8.325278177E-4	7.336864946E-4	7.948474376E-4	1.018157345E-3	1.126404037E-3	9.068499785E-4	4.979727091E-4	3.626978432E-4	6.189824198E-4	1.035865280E-3	1.380310394E-3	1.388451434E-3	1.099488116E-3	7.569078589E-4	5.337410257E-4	6.193249137E-4	8.429887239E-4	8.839392103E-4	8.160664584E-4	8.289440884E-4	9.316987707E-4	9.457098204E-4	8.024547133E-4	6.393781514E-4	5.648827646E-4	7.443477516E-4	NaN	NaN	NaN	NaN	NaN	7.581986138E-4	3.622009826E-4	5.586427287E-4	8.998803678E-4	7.855409640E-4	4.930863506E-4	3.108811507E-4	4.023793153E-4	8.135606768E-4	1.115913386E-3	1.119696884E-3	9.958450682E-4	8.835244225E-4	8.333244477E-4	8.689297247E-4	1.038216404E-3	1.174850506E-3	1.094713341E-3	9.100222960E-4	7.712293882E-4	6.871518563E-4	6.481525488E-4	7.802565815E-4	9.543575579E-4	7.397542940E-4	2.784511889E-4	1.532612951E-4	5.491030170E-4	1.014491892E-3	9.420670103E-4	5.009000306E-4	1.876163733E-4	NaN	4.935273410E-6	5.782167427E-4	1.053764601E-3	9.131552652E-4	6.513948902E-4	7.776744897E-4	9.756555664E-4	9.265497793E-4
1.141916960E-3	3.993788559E-4	1.995779166E-4	5.605414626E-4	8.237967268E-4	1.047363738E-3	1.492626034E-3	1.593517489E-3	1.092269667E-3	7.918690681E-4	9.202564834E-4	9.591880371E-4	9.385620360E-4	1.081950031E-3	1.261572936E-3	1.312251086E-3	1.326509635E-3	1.353685278E-3	1.188284135E-3	8.868604200E-4	7.355744601E-4	8.305487572E-4	1.009272062E-3	9.887289489E-4	6.511258543E-4	2.871871984E-4	3.961069451E-4	1.032936620E-3	1.443003188E-3	1.099177869E-3	NaN	NaN	NaN	NaN	1.278099837E-3	1.235768315E-3	1.037634211E-3	7.389064995E-4	3.643987002E-4	1.693042577E-4	3.590192355E-4	5.516601959E-4	5.819644430E-4	8.841639501E-4	1.210049493E-3	1.063062344E-3	7.286721957E-4	6.848476478E-4	9.009353817E-4	9.158727480E-4	7.928011473E-4	9.313494083E-4	1.223723637E-3	1.396706328E-3	1.262722653E-3	1.007901970E-3	9.921630844E-4	9.948600782E-4	7.732826634E-4	7.046005921E-4	1.002209145E-3	1.114252955E-3	6.779698306E-4	3.920645104E-4	8.764631348E-4	1.400863403E-3	1.248299144E-3	9.195748717E-4	8.337183972E-4	8.667267975E-4	9.071718669E-4	9.111494292E-4	9.051156812E-4	8.599418798E-4	8.583199233E-4	9.982131887E-4	9.925982449E-4	6.541175535E-4	3.859194403E-4	5.795173929E-4	9.569243412E-4	1.165568130E-3	1.182867098E-3	9.655741742E-4	7.377498550E-4	7.283355808E-4	7.395021385E-4	7.448464166E-4	8.633476100E-4	9.404157172E-4	8.343014051E-4	7.204007707E-4	8.342703222E-4	1.036881702E-3	9.373860667E-4	5.157112610E-4	3.141887428E-4	7.208792376E-4	NaN	NaN	NaN	NaN	NaN	7.298371638E-4	5.164946779E-4	7.019221084E-4	8.909947355E-4	6.555077853E-4	4.782479373E-4	5.894667702E-4	8.094845107E-4	1.009013853E-3	1.014481648E-3	9.313348564E-4	8.778701304E-4	7.622612175E-4	7.261992432E-4	8.918394451E-4	9.600654594E-4	8.097521495E-4	7.175204810E-4	7.169359596E-4	7.019181503E-4	7.553083124E-4	8.416856290E-4	9.373200592E-4	9.526128997E-4	5.744218361E-4	1.025824604E-4	1.911200379E-4	7.062638178E-4	9.436018881E-4	6.296721986E-4	2.850384335E-4	2.115927491E-4	1.740915905E-4	4.349859664E-4	1.049912302E-3	1.279188902E-3	1.014422160E-3	8.240718744E-4	9.389268816E-4	1.076859189E-3	1.008050400E-3
1.021324424E-3	2.758144401E-4	2.980727295E-4	7.321272278E-4	9.637015173E-4	1.185745001E-3	1.511485782E-3	1.390823745E-3	9.294425836E-4	8.223775658E-4	8.752625436E-4	8.100991836E-4	9.146506200E-4	1.169404248E-3	1.308098086E-3	1.248743269E-3	1.140236738E-3	1.012113644E-3	8.077953244E-4	6.861843285E-4	6.736980868E-4	7.062212680E-4	7.525998517E-4	6.915390259E-4	5.377752241E-4	5.265254294E-4	7.610237808E-4	1.034840709E-3	1.029236591E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.297984738E-3	9.274913464E-4	7.110816077E-4	5.266112857E-4	4.412923299E-4	5.057844683E-4	3.515995340E-4	1.978413929E-4	6.769184256E-4	1.184349065E-3	1.047113095E-3	7.700591814E-4	7.667786558E-4	8.478531381E-4	8.483635029E-4	9.431486251E-4	1.159847598E-3	1.289999927E-3	1.308352919E-3	1.219690195E-3	1.097385073E-3	1.154093770E-3	1.253637485E-3	1.049382961E-3	8.631392848E-4	1.112353173E-3	1.270952635E-3	8.966725436E-4	6.601646310E-4	1.051322673E-3	1.307649305E-3	1.057353918E-3	8.655523998E-4	7.830259856E-4	7.563036052E-4	8.412790485E-4	8.608034695E-4	9.288106812E-4	1.006647944E-3	9.641567594E-4	9.532460826E-4	8.096135571E-4	4.880884662E-4	4.729485954E-4	8.668045048E-4	1.129241195E-3	1.051491941E-3	8.991099894E-4	7.434930303E-4	7.372081745E-4	9.230521973E-4	9.020211874E-4	7.393600536E-4	8.220128948E-4	9.378651739E-4	8.360116044E-4	7.971040905E-4	1.033316716E-3	1.287246123E-3	1.080879709E-3	4.615506041E-4	2.309956326E-4	NaN	NaN	NaN	NaN	NaN	NaN	8.957171813E-4	8.852841565E-4	9.849293856E-4	9.305312415E-4	6.025823532E-4	5.999521818E-4	9.767898591E-4	1.191083575E-3	1.078451285E-3	9.316812502E-4	1.008460415E-3	1.087883953E-3	8.727989625E-4	6.744299899E-4	8.020747919E-4	8.256142028E-4	5.606178311E-4	4.500319774E-4	5.582098383E-4	7.324128528E-4	1.013932168E-3	1.201126841E-3	1.176777179E-3	1.024632016E-3	6.338706007E-4	2.978111734E-4	4.822346964E-4	8.063440328E-4	7.017908501E-4	3.765671572E-4	3.078044101E-4	4.200497351E-4	5.184828187E-4	8.745209780E-4	1.326562255E-3	1.317966846E-3	1.021984615E-3	8.822322125E-4	1.046353835E-3	1.332830521E-3	1.374182291E-3
6.047881907E-4	3.544941137E-4	6.417410332E-4	8.810658474E-4	9.836971294E-4	1.204119297E-3	1.360741444E-3	1.213576295E-3	1.059511560E-3	1.029652776E-3	8.209184743E-4	7.024801453E-4	9.434064850E-4	1.182087464E-3	1.203184947E-3	1.037823968E-3	7.690785569E-4	4.554620828E-4	2.738471085E-4	3.974582651E-4	6.039277650E-4	7.172231562E-4	7.493366720E-4	6.659238716E-4	5.920909462E-4	7.673455984E-4	1.058881986E-3	1.079376088E-3	8.801338845E-4	NaN	NaN	NaN	NaN	NaN	NaN	1.335992594E-3	9.244326502E-4	8.320890483E-4	7.790770615E-4	7.658432587E-4	7.251252537E-4	3.673970641E-4	2.026236471E-4	7.562442916E-4	1.232922194E-3	1.120970468E-3	9.785671718E-4	9.510847740E-4	8.117636316E-4	7.579888916E-4	1.003998797E-3	1.266076695E-3	1.264488325E-3	1.135202940E-3	1.091580838E-3	NaN	1.172044314E-3	1.325396122E-3	1.216344186E-3	9.850147180E-4	1.077748020E-3	1.157207065E-3	9.164782823E-4	8.444493869E-4	1.128395088E-3	1.129220705E-3	8.536474779E-4	7.948941784E-4	7.855402073E-4	7.894193986E-4	8.152784430E-4	7.716083783E-4	9.159511537E-4	1.095910207E-3	1.081534079E-3	1.031109132E-3	8.226842619E-4	5.469114985E-4	6.516673020E-4	9.785341099E-4	1.007801620E-3	8.070479380E-4	7.215837250E-4	7.138728979E-4	8.120748098E-4	9.998839814E-4	9.790118784E-4	9.085931815E-4	9.833286749E-4	8.715738659E-4	6.545747165E-4	7.945370162E-4	1.206868328E-3	1.443907735E-3	1.182353590E-3	6.301436806E-4	4.469525884E-4	NaN	NaN	NaN	NaN	NaN	NaN	1.110670972E-3	1.275149756E-3	1.287689083E-3	1.042988966E-3	7.031927817E-4	7.718211855E-4	1.166508184E-3	1.317863818E-3	1.107296441E-3	1.005684258E-3	1.206072629E-3	1.268373104E-3	9.040252189E-4	5.179271102E-4	5.192298559E-4	6.044608308E-4	5.074077053E-4	4.953338066E-4	7.069850108E-4	1.038287184E-3	1.329707447E-3	1.352015417E-3	1.186337788E-3	1.050835592E-3	8.721825434E-4	7.450382109E-4	8.659156738E-4	8.987489273E-4	6.199417985E-4	4.646900343E-4	5.801839288E-4	6.560842739E-4	7.557156496E-4	1.052825246E-3	1.211584196E-3	1.049395651E-3	8.497859817E-4	7.430262049E-4	8.942982531E-4	1.307480386E-3	1.474253484E-3
4.797516158E-4	7.391212275E-4	1.004525344E-3	8.771857829E-4	8.916250081E-4	1.183494227E-3	1.221923623E-3	1.127075288E-3	1.210100600E-3	1.094650361E-3	7.045483799E-4	6.815390079E-4	1.020686585E-3	1.181669184E-3	1.098774490E-3	8.681259351E-4	5.146718468E-4	1.581550314E-4	9.893638344E-5	4.147437576E-4	7.838642923E-4	1.031853724E-3	1.068983460E-3	8.259423776E-4	6.237534690E-4	8.506205049E-4	1.224181149E-3	1.190125127E-3	9.894850664E-4	NaN	NaN	NaN	NaN	NaN	1.483584871E-3	1.119383960E-3	7.707282784E-4	7.842835039E-4	7.889242843E-4	8.552211802E-4	8.658600273E-4	5.739055923E-4	5.099239061E-4	9.228439303E-4	1.142222784E-3	1.041886397E-3	1.042616903E-3	1.011883956E-3	8.004901465E-4	7.225145819E-4	9.150277474E-4	1.085267984E-3	1.027463120E-3	8.983095759E-4	9.445972391E-4	1.012159162E-3	1.009589178E-3	1.131177996E-3	1.116286847E-3	9.579021716E-4	9.715612396E-4	9.675335023E-4	8.420351078E-4	8.655942511E-4	9.944919730E-4	8.477274678E-4	6.415612297E-4	7.055762690E-4	8.183378959E-4	8.606853080E-4	7.814744022E-4	7.372818072E-4	9.349711472E-4	1.098733163E-3	1.167712850E-3	1.225266955E-3	1.013439964E-3	7.520995568E-4	8.968175971E-4	1.127020805E-3	9.815070080E-4	6.981674233E-4	6.279041991E-4	6.658426719E-4	7.280852296E-4	8.241300820E-4	9.483093745E-4	1.188102993E-3	1.273963135E-3	9.218539926E-4	5.803786335E-4	7.181134424E-4	1.127745491E-3	1.363230520E-3	1.220092061E-3	9.283031686E-4	7.997762877E-4	NaN	NaN	NaN	NaN	NaN	NaN	1.140722423E-3	1.392743434E-3	1.398478285E-3	1.123168389E-3	8.032587357E-4	7.875224692E-4	1.038719667E-3	1.235485775E-3	1.212767558E-3	1.160270418E-3	1.200518338E-3	1.137047308E-3	8.166318876E-4	4.645462031E-4	3.972753184E-4	5.026249564E-4	5.308554391E-4	6.223117816E-4	9.371369379E-4	1.221876941E-3	1.230351394E-3	1.086142962E-3	1.038661576E-3	1.085286145E-3	1.048116595E-3	9.613413713E-4	9.738074150E-4	9.345542639E-4	7.929716376E-4	8.969236515E-4	1.077893307E-3	9.608122054E-4	9.169846890E-4	1.113598701E-3	1.073011430E-3	8.370185387E-4	7.509884890E-4	6.426968030E-4	6.110454560E-4	9.223041707E-4	1.173571567E-3
