5.990188220E-4	4.882183566E-4	4.743826867E-4	5.666316138E-4	6.197860930E-4	6.596425665E-4	8.613766986E-4	9.639939526E-4	8.446574211E-4	8.626232739E-4	9.222074295E-4	7.454282604E-4	4.064285022E-4	1.663795992E-4	3.793108917E-4	8.898185333E-4	1.211544033E-3	1.360357157E-3	1.372121624E-3	1.193669275E-3	1.071383595E-3	1.044101897E-3	1.036433969E-3	9.465573239E-4	6.175638409E-4	3.739185631E-4	5.404464318E-4	8.511837805E-4	8.684169152E-4	5.301701021E-4	2.215084241E-4	2.629350929E-4	5.792247248E-4	1.058446360E-3	1.571687753E-3	1.748006674E-3	1.309904736E-3	6.432967493E-4	4.843554052E-4	7.499546045E-4	9.128249367E-4	1.018839888E-3	1.169668627E-3	1.207724679E-3	1.073662308E-3	9.371608030E-4	9.586773813E-4	1.085267519E-3	1.163568813E-3	1.159883570E-3	1.106175245E-3	8.889301098E-4	7.155286730E-4	7.452495629E-4	7.609406603E-4	8.285077638E-4	1.054374850E-3	1.284235856E-3	1.211243682E-3	9.968207451E-4	9.683354874E-4	7.753089303E-4	4.345759517E-4	3.861706646E-4	5.392439198E-4	8.263032651E-4	1.280957134E-3	1.608751016E-3	1.559912227E-3	1.209915150E-3	8.644659538E-4	7.074105088E-4	6.448835484E-4	5.525199813E-4	4.310210061E-4	3.864744504E-4	4.174040514E-4	4.645498411E-4	7.368370425E-4	1.187431277E-3	1.347927959E-3	1.118467422E-3	8.632141398E-4	1.010296866E-3	1.479285071E-3	1.565537066E-3	9.569061804E-4	4.389242677E-4	4.976405762E-4	4.944656976E-4	2.929259790E-4	3.696977801E-4	6.366801099E-4	8.112006471E-4	9.415987297E-4	1.112435479E-3	1.257838449E-3	1.192065305E-3	9.607387474E-4	9.340222459E-4	1.121692243E-3	1.162595465E-3	9.441891452E-4	7.094907342E-4	6.000750582E-4	4.438153701E-4	1.767388458E-4	8.382929082E-5	4.984996049E-4	1.151748351E-3	1.283594756E-3	7.667879690E-4	3.765165748E-4	5.946179735E-4	9.646039107E-4	1.141804620E-3	1.134357764E-3	7.774448022E-4	3.473707766E-4	4.030544660E-4	9.117726586E-4	1.302225864E-3	1.189569477E-3	8.276054286E-4	6.419036654E-4	7.147541037E-4	8.418270154E-4	9.219512576E-4	1.006259699E-3	1.167094102E-3	1.291878405E-3	1.030528452E-3	5.320186610E-4	4.361565516E-4	8.301685448E-4	1.173609635E-3	NaN	NaN
6.129660178E-4	6.855783868E-4	7.164912531E-4	7.075475878E-4	6.070668460E-4	5.960349808E-4	8.504915168E-4	1.024914323E-3	9.450298385E-4	9.426315664E-4	9.675397887E-4	7.240625564E-4	2.608920331E-4	2.329444942E-5	3.777361999E-4	9.031146183E-4	1.097036875E-3	1.215821947E-3	1.352608553E-3	1.293014153E-3	1.146727125E-3	9.332125774E-4	7.049912238E-4	5.876778741E-4	5.010580062E-4	5.806604750E-4	8.886068827E-4	1.094983192E-3	1.000683289E-3	7.384704077E-4	5.781296059E-4	6.176619790E-4	8.103642031E-4	1.205955748E-3	1.517070923E-3	1.321958494E-3	7.910096901E-4	4.453721049E-4	5.268254317E-4	7.156644715E-4	7.527033449E-4	8.982687723E-4	1.266314648E-3	1.406273921E-3	1.056914218E-3	7.886557723E-4	9.958855808E-4	1.217974699E-3	1.067532226E-3	8.813934983E-4	8.943925495E-4	7.279218989E-4	5.609125947E-4	7.047258550E-4	8.106408059E-4	8.508122992E-4	1.075680717E-3	1.321953023E-3	1.177725033E-3	9.068194777E-4	8.959906409E-4	7.329742657E-4	4.219594412E-4	4.003190261E-4	5.748079857E-4	8.522322169E-4	1.280934899E-3	1.596217742E-3	1.451268792E-3	1.000272692E-3	7.737191045E-4	8.263782947E-4	7.966268458E-4	6.354869111E-4	5.068275495E-4	4.336583952E-4	4.245067539E-4	5.191235105E-4	7.214946090E-4	8.968278999E-4	8.848973666E-4	7.475201855E-4	7.272284711E-4	1.055310480E-3	1.429700525E-3	1.258420758E-3	6.644867244E-4	3.649837163E-4	4.586509313E-4	3.624628298E-4	1.442810317E-4	3.325843136E-4	7.143414696E-4	8.363655070E-4	8.596818079E-4	1.022004755E-3	1.123370370E-3	9.334670613E-4	6.752938498E-4	6.597099127E-4	7.676129462E-4	8.410821320E-4	8.623645990E-4	7.533333846E-4	4.507448466E-4	1.174840727E-4	1.401462650E-4	4.927425762E-4	8.048796444E-4	1.049972256E-3	1.105605159E-3	6.936783320E-4	3.820463899E-4	7.708806661E-4	1.234537340E-3	1.242873026E-3	1.043775817E-3	7.570660673E-4	4.865586816E-4	5.373234744E-4	9.662958328E-4	1.342531061E-3	1.335815759E-3	1.131389523E-3	9.195382008E-4	7.633883506E-4	7.785789785E-4	9.489225922E-4	1.139002619E-3	1.279995311E-3	1.171353273E-3	7.485964452E-4	4.345792986E-4	5.420816597E-4	9.023494786E-4	1.184442197E-3	NaN	NaN
8.770088316E-4	1.050120452E-3	9.533295524E-4	7.938875933E-4	7.076023030E-4	7.505191024E-4	9.700403898E-4	1.170664444E-3	1.207587309E-3	1.161658322E-3	1.014472335E-3	7.303667371E-4	2.960854035E-4	4.594396614E-6	2.703660284E-4	7.434225990E-4	9.407284670E-4	1.132409438E-3	1.351175713E-3	1.279780874E-3	1.038280781E-3	6.676366320E-4	2.736725146E-4	2.374396863E-4	5.499047111E-4	9.116572910E-4	1.049959566E-3	9.783764835E-4	9.582770872E-4	9.821488056E-4	9.725500713E-4	9.449041681E-4	9.533354314E-4	1.145582879E-3	1.175410463E-3	7.594177732E-4	4.411850241E-4	5.098029505E-4	6.024524337E-4	5.609614891E-4	5.892853369E-4	8.437362267E-4	1.264282619E-3	1.407820033E-3	1.003355952E-3	6.569925463E-4	8.059248794E-4	9.762553382E-4	7.858771132E-4	6.279092049E-4	7.155012572E-4	6.223212695E-4	5.004744744E-4	6.395903765E-4	7.273119409E-4	7.804169436E-4	1.049502054E-3	1.242199563E-3	9.320179233E-4	5.782672088E-4	6.194532034E-4	6.252622698E-4	5.802005762E-4	7.425323129E-4	8.713760180E-4	9.520653402E-4	1.220189850E-3	1.454562182E-3	1.259188284E-3	9.050555527E-4	8.979126578E-4	1.010649838E-3	8.495532675E-4	6.114441203E-4	5.432415637E-4	4.859067267E-4	4.184254794E-4	4.948677961E-4	6.168717518E-4	6.450070068E-4	5.708305398E-4	5.222136970E-4	8.094392251E-4	1.354003791E-3	1.438597683E-3	8.984615561E-4	4.005060764E-4	3.545274376E-4	5.453150952E-4	5.453683552E-4	4.666409513E-4	6.840337301E-4	9.025321342E-4	8.624740294E-4	8.953139768E-4	1.082268427E-3	1.094644773E-3	8.370559663E-4	6.285035051E-4	6.000706926E-4	5.659511080E-4	6.188763655E-4	7.879827172E-4	7.257285179E-4	3.376457025E-4	1.007430837E-4	4.712798400E-4	1.033289707E-3	1.207214547E-3	1.239496749E-3	1.207694062E-3	7.688073674E-4	4.904315574E-4	9.402045980E-4	1.379447873E-3	1.293679234E-3	1.034915098E-3	8.514715591E-4	7.488089614E-4	7.173993508E-4	8.555712993E-4	1.095613581E-3	1.204208238E-3	1.166797359E-3	9.769244352E-4	7.109637372E-4	6.951376563E-4	9.117888985E-4	1.071272534E-3	1.070802566E-3	7.881552447E-4	3.955206193E-4	3.565290244E-4	6.327896845E-4	8.358401246E-4	9.487827192E-4	NaN	NaN
1.063274918E-3	1.240362995E-3	1.115968567E-3	1.004307531E-3	1.008356106E-3	1.025264733E-3	1.140225213E-3	1.312101376E-3	1.336067216E-3	1.188408118E-3	1.025958336E-3	9.186900570E-4	6.230747676E-4	2.521620481E-4	3.290971508E-4	7.044117083E-4	9.005082538E-4	1.046947669E-3	1.118868589E-3	9.138240130E-4	6.960076280E-4	4.057069309E-4	2.969919660E-5	8.514223009E-5	6.217983318E-4	1.103805611E-3	1.070599887E-3	7.498512859E-4	6.986129447E-4	8.465183782E-4	9.592225542E-4	9.918670403E-4	9.489738150E-4	1.034367131E-3	1.030055340E-3	7.681525894E-4	7.282671868E-4	8.252228727E-4	5.858482327E-4	3.652055748E-4	6.025843322E-4	9.750519530E-4	1.191905583E-3	1.256616320E-3	1.095955726E-3	8.545997553E-4	8.110742201E-4	8.307399112E-4	6.579160108E-4	5.687630619E-4	6.958005251E-4	6.559303147E-4	5.664933124E-4	7.007591194E-4	8.576003602E-4	9.629948763E-4	1.095840358E-3	1.027564285E-3	5.962786381E-4	2.953571093E-4	3.930647217E-4	5.727484240E-4	8.495930233E-4	1.146811177E-3	1.121254871E-3	9.929629741E-4	1.067275181E-3	1.110910205E-3	9.525952046E-4	9.185060044E-4	1.107815770E-3	1.102245995E-3	7.842528867E-4	5.335445749E-4	5.312444409E-4	4.909102572E-4	3.998694592E-4	5.055279471E-4	6.609286065E-4	6.986464723E-4	6.296458305E-4	6.332242629E-4	1.085905940E-3	1.615524990E-3	1.398097374E-3	7.781902677E-4	5.346796825E-4	6.632573786E-4	8.971431525E-4	1.020855620E-3	1.074554631E-3	1.117551699E-3	9.268293506E-4	8.292357088E-4	1.129026059E-3	1.298554358E-3	1.123551046E-3	9.730305756E-4	9.704509866E-4	9.007867193E-4	7.156995125E-4	6.882913294E-4	8.188554202E-4	7.757549174E-4	5.270607071E-4	5.044650752E-4	9.148264653E-4	1.267522341E-3	1.268548192E-3	1.224468229E-3	1.143327099E-3	8.426595014E-4	7.663504803E-4	1.099678804E-3	1.271661837E-3	1.153736841E-3	9.437913541E-4	7.382507902E-4	6.521826726E-4	5.942669231E-4	6.030098884E-4	7.368751103E-4	8.467121515E-4	9.173232247E-4	8.681538166E-4	7.250615163E-4	7.718069246E-4	9.112023399E-4	8.816016489E-4	6.804231671E-4	3.732438490E-4	2.127183543E-4	4.454880836E-4	8.161005098E-4	8.791300934E-4	8.187740459E-4	NaN	NaN
1.116939588E-3	1.204682048E-3	1.194199547E-3	1.266896958E-3	1.215168741E-3	1.061374554E-3	NaN	NaN	NaN	9.296683129E-4	1.003090758E-3	1.153282356E-3	9.272460011E-4	5.678872112E-4	5.898728268E-4	8.347378462E-4	8.508873289E-4	7.808718365E-4	7.212136406E-4	5.289584515E-4	4.295165127E-4	3.414232051E-4	1.755621779E-4	2.787969133E-4	7.162907277E-4	1.143881003E-3	1.076199696E-3	6.224877434E-4	3.981727059E-4	4.377643054E-4	5.697258748E-4	7.682424621E-4	8.779176860E-4	9.583617793E-4	1.045195851E-3	1.146371360E-3	1.315860427E-3	1.167994924E-3	5.907304585E-4	3.046138445E-4	6.442849408E-4	9.867077461E-4	9.967777878E-4	1.049069921E-3	1.170725096E-3	1.070620609E-3	9.757833905E-4	9.900447913E-4	8.235709392E-4	7.223732537E-4	8.215401322E-4	7.559192600E-4	7.136595668E-4	9.904906619E-4	1.264763647E-3	1.251555630E-3	1.009168220E-3	6.415007520E-4	3.529675014E-4	3.505675995E-4	4.828036763E-4	6.577749737E-4	1.024416648E-3	1.276631490E-3	1.129323617E-3	9.374420042E-4	7.908071275E-4	5.082012503E-4	4.091129231E-4	7.755920524E-4	1.183265354E-3	1.157069113E-3	8.055498474E-4	5.171417142E-4	4.825122014E-4	5.174525431E-4	5.813407479E-4	7.766497438E-4	8.830024162E-4	8.282121271E-4	7.574240444E-4	8.198330761E-4	1.144704758E-3	1.302475459E-3	9.864395251E-4	7.847964298E-4	9.463253082E-4	1.135706319E-3	1.253942610E-3	1.268740045E-3	1.219922327E-3	1.007094397E-3	5.520802806E-4	5.880434765E-4	1.184409834E-3	1.320809009E-3	1.059689792E-3	1.112044672E-3	1.299208379E-3	1.216047094E-3	9.803518187E-4	8.789958665E-4	9.357267409E-4	9.519780870E-4	8.601013687E-4	9.147564997E-4	1.134409336E-3	1.157291466E-3	9.712678730E-4	8.576276014E-4	8.536826354E-4	8.505369769E-4	9.252296877E-4	9.716888890E-4	8.507159655E-4	8.246831712E-4	8.022629772E-4	6.496686256E-4	5.577068659E-4	4.804169876E-4	4.687928013E-4	5.287046661E-4	5.991170765E-4	7.733485545E-4	8.501110133E-4	8.283670177E-4	9.241987136E-4	9.598817560E-4	8.196693379E-4	5.710279220E-4	3.501842148E-4	4.054562305E-4	7.638816605E-4	1.106267213E-3	1.128134783E-3	NaN	NaN	NaN
1.055944478E-3	1.018606592E-3	1.140042790E-3	1.340549788E-3	1.167119131E-3	NaN	NaN	NaN	NaN	NaN	1.200616127E-3	1.351508428E-3	9.762963746E-4	6.547995145E-4	7.341952296E-4	9.136595763E-4	7.644182188E-4	5.514796358E-4	6.073812256E-4	6.349902833E-4	5.790167488E-4	5.660990137E-4	6.033586105E-4	6.904271431E-4	8.963219589E-4	1.171444077E-3	1.052755979E-3	5.548037007E-4	2.431890607E-4	1.477753540E-4	1.511298469E-4	3.947062651E-4	6.724323612E-4	7.494369056E-4	8.497872041E-4	1.174507779E-3	1.409620629E-3	1.175572630E-3	7.002505008E-4	5.060241674E-4	6.598517066E-4	7.625346771E-4	7.335128030E-4	9.097161237E-4	1.122642192E-3	1.014624373E-3	9.548770031E-4	1.022709534E-3	8.711855626E-4	8.358924533E-4	9.531886317E-4	8.370314026E-4	8.779164637E-4	1.294166665E-3	1.486819703E-3	1.199921709E-3	6.739730597E-4	2.203564800E-4	2.276867308E-4	5.480888649E-4	6.939762388E-4	7.833037525E-4	1.053261803E-3	1.176364836E-3	1.016942086E-3	8.630946395E-4	5.345224054E-4	2.691446207E-5	3.174421363E-5	6.102463230E-4	1.058287802E-3	1.078333007E-3	8.487437153E-4	5.851251772E-4	4.961882951E-4	6.196622853E-4	8.496192168E-4	1.020335127E-3	9.338147938E-4	7.325313054E-4	7.165708230E-4	8.931180928E-4	9.961132891E-4	7.513863966E-4	4.992578761E-4	7.540900842E-4	1.184694935E-3	1.338935690E-3	1.249817898E-3	1.002701931E-3	7.813113043E-4	5.560932914E-4	2.329693380E-4	4.245093442E-4	1.048689708E-3	1.143569476E-3	9.726474527E-4	1.170328353E-3	1.363435527E-3	1.263839542E-3	1.082167728E-3	9.736404172E-4	9.952968685E-4	1.033462351E-3	9.424150921E-4	9.104860364E-4	9.798969841E-4	9.079121519E-4	7.060008938E-4	6.136358716E-4	7.051898865E-4	7.824571221E-4	7.689510239E-4	6.486096536E-4	5.523067084E-4	7.350111264E-4	8.894234779E-4	8.546527242E-4	7.911954890E-4	6.429814966E-4	5.641315947E-4	5.543431616E-4	6.243179087E-4	8.769353153E-4	9.189082775E-4	8.012385224E-4	8.722632192E-4	9.701250237E-4	9.235182079E-4	6.985188811E-4	5.090891500E-4	6.090209354E-4	8.783443482E-4	1.088352408E-3	1.212392235E-3	NaN	NaN	NaN
9.236847400E-4	8.998905541E-4	1.036641421E-3	1.114913612E-3	8.108891197E-4	NaN	NaN	NaN	NaN	NaN	1.495049684E-3	1.426803065E-3	8.759347838E-4	5.201377207E-4	5.691071856E-4	7.746062474E-4	7.143458351E-4	5.870116292E-4	8.158684941E-4	1.031242777E-3	9.520042804E-4	8.629867225E-4	9.606349049E-4	1.064082026E-3	1.155834529E-3	1.227013767E-3	9.583811043E-4	5.130270729E-4	2.873002377E-4	1.528849825E-4	1.743975872E-6	1.566682186E-4	5.405638949E-4	7.206574664E-4	8.571927901E-4	1.110613579E-3	1.130534802E-3	9.168083780E-4	7.981118979E-4	8.140340215E-4	7.976428024E-4	6.767177838E-4	6.751975743E-4	9.481569286E-4	1.100091496E-3	9.052244131E-4	7.783375331E-4	7.455655141E-4	6.709002773E-4	8.518989198E-4	9.868035559E-4	8.025652496E-4	9.317354998E-4	1.370859914E-3	1.377085573E-3	9.658782510E-4	4.693228984E-4	1.054858003E-4	2.754036977E-4	7.182352711E-4	9.150486439E-4	9.911585366E-4	1.081042108E-3	1.045286888E-3	9.390463820E-4	8.743417566E-4	5.539206904E-4	1.620675321E-4	3.460371227E-4	7.859631442E-4	8.817593334E-4	8.030696772E-4	7.899323246E-4	7.688213955E-4	7.694374071E-4	9.082201286E-4	1.045701094E-3	9.993361309E-4	7.669792976E-4	5.229494418E-4	5.753312143E-4	8.727229433E-4	8.978696424E-4	5.128913908E-4	3.481089079E-4	7.394999266E-4	1.165164635E-3	1.242298633E-3	1.058570808E-3	7.258104743E-4	4.935430479E-4	4.483552184E-4	3.886471968E-4	6.044945912E-4	1.031405991E-3	1.033032197E-3	9.680990479E-4	1.212200150E-3	1.266700216E-3	1.084681484E-3	9.802676504E-4	9.280445520E-4	9.335312061E-4	9.730141610E-4	8.641424938E-4	7.383275079E-4	7.734213723E-4	8.055211511E-4	7.247354952E-4	6.776521914E-4	6.699396763E-4	5.850741873E-4	5.364954122E-4	5.412123282E-4	6.851967191E-4	1.077061286E-3	1.282043173E-3	1.183684915E-3	1.034223009E-3	8.367737173E-4	7.295635296E-4	7.270309725E-4	8.644675836E-4	1.130169025E-3	1.044979668E-3	7.441627677E-4	7.638069219E-4	1.013130182E-3	1.028926461E-3	6.524589844E-4	3.631802683E-4	4.178480012E-4	5.986166070E-4	8.430157322E-4	NaN	NaN	NaN	NaN
8.556966786E-4	9.517043945E-4	9.729950689E-4	7.992392639E-4	3.661050869E-4	NaN	NaN	NaN	NaN	NaN	NaN	1.421704190E-3	8.398619248E-4	4.215687804E-4	3.399064008E-4	5.710640107E-4	7.658931427E-4	8.561373106E-4	1.067609992E-3	1.249578549E-3	1.170100411E-3	9.550151881E-4	9.211605648E-4	1.034925925E-3	1.161065302E-3	1.144286944E-3	8.617408457E-4	5.936479429E-4	5.255092983E-4	4.813531996E-4	3.302225086E-4	4.026295501E-4	7.924266974E-4	1.069616061E-3	1.228350447E-3	1.233553165E-3	8.980426937E-4	6.253133179E-4	7.050771383E-4	9.230787982E-4	1.010915730E-3	9.231218137E-4	9.462492308E-4	1.166432281E-3	1.210265211E-3	9.392350912E-4	6.384068402E-4	4.691362265E-4	5.737001193E-4	9.185617091E-4	9.571262053E-4	7.581412210E-4	9.839264676E-4	1.352997497E-3	1.219684025E-3	8.247793303E-4	4.805249919E-4	2.835546038E-4	5.025330465E-4	9.010056383E-4	1.151070464E-3	1.251376118E-3	1.170473523E-3	1.048726495E-3	1.051842468E-3	1.046212041E-3	7.401731564E-4	5.029801978E-4	7.899994962E-4	9.982876945E-4	7.757844869E-4	6.405133172E-4	8.248561644E-4	1.043885015E-3	1.118244603E-3	1.132948208E-3	9.991897969E-4	7.592398906E-4	5.910886102E-4	4.688225454E-4	6.162300124E-4	1.001546509E-3	1.031951979E-3	6.777938688E-4	5.833158502E-4	9.222616209E-4	1.217038836E-3	1.216634875E-3	1.038568793E-3	7.592773181E-4	6.110446993E-4	7.099109935E-4	7.520447834E-4	8.747134125E-4	1.094645588E-3	9.986811783E-4	9.765311843E-4	1.195895136E-3	1.129108598E-3	9.235852631E-4	8.848794969E-4	8.541347343E-4	8.764747181E-4	1.032585511E-3	1.020616968E-3	8.603945025E-4	8.768093539E-4	9.150376427E-4	8.193904068E-4	7.281798171E-4	5.441710236E-4	3.682312672E-4	4.781643220E-4	6.852059742E-4	9.690662264E-4	1.427820884E-3	1.600435236E-3	1.352465129E-3	1.093841041E-3	9.448300698E-4	8.975641103E-4	9.781413246E-4	1.185676083E-3	1.376217580E-3	1.214016345E-3	8.475652430E-4	7.590660243E-4	9.843122680E-4	9.809166659E-4	5.794412573E-4	3.580841003E-4	4.152741458E-4	5.525349407E-4	NaN	NaN	NaN	NaN	NaN
8.182053571E-4	8.940013358E-4	8.609200013E-4	7.400074392E-4	4.121149541E-4	NaN	NaN	NaN	NaN	NaN	NaN	1.296027796E-3	7.189948228E-4	3.644501558E-4	3.008418425E-4	5.498269456E-4	8.971804637E-4	1.103832503E-3	1.116200583E-3	1.106733223E-3	1.071635052E-3	8.246522048E-4	6.235486944E-4	6.677428028E-4	8.237574948E-4	9.154876461E-4	9.136332083E-4	8.758552140E-4	8.582744049E-4	9.223985835E-4	8.884018171E-4	9.209904820E-4	1.195832971E-3	1.365220523E-3	1.390322694E-3	1.181188622E-3	6.705580163E-4	3.604487865E-4	4.842295602E-4	8.218490402E-4	1.077794121E-3	1.153409714E-3	1.247032895E-3	1.414861414E-3	1.436481602E-3	1.110596699E-3	5.968391779E-4	3.589041007E-4	5.969564663E-4	9.094616398E-4	8.936614613E-4	8.743676590E-4	1.176987309E-3	1.409595716E-3	1.203050721E-3	7.804869674E-4	4.612632329E-4	4.265610478E-4	7.116143242E-4	1.044240315E-3	1.310165040E-3	1.416107989E-3	1.266960520E-3	1.221940387E-3	1.396295382E-3	1.336782356E-3	8.080122643E-4	4.787297512E-4	7.559458609E-4	9.092987166E-4	7.291894290E-4	7.342047757E-4	9.885200998E-4	1.150808763E-3	1.062794472E-3	9.100019815E-4	6.958552403E-4	5.141187576E-4	5.352133885E-4	6.374741206E-4	9.388158214E-4	1.308618230E-3	1.250963891E-3	9.036934352E-4	8.289312827E-4	1.117664389E-3	1.356224529E-3	1.305615297E-3	1.054711640E-3	7.812944241E-4	8.078793180E-4	1.046753139E-3	1.040868694E-3	1.031076070E-3	1.123431837E-3	9.908324573E-4	9.657659102E-4	1.079771202E-3	9.691031883E-4	8.456811192E-4	7.985395496E-4	7.245354354E-4	8.440249367E-4	1.164481975E-3	1.234864700E-3	1.091594691E-3	1.072141109E-3	9.046462364E-4	6.107764202E-4	5.094138905E-4	3.824023879E-4	3.090418177E-4	5.329786800E-4	8.376550395E-4	1.141871675E-3	1.458629966E-3	NaN	NaN	NaN	NaN	1.143437694E-3	1.271084766E-3	1.366393175E-3	1.323107281E-3	1.143940375E-3	8.796140901E-4	6.953915581E-4	7.553680916E-4	8.023268310E-4	7.542872336E-4	8.851834573E-4	9.559120517E-4	NaN	NaN	NaN	NaN	NaN	1.061072573E-3
5.864431150E-4	5.943499855E-4	7.532727905E-4	9.963758057E-4	NaN	NaN	NaN	NaN	NaN	NaN	1.559901866E-3	9.282277315E-4	3.989467514E-4	2.691710542E-4	3.735226928E-4	6.030985969E-4	9.028372006E-4	1.102823531E-3	9.929992957E-4	8.541704156E-4	8.384485845E-4	6.675973418E-4	5.176650011E-4	5.502341082E-4	6.025176262E-4	7.547964342E-4	1.084787888E-3	1.179893967E-3	1.012974302E-3	1.056914800E-3	1.120153582E-3	1.151763834E-3	1.336210640E-3	1.371545601E-3	1.231511240E-3	9.405796300E-4	4.771676613E-4	1.746716734E-4	2.807224810E-4	6.777156377E-4	1.026467187E-3	1.246060943E-3	1.405390212E-3	1.506963978E-3	1.546956715E-3	1.229376299E-3	6.238359492E-4	4.053398152E-4	6.448384374E-4	8.229502710E-4	8.810385480E-4	1.098619075E-3	1.351679792E-3	1.388458535E-3	1.169708790E-3	7.471866556E-4	4.292409285E-4	5.257255398E-4	8.541729185E-4	1.113318489E-3	1.352639636E-3	1.445214148E-3	1.282889396E-3	1.310677617E-3	1.542669255E-3	1.315189409E-3	5.882704863E-4	2.988704946E-4	6.480892189E-4	7.916075410E-4	7.211052580E-4	8.914071368E-4	1.099922345E-3	1.020145137E-3	7.477719919E-4	6.172963185E-4	5.499267136E-4	4.606828734E-4	5.327422405E-4	7.887259708E-4	1.172460616E-3	1.392096980E-3	1.209433656E-3	8.381276275E-4	6.859852001E-4	9.291037568E-4	1.237156102E-3	1.249368186E-3	9.666990954E-4	7.551920135E-4	9.981543990E-4	1.270131557E-3	1.148879994E-3	NaN	NaN	NaN	9.462750168E-4	8.887563017E-4	7.766488707E-4	7.301436272E-4	6.072362885E-4	5.123412120E-4	7.231477066E-4	1.061600167E-3	1.162869157E-3	1.148527488E-3	1.119801076E-3	7.404432399E-4	3.310401517E-4	3.268624132E-4	4.276101827E-4	5.125236930E-4	6.751897163E-4	9.238857310E-4	1.153742080E-3	1.229206682E-3	NaN	NaN	NaN	NaN	1.282231184E-3	1.322523924E-3	1.140313456E-3	8.676947327E-4	7.460367051E-4	6.669964641E-4	5.423851544E-4	5.468959571E-4	6.758424570E-4	9.776517982E-4	1.389551791E-3	1.429686556E-3	NaN	NaN	NaN	NaN	NaN	9.612952708E-4
