1.166360918E-3	1.145213842E-3	8.450908936E-4	5.884221755E-4	6.102383486E-4	9.272713214E-4	1.192856231E-3	1.106938813E-3	9.464918985E-4	1.017513103E-3	1.055091270E-3	8.115353994E-4	7.351528620E-4	1.001607045E-3	1.121805981E-3	9.516570717E-4	7.534804754E-4	7.081285003E-4	6.102341576E-4	3.680398513E-4	3.466598282E-4	5.901906407E-4	9.890426882E-4	1.341097872E-3	1.155248960E-3	7.186757866E-4	7.546580164E-4	9.547248483E-4	7.555769989E-4	4.969792790E-4	5.197588471E-4	7.390492829E-4	1.120674540E-3	1.393166720E-3	1.298389398E-3	1.093701809E-3	9.510074160E-4	7.942040102E-4	8.186359773E-4	1.062512049E-3	1.203076332E-3	1.144806622E-3	9.652219596E-4	8.038626402E-4	7.896290626E-4	7.433124119E-4	4.893147852E-4	2.397741482E-4	1.902661897E-4	2.667588124E-4	4.656353558E-4	7.124613621E-4	7.799527957E-4	7.006657543E-4	7.191161858E-4	8.880576934E-4	1.018545358E-3	1.061293064E-3	1.304699108E-3	NaN	NaN	NaN	NaN	NaN	9.861463914E-4	NaN	NaN	NaN	NaN	1.400609966E-3	1.271631685E-3	1.174193108E-3	8.859290974E-4	4.892592551E-4	4.735258990E-4	5.650597159E-4	5.566433538E-4	6.856842083E-4	8.953770157E-4	1.079345122E-3	1.031874912E-3	6.501470925E-4	3.845899191E-4	5.718176253E-4	9.236882324E-4	1.086836099E-3	1.148104784E-3	1.099527464E-3	7.987425779E-4	7.199241081E-4	9.635728202E-4	9.710374870E-4	1.025719102E-3	1.264047809E-3	1.121442881E-3	9.904738981E-4	1.320009585E-3	1.505994471E-3	1.265584142E-3	9.226450929E-4	6.391600473E-4	5.272141425E-4	6.000670255E-4	7.077795453E-4	7.548622089E-4	6.842750008E-4	8.311032434E-4	1.330082887E-3	1.452382770E-3	9.770302568E-4	5.430812016E-4	4.504428071E-4	6.468428182E-4	9.914844995E-4	1.031254884E-3	7.400581380E-4	7.525954861E-4	1.097514760E-3	1.189265167E-3	8.219326846E-4	4.183771962E-4	4.497109330E-4	6.954978453E-4	7.555442862E-4	7.204781286E-4	8.066299488E-4	8.366175462E-4	6.528928643E-4	8.292945568E-4	1.345296390E-3	1.376707340E-3	9.926808998E-4	6.745505380E-4	6.264708354E-4	8.111724746E-4	8.100537816E-4	5.331360735E-4	3.868464264E-4	6.601439090E-4	1.263415325E-3	1.456689904E-3	8.945735754E-4	4.815385619E-4	6.593826693E-4	8.824223187E-4	8.797540795E-4	7.931216387E-4	6.254875334E-4	4.300439323E-4	5.143152666E-4
1.301925164E-3	1.245005988E-3	8.675319841E-4	5.659463350E-4	5.923493300E-4	9.094488923E-4	1.099635381E-3	8.928691968E-4	7.082040538E-4	8.921741974E-4	1.047181780E-3	8.544425364E-4	8.029321907E-4	1.045013661E-3	1.085383818E-3	9.028367349E-4	7.861627382E-4	8.366882685E-4	8.637292194E-4	7.425660733E-4	6.359296967E-4	6.815321976E-4	1.035973895E-3	1.369105536E-3	1.154446276E-3	8.138355333E-4	9.081500466E-4	1.043903292E-3	8.390233852E-4	6.478677387E-4	6.417607656E-4	7.411194965E-4	9.845980676E-4	1.111098449E-3	1.033109031E-3	9.912220994E-4	8.758472977E-4	7.086280384E-4	7.711739745E-4	9.379227995E-4	1.064426149E-3	1.115847728E-3	9.510616073E-4	7.453730796E-4	7.058871561E-4	6.622326327E-4	4.899151972E-4	2.804859541E-4	1.538801444E-4	2.915206132E-4	6.664475077E-4	9.099766030E-4	9.507896611E-4	9.577673627E-4	9.216748294E-4	9.196413448E-4	9.062066674E-4	8.012638427E-4	1.033534179E-3	1.566542313E-3	NaN	NaN	NaN	7.318694843E-4	7.261491264E-4	6.783889257E-4	NaN	NaN	1.417409745E-3	1.608416438E-3	1.496203360E-3	1.213684678E-3	6.476347917E-4	1.400573674E-4	1.845465595E-4	3.857856500E-4	4.537096538E-4	5.819194485E-4	8.523942670E-4	1.119749155E-3	1.025014557E-3	6.481258315E-4	5.419406807E-4	8.387520211E-4	1.107180025E-3	1.112412312E-3	1.112430589E-3	1.040964155E-3	7.746235933E-4	8.402533713E-4	1.137184212E-3	1.071565435E-3	1.029846841E-3	1.079621376E-3	7.235552184E-4	5.718984175E-4	1.019958640E-3	1.340804505E-3	1.244587940E-3	8.598830900E-4	4.542301758E-4	4.789448867E-4	7.569066365E-4	9.387148893E-4	9.014215902E-4	6.787899765E-4	8.813589811E-4	1.396958833E-3	1.230052090E-3	5.093831569E-4	1.916508190E-4	3.902923199E-4	5.846632412E-4	7.269979687E-4	8.036204963E-4	6.419274723E-4	6.492927787E-4	9.732314502E-4	1.056002686E-3	7.056427421E-4	4.179460811E-4	5.093047512E-4	6.671699230E-4	7.330440567E-4	8.781013894E-4	1.045333571E-3	9.933788097E-4	8.123873849E-4	9.426259203E-4	1.125153038E-3	9.366147569E-4	7.387826918E-4	6.683338434E-4	6.577682216E-4	7.895944291E-4	8.172631497E-4	6.296393694E-4	5.544848391E-4	8.680989849E-4	1.343961223E-3	1.234319760E-3	5.730988341E-4	3.185285896E-4	6.162968930E-4	8.889234159E-4	8.843020187E-4	7.156105712E-4	5.019084783E-4	5.034806672E-4	8.614304243E-4
1.203562599E-3	1.141069341E-3	7.121617673E-4	3.419717250E-4	3.606755636E-4	7.381699979E-4	1.024872996E-3	9.544564527E-4	8.766102837E-4	9.670980508E-4	9.082949255E-4	6.881736335E-4	7.500334759E-4	1.000307268E-3	9.949713713E-4	8.140300051E-4	6.726378924E-4	7.236891543E-4	8.706653025E-4	8.797338814E-4	8.115363307E-4	8.315319428E-4	1.047971891E-3	1.210593618E-3	1.076279092E-3	9.107636870E-4	9.780997643E-4	1.087233075E-3	9.854057571E-4	7.861608756E-4	6.792964996E-4	7.754862309E-4	9.636043105E-4	9.401523857E-4	8.538590628E-4	8.697273443E-4	7.396712899E-4	6.597040920E-4	8.150760550E-4	9.163689683E-4	1.043511904E-3	1.168917515E-3	1.041376032E-3	8.789090207E-4	7.729728823E-4	6.004190072E-4	4.833320854E-4	3.722186084E-4	2.079085098E-4	3.844935854E-4	8.224525955E-4	9.328579763E-4	8.887479780E-4	9.570407565E-4	8.453798946E-4	7.169384044E-4	7.077283808E-4	6.361987907E-4	8.347408148E-4	1.167717273E-3	1.117058448E-3	9.729953599E-4	9.338576347E-4	7.961731753E-4	6.401818246E-4	6.180301425E-4	7.975694607E-4	1.110790065E-3	1.389395213E-3	1.508987509E-3	1.368192956E-3	9.458683198E-4	2.980653662E-4	NaN	NaN	2.305491798E-4	3.979213361E-4	5.389438593E-4	8.311265265E-4	1.126841991E-3	1.049956656E-3	7.911237190E-4	7.983756368E-4	1.035095891E-3	1.089842059E-3	8.620939334E-4	7.689657505E-4	8.085881709E-4	8.113671211E-4	1.001874916E-3	1.133939950E-3	9.600751218E-4	9.164615185E-4	8.868426085E-4	4.880663764E-4	3.572797868E-4	8.283469360E-4	1.246184926E-3	1.213285257E-3	7.035871968E-4	2.426331048E-4	4.624143476E-4	9.422489093E-4	1.160979737E-3	1.039974857E-3	8.281040355E-4	1.094249194E-3	1.398201683E-3	9.651194559E-4	2.911021584E-4	1.895145979E-4	4.958595382E-4	5.920248223E-4	6.103749620E-4	7.418989553E-4	7.357820286E-4	8.437513025E-4	1.167063136E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.268167514E-3	1.318366849E-3	9.876388358E-4	7.040607743E-4	7.533436874E-4	7.069949061E-4	5.334019661E-4	6.780149415E-4	9.140006150E-4	8.779964410E-4	7.997584762E-4	8.574107196E-4	7.972807507E-4	6.529409438E-4	8.649093797E-4	1.220860868E-3	9.798974497E-4	4.237087269E-4	3.778093669E-4	7.410889957E-4	9.636590839E-4	8.697671001E-4	7.287202752E-4	6.901842426E-4	8.327827672E-4	1.154559664E-3
1.071767416E-3	9.043997852E-4	4.266641336E-4	1.599433308E-4	3.837409895E-4	8.594776737E-4	1.114543527E-3	1.053681946E-3	9.667548584E-4	8.226194186E-4	5.383418174E-4	4.905807436E-4	8.288001409E-4	1.030784915E-3	8.730166010E-4	7.018809556E-4	6.188832922E-4	6.547151715E-4	7.241482963E-4	7.132045575E-4	8.016143111E-4	1.015884452E-3	1.157885417E-3	1.096791006E-3	9.656209731E-4	8.463260019E-4	7.746661431E-4	8.209531661E-4	7.967636338E-4	6.446891348E-4	6.210874417E-4	8.212388493E-4	9.693324682E-4	8.894554921E-4	8.607385680E-4	9.231343865E-4	8.503235294E-4	9.029794601E-4	1.037682057E-3	9.419218986E-4	9.241910302E-4	9.894885588E-4	9.747938020E-4	1.038532937E-3	9.373365319E-4	6.360174739E-4	5.692483974E-4	5.537220859E-4	3.391619830E-4	4.459896591E-4	8.500677650E-4	8.837864734E-4	7.791565731E-4	8.669319795E-4	7.618304808E-4	5.977067631E-4	6.046841154E-4	6.217731279E-4	7.649328327E-4	8.231808897E-4	7.145885029E-4	8.760417695E-4	1.111929538E-3	1.019548043E-3	8.192150854E-4	8.749979315E-4	1.172522898E-3	1.334046479E-3	1.249187510E-3	1.182383043E-3	1.059631468E-3	6.933946861E-4	2.290084230E-4	NaN	8.419160440E-5	3.653097956E-4	4.749350774E-4	5.497105885E-4	8.497390663E-4	1.089266734E-3	9.548445232E-4	8.116453537E-4	9.370459593E-4	1.120955683E-3	1.032018452E-3	6.718808436E-4	4.780539894E-4	5.834340700E-4	9.086689097E-4	1.251791604E-3	1.158101717E-3	8.049520548E-4	7.126239943E-4	6.662945380E-4	3.845630272E-4	3.390639031E-4	7.763400790E-4	1.187472255E-3	1.104991883E-3	5.313535221E-4	1.472758886E-4	4.324303300E-4	8.535692468E-4	9.753240156E-4	8.968109614E-4	9.689115686E-4	1.304645441E-3	1.296823262E-3	7.690186612E-4	2.995723917E-4	2.910657204E-4	5.707502714E-4	7.021303172E-4	7.808646187E-4	9.599238401E-4	1.092854887E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.456294907E-3	8.288140525E-4	4.672408977E-4	5.001348909E-4	4.313960671E-4	3.741174878E-4	7.082190132E-4	1.100763562E-3	1.055332948E-3	8.787865518E-4	1.001805533E-3	9.606017265E-4	7.160101668E-4	9.325481369E-4	1.245704596E-3	9.391443455E-4	5.172172678E-4	5.658945884E-4	7.732033264E-4	7.644924335E-4	6.215695175E-4	7.202804554E-4	9.841247229E-4	1.112662721E-3	1.126435352E-3
8.495122893E-4	7.017532480E-4	3.255256452E-4	2.662818879E-4	6.484169862E-4	1.025183708E-3	1.062795287E-3	9.537985898E-4	8.944210131E-4	6.210578140E-4	2.625897177E-4	4.205312289E-4	9.256849298E-4	1.059364062E-3	9.028455243E-4	9.449758800E-4	1.059863716E-3	1.016875496E-3	8.117781836E-4	6.805427838E-4	8.387464914E-4	1.099899993E-3	1.194140292E-3	1.095721265E-3	9.996502195E-4	8.370508440E-4	6.378485705E-4	6.420114660E-4	6.392020150E-4	5.805188557E-4	7.385378703E-4	9.300832753E-4	8.610715158E-4	7.345786435E-4	8.574817330E-4	1.030508080E-3	1.001427067E-3	1.062993775E-3	1.121948939E-3	8.808398270E-4	7.017410244E-4	7.182976115E-4	8.726314409E-4	1.076011336E-3	9.329475579E-4	6.728371372E-4	7.558127982E-4	7.443511859E-4	4.524673568E-4	5.774073070E-4	1.037409529E-3	1.042051008E-3	8.040447137E-4	8.521146956E-4	8.946114685E-4	7.793410332E-4	7.237946265E-4	8.287343662E-4	9.736914071E-4	8.353245794E-4	6.928751827E-4	9.228133131E-4	1.120760920E-3	1.002567820E-3	8.670579991E-4	1.056842040E-3	1.444800058E-3	1.481167623E-3	1.154355705E-3	1.002300880E-3	8.850286249E-4	5.263708299E-4	2.521392307E-4	2.106535394E-4	3.487653739E-4	4.952674499E-4	4.679596459E-4	5.303350626E-4	8.371204603E-4	9.360437398E-4	7.220261614E-4	7.695734384E-4	1.138479565E-3	1.358730602E-3	1.177372993E-3	7.720792200E-4	5.052718334E-4	5.307085812E-4	9.532792028E-4	1.379401190E-3	1.165156369E-3	6.261423114E-4	3.853469098E-4	3.957455046E-4	4.139751836E-4	5.287225358E-4	8.539533592E-4	1.156154205E-3	1.061513787E-3	5.640461459E-4	3.053583496E-4	5.872212932E-4	8.394928300E-4	7.757012499E-4	8.109880728E-4	1.239911653E-3	1.530263107E-3	1.193116419E-3	7.102608215E-4	4.782380420E-4	5.037694355E-4	7.594966446E-4	9.793858044E-4	1.096162712E-3	1.203819993E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.447639661E-3	8.167303749E-4	4.868034448E-4	4.998348886E-4	4.501414951E-4	4.084763350E-4	6.560657639E-4	9.993568528E-4	1.035016030E-3	9.968644008E-4	1.147762407E-3	1.006914885E-3	8.464043494E-4	1.221134560E-3	1.434657490E-3	1.079756650E-3	7.784990012E-4	7.125092670E-4	6.023033638E-4	4.872486461E-4	5.223400076E-4	8.039681125E-4	1.149632619E-3	1.212861505E-3	9.906553896E-4
5.210102536E-4	6.383604486E-4	4.769051156E-4	5.110355560E-4	8.346193936E-4	1.034735818E-3	9.517461294E-4	8.608709322E-4	8.404005785E-4	5.718932953E-4	3.250523878E-4	6.069209776E-4	1.014446490E-3	1.022393466E-3	9.753780905E-4	1.259242534E-3	1.493582851E-3	1.280326745E-3	8.913615020E-4	8.337646723E-4	9.938394651E-4	1.043179771E-3	1.049740938E-3	1.092226594E-3	1.106418669E-3	9.147961973E-4	7.050109562E-4	7.407392841E-4	7.231975906E-4	6.882410380E-4	9.045615443E-4	9.631263674E-4	6.797420792E-4	5.658481969E-4	8.319923072E-4	1.099620247E-3	1.090794452E-3	1.073030522E-3	1.046131481E-3	7.666654419E-4	5.629782681E-4	6.515483255E-4	8.721956983E-4	9.604567895E-4	7.907653344E-4	7.875470328E-4	1.020292984E-3	8.365617250E-4	4.594878701E-4	7.730940706E-4	1.376167289E-3	1.338950009E-3	9.508889052E-4	8.871229365E-4	1.000763150E-3	9.460140136E-4	8.986034081E-4	1.120446832E-3	1.256135409E-3	9.647628176E-4	7.593570626E-4	9.127675439E-4	9.812997887E-4	8.000653470E-4	6.787829916E-4	9.321853868E-4	1.379299094E-3	1.416644896E-3	1.109746401E-3	1.030530315E-3	8.519639960E-4	3.404734307E-4	1.515758195E-4	3.693150938E-4	5.452476908E-4	4.760139855E-4	3.455574624E-4	4.921997315E-4	7.757839630E-4	7.309595821E-4	5.244856584E-4	7.993816980E-4	1.397989807E-3	1.633601612E-3	1.332432381E-3	9.289080044E-4	7.478105836E-4	7.288339548E-4	9.798792889E-4	1.286383951E-3	1.084591029E-3	5.099779228E-4	1.733741956E-4	3.312533663E-4	6.935124984E-4	9.137690067E-4	1.037343987E-3	1.158577506E-3	1.063240925E-3	6.997017772E-4	6.295681233E-4	1.041412819E-3	1.247520675E-3	1.016112277E-3	1.029570820E-3	1.473490614E-3	1.538607641E-3	1.097620931E-3	8.775937604E-4	8.735491429E-4	8.322768263E-4	9.499336011E-4	1.161200926E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.354668289E-3	9.663465316E-4	7.575237541E-4	7.590400055E-4	6.848921184E-4	5.406513228E-4	5.818697391E-4	7.893816219E-4	8.565387689E-4	8.892812766E-4	9.728540899E-4	8.276769659E-4	9.451144142E-4	NaN	1.482134918E-3	1.097588916E-3	9.136557346E-4	7.856051670E-4	5.738417385E-4	5.803440581E-4	7.859303150E-4	9.077161667E-4	9.882533923E-4	1.039512572E-3	8.860421949E-4
3.755788784E-4	6.781427073E-4	6.893180544E-4	7.942613447E-4	1.024347148E-3	1.095396932E-3	9.645622340E-4	7.902646903E-4	6.642389344E-4	5.029303138E-4	5.891353358E-4	1.023726421E-3	1.238749945E-3	1.066261437E-3	9.729870944E-4	1.209871145E-3	1.357394271E-3	1.021549338E-3	7.085042889E-4	8.710073889E-4	9.761383990E-4	8.353216690E-4	9.116010624E-4	1.177764498E-3	1.210774644E-3	8.922573179E-4	6.862393930E-4	8.164033061E-4	8.788780542E-4	8.608819335E-4	9.309842135E-4	7.691592909E-4	4.921042128E-4	5.669769016E-4	8.650061209E-4	1.105645089E-3	1.193036907E-3	1.195166726E-3	1.089387340E-3	7.831032854E-4	6.333411438E-4	7.858198951E-4	9.201268549E-4	8.995176177E-4	8.679665625E-4	1.041724463E-3	1.164335292E-3	7.455258165E-4	3.357345413E-4	7.570501184E-4	1.410531811E-3	1.459992840E-3	1.117594074E-3	8.411385934E-4	7.439998444E-4	7.290437352E-4	8.545510354E-4	1.140260138E-3	1.172144199E-3	8.722834755E-4	7.241612766E-4	8.274858119E-4	9.004645399E-4	8.283460629E-4	7.308625500E-4	8.366731345E-4	1.085979282E-3	1.047330326E-3	8.574615349E-4	9.664095705E-4	8.671915857E-4	3.445398470E-4	2.120400022E-4	5.645634374E-4	7.238336257E-4	4.917756887E-4	3.376026289E-4	5.298160249E-4	7.286118926E-4	6.031430094E-4	4.628501774E-4	8.306846721E-4	1.380874543E-3	1.441771630E-3	1.019437681E-3	7.407799712E-4	8.774279268E-4	1.014830777E-3	1.041393145E-3	1.109805657E-3	1.063567819E-3	7.765548653E-4	5.377638154E-4	7.010088884E-4	1.012823079E-3	1.062480034E-3	1.011275453E-3	1.037026290E-3	9.625605308E-4	8.219440351E-4	1.005469123E-3	1.461146632E-3	1.578708994E-3	1.292588073E-3	1.206346322E-3	1.340658288E-3	1.163802110E-3	9.074778645E-4	1.041141804E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.058190595E-3	7.444618386E-4	NaN	NaN	NaN	1.228021574E-3	1.075864071E-3	1.056668581E-3	1.048298902E-3	8.828462451E-4	6.573830615E-4	6.448636414E-4	8.683674387E-4	9.413618245E-4	8.362166700E-4	7.462145295E-4	6.830843631E-4	NaN	NaN	NaN	9.170371341E-4	8.360064239E-4	9.132844862E-4	8.441151003E-4	8.717147866E-4	1.025361475E-3	8.852667524E-4	6.333623896E-4	6.748017040E-4	7.665915764E-4
4.351637326E-4	6.541116745E-4	8.083918947E-4	1.061588875E-3	1.185113331E-3	1.067010220E-3	8.544093580E-4	5.819977378E-4	3.858921118E-4	4.021364730E-4	7.766227936E-4	1.253149589E-3	1.324955258E-3	1.129029668E-3	9.910188382E-4	9.802511195E-4	8.917288505E-4	5.551268114E-4	4.779610608E-4	7.564934785E-4	7.198074018E-4	5.743489601E-4	9.018326527E-4	1.366362325E-3	1.322524389E-3	8.353355224E-4	5.980118876E-4	7.809615927E-4	9.317092481E-4	9.138472378E-4	7.459205226E-4	3.848254273E-4	3.229293507E-4	7.027027896E-4	9.018896963E-4	9.555098368E-4	1.139111351E-3	1.268565306E-3	1.152706100E-3	8.544402081E-4	8.093865472E-4	9.940256132E-4	1.036310568E-3	1.042456133E-3	1.089624362E-3	1.077581779E-3	9.107054793E-4	5.063692806E-4	2.971508657E-4	7.077764021E-4	1.256421441E-3	1.444668975E-3	1.243354520E-3	7.977131754E-4	5.303629441E-4	6.193689769E-4	8.745958330E-4	1.014407608E-3	9.119141614E-4	8.291392005E-4	8.261030307E-4	7.699252455E-4	8.109805058E-4	9.821655694E-4	1.010525855E-3	8.755158051E-4	8.001670358E-4	6.774613285E-4	6.046156632E-4	8.384094108E-4	8.572657243E-4	4.765675985E-4	4.203182762E-4	7.605208084E-4	8.479526150E-4	5.807446432E-4	4.359010782E-4	5.652443506E-4	7.195438375E-4	6.836114335E-4	6.878715358E-4	1.024179626E-3	1.233804738E-3	9.171609418E-4	4.393499985E-4	4.325619084E-4	8.909796015E-4	1.126056886E-3	NaN	NaN	1.235643984E-3	1.336163725E-3	1.187454327E-3	1.112155733E-3	1.011476852E-3	7.358870353E-4	6.626666291E-4	7.933723973E-4	8.568808553E-4	9.991081897E-4	1.301113749E-3	1.513915951E-3	1.448384719E-3	1.234873314E-3	1.102872891E-3	9.503324982E-4	7.077085902E-4	7.481872453E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.118145301E-3	1.150033670E-3	1.124486211E-3	9.162106435E-4	9.721133974E-4	1.204226632E-3	1.167326816E-3	9.723146213E-4	1.053629676E-3	1.267467975E-3	1.191228046E-3	8.761210483E-4	6.227012491E-4	6.653767778E-4	9.716159548E-4	1.066030469E-3	8.692822885E-4	7.684094599E-4	9.193763253E-4	NaN	NaN	NaN	NaN	8.150536451E-4	1.043932978E-3	1.037844922E-3	9.569264366E-4	1.010764157E-3	8.069356554E-4	4.792272230E-4	5.970526836E-4	9.161271737E-4
5.381771480E-4	5.824069958E-4	7.948061102E-4	1.084249699E-3	1.077679801E-3	8.496488445E-4	6.571841659E-4	4.221652343E-4	2.667038643E-4	3.541275219E-4	6.693617906E-4	9.388386970E-4	9.446785552E-4	9.737929795E-4	1.031728229E-3	8.815540350E-4	5.674022832E-4	2.992519003E-4	4.383941996E-4	6.860360154E-4	5.468919408E-4	5.346523831E-4	1.015593880E-3	1.489520539E-3	1.420816407E-3	9.567009984E-4	7.256776444E-4	8.288953104E-4	8.881118847E-4	8.007746655E-4	5.591527442E-4	2.184380719E-4	3.599704069E-4	8.715905715E-4	9.084126796E-4	7.673989749E-4	9.600028861E-4	1.180808060E-3	1.059476053E-3	7.482773508E-4	8.418566431E-4	1.120372559E-3	1.116325613E-3	1.089806319E-3	1.045343117E-3	8.465677383E-4	6.225445541E-4	4.710144422E-4	5.870723980E-4	9.658641065E-4	1.251737005E-3	1.345152385E-3	1.199329155E-3	8.384084213E-4	6.882167072E-4	8.625879418E-4	1.050942694E-3	9.844966698E-4	8.955096710E-4	1.129468204E-3	1.244230894E-3	9.604972438E-4	7.770928205E-4	9.204918169E-4	9.643004159E-4	7.564589614E-4	6.757457159E-4	6.918825093E-4	7.220322732E-4	9.160463233E-4	9.021525038E-4	5.750456476E-4	5.428650184E-4	8.520532283E-4	9.535892750E-4	7.682592841E-4	5.639240262E-4	5.016694195E-4	6.361840060E-4	7.614048664E-4	9.531319956E-4	1.324515324E-3	1.279278542E-3	6.741405814E-4	2.568756754E-4	5.806706031E-4	1.189358998E-3	NaN	NaN	NaN	NaN	1.581585151E-3	1.333568245E-3	1.125433366E-3	7.811810938E-4	3.221551597E-4	3.864773898E-4	7.700102869E-4	9.794880170E-4	1.144017908E-3	1.252672286E-3	1.196264406E-3	1.065933611E-3	9.283830295E-4	7.900392520E-4	5.757218460E-4	4.531104642E-4	7.504920941E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.267238869E-3	1.129106618E-3	9.234788013E-4	9.375044610E-4	8.559579146E-4	7.423940115E-4	8.950150223E-4	1.064920565E-3	9.289373993E-4	7.684871089E-4	1.028755098E-3	1.342964126E-3	1.205059933E-3	8.283563075E-4	5.764979287E-4	5.957250833E-4	7.511441363E-4	6.994692958E-4	5.874830531E-4	8.222255274E-4	1.331567648E-3	NaN	NaN	NaN	NaN	9.891438531E-4	1.120676287E-3	1.108333119E-3	1.005410682E-3	9.334490751E-4	7.481172215E-4	6.364962319E-4	9.626077372E-4	1.326627680E-3
5.713915452E-4	5.383797106E-4	7.117577479E-4	9.149750695E-4	8.456233772E-4	6.731435424E-4	6.252785679E-4	5.168133066E-4	4.033917794E-4	3.980890324E-4	4.463353835E-4	4.685573804E-4	4.592561163E-4	6.724298000E-4	9.510038071E-4	8.606919437E-4	5.051488406E-4	3.326498263E-4	5.642916076E-4	7.190189790E-4	5.700213369E-4	6.417719997E-4	9.792187484E-4	1.244110637E-3	1.254915842E-3	1.062823110E-3	9.702726966E-4	9.832732612E-4	8.599060238E-4	7.070795982E-4	6.428626366E-4	5.305995583E-4	6.568461540E-4	9.419404669E-4	8.274855209E-4	6.737471558E-4	8.924821159E-4	1.201276435E-3	1.105746371E-3	7.220035186E-4	8.088031900E-4	1.035163063E-3	8.675012505E-4	7.386718062E-4	7.612454938E-4	7.912458968E-4	8.058030508E-4	8.240187890E-4	1.026782440E-3	1.247410779E-3	1.187788672E-3	1.054420602E-3	9.639160126E-4	8.457606891E-4	8.353997255E-4	9.430595092E-4	9.892564267E-4	8.512666100E-4	8.972189389E-4	1.362281269E-3	1.584256068E-3	1.224389300E-3	7.869290421E-4	6.286347052E-4	5.479182000E-4	4.989214940E-4	7.373627159E-4	9.760091780E-4	9.961728938E-4	1.094462583E-3	1.102408976E-3	7.983942633E-4	6.197779439E-4	7.751028170E-4	9.475029656E-4	9.340430261E-4	6.787516759E-4	4.495372414E-4	5.580639699E-4	7.024629158E-4	9.100501193E-4	1.335478271E-3	1.312057488E-3	7.079881616E-4	4.206659796E-4	9.627409163E-4	1.590535976E-3	NaN	NaN	NaN	NaN	1.305784564E-3	9.859936545E-4	9.201180073E-4	6.205016980E-4	2.019931271E-4	5.086728488E-4	1.092024613E-3	1.226755092E-3	1.090998645E-3	8.989910712E-4	7.553363102E-4	6.449261564E-4	4.915107857E-4	3.980630427E-4	3.480346058E-4	4.814485437E-4	9.668762796E-4	NaN	NaN	NaN	NaN	NaN	NaN	7.501124055E-4	8.055184153E-4	9.361951961E-4	8.622730966E-4	7.865385269E-4	7.547371206E-4	5.572049995E-4	4.531192535E-4	6.202398217E-4	8.523365250E-4	8.932814235E-4	8.110937197E-4	9.625834064E-4	1.191074960E-3	1.167916344E-3	9.625229868E-4	7.728499477E-4	7.077556220E-4	5.969553604E-4	3.830929636E-4	4.346272617E-4	9.232363664E-4	1.523364335E-3	NaN	NaN	NaN	9.619742632E-4	1.175748999E-3	1.215625904E-3	1.248256071E-3	1.104466384E-3	8.243439370E-4	7.247857866E-4	9.460081346E-4	1.362005831E-3	1.528816647E-3
