8.552882355E-4	1.011744840E-3	1.050550258E-3	9.402953438E-4	9.802713757E-4	1.123878872E-3	1.155600068E-3	1.045107259E-3	8.389393915E-4	6.811455241E-4	6.518244627E-4	6.419376587E-4	6.606414099E-4	7.373127737E-4	7.170710596E-4	4.143724800E-4	NaN	NaN	4.963602405E-4	1.164632617E-3	1.367286430E-3	1.291726250E-3	1.157393795E-3	9.024735773E-4	7.797718863E-4	8.730040281E-4	8.234399138E-4	7.244379376E-4	7.992377505E-4	8.891372127E-4	7.750881487E-4	5.479863612E-4	6.480455631E-4	1.132056583E-3	1.438593259E-3	1.236476586E-3	8.620814770E-4	7.611348410E-4	9.221310611E-4	1.017009141E-3	9.366898448E-4	9.130478138E-4	8.930586046E-4	6.509069935E-4	5.383226089E-4	8.915960207E-4	1.211883267E-3	9.401939460E-4	4.939177306E-4	5.061796401E-4	6.971929106E-4	6.714711199E-4	6.466463092E-4	7.736815023E-4	7.621152326E-4	4.950993462E-4	4.079761566E-4	5.724276416E-4	5.750082782E-4	4.620317486E-4	5.227221991E-4	8.270198596E-4	1.167703769E-3	1.265935600E-3	1.150839846E-3	9.693577304E-4	7.937672199E-4	6.900922162E-4	7.738143322E-4	1.071201288E-3	1.276277821E-3	1.091210404E-3	6.919789012E-4	5.383309908E-4	7.439826149E-4	1.095211017E-3	1.343246433E-3	1.278785872E-3	1.026513404E-3	7.460385677E-4	3.941970062E-4	2.230772516E-4	3.542671911E-4	3.247255518E-4	2.453260822E-4	6.166216917E-4	9.960462339E-4	8.287883829E-4	3.890616936E-4	2.893030469E-4	6.443181192E-4	9.000016144E-4	9.298204095E-4	1.054052380E-3	1.034902991E-3	6.748733576E-4	4.132667382E-4	4.876619496E-4	6.026877672E-4	6.650300347E-4	8.997052792E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.350930875E-4	6.832291256E-4	9.328681626E-4	1.198094571E-3	1.299034222E-3	1.116626081E-3	8.059248794E-4	6.786667509E-4	7.784941117E-4	1.000441029E-3	1.102059265E-3	1.009265659E-3
6.927901995E-4	9.175893501E-4	1.118242391E-3	1.084638992E-3	9.805315640E-4	9.264349937E-4	8.645583293E-4	7.816175930E-4	7.723993040E-4	8.900350076E-4	9.978474118E-4	9.098039591E-4	8.527324535E-4	1.046660007E-3	1.136437990E-3	7.704249001E-4	1.782513136E-4	3.008407839E-5	5.137684639E-4	1.046957448E-3	1.258351374E-3	1.251238282E-3	NaN	8.812157903E-4	8.085338050E-4	8.680689498E-4	7.480165805E-4	6.383415894E-4	7.874174044E-4	9.269858710E-4	6.497685099E-4	1.933300227E-4	3.013160895E-4	8.594107348E-4	1.072117244E-3	8.224288467E-4	6.320288521E-4	7.361882017E-4	9.076988790E-4	9.967222577E-4	1.049487619E-3	1.050801598E-3	8.534734952E-4	5.481465487E-4	6.111263065E-4	1.063919393E-3	1.215096563E-3	8.199508302E-4	4.897685722E-4	5.916879745E-4	7.876010495E-4	8.288936806E-4	8.369386196E-4	8.467592997E-4	6.624502130E-4	3.483007895E-4	3.328371095E-4	4.835974541E-4	3.905888298E-4	2.827704011E-4	4.117439094E-4	7.222243003E-4	9.934741538E-4	9.898057906E-4	8.798279450E-4	8.289997349E-4	7.239743136E-4	6.899355794E-4	9.038184071E-4	1.114867628E-3	1.124694478E-3	9.983341442E-4	7.317710551E-4	NaN	NaN	NaN	1.013518311E-3	8.735096199E-4	7.621860714E-4	5.384952528E-4	3.367794270E-4	4.323998874E-4	7.156091160E-4	7.401308394E-4	6.567583769E-4	9.093650733E-4	1.158675877E-3	9.982738411E-4	5.849443842E-4	4.152238253E-4	7.496862090E-4	1.125249895E-3	1.239358680E-3	1.256477786E-3	1.144034788E-3	8.806427941E-4	6.555161672E-4	6.342731649E-4	8.490121691E-4	1.144691487E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.275647415E-4	7.452819846E-4	1.036047004E-3	1.217675977E-3	1.158424886E-3	8.801897056E-4	6.044103066E-4	5.735103623E-4	6.958403974E-4	7.944329991E-4	7.444724324E-4	7.422003546E-4
8.242372423E-4	9.762326954E-4	1.187796006E-3	1.085948315E-3	8.282558410E-4	7.180635002E-4	6.314142956E-4	5.692522973E-4	7.212916389E-4	9.486556519E-4	1.058378140E-3	1.011175569E-3	1.029313891E-3	1.261858502E-3	1.316942973E-3	9.506700444E-4	4.885297967E-4	4.431971756E-4	8.318310720E-4	1.151205739E-3	1.254879870E-3	NaN	NaN	1.035469235E-3	9.635696188E-4	9.278090438E-4	8.478437667E-4	8.098796243E-4	8.992924122E-4	9.225780959E-4	6.325492868E-4	3.171005810E-4	4.737437703E-4	7.875158917E-4	6.708186120E-4	3.214424651E-4	3.089140228E-4	6.765521830E-4	9.881840087E-4	1.137225423E-3	1.288381987E-3	1.240052166E-3	8.404660039E-4	5.258094752E-4	7.376846042E-4	1.195314107E-3	1.270671608E-3	1.021197764E-3	9.750451427E-4	1.121666166E-3	1.152253710E-3	1.047112048E-3	9.535087738E-4	8.945477894E-4	6.945088389E-4	3.869594366E-4	2.979431010E-4	4.081726656E-4	4.506286932E-4	4.374753917E-4	4.558801593E-4	5.786764086E-4	7.559155347E-4	8.232505061E-4	8.244122146E-4	6.977229496E-4	4.336517595E-4	5.197866121E-4	1.002805424E-3	1.201345120E-3	1.038461574E-3	9.250970325E-4	NaN	NaN	NaN	NaN	1.056788024E-3	8.713820134E-4	6.937404978E-4	4.756408453E-4	4.768130020E-4	7.167301956E-4	1.014476060E-3	1.098376350E-3	9.845201857E-4	1.018016133E-3	1.082231756E-3	9.406462195E-4	6.734795752E-4	6.296499050E-4	1.067058300E-3	1.542722690E-3	1.615215791E-3	1.415886334E-3	1.127922442E-3	8.740888443E-4	7.060295320E-4	6.703640101E-4	9.925913764E-4	1.481995452E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.584118237E-4	8.303693030E-4	1.179410494E-3	1.249668654E-3	1.073431573E-3	8.170312503E-4	6.551896222E-4	6.774594076E-4	7.363850600E-4	7.027399843E-4	5.791881122E-4	6.257145433E-4
8.669229574E-4	9.637341136E-4	1.119747641E-3	9.700176306E-4	6.965479697E-4	6.211430300E-4	5.604472244E-4	5.661728792E-4	7.502773660E-4	7.592528127E-4	6.391413626E-4	6.859886344E-4	9.079537704E-4	1.167366980E-3	1.179089653E-3	9.564696229E-4	7.968800492E-4	9.340801043E-4	1.271315967E-3	1.396276290E-3	NaN	NaN	NaN	1.198447193E-3	1.022364246E-3	8.857799112E-4	9.935852140E-4	1.092820312E-3	9.852804942E-4	6.956030265E-4	3.989470133E-4	4.314647813E-4	8.045219583E-4	1.016723225E-3	7.346580969E-4	3.117506567E-4	3.070752427E-4	7.028662949E-4	9.870686335E-4	1.050674240E-3	1.126261661E-3	1.020345837E-3	6.730794557E-4	5.860975361E-4	9.701414965E-4	1.400066423E-3	1.444109599E-3	1.304081175E-3	1.344191958E-3	1.410560566E-3	1.286866842E-3	1.022407785E-3	8.386005647E-4	8.655308629E-4	8.543673321E-4	6.088107475E-4	4.065115354E-4	5.528136389E-4	7.705434691E-4	7.322171004E-4	6.434622919E-4	7.112004678E-4	8.123141597E-4	8.638009313E-4	8.409661241E-4	5.411941092E-4	1.756536367E-4	3.711652244E-4	9.397567483E-4	1.129011391E-3	9.636478499E-4	9.052973473E-4	NaN	NaN	NaN	NaN	1.226190128E-3	1.026144368E-3	8.273100830E-4	7.206493756E-4	8.376693586E-4	9.385012672E-4	1.017924049E-3	1.086725621E-3	9.566498920E-4	7.309846114E-4	4.941772204E-4	3.449095238E-4	4.249601334E-4	7.403356722E-4	1.261232188E-3	1.641193288E-3	1.591695705E-3	1.284182421E-3	8.760296041E-4	5.641601165E-4	5.117411492E-4	6.295769126E-4	9.841271676E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.965402768E-4	8.289295365E-4	1.105571515E-3	1.025599311E-3	8.946998860E-4	9.140610928E-4	9.483557660E-4	9.157396853E-4	8.374827448E-4	7.631678018E-4	7.064857637E-4	7.671293570E-4
7.527179550E-4	8.248508093E-4	8.652926772E-4	7.860467304E-4	6.312293699E-4	4.655435332E-4	3.913033579E-4	6.378078833E-4	9.154970176E-4	6.995662116E-4	4.043439403E-4	5.154744140E-4	8.030870231E-4	9.802981513E-4	9.430353530E-4	9.031742229E-4	1.011397806E-3	1.226108172E-3	1.483762870E-3	1.485642279E-3	NaN	NaN	NaN	1.183839166E-3	9.350100299E-4	7.903931546E-4	1.133235404E-3	1.332406304E-3	9.304368286E-4	2.953962248E-4	7.250642375E-5	4.793799017E-4	1.093747909E-3	1.414396684E-3	1.220397186E-3	7.764078910E-4	5.877617514E-4	7.297398988E-4	8.501787670E-4	7.956290501E-4	6.926569040E-4	5.557211116E-4	4.816098080E-4	6.740623503E-4	1.070331666E-3	1.350122155E-3	1.310833846E-3	1.183368615E-3	1.203709864E-3	1.261721249E-3	1.176331542E-3	8.521934506E-4	5.511111231E-4	6.079914747E-4	8.194285911E-4	7.918407791E-4	6.463638856E-4	7.856356096E-4	9.598197066E-4	9.172006394E-4	1.007668558E-3	1.145642251E-3	1.042785938E-3	9.120565373E-4	7.957727648E-4	4.769610823E-4	2.945495362E-4	6.012338563E-4	9.605003288E-4	1.008154475E-3	9.677643538E-4	1.066497061E-3	NaN	NaN	NaN	1.301318873E-3	9.821640560E-4	8.851796156E-4	9.862099541E-4	1.112934318E-3	1.137809828E-3	9.273517644E-4	8.362986264E-4	1.060222625E-3	1.054553548E-3	5.609123618E-4	3.907355858E-5	1.983776019E-5	4.470732529E-4	8.637556457E-4	1.141262706E-3	1.284928177E-3	1.237965189E-3	1.025224337E-3	6.054001860E-4	2.740749624E-4	3.925651836E-4	6.993890856E-4	9.368697647E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.203026860E-4	8.468948654E-4	8.310263511E-4	5.403458490E-4	5.334885791E-4	8.847452118E-4	1.073736465E-3	9.833802469E-4	8.609018987E-4	8.083804860E-4	7.621480618E-4	7.641599514E-4
6.918837316E-4	7.138885558E-4	5.413940526E-4	5.265935906E-4	5.178219872E-4	2.624437329E-4	2.551033685E-4	7.517013000E-4	1.011332264E-3	6.742439000E-4	4.490038846E-4	6.489686784E-4	8.933682111E-4	9.367372259E-4	7.816228317E-4	7.598371594E-4	9.579514735E-4	1.157469000E-3	1.331293490E-3	1.264403109E-3	9.827786125E-4	8.722295170E-4	1.021633623E-3	1.134963008E-3	9.122487390E-4	7.911397261E-4	1.145825954E-3	1.278441050E-3	7.030103588E-4	8.775382594E-5	2.537446271E-4	9.778087260E-4	1.543387771E-3	1.748116338E-3	1.577064395E-3	1.159276813E-3	8.584856405E-4	8.290683618E-4	9.126401274E-4	8.469186141E-4	5.803434760E-4	4.148730368E-4	5.892309127E-4	9.094353882E-4	1.124878181E-3	1.106244046E-3	8.775034803E-4	7.310123183E-4	8.208480431E-4	1.037065522E-3	1.111509511E-3	7.841193583E-4	3.487365611E-4	2.943893487E-4	5.911808694E-4	8.618976572E-4	9.324690327E-4	9.555819561E-4	9.365027654E-4	1.012338442E-3	1.303898636E-3	1.306179911E-3	9.607358370E-4	8.051724290E-4	7.446863456E-4	5.399360089E-4	5.991086364E-4	9.405029123E-4	1.034168061E-3	9.817864047E-4	1.103205374E-3	1.282455982E-3	1.384972362E-3	1.439947984E-3	1.392614213E-3	1.012561494E-3	5.593726528E-4	6.460961304E-4	1.115144929E-3	1.401025918E-3	1.274666167E-3	8.741751080E-4	7.763388567E-4	1.174473204E-3	1.236186014E-3	6.036635605E-4	1.915831235E-4	4.957490601E-4	9.340990218E-4	1.047183992E-3	9.940139716E-4	9.775323560E-4	9.763491689E-4	8.619232103E-4	5.430489546E-4	3.910350206E-4	7.239778643E-4	1.035552472E-3	9.127102094E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.094054431E-3	1.030683168E-3	6.331200711E-4	2.503154101E-4	4.028964322E-4	8.331529680E-4	9.627928375E-4	9.169974364E-4	9.469974320E-4	9.102119948E-4	7.094388129E-4	5.795615725E-4
5.314177833E-4	5.584608880E-4	3.698199871E-4	4.972085590E-4	6.053698016E-4	4.040953063E-4	5.395216867E-4	1.016233349E-3	1.015627757E-3	6.331909099E-4	5.933277425E-4	8.491387707E-4	9.813394863E-4	8.956110105E-4	6.911940291E-4	6.456126575E-4	7.708876510E-4	8.880202076E-4	1.016604481E-3	9.569369140E-4	7.698027184E-4	8.252057596E-4	1.004180871E-3	1.021659467E-3	8.435851196E-4	7.449816912E-4	9.177063475E-4	9.025294567E-4	3.940691531E-4	1.122258909E-4	6.832128274E-4	1.469512703E-3	1.723513007E-3	1.659922767E-3	1.560382429E-3	1.392236678E-3	1.224599546E-3	1.159925945E-3	1.146129915E-3	9.670605068E-4	6.291884929E-4	5.975492531E-4	9.880062426E-4	1.278706011E-3	1.278236508E-3	1.097930013E-3	7.923759986E-4	5.699670874E-4	6.052893004E-4	8.645105991E-4	1.015433576E-3	7.677164976E-4	3.974156571E-4	2.846205898E-4	5.212950637E-4	9.353266796E-4	1.097661559E-3	9.073516121E-4	7.835640572E-4	1.040915493E-3	1.308443490E-3	1.063987147E-3	6.913132383E-4	7.198640960E-4	8.089003386E-4	6.862775772E-4	7.444515359E-4	9.554490680E-4	9.480581502E-4	9.320877725E-4	1.055641565E-3	1.121231006E-3	1.146758557E-3	1.248174696E-3	1.249582856E-3	8.377023041E-4	4.204087891E-4	6.517649745E-4	1.228809706E-3	1.567836152E-3	1.453436911E-3	9.910699446E-4	7.944236859E-4	1.121437759E-3	1.132761477E-3	6.208649720E-4	6.390334456E-4	1.152268029E-3	1.257101190E-3	1.040867763E-3	9.069339721E-4	8.481673431E-4	7.845644723E-4	6.878450513E-4	6.199353375E-4	8.363862871E-4	1.340663875E-3	1.490545110E-3	1.010453445E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.288173604E-3	1.557256444E-3	1.255467883E-3	6.431634538E-4	3.976015723E-4	7.069233689E-4	9.930089582E-4	9.585439111E-4	9.887267370E-4	1.177484868E-3	1.153579564E-3	8.046430885E-4	5.213176482E-4
3.279409430E-4	3.684179392E-4	4.555047199E-4	8.157275151E-4	9.649946587E-4	8.822068339E-4	1.028556027E-3	1.136437175E-3	8.554544183E-4	6.589727709E-4	8.538063848E-4	1.043069875E-3	9.224857786E-4	7.088207058E-4	6.773905479E-4	7.750715595E-4	8.103568689E-4	8.225751226E-4	8.944020956E-4	8.682093467E-4	8.584350580E-4	1.008238061E-3	1.013820875E-3	8.442859980E-4	7.305011386E-4	7.059569471E-4	7.626037695E-4	6.835683016E-4	3.642092634E-4	3.332761698E-4	8.520082338E-4	1.299951924E-3	1.276343479E-3	1.231524628E-3	1.414846978E-3	1.491881441E-3	1.378703630E-3	1.263268990E-3	1.118178596E-3	7.946130354E-4	4.722493468E-4	6.920176675E-4	1.328215352E-3	1.547298394E-3	NaN	1.218026388E-3	1.079018577E-3	8.037403459E-4	6.401870050E-4	7.655269583E-4	9.092390537E-4	8.524757577E-4	7.173466729E-4	5.554799573E-4	5.867257132E-4	9.509499068E-4	1.055598492E-3	7.168022566E-4	6.744880229E-4	1.074544154E-3	1.251457026E-3	1.002069796E-3	7.531597512E-4	7.730695652E-4	8.815369802E-4	8.500501281E-4	8.033910999E-4	8.349592681E-4	8.445334388E-4	8.303333307E-4	7.954437169E-4	8.209350053E-4	9.873827221E-4	1.141501940E-3	1.055881148E-3	6.649606512E-4	4.047785769E-4	6.429107161E-4	1.097283559E-3	1.482774038E-3	1.490755123E-3	9.597270982E-4	5.540713319E-4	7.332821842E-4	8.528336184E-4	7.551970775E-4	1.109050820E-3	1.473898767E-3	1.261424157E-3	9.861971484E-4	8.589630597E-4	6.912090466E-4	4.943578970E-4	3.990301047E-4	6.074137636E-4	1.156218117E-3	1.714454964E-3	1.683814451E-3	1.088873716E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.766323444E-4	1.232662005E-3	1.525943633E-3	1.275591203E-3	8.124568849E-4	7.428770186E-4	9.907078929E-4	1.084705465E-3	1.002185629E-3	1.050815219E-3	1.271893270E-3	1.373780775E-3	1.103538671E-3	7.267369074E-4
2.834762563E-4	3.038486466E-4	6.236277986E-4	1.002253848E-3	1.059520058E-3	1.107734395E-3	1.186515088E-3	8.966237074E-4	5.540204584E-4	7.335263654E-4	1.126721152E-3	1.154472353E-3	8.180365548E-4	6.223433302E-4	8.111767820E-4	9.963109624E-4	1.005328377E-3	1.020330470E-3	9.962606709E-4	9.541240288E-4	1.092457678E-3	1.196453464E-3	9.768488817E-4	7.440992631E-4	7.698325790E-4	8.762279176E-4	9.093547123E-4	8.014852647E-4	6.577300373E-4	7.283313316E-4	9.077916038E-4	8.858293877E-4	7.586682914E-4	9.577562450E-4	1.353973174E-3	1.380225527E-3	1.136160223E-3	9.790901095E-4	8.326402167E-4	5.726257223E-4	3.654095053E-4	6.877005799E-4	NaN	NaN	NaN	1.141161774E-3	1.077922643E-3	8.246872458E-4	5.779858329E-4	6.233845488E-4	8.211209788E-4	9.779821848E-4	9.946727660E-4	7.426804514E-4	6.285147974E-4	9.270550800E-4	9.706664714E-4	6.586252130E-4	7.409831160E-4	1.130559365E-3	1.287530176E-3	1.246218802E-3	1.065625926E-3	8.230126114E-4	8.137687109E-4	9.258987848E-4	8.777952171E-4	7.941699005E-4	8.061855333E-4	7.346275961E-4	6.307288422E-4	8.044334245E-4	1.088751713E-3	1.062713913E-3	7.544473629E-4	4.231135827E-4	3.041938471E-4	4.906546674E-4	8.493752102E-4	1.208616537E-3	1.192636439E-3	6.582775386E-4	2.110077476E-4	2.898627426E-4	5.971922074E-4	9.961215546E-4	1.503598061E-3	1.635399181E-3	1.421350520E-3	1.259790035E-3	9.471026133E-4	5.361716612E-4	2.923797874E-4	2.575628459E-4	5.641093594E-4	1.165034948E-3	1.623442862E-3	1.433720347E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.478010375E-4	8.200885495E-4	1.021558652E-3	1.018873765E-3	9.305083659E-4	9.407466277E-4	9.670968284E-4	9.634405724E-4	9.471679223E-4	9.438983398E-4	1.109522651E-3	1.393681974E-3	1.369701349E-3	1.045529847E-3
2.817120694E-4	4.068233538E-4	7.511867443E-4	8.776311297E-4	7.894549635E-4	9.787081508E-4	1.145270304E-3	8.812572923E-4	7.497799816E-4	1.126457937E-3	1.396277570E-3	1.140001696E-3	7.511876756E-4	7.613432826E-4	1.053337590E-3	1.148068462E-3	1.147719333E-3	1.153446035E-3	9.677478811E-4	9.127211524E-4	1.168145100E-3	1.208500704E-3	8.642377215E-4	6.173970178E-4	7.310008514E-4	9.754504426E-4	1.032425324E-3	9.113269043E-4	9.203552036E-4	1.072651125E-3	1.043978380E-3	7.852920098E-4	6.484925980E-4	9.195734165E-4	1.245179563E-3	1.195180113E-3	9.992626728E-4	8.083449211E-4	5.852704635E-4	5.132869119E-4	5.858250661E-4	8.632583776E-4	NaN	NaN	NaN	9.667133563E-4	7.412512205E-4	5.083648721E-4	3.088338708E-4	3.953721025E-4	7.334545371E-4	1.025343896E-3	1.039967756E-3	7.836988661E-4	7.293149247E-4	9.733626503E-4	1.011075103E-3	9.069809457E-4	NaN	NaN	NaN	NaN	1.099750516E-3	6.782142445E-4	5.996141117E-4	7.869894034E-4	7.457160973E-4	6.119010504E-4	6.716720527E-4	6.709513254E-4	6.855285610E-4	9.730619495E-4	1.156928833E-3	9.192763246E-4	5.595569382E-4	3.686520213E-4	3.479768056E-4	5.269907415E-4	8.292695857E-4	9.844268207E-4	8.423229447E-4	5.113711231E-4	2.052858617E-4	1.155852297E-4	3.848111664E-4	9.950749809E-4	1.551712397E-3	1.680470421E-3	NaN	NaN	1.045162207E-3	5.144628230E-4	3.709488956E-4	4.436525633E-4	6.600217312E-4	1.049553626E-3	1.328912098E-3	1.065459801E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.006219885E-3	7.279326674E-4	5.931038759E-4	6.182318320E-4	6.766252336E-4	7.743856986E-4	8.362274966E-4	8.491186309E-4	9.190801065E-4	9.668563725E-4	9.204664384E-4	9.954529814E-4	1.278017531E-3	1.388510573E-3	1.180858002E-3
